   5.0000000e-01   1.8971899e+03   5.7000000e-03   0.0000000e+00   0.0000000e+00
   5.0250000e-01   1.9167800e+03   5.2415000e-03   0.0000000e+00   0.0000000e+00
   5.0500000e-01   1.9363800e+03   5.0910000e-03   0.0000000e+00   0.0000000e+00
   5.0750000e-01   1.9372300e+03   4.7275000e-03   0.0000000e+00   0.0000000e+00
   5.1000000e-01   1.9380900e+03   4.8610000e-03   0.0000000e+00   0.0000000e+00
   5.1250000e-01   1.8814399e+03   4.7032500e-03   0.0000000e+00   0.0000000e+00
   5.1500000e-01   1.8247900e+03   4.4985000e-03   0.0000000e+00   0.0000000e+00
   5.1750000e-01   1.8140900e+03   4.3132500e-03   0.0000000e+00   0.0000000e+00
   5.2000000e-01   1.8033900e+03   3.8820000e-03   0.0000000e+00   0.0000000e+00
   5.2250000e-01   1.8322400e+03   3.8022500e-03   0.0000000e+00   0.0000000e+00
   5.2500000e-01   1.8610900e+03   3.7280000e-03   0.0000000e+00   0.0000000e+00
   5.2750000e-01   1.8859301e+03   3.2810000e-03   0.0000000e+00   0.0000000e+00
   5.3000000e-01   1.9107800e+03   3.5790000e-03   0.0000000e+00   0.0000000e+00
   5.3250000e-01   1.9046801e+03   3.2322500e-03   0.0000000e+00   0.0000000e+00
   5.3500000e-01   1.8985800e+03   3.2480000e-03   0.0000000e+00   0.0000000e+00
   5.3750000e-01   1.8757300e+03   3.2375000e-03   0.0000000e+00   0.0000000e+00
   5.4000000e-01   1.8528800e+03   3.1420000e-03   0.0000000e+00   0.0000000e+00
   5.4250000e-01   1.8656400e+03   3.0530000e-03   0.0000000e+00   0.0000000e+00
   5.4500000e-01   1.8783900e+03   2.9605000e-03   0.0000000e+00   0.0000000e+00
   5.4750000e-01   1.8747400e+03   3.0180000e-03   0.0000000e+00   0.0000000e+00
   5.5000000e-01   1.8710900e+03   2.7980000e-03   6.8358500e-05   0.0000000e+00
   5.5250000e-01   1.8724399e+03   2.8652500e-03   1.1261838e-04   0.0000000e+00
   5.5500000e-01   1.8737900e+03   2.6740000e-03   3.8210250e-05   0.0000000e+00
   5.5750000e-01   1.8503900e+03   2.6110000e-03   8.3228750e-06   0.0000000e+00
   5.6000000e-01   1.8269900e+03   2.7220000e-03   8.1160000e-06   0.0000000e+00
   5.6250000e-01   1.8370400e+03   2.6740000e-03   8.3793500e-05   0.0000000e+00
   5.6500000e-01   1.8470900e+03   2.6935000e-03   9.8811250e-05   0.0000000e+00
   5.6750000e-01   1.8411801e+03   2.9575000e-03   2.2839375e-05   0.0000000e+00
   5.7000000e-01   1.8352800e+03   2.9850000e-03   7.5125000e-06   0.0000000e+00
   5.7250000e-01   1.8494800e+03   4.1107500e-03   7.3538750e-06   0.0000000e+00
   5.7500000e-01   1.8636899e+03   6.7880000e-03   7.2232500e-06   0.0000000e+00
   5.7750000e-01   1.8510300e+03   1.3510750e-02   7.1091250e-06   0.0000000e+00
   5.8000000e-01   1.8383800e+03   3.2520000e-02   7.0060000e-06   0.0000000e+00
   5.8250000e-01   1.8407300e+03   1.0336500e-01   6.9135000e-06   0.0000000e+00
   5.8500000e-01   1.8430800e+03   3.0510000e-01   6.8230000e-06   0.0000000e+00
   5.8750000e-01   1.8028300e+03   5.9415000e-01   6.7355000e-06   0.0000000e+00
   5.9000000e-01   1.7625800e+03   7.1880000e-01   6.6515000e-06   0.0000000e+00
   5.9250000e-01   1.7787800e+03   7.2555000e-01   6.5713750e-06   0.0000000e+00
   5.9500000e-01   1.7949900e+03   7.5000000e-01   6.5032500e-06   0.0000000e+00
   5.9750000e-01   1.7774800e+03   7.9132500e-01   6.4295000e-06   0.0000000e+00
   6.0000000e-01   1.7599800e+03   8.2310000e-01   6.3520000e-06   0.0000000e+00
   6.0250000e-01   1.7647300e+03   8.2085000e-01   6.6507000e-05   0.0000000e+00
   6.0500000e-01   1.7694900e+03   8.0600000e-01   7.8489250e-05   0.0000000e+00
   6.0750000e-01   1.7534800e+03   8.0112500e-01   1.8212375e-05   0.0000000e+00
   6.1000000e-01   1.7374800e+03   8.0680000e-01   6.1195000e-06   0.0000000e+00
   6.1250000e-01   1.7131400e+03   8.1722500e-01   1.6271750e-05   0.0000000e+00
   6.1500000e-01   1.6888000e+03   8.4335000e-01   6.7220500e-05   0.0000000e+00
   6.1750000e-01   1.7028800e+03   8.8155000e-01   5.6975250e-05   0.0000000e+00
   6.2000000e-01   1.7169700e+03   9.1390000e-01   5.9340000e-06   0.0000000e+00
   6.2250000e-01   1.6960699e+03   9.1617500e-01   5.8865000e-06   0.0000000e+00
   6.2500000e-01   1.6751700e+03   9.0380000e-01   2.8253500e-05   0.0000000e+00
   6.2750000e-01   1.6720300e+03   8.8610000e-01   8.4242250e-05   0.0000000e+00
   6.3000000e-01   1.6688900e+03   8.6960000e-01   8.9390000e-05   0.0000000e+00
   6.3250000e-01   1.6635601e+03   8.7497500e-01   7.3638125e-05   0.0000000e+00
   6.3500000e-01   1.6582300e+03   8.9090000e-01   2.5128750e-05   0.0000000e+00
   6.3750000e-01   1.6477500e+03   9.2190000e-01   5.7092500e-06   0.0000000e+00
   6.4000000e-01   1.6372700e+03   9.5770000e-01   5.6830000e-06   0.0000000e+00
   6.4250000e-01   1.6300200e+03   9.8632500e-01   5.6680000e-06   0.0000000e+00
   6.4500000e-01   1.6227700e+03   9.9845000e-01   5.6542500e-06   0.0000000e+00
   6.4750000e-01   1.6060601e+03   9.8830000e-01   5.6423750e-06   0.0000000e+00
   6.5000000e-01   1.5893600e+03   9.6050000e-01   5.6340000e-06   0.0000000e+00
   6.5250000e-01   1.5522900e+03   9.2210000e-01   1.5214500e-05   0.0000000e+00
   6.5500000e-01   1.5152200e+03   8.8480000e-01   6.3147000e-05   0.0000000e+00
   6.5750000e-01   1.5289100e+03   8.5110000e-01   8.2346250e-05   0.0000000e+00
   6.6000000e-01   1.5426000e+03   8.0950000e-01   8.2390000e-05   0.0000000e+00
   6.6250000e-01   1.5489000e+03   7.8597500e-01   3.4442500e-05   0.0000000e+00
   6.6500000e-01   1.5552100e+03   7.6915000e-01   5.6615000e-06   0.0000000e+00
   6.6750000e-01   1.5444100e+03   7.7730000e-01   5.6302500e-06   0.0000000e+00
   6.7000000e-01   1.5336200e+03   8.1110000e-01   4.3097000e-05   0.0000000e+00
   6.7250000e-01   1.5252400e+03   8.7440000e-01   8.0448750e-05   0.0000000e+00
   6.7500000e-01   1.5168600e+03   8.5435000e-01   7.9842500e-05   0.0000000e+00
   6.7750000e-01   1.5079200e+03   6.4005000e-01   1.1102500e-04   0.0000000e+00
   6.8000000e-01   1.4989800e+03   3.5610000e-01   1.6340000e-04   0.0000000e+00
   6.8250000e-01   1.4840699e+03   1.7147500e-01   2.1502500e-04   0.0000000e+00
   6.8500000e-01   1.4691700e+03   8.1905000e-02   3.4955000e-04   0.0000000e+00
   6.8750000e-01   1.4642800e+03   3.9577500e-02   6.0842500e-04   0.0000000e+00
   6.9000000e-01   1.4593900e+03   2.0670000e-02   1.2416000e-03   0.0000000e+00
   6.9250000e-01   1.4487300e+03   1.2134500e-02   2.2796250e-03   0.0000000e+00
   6.9500000e-01   1.4380800e+03   7.4145000e-03   4.5627500e-03   0.0000000e+00
   6.9750000e-01   1.4231600e+03   4.9557500e-03   9.2237500e-03   0.0000000e+00
   7.0000000e-01   1.4082400e+03   3.4840000e-03   1.5470000e-02   0.0000000e+00
   7.0250000e-01   1.4075300e+03   2.8280000e-03   2.9213750e-02   0.0000000e+00
   7.0500000e-01   1.4068199e+03   2.4775000e-03   3.7552500e-02   0.0000000e+00
   7.0750000e-01   1.3978199e+03   2.2192500e-03   3.7783750e-02   0.0000000e+00
   7.1000000e-01   1.3888199e+03   2.0690000e-03   9.4665000e-02   0.0000000e+00
   7.1250000e-01   1.3785100e+03   4.2572500e-03   1.6040000e-01   0.0000000e+00
   7.1500000e-01   1.3682100e+03   3.5250000e-03   2.0490000e-01   0.0000000e+00
   7.1750000e-01   1.3521300e+03   3.1535000e-03   2.4850000e-01   0.0000000e+00
   7.2000000e-01   1.3360500e+03   2.6260000e-03   2.9150000e-01   0.0000000e+00
   7.2250000e-01   1.3438800e+03   2.5460000e-03   3.3112500e-01   0.0000000e+00
   7.2500000e-01   1.3517100e+03   2.3530000e-03   3.6897500e-01   0.0000000e+00
   7.2750000e-01   1.3396000e+03   2.3295000e-03   4.0416250e-01   0.0000000e+00
   7.3000000e-01   1.3275000e+03   2.0970000e-03   4.5175000e-01   0.0000000e+00
   7.3250000e-01   1.3207200e+03   2.1700000e-03   5.0778750e-01   0.0000000e+00
   7.3500000e-01   1.3139399e+03   2.0250000e-03   5.8522500e-01   0.0000000e+00
   7.3750000e-01   1.2949399e+03   2.1177500e-03   6.6521250e-01   0.0000000e+00
   7.4000000e-01   1.2759399e+03   2.0030000e-03   7.4690000e-01   0.0000000e+00
   7.4250000e-01   1.2809200e+03   2.0042500e-03   8.0815000e-01   0.0000000e+00
   7.4500000e-01   1.2859000e+03   2.0230000e-03   8.5387500e-01   0.0000000e+00
   7.4750000e-01   1.2780400e+03   2.0290000e-03   8.7631250e-01   0.0000000e+00
   7.5000000e-01   1.2701899e+03   2.0410000e-03   8.7530000e-01   0.0000000e+00
   7.5250000e-01   1.2636801e+03   2.1655000e-03   8.6816250e-01   0.0000000e+00
   7.5500000e-01   1.2571801e+03   2.0790000e-03   8.5997500e-01   0.0000000e+00
   7.5750000e-01   1.2498000e+03   2.2265000e-03   8.5403750e-01   0.0000000e+00
   7.6000000e-01   1.2424100e+03   2.4570000e-03   8.4960000e-01   0.0000000e+00
   7.6250000e-01   1.2313000e+03   2.1732500e-03   8.5453750e-01   0.0000000e+00
   7.6500000e-01   1.2201899e+03   2.2780000e-03   8.6922500e-01   0.0000000e+00
   7.6750000e-01   1.2121400e+03   2.3865000e-03   8.9853750e-01   0.0000000e+00
   7.7000000e-01   1.2041000e+03   2.2630000e-03   9.3160000e-01   0.0000000e+00
   7.7250000e-01   1.2016899e+03   2.3055000e-03   9.6288750e-01   0.0000000e+00
   7.7500000e-01   1.1992900e+03   2.3485000e-03   9.8332500e-01   0.0000000e+00
   7.7750000e-01   1.1947800e+03   2.5070000e-03   9.9468750e-01   0.0000000e+00
   7.8000000e-01   1.1902700e+03   2.4190000e-03   1.0000000e+00   0.0000000e+00
   7.8250000e-01   1.1854700e+03   2.5877500e-03   9.9375000e-01   0.0000000e+00
   7.8500000e-01   1.1806801e+03   2.4990000e-03   9.8870000e-01   0.0000000e+00
   7.8750000e-01   1.1743800e+03   2.8152500e-03   9.8545000e-01   0.0000000e+00
   7.9000000e-01   1.1680900e+03   2.5870000e-03   9.8645000e-01   0.0000000e+00
   7.9250000e-01   1.1561700e+03   2.6322500e-03   9.8678750e-01   0.0000000e+00
   7.9500000e-01   1.1442600e+03   2.5785000e-03   9.8022500e-01   0.0000000e+00
   7.9750000e-01   1.1434600e+03   2.8262500e-03   9.7197500e-01   0.0000000e+00
   8.0000000e-01   1.1426700e+03   2.7650000e-03   9.6260000e-01   0.0000000e+00
   8.0250000e-01   1.1329500e+03   0.0000000e+00   9.5772500e-01   0.0000000e+00
   8.0500000e-01   1.1232300e+03   0.0000000e+00   9.5585000e-01   0.0000000e+00
   8.0750000e-01   1.1167100e+03   0.0000000e+00   9.5847500e-01   0.0000000e+00
   8.1000000e-01   1.1101899e+03   0.0000000e+00   9.6410000e-01   0.0000000e+00
   8.1250000e-01   1.1108900e+03   0.0000000e+00   9.6997500e-01   0.0000000e+00
   8.1500000e-01   1.1115900e+03   0.0000000e+00   9.7385000e-01   0.0000000e+00
   8.1750000e-01   1.0948000e+03   0.0000000e+00   9.7671250e-01   0.0000000e+00
   8.2000000e-01   1.0780100e+03   0.0000000e+00   9.7890000e-01   0.0000000e+00
   8.2250000e-01   1.0777500e+03   0.0000000e+00   9.7927500e-01   0.0000000e+00
   8.2500000e-01   1.0774900e+03   0.0000000e+00   9.7917500e-01   0.0000000e+00
   8.2750000e-01   1.0738900e+03   0.0000000e+00   9.7836250e-01   0.0000000e+00
   8.3000000e-01   1.0702900e+03   0.0000000e+00   9.7605000e-01   0.0000000e+00
   8.3250000e-01   1.0587100e+03   0.0000000e+00   9.7362500e-01   0.0000000e+00
   8.3500000e-01   1.0471300e+03   0.0000000e+00   9.7225000e-01   0.0000000e+00
