Name:  Dolomite CaMg(CO3)2
Type:  Mineral
Class:   Carbonates
Subclass:   
Particle Size:  Fine  (0-74 Micrometers)
Sample No.:  dolomite.3
Owner:  JHU
Wavelength Range:  IR
Origin: Donated by Norma Vergo;  sample from Corydon, Indiana. 

Description: The hand sample was massive, multicrystalline, and pink 
in color and appeared to be pure dolomite. Microscopic examination 
confirmed this.



Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: dolomi3a.txt

25.04420302	1.8994
24.9237955	1.8916
24.80454022	1.8247
24.68642074	1.7803
24.5694209	1.8164
24.45358465	1.8623
24.3387763	1.8227
24.22504094	1.8008
24.11236361	1.8174
24.00072962	1.8144
23.89012454	1.7688
23.78053421	1.7803
23.67194472	1.804
23.56434244	1.7617
23.45771395	1.8066
23.35204611	1.9114
23.24732598	1.8887
23.14354087	1.7822
23.04067832	1.7837
22.93872607	1.7964
22.83767211	1.7844
22.7375046	1.7754
22.63821194	1.7129
22.53978272	1.6565
22.44220571	1.5718
22.3454699	1.4692
22.24956446	1.3957
22.15447875	1.2988
22.06020229	1.199
21.96677306	1.0769
21.87408402	0.9893
21.7821739	0.9326
21.69103293	0.7895
21.60065148	0.6553
21.5110201	0.5784
21.42212949	0.5061
21.33397051	0.3962
21.24653416	0.3542
21.15981159	0.3347
21.0737941	0.2729
20.98847313	0.2446
20.90384024	0.252
20.81988716	0.2671
20.73660571	0.2397
20.65398787	0.1982
20.57202575	0.208
20.49071156	0.228
20.41003766	0.1943
20.3299965	0.2012
20.25058069	0.2307
20.1717829	0.2495
20.09359597	0.2778
20.01601281	0.2993
19.93906621	0.3105
19.8626695	0.3052
19.78685599	0.3337
19.71161901	0.3413
19.63695203	0.354
19.56284859	0.4209
19.48930232	0.4412
19.41630698	0.4355
19.34385639	0.5134
19.27194448	0.6001
19.20056526	0.6113
19.12971284	0.6265
19.05938141	0.676
18.98956523	0.7261
18.92025868	0.7849
18.85145618	0.814
18.78315226	0.8325
18.71534153	0.8867
18.64801865	0.9263
18.58117838	0.9863
18.51481556	1.0291
18.44892507	1.0679
18.38350191	1.1362
18.31854111	1.1616
18.25407111	1.2107
18.19002023	1.2637
18.12641726	1.3181
18.06325753	1.3633
18.00053642	1.4248
17.93824937	1.5007
17.8763919	1.5688
17.81495958	1.6294
17.75394803	1.6758
17.69335296	1.7234
17.63317011	1.7822
17.57339529	1.8662
17.51402436	1.9277
17.45505324	1.9788
17.39647791	2.0256
17.3382944	2.0742
17.28049878	2.1282
17.2230872	2.2036
17.16605584	2.2715
17.10940093	2.3064
17.05311876	2.3423
16.99720566	2.3877
16.94165801	2.4185
16.88647225	2.4902
16.83167317	2.5845
16.77720046	2.667
16.72307919	2.7529
16.66930597	2.8652
16.61587747	2.9575
16.56279037	3.0349
16.51004141	3.1155
16.45762737	3.2029
16.40554507	3.2956
16.35379138	3.4031
16.30236319	3.4673
16.25125744	3.5139
16.20047111	3.5784
16.15000121	3.6536
16.0998448	3.6807
16.04999896	3.6785
16.00048641	3.6687
15.95125297	3.6738
15.90232158	3.686
15.85368947	3.6675
15.80535391	3.6272
15.75731218	3.5698
15.70956162	3.5283
15.6620996	3.509
15.61492349	3.4846
15.56803074	3.4707
15.52141878	3.4712
15.47508511	3.501
15.42902725	3.5535
15.38324273	3.5972
15.33772913	3.6338
15.29248405	3.7031
15.24750513	3.7961
15.20279002	3.876
15.1583364	3.8928
15.114142	3.9475
15.07020455	4.0281
15.02652181	4.0884
14.98309158	4.1377
14.93991168	4.189
14.89700213	4.2417
14.85431629	4.2776
14.81187438	4.3142
14.76967431	4.3596
14.72771402	4.3943
14.68599147	4.4143
14.64450465	4.4277
14.60325156	4.4419
14.56223023	4.4534
14.52143873	4.4819
14.48087511	4.4944
14.44053748	4.4726
14.40042395	4.4455
14.36053266	4.4167
14.32086177	4.3374
14.28140946	4.2143
14.24217393	4.0559
14.20315338	3.864
14.16434607	3.6504
14.12575025	3.4514
14.0873642	3.2502
14.0491862	3.0073
14.01121458	2.7851
13.97344765	2.551
13.93590321	2.2419
13.89854065	1.9102
13.8613779	1.5752
13.82441336	1.2571
13.78764544	0.9756
13.75107258	0.7463
13.71469324	0.5735
13.67850587	0.4924
13.64250897	0.6008
13.60670103	0.9456
13.57108057	1.4629
13.53564612	2.0618
13.50039624	2.6377
13.46532947	3.1601
13.4304444	3.6477
13.39573962	4.0908
13.36121373	4.4785
13.32686536	4.8425
13.29269314	5.1948
13.25869572	5.5417
13.22487175	5.8391
13.19121992	6.0964
13.15773892	6.3222
13.12442745	6.5163
