Name:  Dolomite CaMg(CO3)2
Type:  Mineral
Class:   Carbonates
Subclass:   
Particle Size: Solid (polished surface)
Sample No.:  dolomite.2
Owner:  JHU
Wavelength Range:  IR
Origin:  Hunt and Salisbury Collection #102B;  Sample from Lee, 
Massachusetts.
Description: The sample appeared to be pure white dolomite in hand 
specimen and under the microscope.




Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: dolomi2a.txt

25.04420302	73.9881
24.9237955	73.6912
24.80454022	73.3045
24.68642074	72.7068
24.5694209	72.1483
24.45358465	71.5858
24.3387763	71.1053
24.22504094	70.4608
24.11236361	69.5506
24.00072962	68.5721
23.89012454	67.5076
23.78053421	66.3045
23.67194472	64.9237
23.56434244	63.3612
23.45771395	61.7127
23.35204611	60.1248
23.24732598	58.3202
23.14354087	56.4764
23.04067832	54.4647
22.93872607	52.3397
22.83767211	50.1757
22.7375046	47.8241
22.63821194	45.3866
22.53978272	43.0487
22.44220571	40.6698
22.3454699	38.1874
22.24956446	35.6347
22.15447875	33.4101
22.06020229	31.1132
21.96677306	28.6484
21.87408402	26.2812
21.7821739	23.9492
21.69103293	21.6523
21.60065148	19.4414
21.5110201	17.3125
21.42212949	15.2832
21.33397051	13.4336
21.24653416	11.7343
21.15981159	10.1621
21.0737941	8.7285
20.98847313	7.501
20.90384024	6.4726
20.81988716	5.6387
20.73660571	5.0127
20.65398787	4.5557
20.57202575	4.2402
20.49071156	4.0049
20.41003766	3.8408
20.3299965	3.7344
20.25058069	3.6455
20.1717829	3.5869
20.09359597	3.5625
20.01601281	3.5625
19.93906621	3.5869
19.8626695	3.6103
19.78685599	3.6309
19.71161901	3.665
19.63695203	3.708
19.56284859	3.7471
19.48930232	3.7891
19.41630698	3.8496
19.34385639	3.9141
19.27194448	3.9814
19.20056526	4.0547
19.12971284	4.1387
19.05938141	4.2324
18.98956523	4.3271
18.92025868	4.4141
18.85145618	4.5215
18.78315226	4.6191
18.71534153	4.7129
18.64801865	4.8135
18.58117838	4.9092
18.51481556	4.9863
18.44892507	5.0615
18.38350191	5.1465
18.31854111	5.2236
18.25407111	5.2969
18.19002023	5.3701
18.12641726	5.4346
18.06325753	5.5088
18.00053642	5.5976
17.93824937	5.6846
17.8763919	5.7705
17.81495958	5.8623
17.75394803	5.9482
17.69335296	6.0264
17.63317011	6.102
17.57339529	6.1738
17.51402436	6.2309
17.45505324	6.3047
17.39647791	6.3735
17.3382944	6.4419
17.28049878	6.5083
17.2230872	6.5801
17.16605584	6.6592
17.10940093	6.7368
17.05311876	6.8056
16.99720566	6.8755
16.94165801	6.9516
16.88647225	7.0239
16.83167317	7.1015
16.77720046	7.1719
16.72307919	7.2348
16.66930597	7.3013
16.61587747	7.3657
16.56279037	7.4277
16.51004141	7.4927
16.45762737	7.5508
16.40554507	7.604
16.35379138	7.6645
16.30236319	7.7265
16.25125744	7.7724
16.20047111	7.8115
16.15000121	7.8637
16.0998448	7.9199
16.04999896	7.9765
16.00048641	8.0322
15.95125297	8.0864
15.90232158	8.1416
15.85368947	8.2012
15.80535391	8.2641
15.75731218	8.3242
15.70956162	8.3774
15.6620996	8.4321
15.61492349	8.4848
15.56803074	8.5371
15.52141878	8.584
15.47508511	8.625
15.42902725	8.6645
15.38324273	8.7051
15.33772913	8.7373
15.29248405	8.7715
15.24750513	8.8037
15.20279002	8.8286
15.1583364	8.8574
15.114142	8.8789
15.07020455	8.9023
15.02652181	8.9258
14.98309158	8.9482
14.93991168	8.998
14.89700213	9.0556
14.85431629	9.1118
14.81187438	9.166
14.76967431	9.2231
14.72771402	9.2832
14.68599147	9.3462
14.64450465	9.4043
14.60325156	9.458
14.56223023	9.5185
14.52143873	9.582
14.48087511	9.6523
14.44053748	9.708
14.40042395	9.7651
14.36053266	9.834
14.32086177	9.9072
14.28140946	9.978
14.24217393	10.0537
14.20315338	10.1333
14.16434607	10.2134
14.12575025	10.3008
14.0873642	10.4052
14.0491862	10.5219
14.01121458	10.645
13.97344765	10.7895
13.93590321	10.9746
13.89854065	11.2124
13.8613779	11.5273
13.82441336	11.9648
13.78764544	12.5864
13.75107258	13.2256
13.71469324	12.9389
13.67850587	11.0009
13.64250897	8.9419
13.60670103	8.2597
13.57108057	8.4219
13.53564612	8.7207
13.50039624	8.9712
13.46532947	9.1699
13.4304444	9.3232
13.39573962	9.4614
13.36121373	9.5737
13.32686536	9.6758
13.29269314	9.77
13.25869572	9.8559
13.22487175	9.9331
13.19121992	10.001
13.15773892	10.062
13.12442745	10.122
13.09130135	10.1797
13.05832501	10.2319
