Name:  Dolomite CaMg(CO3)2
Type:  Mineral
Class:   Carbonates
Subclass:   
Particle Size:  Fine  (Less than 2  Micrometers)
Sample No.:  dolomite.3
Owner:  JHU
Wavelength Range:  IR
Origin: Donated by Norma Vergo;  sample from Corydon, Indiana. 

Description: The hand sample was massive, multicrystalline, and pink 
in color and appeared to be pure dolomite. Microscopic examination 
confirmed this.



Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: dolomi3a.txt

25.04420302	32.5234
24.9237955	33.1874
24.80454022	33.7382
24.68642074	34.2226
24.5694209	35.0976
24.45358465	36.1288
24.3387763	37.1288
24.22504094	38.5702
24.11236361	40.3163
24.00072962	42.3124
23.89012454	44.5155
23.78053421	47.0936
23.67194472	49.953
23.56434244	52.8983
23.45771395	55.5174
23.35204611	58.3924
23.24732598	61.0155
23.14354087	63.4295
23.04067832	65.742
22.93872607	67.9842
22.83767211	70.033
22.7375046	71.7283
22.63821194	73.2674
22.53978272	74.7498
22.44220571	76.2439
22.3454699	77.7361
22.24956446	78.8865
22.15447875	80.0428
22.06020229	81.2361
21.96677306	82.2908
21.87408402	83.1482
21.7821739	84.0076
21.69103293	84.7849
21.60065148	85.4783
21.5110201	86.0877
21.42212949	86.7986
21.33397051	87.3845
21.24653416	87.9236
21.15981159	88.3572
21.0737941	88.7615
20.98847313	89.1404
20.90384024	89.5564
20.81988716	89.9783
20.73660571	90.1756
20.65398787	90.3513
20.57202575	90.5505
20.49071156	90.6638
20.41003766	90.7693
20.3299965	90.9588
20.25058069	91.117
20.1717829	91.2859
20.09359597	91.5125
20.01601281	91.6873
19.93906621	91.8406
19.8626695	92.0388
19.78685599	92.3005
19.71161901	92.5662
19.63695203	92.9656
19.56284859	93.3328
19.48930232	93.5828
19.41630698	93.9919
19.34385639	94.4695
19.27194448	94.7849
19.20056526	95.1687
19.12971284	95.4236
19.05938141	95.615
18.98956523	95.7234
18.92025868	95.7625
18.85145618	95.8787
18.78315226	96.0046
18.71534153	96.113
18.64801865	96.1521
18.58117838	96.197
18.51481556	96.2849
18.44892507	96.4158
18.38350191	96.5271
18.31854111	96.6218
18.25407111	96.7244
18.19002023	96.8123
18.12641726	96.9607
18.06325753	97.1208
18.00053642	97.24
17.93824937	97.406
17.8763919	97.6101
17.81495958	97.7517
17.75394803	97.9216
17.69335296	98.1404
17.63317011	98.2263
17.57339529	98.3415
17.51402436	98.4744
17.45505324	98.6091
17.39647791	98.7576
17.3382944	98.8435
17.28049878	98.9353
17.2230872	99.0564
17.16605584	99.197
17.10940093	99.363
17.05311876	99.4617
16.99720566	99.4978
16.94165801	99.5749
16.88647225	99.6345
16.83167317	99.7732
16.77720046	99.9236
16.72307919	100.1072
16.66930597	100.2624
16.61587747	100.3826
16.56279037	100.5378
16.51004141	100.6716
16.45762737	100.7663
16.40554507	100.8113
16.35379138	100.9294
16.30236319	100.9499
16.25125744	101.0242
16.20047111	101.1189
16.15000121	101.1931
16.0998448	101.2947
16.04999896	101.3767
16.00048641	101.3601
15.95125297	101.364
15.90232158	101.3874
15.85368947	101.3288
15.80535391	101.3337
15.75731218	101.3191
15.70956162	101.2312
15.6620996	101.2146
15.61492349	101.1765
15.56803074	101.1706
15.52141878	101.1081
15.47508511	101.0935
15.42902725	101.0339
15.38324273	100.9861
15.33772913	100.9812
15.29248405	100.9763
15.24750513	100.8923
15.20279002	100.7947
15.1583364	100.7341
15.114142	100.6345
15.07020455	100.5163
15.02652181	100.4285
14.98309158	100.3347
14.93991168	100.2068
14.89700213	100.1374
14.85431629	100.0564
14.81187438	99.9353
14.76967431	99.8005
14.72771402	99.717
14.68599147	99.6345
14.64450465	99.4861
14.60325156	99.4333
14.56223023	99.3611
14.52143873	99.2517
14.48087511	99.1775
14.44053748	99.0349
14.40042395	98.8708
14.36053266	98.762
14.32086177	98.5896
14.28140946	98.3733
14.24217393	98.1506
14.20315338	97.9006
14.16434607	97.4724
14.12575025	97.0466
14.0873642	96.6799
14.0491862	96.1624
14.01121458	95.4451
13.97344765	94.531
13.93590321	93.2752
13.89854065	91.324
13.8613779	88.3416
13.82441336	83.49
13.78764544	75.8533
13.75107258	66.9222
13.71469324	63.5057
13.67850587	69.8851
13.64250897	80.2517
13.60670103	88.2615
13.57108057	93.0427
13.53564612	95.6267
13.50039624	97.0427
13.46532947	97.9333
13.4304444	98.4197
13.39573962	98.7327
13.36121373	98.9182
13.32686536	99.0173
13.29269314	99.137
13.25869572	99.2097
13.22487175	99.2737
13.19121992	99.2776
13.15773892	99.3152
13.12442745	99.4099
