0.400000     1614.090000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.402500     1631.090000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.405000     1648.090000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.407500     1677.189900   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.410000     1706.290000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.412500     1744.890000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.415000     1783.490000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.417500     1750.189900   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.420000     1716.890000   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.422500     1705.189900   0.000000     0.000000     0.000000       0.000000      0.000000        0.000000
0.425000     1693.490000   0.001        0.000000     0.000000       0.000000      0.000000        0.000000
0.427500     1597.689900   0.0018       0.000000     0.000000       0.000000      0.000000        0.000000
0.430000     1501.890000   0.0027       0.000000     0.000000       0.000000      0.000000        0.000000
0.432500     1630.990000   0.0073       0.000000     0.000000       0.000000      0.000000        0.000000
0.435000     1760.090000   0.0141       0.000000     0.000000       0.000000      0.000000        0.000000
0.437500     1775.240000   0.0242       0.000000     0.000000       0.000000      0.000000        0.000000
0.440000     1790.390000   0.037        0.000000     0.000000       0.000000      0.000000        0.000000
0.442500     1859.939900   0.04975      0.000000     0.000000       0.000000      0.000000        0.000000
0.445000     1929.490000   0.063299999  0.000000     0.000000       0.000000      0.000000        0.000000
0.447500     1993.439900   0.133049995  0.000000     0.000000       0.000000      0.000000        0.000000
0.450000     2057.389900   0.339100003  0.000000     0.000000       0.000000      0.000000        0.000000
0.452500     2039.230000   0.505349994  0.000000     0.000000       0.000000      0.000000        0.000000
0.455000     2021.080000   0.666700006  0.000000     0.000000       0.000000      0.000000        0.000000
0.457500     2030.730000   0.704400003  0.000000     0.000000       0.000000      0.000000        0.000000
0.460000     2040.380000   0.720000029  0.000000     0.000000       0.000000      0.000000        0.000000
0.462500     2026.530000   0.752900004  0.000000     0.000000       0.000000      0.000000        0.000000
0.465000     2012.680100   0.784699976  0.000000     0.000000       0.000000      0.000000        0.000000
0.467500     1999.530000   0.804100037  0.000000     0.000000       0.000000      0.000000        0.000000
0.470000     1986.380000   0.820599973  0.000000     0.000000       0.000000      0.000000        0.000000
0.472500     2002.880000   0.833350003  0.000000     0.000000       0.000000      0.000000        0.000000
0.475000     2019.380000   0.852599978  0.000000     0.000000       0.000000      0.000000        0.000000
0.477500     2038.090000   0.877399981  0.000000     0.000000       0.000000      0.000000        0.000000
0.480000     2056.790000   0.90259999   0.000000     0.000000       0.000000      0.000000        0.000000
0.482500     1967.740000   0.913249969  0.000000     0.000000       0.000000      0.000000        0.000000
0.485000     1878.680100   0.923799992  0.000000     0.000000       0.000000      0.000000        0.000000
