Name: Vesuvianite Ca10Mg2Al4(SiO4)5(Si2O7)2(OH)4
Type:  Mineral
Class:  Silicates 
Subclass:   Sorosilicates
Particle Size:  Fine  (less than 2 Micrometers)
Sample No.:  vesuvian.1
Owner:  JHU
Wavelength Range:  IR
Origin:  Quebec, Canada via Norma Vergo

Description:  The sample was a massive piece of striated, green, 
columnar aggregate. It appeared to be pure vesuvianite in hand 
sample and under the microscope.



Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  vesuvi1a.txt

25.04420302	60.7889
24.9237955	59.828
24.80454022	58.0819
24.68642074	55.9569
24.5694209	54.0819
24.45358465	52.4296
24.3387763	51.1483
24.22504094	50.7694
24.11236361	51.0819
24.00072962	51.8436
23.89012454	52.453
23.78053421	52.6131
23.67194472	51.9178
23.56434244	50.6678
23.45771395	48.6346
23.35204611	46.619
23.24732598	44.5331
23.14354087	42.828
23.04067832	41.83
22.93872607	41.3124
22.83767211	40.7284
22.7375046	40.2108
22.63821194	39.6815
22.53978272	39.4921
22.44220571	39.6718
22.3454699	40.5741
22.24956446	41.9765
22.15447875	43.9003
22.06020229	45.6327
21.96677306	46.9491
21.87408402	47.4374
21.7821739	47.4608
21.69103293	47.2069
21.60065148	46.8905
21.5110201	46.2499
21.42212949	45.5702
21.33397051	44.7304
21.24653416	43.9042
21.15981159	42.9608
21.0737941	42.1444
20.98847313	41.3163
20.90384024	40.5311
20.81988716	39.6679
20.73660571	38.6581
20.65398787	37.4374
20.57202575	36.3886
20.49071156	35.5194
20.41003766	35.2304
20.3299965	35.6562
20.25058069	36.5673
20.1717829	37.6063
20.09359597	38.8124
20.01601281	39.8886
19.93906621	40.6845
19.8626695	41.3642
19.78685599	42.1991
19.71161901	43.2968
19.63695203	44.9423
19.56284859	46.5917
19.48930232	48.2089
19.41630698	49.618
19.34385639	50.6805
19.27194448	51.3475
19.20056526	52.1053
19.12971284	52.7587
19.05938141	53.4696
18.98956523	53.992
18.92025868	54.5545
18.85145618	55.0663
18.78315226	55.7235
18.71534153	56.4081
18.64801865	57.161
18.58117838	57.8719
18.51481556	58.6805
18.44892507	59.4139
18.38350191	60.1893
18.31854111	60.9266
18.25407111	61.8709
18.19002023	62.8651
18.12641726	63.7752
18.06325753	64.6737
18.00053642	65.367
17.93824937	65.7264
17.8763919	65.8397
17.81495958	65.5448
17.75394803	64.826
17.69335296	63.8182
17.63317011	62.4666
17.57339529	60.8827
17.51402436	59.2538
17.45505324	57.9706
17.39647791	57.3016
17.3382944	57.2401
17.28049878	57.8133
17.2230872	58.6375
17.16605584	59.6727
17.10940093	60.9002
17.05311876	62.0741
16.99720566	62.8875
16.94165801	63.3504
16.88647225	63.3289
16.83167317	62.8944
16.77720046	62.2215
16.72307919	61.4764
16.66930597	60.5594
16.61587747	59.6913
16.56279037	59.1014
16.51004141	58.9188
16.45762737	59.1688
16.40554507	59.8924
16.35379138	60.8319
16.30236319	61.7078
16.25125744	62.4237
16.20047111	62.9344
16.15000121	63.1483
16.0998448	63.2713
16.04999896	63.3905
16.00048641	63.5897
15.95125297	63.8358
15.90232158	64.368
15.85368947	64.9178
15.80535391	65.4451
15.75731218	65.8367
15.70956162	66.243
15.6620996	66.702
15.61492349	67.3992
15.56803074	68.4422
15.52141878	69.5877
15.47508511	70.6658
15.42902725	71.8045
15.38324273	72.8397
15.33772913	73.8055
15.29248405	74.6912
15.24750513	75.3953
15.20279002	75.8807
15.1583364	76.3172
15.114142	76.742
15.07020455	77.2937
15.02652181	78.0418
14.98309158	79.0096
14.93991168	79.9715
14.89700213	80.9861
14.85431629	81.8963
14.81187438	82.6404
14.76967431	83.1521
14.72771402	83.6541
14.68599147	84.1741
14.64450465	84.6658
14.60325156	85.0271
14.56223023	85.3357
14.52143873	85.5506
14.48087511	85.7171
14.44053748	85.8694
14.40042395	86.0427
14.36053266	86.2249
14.32086177	86.4588
14.28140946	86.5882
14.24217393	86.5882
14.20315338	86.5076
14.16434607	86.3318
14.12575025	86.0725
