Name:  Hematite a-Fe2O3
Type:  Mineral
Class:   Oxides
Subclass:   (Hematite Group)
Particle Size: Coarse  (74-250 micrometers)
Sample No.: hematite.1
Owner:  JHU
Wavelength Range:  IR
Origin: Frizington, Cumberland, England via the Smithsonian (sample 
no. NMNH B7373)
Description: The sample was a 2.5 cm x 2.5 cm x 1 cm sawn plate, 
deep red in color and weighing 15.3 g.  It appears clean with no 
impurities in hand sample or microscopically.



Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: hemati1a.txt

25.04420302	6.4726
24.9237955	6.3794
24.80454022	6.2407
24.68642074	5.9546
24.5694209	6.02
24.45358465	6.3752
24.3387763	6.4521
24.22504094	6.5293
24.11236361	6.874
24.00072962	7.2593
23.89012454	7.4043
23.78053421	7.6499
23.67194472	8.1933
23.56434244	8.5998
23.45771395	8.9446
23.35204611	9.3696
23.24732598	9.8728
23.14354087	10.2693
23.04067832	10.5884
22.93872607	10.8491
22.83767211	11.0273
22.7375046	11.2046
22.63821194	11.351
22.53978272	11.373
22.44220571	11.4511
22.3454699	11.5783
22.24956446	11.5554
22.15447875	11.5808
22.06020229	11.6865
21.96677306	11.7422
21.87408402	11.7846
21.7821739	11.8132
21.69103293	11.7981
21.60065148	11.9453
21.5110201	12.0735
21.42212949	12.0593
21.33397051	11.9753
21.24653416	11.8235
21.15981159	11.8117
21.0737941	11.7715
20.98847313	11.584
20.90384024	11.4033
20.81988716	11.2387
20.73660571	10.9365
20.65398787	10.4948
20.57202575	9.9182
20.49071156	9.3235
20.41003766	8.7322
20.3299965	8.0281
20.25058069	7.2473
20.1717829	6.6191
20.09359597	6.3096
20.01601281	6.2197
19.93906621	6.2737
19.8626695	6.5273
19.78685599	6.7597
19.71161901	7.0554
19.63695203	7.5412
19.56284859	8.071
19.48930232	8.5429
19.41630698	9.112
19.34385639	9.6931
19.27194448	10.1467
19.20056526	10.5886
19.12971284	11.0515
19.05938141	11.5058
18.98956523	11.9341
18.92025868	12.2802
18.85145618	12.5617
18.78315226	12.8584
18.71534153	13.0717
18.64801865	13.2702
18.58117838	13.5449
18.51481556	13.7592
18.44892507	13.8288
18.38350191	13.9416
18.31854111	14.0903
18.25407111	14.1714
18.19002023	14.1526
18.12641726	14.2258
18.06325753	14.3017
18.00053642	14.2663
17.93824937	14.2612
17.8763919	14.3337
17.81495958	14.2942
17.75394803	14.2031
17.69335296	14.2177
17.63317011	14.2172
17.57339529	14.1694
17.51402436	14.111
17.45505324	14.0698
17.39647791	13.9743
17.3382944	13.8718
17.28049878	13.832
17.2230872	13.7465
17.16605584	13.6286
17.10940093	13.6035
17.05311876	13.5634
16.99720566	13.5122
16.94165801	13.4497
16.88647225	13.4021
16.83167317	13.3711
16.77720046	13.333
16.72307919	13.3161
16.66930597	13.2507
16.61587747	13.195
16.56279037	13.1384
16.51004141	13.0815
16.45762737	13.0141
16.40554507	12.9201
16.35379138	12.8496
16.30236319	12.8069
16.25125744	12.7187
16.20047111	12.6164
16.15000121	12.5014
16.0998448	12.3615
16.04999896	12.2124
16.00048641	12.051
15.95125297	11.9419
15.90232158	11.854
15.85368947	11.7426
15.80535391	11.6567
15.75731218	11.5661
15.70956162	11.4326
15.6620996	11.3222
15.61492349	11.2404
15.56803074	11.1252
15.52141878	10.9348
15.47508511	10.7322
15.42902725	10.5464
15.38324273	10.2856
15.33772913	9.9216
15.29248405	9.541
15.24750513	9.1538
15.20279002	8.6179
15.1583364	8.0532
15.114142	7.5056
15.07020455	6.9319
15.02652181	6.3459
14.98309158	5.8306
14.93991168	5.3232
14.89700213	4.7544
14.85431629	4.2087
14.81187438	3.7458
14.76967431	3.3225
14.72771402	2.9143
14.68599147	2.553
14.64450465	2.2451
14.60325156	1.9665
14.56223023	1.7554
14.52143873	1.5911
14.48087511	1.4614
14.44053748	1.3901
14.40042395	1.3418
14.36053266	1.2751
14.32086177	1.2319
14.28140946	1.2341
14.24217393	1.2317
14.20315338	1.239
14.16434607	1.2519
14.12575025	1.2668
14.0873642	1.3284
14.0491862	1.365
14.01121458	1.3799
13.97344765	1.3872
13.93590321	1.4116
13.89854065	1.4922
13.8613779	1.5535
13.82441336	1.5771
13.78764544	1.5784
13.75107258	1.6011
13.71469324	1.6604
13.67850587	1.6931
13.64250897	1.708
13.60670103	1.7612
13.57108057	1.8274
13.53564612	1.8455
13.50039624	1.8635
13.46532947	1.9216
13.4304444	1.9629
13.39573962	1.978
13.36121373	2.0056
13.32686536	2.0386
13.29269314	2.0605
13.25869572	2.0906
13.22487175	2.1487
13.19121992	2.1841
13.15773892	2.2012
13.12442745	2.2246
13.09130135	2.2698
13.05832501	2.2925
13.02551438	2.3296
12.99286821	2.3789
12.96038529	2.3884
12.92806437	2.3787
12.89590426	2.4143
12.86390376	2.4387
12.83206168	2.4539
12.80037684	2.4661
12.7688481	2.4658
12.73747429	2.4919
12.70625427	2.5476
12.67518693	2.5757
