Name:  Hematite a-Fe2O3
Type:  Mineral
Class:   Oxides
Subclass:   (Hematite Group)
Particle Size: Fine  (0-74 micrometers)
Sample No.: hematite.1
Owner:  JHU
Wavelength Range:  IR
Origin: Frizington, Cumberland, England via the Smithsonian (sample 
no. NMNH B7373)
Description: The sample was a 2.5 cm x 2.5 cm x 1 cm sawn plate, 
deep red in color and weighing 15.3 g.  It appears clean with no 
impurities in hand sample or microscopically.



Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: hemati1a.txt

25.04420302	1.7544
24.9237955	1.9048
24.80454022	2.1074
24.68642074	1.9678
24.5694209	2.0078
24.45358465	2.1946
24.3387763	2.3481
24.22504094	2.3879
24.11236361	2.1975
24.00072962	2.1948
23.89012454	2.3555
23.78053421	2.3616
23.67194472	2.2085
23.56434244	2.2043
23.45771395	2.4219
23.35204611	2.5024
23.24732598	2.468
23.14354087	2.498
23.04067832	2.5552
22.93872607	2.5937
22.83767211	2.5933
22.7375046	2.6055
22.63821194	2.5967
22.53978272	2.5561
22.44220571	2.5317
22.3454699	2.5561
22.24956446	2.604
22.15447875	2.6338
22.06020229	2.6079
21.96677306	2.5649
21.87408402	2.6162
21.7821739	2.6157
21.69103293	2.5742
21.60065148	2.6177
21.5110201	2.6201
21.42212949	2.5684
21.33397051	2.5034
21.24653416	2.512
21.15981159	2.5615
21.0737941	2.5088
20.98847313	2.4883
20.90384024	2.4949
20.81988716	2.4189
20.73660571	2.4045
20.65398787	2.3584
20.57202575	2.2331
20.49071156	2.0872
20.41003766	1.9114
20.3299965	1.8059
20.25058069	1.7163
20.1717829	1.6267
20.09359597	1.5862
20.01601281	1.5803
19.93906621	1.5674
19.8626695	1.5989
19.78685599	1.7139
19.71161901	1.7688
19.63695203	1.8572
19.56284859	1.9661
19.48930232	2.0198
19.41630698	2.0386
19.34385639	2.1011
19.27194448	2.2017
19.20056526	2.2651
19.12971284	2.2568
19.05938141	2.2546
18.98956523	2.3125
18.92025868	2.3738
18.85145618	2.4416
18.78315226	2.4941
18.71534153	2.5351
18.64801865	2.5312
18.58117838	2.5767
18.51481556	2.6184
18.44892507	2.5913
18.38350191	2.5935
18.31854111	2.626
18.25407111	2.6072
18.19002023	2.5935
18.12641726	2.6526
18.06325753	2.658
18.00053642	2.6128
17.93824937	2.6121
17.8763919	2.614
17.81495958	2.6125
17.75394803	2.6133
17.69335296	2.6282
17.63317011	2.6118
17.57339529	2.6035
17.51402436	2.6372
17.45505324	2.6318
17.39647791	2.6299
17.3382944	2.6362
17.28049878	2.6057
17.2230872	2.5559
17.16605584	2.5347
17.10940093	2.5195
17.05311876	2.533
16.99720566	2.5657
16.94165801	2.5627
16.88647225	2.5635
16.83167317	2.5718
16.77720046	2.5652
16.72307919	2.5647
16.66930597	2.5735
16.61587747	2.5305
16.56279037	2.5381
16.51004141	2.5537
16.45762737	2.5554
16.40554507	2.5508
16.35379138	2.5588
16.30236319	2.574
16.25125744	2.5332
16.20047111	2.5159
16.15000121	2.5276
16.0998448	2.5251
16.04999896	2.4824
16.00048641	2.4502
15.95125297	2.4629
15.90232158	2.4463
15.85368947	2.4228
15.80535391	2.4006
15.75731218	2.4231
15.70956162	2.4338
15.6620996	2.4219
15.61492349	2.4199
15.56803074	2.3948
15.52141878	2.3955
15.47508511	2.4087
15.42902725	2.3918
15.38324273	2.4065
15.33772913	2.4123
15.29248405	2.3848
15.24750513	2.3647
15.20279002	2.3052
15.1583364	2.2168
15.114142	2.094
15.07020455	1.9756
15.02652181	1.864
14.98309158	1.7185
14.93991168	1.5869
14.89700213	1.439
14.85431629	1.2615
14.81187438	1.1243
14.76967431	1.0037
14.72771402	0.8818
14.68599147	0.7527
14.64450465	0.6719
14.60325156	0.616
14.56223023	0.5457
14.52143873	0.5044
14.48087511	0.4836
14.44053748	0.4878
14.40042395	0.4785
14.36053266	0.4634
14.32086177	0.4692
14.28140946	0.4712
14.24217393	0.4897
14.20315338	0.5051
14.16434607	0.5364
14.12575025	0.6152
14.0873642	0.6716
14.0491862	0.7034
14.01121458	0.7246
13.97344765	0.7795
13.93590321	0.8616
13.89854065	0.9309
13.8613779	0.9963
13.82441336	1.0686
13.78764544	1.1465
13.75107258	1.2109
13.71469324	1.29
13.67850587	1.4043
13.64250897	1.4824
13.60670103	1.5483
13.57108057	1.637
13.53564612	1.7407
13.50039624	1.8225
13.46532947	1.8923
13.4304444	1.9963
13.39573962	2.0832
13.36121373	2.1355
13.32686536	2.206
13.29269314	2.2993
13.25869572	2.3821
13.22487175	2.4653
13.19121992	2.5466
13.15773892	2.6228
13.12442745	2.6872
13.09130135	2.7432
13.05832501	2.8061
13.02551438	2.8447
12.99286821	2.8713
12.96038529	2.9128
12.92806437	2.9304
12.89590426	2.9458
12.86390376	2.9668
12.83206168	2.959
12.80037684	2.9587
12.7688481	2.9739
12.73747429	3.009
12.70625427	3.0476
12.67518693	3.0864
