   4.5150000e-01   2.0464939e+03   0.0000000e+00   0.0000000e+00   1.1203059e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5400000e-01   2.0283400e+03   0.0000000e+00   0.0000000e+00   8.7842243e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5650000e-01   2.0268700e+03   0.0000000e+00   0.0000000e+00   4.7289520e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.5900000e-01   2.0365200e+03   0.0000000e+00   0.0000000e+00   9.3870580e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.6150000e-01   2.0320700e+03   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.6400000e-01   2.0182200e+03   0.0000000e+00   0.0000000e+00   8.9182381e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.6650000e-01   2.0047900e+03   0.0000000e+00   0.0000000e+00   8.8529310e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.6900000e-01   1.9916400e+03   0.0000000e+00   0.0000000e+00   9.3167623e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7150000e-01   1.9962800e+03   0.0000000e+00   0.0000000e+00   9.3538631e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7400000e-01   2.0127800e+03   0.0000000e+00   0.0000000e+00   7.4419427e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7650000e-01   2.0306060e+03   0.0000000e+00   0.0000000e+00   3.5277734e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.7900000e-01   2.0493100e+03   0.0000000e+00   0.0000000e+00   6.8447998e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8150000e-01   2.0033600e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8400000e-01   1.9143040e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8650000e-01   1.8949700e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.8900000e-01   1.9221200e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9150000e-01   1.9453400e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9400000e-01   1.9659400e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9650000e-01   1.9510801e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   4.9900000e-01   1.9125860e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0150000e-01   1.9089440e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0400000e-01   1.9285400e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0650000e-01   1.9368900e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.0900000e-01   1.9377460e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1150000e-01   1.9041000e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1400000e-01   1.8474500e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1650000e-01   1.8183700e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.1900000e-01   1.8076700e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2150000e-01   1.8207000e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2400000e-01   1.8495500e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2650000e-01   1.8759940e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.2900000e-01   1.9008400e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3150000e-01   1.9071200e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3400000e-01   1.9010200e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3650000e-01   1.8848700e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.3900000e-01   1.8620200e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.3922373e-02   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4150000e-01   1.8605360e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.2204879e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4400000e-01   1.8732900e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   4.7439618e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4650000e-01   1.8762000e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   8.7595880e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.4900000e-01   1.8725500e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.9316293e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5150000e-01   1.8719000e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   1.0000000e+00   0.0000000e+00   0.0000000e+00   0.0000000e+00
   5.5400000e-01   1.8732500e+03   0.0000000e+00   0.0000000e+00   0.0000000e+00   9.8588625e-01   0.0000000e+00   0.0000000e+00   0.0000000e+00
