   6.3750000e-01   1.6623140e+03   9.5000000e-01
   6.4000000e-01   1.6374401e+03   9.6000000e-01
   6.4250000e-01   1.6207590e+03   9.6250000e-01
   6.4500000e-01   1.6182030e+03   9.6500000e-01
   6.4750000e-01   1.6046083e+03   9.6750000e-01
   6.5000000e-01   1.5635630e+03   9.7000000e-01
   6.5250000e-01   1.6041828e+03   9.7500000e-01
   6.5500000e-01   1.5416689e+03   9.8000000e-01
   6.5750000e-01   1.4477815e+03   9.8500000e-01
   6.6000000e-01   1.5550711e+03   9.9000000e-01
   6.6250000e-01   1.5712999e+03   9.7750000e-01
   6.6500000e-01   1.5538157e+03   9.6500000e-01
   6.6750000e-01   1.5382278e+03   9.5250000e-01
   6.7000000e-01   1.5398529e+03   9.4000000e-01
   6.7250000e-01   1.5153504e+03   8.4500000e-01
   6.7500000e-01   1.5139942e+03   7.5000000e-01
   6.7750000e-01   1.5056463e+03   6.5500000e-01
   6.8000000e-01   1.4904222e+03   5.6000000e-01
   6.8250000e-01   1.4898380e+03   4.5000000e-01
   6.8500000e-01   1.4584219e+03   3.4000000e-01
   6.8750000e-01   1.4692148e+03   2.3000000e-01
   6.9000000e-01   1.4677831e+03   1.2000000e-01
   6.9250000e-01   1.4388274e+03   9.5000000e-02
   6.9500000e-01   1.4352319e+03   7.0000000e-02
   6.9750000e-01   1.4234160e+03   4.5000000e-02
   7.0000000e-01   1.4182211e+03   2.0000000e-02
   7.0250000e-01   1.3896689e+03   1.5000000e-02
   7.0500000e-01   1.4131522e+03   1.0000000e-02
   7.0750000e-01   1.3979697e+03   5.0000000e-03
   7.1000000e-01   1.3991263e+03   0.0000000e+00
   7.1250000e-01   1.3716033e+03   0.0000000e+00
   7.1500000e-01   1.3634663e+03   0.0000000e+00
   7.1750000e-01   1.3531968e+03   0.0000000e+00
   7.2000000e-01   1.3300898e+03   0.0000000e+00
   7.2250000e-01   1.3485200e+03   0.0000000e+00
   7.2500000e-01   1.3545601e+03   0.0000000e+00
   7.2750000e-01   1.3423143e+03   0.0000000e+00
   7.3000000e-01   1.3144894e+03   0.0000000e+00
