9.273977	3.5976	
9.257416	3.56	
9.240914	3.5056	
9.224471	3.459	
9.208086	3.425	
9.191759	3.3889	
9.17549	3.3496	
9.159279	3.3208	
9.143125	3.283	
9.127027	3.2263	
9.110986	3.1733	
9.095002	3.116	
9.079073	3.0488	
9.063209	2.9783	
9.047391	2.9241	
9.031629	2.8823	
9.015921	2.834	
9.000268	2.7871	
8.984669	2.7576	
8.969125	2.727	
8.953634	2.6924	
8.938196	2.6758	
8.922811	2.6711	
8.90748	2.6833	
8.892201	2.7041	
8.876974	2.7261	
8.861799	2.7537	
8.846676	2.791	
8.831605	2.832	
8.816585	2.8723	
8.801616	2.9123	
8.786698	2.9709	
8.77183	3.0427	
8.757012	3.1191	
8.742245	3.2019	
8.727527	3.2839	
8.712858	3.3721	
8.698247	3.4394	
8.683676	3.4573	
8.669155	3.4385	
8.654682	3.3879	
8.640257	3.2988	
8.62588	3.1872	
8.611551	3.0691	
8.59727	2.9343	
8.583035	2.7959	
8.568848	2.6694	
8.554708	2.5449	
8.540614	2.4053	
8.526567	2.2803	
8.512565	2.1641	
8.49861	2.0488	
8.4847	1.9355	
8.470836	1.8381	
8.457017	1.7512	
8.443243	1.6658	
8.429514	1.5789	
8.41583	1.5061	
8.402189	1.4548	
8.388593	1.4121	
8.375041	1.3704	
8.36154	1.343	
8.348075	1.3235	
8.334653	1.3125	
8.321274	1.3042	
8.307939	1.2996	
8.294646	1.3096	
8.281395	1.3296	
8.268187	1.3499	
8.255021	1.3738	
8.241896	1.404	
8.228814	1.438	
8.215772	1.4731	
8.202773	1.512	
8.189814	1.5598	
8.176896	1.6045	
8.164018	1.6504	
8.151188	1.7021	
8.138392	1.7544	
8.125635	1.8047	
8.112919	1.8584	
8.100242	1.917	
8.087605	1.9751	
8.075007	2.0312	
8.062449	2.0845	
8.049929	2.1294	
8.037448	2.1724	
8.025006	2.2183	
8.012602	2.2607	
8.000237	2.3047	
7.98791	2.3525	
7.97562	2.3916	
7.963369	2.4319	
7.951154	2.4707	
7.938978	2.5117	
7.926838	2.5569	
7.914736	2.5957	
7.902671	2.6399	
7.890642	2.6894	
7.87865	2.7324	
7.866694	2.7761	
7.854781	2.8306	
7.842897	2.8745	
7.83105	2.9155	
7.819238	2.9629	
7.807462	3.0032	
7.795721	3.0361	
7.784015	3.0806	
7.772345	3.1228	
7.760709	3.156	
7.749109	3.1875	
7.737543	3.2217	
7.726011	3.2534	
7.714514	3.2734	
7.70305	3.2927	
7.691621	3.3179	
7.680226	3.3428	
7.668865	3.3684	
7.657537	3.3935	
7.646242	3.4163	
7.634981	3.4363	
7.623753	3.4678	
7.612557	3.5032	
7.601395	3.5303	
7.590265	3.552	
7.579174	3.5688	
7.568109	3.5801	
7.557077	3.593	
7.546076	3.604	
7.535108	3.605	
7.524171	3.6035	
7.513267	3.6013	
7.502393	3.5896	
7.491551	3.5781	
7.480741	3.5681	
7.469961	3.5776	
7.459213	3.5989	
7.448496	3.6282	
7.437809	3.6592	
7.427153	3.6853	
7.416527	3.7241	
7.405932	3.77	
7.395367	3.8071	
7.384832	3.8481	
7.374327	3.8948	
7.363852	3.9382	
7.353406	3.978	
7.34299	4.0161	
7.332604	4.0598	
7.322252	4.1094	
7.311925	4.1577	
7.301626	4.2085	
7.291356	4.249	
7.281115	4.2866	
7.270903	4.3296	
7.260719	4.3743	
7.250564	4.4148	
7.240438	4.459	
7.230339	4.4944	
7.220269	4.5283	
7.210226	4.5625	
7.200212	4.602	
7.190225	4.6482	
7.180266	4.6877	
7.170335	4.7251	
7.160436	4.7659	
7.150559	4.792	
7.14071	4.824	
7.130887	4.8606	
7.121092	4.8743	
7.111324	4.8779	
7.101582	4.8943	
7.091867	4.9084	
7.082178	4.9006	
7.072516	4.8967	
7.06288	4.9023	
7.053271	4.8916	
7.043687	4.8874	
7.03413	4.9209	
7.024598	4.9519	
7.015092	4.9802	
7.005612	5.0139	
6.996158	5.0432	
6.986729	5.0735	
6.977325	5.1086	
6.967947	5.1365	
6.958594	5.1518	
6.949265	5.1858	
6.939962	5.2124	
6.930689	5.227	
6.921435	5.2388	
6.912207	5.2524	
6.903002	5.2676	
6.893823	5.2847	
6.884667	5.3015	
6.875536	5.3081	
6.866429	5.2771	
6.857347	5.2798	
6.848288	5.3096	
6.839253	5.3144	
6.830242	5.3032	
6.821254	5.3047	
6.812291	5.3235	
6.803351	5.3205	
6.794434	5.3098	
6.78554	5.3154	
6.77667	5.3284	
6.767823	5.3452	
6.758999	5.3743	
6.750198	5.3938	
6.74142	5.4121	
6.732665	5.4416	
6.723932	5.4634	
6.715227	5.4778	
6.706539	5.5017	
6.697874	5.5364	
6.689232	5.5337	
6.680611	5.5327	
6.672013	5.5701	
6.663437	5.5925	
6.654883	5.5923	
6.646351	5.582	
6.637841	5.5791	
6.629352	5.6221	
6.620885	5.6794	
6.61244	5.7195	
6.604017	5.7541	
6.595614	5.7798	
6.587233	5.8166	
6.578874	5.8462	
6.570535	5.8747	
6.562218	5.9331	
6.553922	5.9736	
6.545646	6.0085	
6.537392	6.0432	
6.529158	6.0571	
6.520945	6.051	
6.512757	6.0781	
6.504585	6.0788	
6.496434	6.0398	
6.488303	6.0376	
6.480193	6.0603	
6.472102	6.0578	
6.464032	6.042	
6.455982	6.0161	
6.447952	5.9868	
6.439942	5.9419	
6.431952	5.8884	
6.423981	5.824	
6.416031	5.7283	
6.4081	5.6921	
6.400188	5.6968	
6.392297	5.6565	
6.384424	5.6152	
6.376571	5.5747	
6.368737	5.531	
6.360923	5.5085	
6.353127	5.4692	
6.345351	5.4094	
6.337593	5.3823	
6.329855	5.3694	
6.32214	5.3442	
6.314439	5.3169	
6.306757	5.2825	
6.299094	5.2568	
6.291449	5.2292	
6.283823	5.1946	
6.276215	5.1604	
6.268626	5.1184	
6.261055	5.0603	
6.253502	5.0078	
6.245967	4.9553	
6.238451	4.9001	
6.230953	4.8513	
6.223472	4.8252	
6.21601	4.8032	
6.208566	4.791	
6.201143	4.7991	
6.193734	4.8142	
6.186343	4.8245	
6.178969	4.8786	
6.171613	4.9553	
6.164274	5.0054	
6.156953	5.0517	
6.149649	5.1133	
6.142363	5.1682	
6.135094	5.2334	
6.127841	5.289	
6.120607	5.3171	
6.113389	5.3376	
6.106188	5.3972	
6.099004	5.4504	
6.091837	5.4763	
6.084687	5.4907	
6.077553	5.487	
6.070436	5.4841	
6.063336	5.4892	
6.056253	5.4509	
6.049186	5.3952	
6.042135	5.4221	
6.035101	5.4497	
6.028087	5.438	
6.021086	5.4084	
6.014101	5.3821	
6.007132	5.376	
6.000179	5.3464	
5.993242	5.2981	
5.986321	5.2703	
5.979416	5.2466	
5.972528	5.1958	
5.965655	5.1421	
5.958797	5.1067	
5.951956	5.051	
5.94513	4.9878	
5.93832	4.9072	
5.931525	4.8674	
5.924746	4.8613	
5.917983	4.8442	
5.911235	4.8364	
5.904502	4.8227	
5.897784	4.8042	
5.891082	4.8359	
5.884395	4.8574	
5.877723	4.8845	
5.871067	4.9477	
5.864428	4.9778	
5.857802	4.9851	
5.85119	4.9905	
5.844593	4.9861	
5.838012	4.9536	
5.831444	4.9131	
5.824892	4.8662	
5.818354	4.8269	
5.811831	4.7981	
5.805323	4.7641	
5.798829	4.7226	
5.79235	4.6814	
5.785885	4.6477	
5.779435	4.6194	
5.772999	4.5886	
5.766577	4.5666	
5.76017	4.5967	
5.753776	4.624	
5.747397	4.6362	
5.741032	4.6711	
5.734682	4.6975	
5.728345	4.7117	
5.722022	4.7339	
5.715713	4.7522	
5.709421	4.7593	
5.70314	4.7807	
5.696873	4.7927	
5.690619	4.7834	
5.684379	4.7717	
5.678153	4.7637	
5.671941	4.7644	
5.665742	4.7617	
5.659556	4.7497	
5.653384	4.7388	
5.647226	4.7331	
5.641081	4.739	
5.634949	4.7722	
5.62883	4.8022	
5.622725	4.8454	
5.616633	4.9062	
5.610558	4.9822	
5.604492	5.0666	
5.59844	5.157	
5.5924	5.2637	
5.586374	5.3733	
5.58036	5.4866	
5.57436	5.6167	
5.568372	5.7554	
5.562397	5.8821	
5.556435	6.0073	
5.550486	6.1306	
5.54455	6.2483	
5.538626	6.3574	
5.532715	6.4587	
5.526816	6.5329	
5.52093	6.5959	
5.515057	6.6543	
5.509196	6.6889	
5.503347	6.7055	
5.497511	6.7222	
5.491687	6.7231	
5.485876	6.7156	
5.480077	6.7187	
5.47429	6.7258	
5.468518	6.7151	
5.462755	6.7065	
5.457005	6.7097	
5.451267	6.7097	
5.445541	6.7131	
5.439826	6.7192	
5.434124	6.7258	
5.428434	6.7241	
5.422755	6.7197	
5.417089	6.7358	
5.411434	6.7524	
5.405791	6.7615	
5.40016	6.77	
5.394541	6.7737	
5.388933	6.7712	
5.383337	6.7771	
5.377752	6.7768	
5.372179	6.7729	
5.366618	6.7688	
5.361068	6.7571	
5.35553	6.7341	
5.350003	6.7146	
5.344487	6.7104	
5.338983	6.6972	
5.333493	6.676	
5.328011	6.6611	
5.322541	6.6477	
5.317081	6.6311	
5.311634	6.6152	
5.306197	6.6042	
5.300771	6.5976	
5.295356	6.5928	
5.289953	6.5891	
5.28456	6.5747	
5.279179	6.5564	
5.273808	6.55	
5.268449	6.5359	
5.2631	6.5159	
5.257762	6.5046	
5.252435	6.488	
5.247118	6.4621	
5.241813	6.4385	
5.236518	6.418	
5.231234	6.4011	
5.22596	6.3833	
5.220697	6.3723	
5.215445	6.3633	
5.210203	6.3718	
5.204974	6.3882	
5.199754	6.4109	
5.194543	6.4494	
5.189344	6.4997	
5.184154	6.5569	
5.178975	6.6106	
5.173806	6.664	
5.168648	6.72	
5.1635	6.7639	
5.158362	6.7978	
5.153234	6.8257	
5.148116	6.8467	
5.143009	6.8635	
5.137912	6.8813	
5.132825	6.8979	
5.127748	6.9104	
5.122681	6.9294	
5.117623	6.9599	
5.112576	6.9953	
5.107539	7.0354	
5.102512	7.0832	
5.097495	7.134	
5.092487	7.1846	
5.08749	7.2366	
5.082504	7.2849	
5.077526	7.3337	
5.072558	7.384	
5.067599	7.4292	
5.06265	7.4697	
5.057711	7.5058	
5.052781	7.5461	
5.047861	7.5823	
5.042951	7.6111	
5.03805	7.6452	
5.033158	7.677	
5.028277	7.7038	
5.023404	7.7358	
5.018541	7.7688	
5.013687	7.7966	
5.008843	7.8274	
5.004011	7.8667	
4.999185	7.8979	
4.994369	7.9262	
4.989562	7.959	
4.984764	7.9902	
4.979976	8.02	
4.975196	8.0544	
4.970426	8.0837	
4.965665	8.0993	
4.960913	8.1186	
4.95617	8.1496	
4.951436	8.1819	
4.946712	8.2026	
4.941996	8.2256	
4.937289	8.2544	
4.932591	8.2705	
4.927902	8.2851	
4.923222	8.3122	
4.918551	8.3393	
4.913889	8.362	
4.909236	8.3957	
4.904591	8.4272	
4.899955	8.4514	
4.895328	8.4841	
4.890712	8.5283	
4.886103	8.5661	
4.881502	8.5896	
4.876909	8.6133	
4.872326	8.6264	
4.867751	8.6382	
4.863184	8.6582	
4.858626	8.6701	
4.854077	8.675	
4.849536	8.6809	
4.845003	8.6914	
4.84048	8.6946	
4.835964	8.7016	
4.831457	8.7085	
4.826958	8.7153	
4.822468	8.7241	
4.817986	8.7319	
4.813512	8.7365	
4.809047	8.7458	
4.80459	8.7607	
4.800141	8.7771	
4.795701	8.7873	
4.791268	8.8052	
4.786844	8.833	
4.78243	8.8503	
4.778023	8.8769	
4.773623	8.917	
4.769231	8.9526	
4.764848	8.988	
4.760472	9.0229	
4.756105	9.0512	
4.751745	9.0783	
4.747394	9.1072	
4.74305	9.1416	
4.738714	9.1662	
4.734387	9.1936	
4.730067	9.2256	
4.725755	9.2615	
4.721451	9.3017	
4.717155	9.3486	
4.712866	9.3952	
4.708586	9.4477	
4.704313	9.509	
4.700048	9.582	
4.69579	9.6562	
4.691541	9.7297	
4.687299	9.8071	
4.683064	9.8904	
4.67884	9.9707	
4.674621	10.0559	
4.670409	10.1399	
4.666205	10.2121	
4.662009	10.2895	
4.65782	10.3767	
4.653639	10.4509	
4.649465	10.521	
4.645299	10.5986	
4.64114	10.6762	
4.636989	10.7549	
4.632845	10.8352	
4.628708	10.9253	
4.624579	11.0095	
4.620457	11.082	
4.616343	11.154	
4.612236	11.23	
4.608136	11.2981	
4.604043	11.3559	
4.599958	11.4109	
4.59588	11.4646	
4.591809	11.5158	
4.587745	11.5615	
4.583689	11.6067	
4.579642	11.6406	
4.575599	11.6728	
4.571564	11.7104	
4.567537	11.7487	
4.563516	11.7817	
4.559502	11.8156	
4.555495	11.853	
4.551496	11.8759	
4.547503	11.9045	
4.543517	11.9348	
4.539539	11.9665	
4.535567	11.9934	
4.531602	12.0107	
4.527644	12.0337	
4.523694	12.0627	
4.519749	12.0798	
4.515814	12.0947	
4.511884	12.1169	
4.507961	12.1301	
4.504044	12.1433	
4.500134	12.164	
4.496231	12.1904	
4.492335	12.2085	
4.488445	12.2112	
4.484562	12.2226	
4.480686	12.2424	
4.476817	12.25	
4.472954	12.2644	
4.469098	12.2859	
4.465249	12.2888	
4.461406	12.29	
4.45757	12.2983	
4.45374	12.31	
4.449917	12.3115	
4.4461	12.3235	
4.44229	12.3391	
4.438487	12.344	
4.43469	12.3493	
4.4309	12.3647	
4.427116	12.3745	
4.42334	12.3806	
4.419569	12.3913	
4.415805	12.405	
4.412046	12.406	
4.408294	12.4096	
4.404549	12.4228	
4.40081	12.4267	
4.397077	12.4331	
4.393351	12.4397	
4.389631	12.4426	
4.385917	12.4477	
4.382209	12.4536	
4.378508	12.4526	
4.374813	12.4455	
4.371124	12.4546	
4.367442	12.4626	
4.363765	12.4548	
4.360095	12.4572	
4.356431	12.4665	
4.352773	12.4692	
4.349121	12.4682	
4.345476	12.4773	
4.341836	12.4839	
4.338203	12.4809	
4.334577	12.4799	
4.330956	12.4843	
4.327341	12.4856	
4.323732	12.4853	
4.320128	12.4892	
4.316531	12.488	
4.31294	12.4856	
4.309355	12.4902	
4.305776	12.4914	
4.302202	12.4907	
4.298635	12.4924	
4.295073	12.4912	
4.291518	12.4834	
4.287968	12.4809	
4.284424	12.4821	
4.280886	12.4756	
4.277354	12.4663	
4.273828	12.4587	
4.270307	12.4345	
4.266792	12.4206	
4.263283	12.4406	
4.25978	12.4785	
4.256283	12.5009	
4.252791	12.5188	
4.249307	12.5385	
4.245827	12.5383	
4.242352	12.5376	
4.238883	12.5471	
4.23542	12.5537	
4.231962	12.5549	
4.22851	12.5605	
4.225064	12.5703	
4.221623	12.5732	
4.218188	12.5901	
4.214759	12.6159	
4.211335	12.6154	
4.207917	12.6103	
4.204504	12.6294	
4.201096	12.6401	
4.197695	12.6379	
4.1943	12.6501	
4.190909	12.6587	
4.187524	12.6579	
4.184144	12.6565	
4.18077	12.6645	
4.177401	12.6701	
4.174037	12.6631	
4.170679	12.6648	
4.167326	12.6667	
4.163979	12.6687	
4.160637	12.6762	
4.157301	12.6743	
4.153969	12.6782	
4.150643	12.6819	
4.147323	12.6833	
4.144008	12.684	
4.140698	12.6801	
4.137393	12.688	
4.134093	12.6931	
4.130799	12.6916	
4.12751	12.6999	
4.124227	12.7102	
4.120948	12.7104	
4.117675	12.7136	
4.114409	12.7304	
4.111146	12.7317	
4.107888	12.7329	
4.104635	12.7475	
4.101388	12.7556	
4.098146	12.7619	
4.094909	12.7732	
4.091676	12.7873	
4.08845	12.7966	
4.085228	12.8054	
4.082011	12.8149	
4.078799	12.8222	
4.075592	12.8283	
4.072391	12.8469	
4.069194	12.8537	
4.066003	12.8564	
4.062816	12.873	
4.059634	12.8818	
4.056458	12.8845	
4.053286	12.8989	
4.050119	12.9131	
4.046958	12.9062	
4.043801	12.917	
4.040649	12.9382	
4.037504	12.9436	
4.034361	12.946	
4.031224	12.9568	
4.028092	12.9646	
4.024964	12.9702	
4.021842	12.9758	
4.018724	12.9826	
4.015611	12.9843	
4.012503	12.9848	
4.0094	13.0009	
4.006301	13.0039	
4.003207	12.9951	
4.000118	13.0031	
3.997034	13.0141	
3.993955	13.0144	
3.99088	13.0156	
3.98781	13.0234	
3.984745	13.0188	
3.981684	13.0127	
3.978628	13.0168	
3.975577	13.0293	
3.972531	13.0376	
3.969489	13.0385	
3.966452	13.0444	
3.963421	13.0429	
3.960393	13.0429	
3.95737	13.0537	
3.954351	13.0654	
3.951337	13.0678	
3.948327	13.0776	
3.945323	13.083	
3.942322	13.084	
3.939326	13.092	
3.936335	13.101	
3.933349	13.1059	
3.930366	13.1059	
3.927389	13.1062	
3.924416	13.1071	
3.921447	13.1093	
3.918483	13.1125	
3.915523	13.115	
3.912568	13.1101	
3.909617	13.1137	
3.906671	13.1233	
3.903729	13.1228	
3.900792	13.1123	
3.897859	13.1113	
3.89493	13.1118	
3.892008	13.1089	
3.889088	13.1074	
3.886172	13.1018	
3.883261	13.0935	
3.880355	13.0898	
3.877452	13.0905	
3.874554	13.084	
3.871661	13.0759	
3.868771	13.0757	
3.865886	13.0673	
3.863005	13.0603	
3.860129	13.0612	
3.857257	13.0586	
3.854389	13.0468	
3.851525	13.0381	
3.848666	13.0368	
3.845812	13.0258	
3.842961	13.0263	
3.840115	13.0315	
3.837272	13.028	
3.834434	13.0227	
3.8316	13.0261	
3.82877	13.0283	
3.825944	13.0207	
3.823122	13.0202	
3.820305	13.0207	
3.817492	13.0193	
3.814683	13.0251	
3.811878	13.0234	
3.809077	13.0122	
3.80628	13.0095	
3.803487	13.0171	
3.800699	13.0153	
3.797914	13.0078	
3.795134	13.01	
3.792358	13.0168	
3.789586	13.0132	
3.786817	13.0124	
3.784053	13.0168	
3.781293	13.0151	
3.778538	13.008	
3.775786	13.0107	
3.773038	13.0149	
3.770294	13.0163	
3.767554	13.0124	
3.764818	13.0168	
3.762086	13.0166	
3.759358	13.0146	
3.756633	13.0141	
3.753913	13.0117	
3.751197	13.0046	
3.748484	12.9992	
3.745776	13.0039	
3.743071	13.008	
3.74037	13.0102	
3.737674	13.0068	
3.734981	12.9965	
3.732292	12.9983	
3.729607	13.0066	
3.726925	12.9956	
3.724248	12.9904	
3.721574	12.9944	
3.718904	12.989	
3.716238	12.979	
3.713578	12.9782	
3.710919	12.9824	
3.708265	12.9858	
3.705614	12.9831	
3.702967	12.976	
3.700324	12.976	
3.697685	12.9758	
3.695049	12.9765	
3.692417	12.9651	
3.689789	12.9602	
3.687165	12.9611	
3.684544	12.9624	
3.681927	12.9528	
3.679314	12.9494	
3.676704	12.9509	
3.674099	12.9514	
3.671497	12.9521	
3.668898	12.9433	
3.666303	12.9421	
3.663712	12.9406	
3.661125	12.9411	
3.658541	12.9375	
3.655961	12.9355	
3.653384	12.9362	
3.650813	12.9431	
3.648244	12.9367	
3.645678	12.9309	
3.643116	12.9384	
3.640558	12.937	
3.638003	12.9279	
3.635451	12.9292	
3.632904	12.9314	
3.63036	12.9189	
3.627819	12.9109	
3.625282	12.9204	
3.622749	12.9243	
3.620219	12.9148	
3.617692	12.9182	
3.61517	12.9138	
3.61265	12.9026	
3.610136	12.9038	
3.607623	12.9052	
3.605115	12.894	
3.602609	12.8879	
3.600107	12.886	
3.597609	12.8886	
3.595114	12.8874	
3.592622	12.8801	
3.590134	12.8723	
3.58765	12.8674	
3.585169	12.8657	
3.582691	12.8635	
3.580217	12.8479	
3.577746	12.834	
3.575278	12.8322	
3.572814	12.8315	
3.570354	12.8296	
3.567896	12.8269	
3.565442	12.8156	
3.562992	12.8073	
