Name: Augite (Ca,Na)(Mg,Fe,Al,Ti)(Si,Al)2O6
Type:  Mineral
Class:  Silicates
Subclass:  Inosilicates (Pyroxene Group - single chain)
Particle Size:  Fine (less than 75 Micrometers)
Sample No.:  augite.1
Owner:  JHU
Wavelength Range:  IR
Origin:  Sample from Monteagle Township, Hostings Co., Ontario, 
Canada via the Smithsonian (sample no. NMNH 117461). 
Description: Sample consisted of  fragments of well-formed crystal(s), 
with some surface contamination by calcite.  Small grains were deep, 
translucent green and generally clear and unaltered.  The powdered 
sample was washed in dilute HCl to remove residual calcite, but an 
extremely weak carbonate band is still seen in the spectrum of the 
75-250 micrometers size range near 4.0 micrometers.
Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: augite1a.txt

25.04420302	2.5498
24.9237955	2.4932
24.80454022	2.2993
24.68642074	2.3384
24.5694209	2.3359
24.45358465	2.376
24.3387763	2.4419
24.22504094	2.4805
24.11236361	2.4458
24.00072962	2.624
23.89012454	2.8818
23.78053421	2.7246
23.67194472	2.6055
23.56434244	2.6133
23.45771395	2.7578
23.35204611	2.8467
23.24732598	2.8965
23.14354087	2.718
23.04067832	2.7842
22.93872607	2.917
22.83767211	2.9709
22.7375046	3.0332
22.63821194	3.0225
22.53978272	3.0762
22.44220571	3.1797
22.3454699	3.1819
22.24956446	3.1548
22.15447875	3.2031
22.06020229	3.2627
21.96677306	3.383
21.87408402	3.3584
21.7821739	3.2756
21.69103293	3.3286
21.60065148	3.3613
21.5110201	3.2969
21.42212949	3.301
21.33397051	3.3205
21.24653416	3.2627
21.15981159	3.1416
21.0737941	3.053
20.98847313	2.9853
20.90384024	2.9062
20.81988716	2.9155
20.73660571	2.8716
20.65398787	2.8164
20.57202575	2.8235
20.49071156	2.8423
20.41003766	2.8713
20.3299965	2.8887
20.25058069	2.8989
20.1717829	2.8879
20.09359597	2.9321
20.01601281	2.9929
19.93906621	3.0205
19.8626695	3.1042
19.78685599	3.1555
19.71161901	3.1445
19.63695203	3.1953
19.56284859	3.2651
19.48930232	3.2749
19.41630698	3.2798
19.34385639	3.3091
19.27194448	3.3491
19.20056526	3.3296
19.12971284	3.271
19.05938141	3.2847
18.98956523	3.3096
18.92025868	3.3225
18.85145618	3.332
18.78315226	3.3364
18.71534153	3.4009
18.64801865	3.4375
18.58117838	3.4387
18.51481556	3.4526
18.44892507	3.4888
18.38350191	3.4477
18.31854111	3.4131
18.25407111	3.478
18.19002023	3.5461
18.12641726	3.5229
18.06325753	3.4651
18.00053642	3.428
17.93824937	3.4131
17.8763919	3.3755
17.81495958	3.3393
17.75394803	3.3577
17.69335296	3.3032
17.63317011	3.227
17.57339529	3.1675
17.51402436	3.0986
17.45505324	3.0469
17.39647791	2.9817
17.3382944	2.8901
17.28049878	2.8484
17.2230872	2.8205
17.16605584	2.7607
17.10940093	2.665
17.05311876	2.6133
16.99720566	2.5391
16.94165801	2.46
16.88647225	2.4209
16.83167317	2.3769
16.77720046	2.313
16.72307919	2.2842
16.66930597	2.2039
16.61587747	2.1252
16.56279037	2.0591
16.51004141	1.9951
16.45762737	1.9265
16.40554507	1.907
16.35379138	1.9202
16.30236319	1.8916
16.25125744	1.812
16.20047111	1.7681
16.15000121	1.7539
16.0998448	1.7092
16.04999896	1.6418
16.00048641	1.5894
15.95125297	1.5635
15.90232158	1.5542
15.85368947	1.5276
15.80535391	1.5469
15.75731218	1.5623
15.70956162	1.5413
15.6620996	1.5305
15.61492349	1.5295
15.56803074	1.5544
15.52141878	1.5793
15.47508511	1.6282
15.42902725	1.698
15.38324273	1.7759
15.33772913	1.8435
15.29248405	1.8926
15.24750513	1.9897
15.20279002	2.0356
15.1583364	2.0098
15.114142	1.9856
15.07020455	1.9512
15.02652181	1.8984
14.98309158	1.8467
14.93991168	1.8154
14.89700213	1.7856
14.85431629	1.8154
14.81187438	1.8506
14.76967431	1.9204
