Name: Serpentine Marble 
Type:  Rocks
8.0126	18.563
8.0002	18.654
7.9879	18.706
7.9756	18.707
7.9634	18.653
7.9512	18.554
7.9390	18.426
7.9268	18.291
7.9147	18.173
7.9027	18.090
7.8906	18.044
7.8786	18.027
7.8667	18.015
7.8548	17.986
7.8429	17.918
7.8310	17.804
7.8192	17.652
7.8075	17.478
7.7957	17.302
7.7840	17.139
7.7723	16.993
7.7607	16.857
7.7491	16.719
7.7375	16.566
7.7260	16.385
7.7145	16.171
7.7031	15.927
7.6916	15.656
7.6802	15.366
7.6689	15.067
7.6575	14.767
7.6462	14.474
7.6350	14.194
7.6238	13.936
7.6126	13.702
7.6014	13.494
7.5903	13.310
7.5792	13.146
7.5681	12.997
7.5571	12.857
7.5461	12.720
7.5351	12.580
7.5242	12.435
7.5133	12.280
7.5024	12.115
7.4916	11.938
7.4807	11.750
7.4700	11.551
7.4592	11.344
7.4485	11.131
7.4378	10.914
7.4272	10.696
7.4165	10.474
7.4059	10.245
7.3954	10.003
7.3848	9.7417
7.3743	9.4553
7.3639	9.1416
7.3534	8.8017
7.3430	8.4411
7.3326	8.0690
7.3223	7.6953
7.3119	7.3304
7.3016	6.9828
7.2914	6.6578
7.2811	6.3573
7.2709	6.0805
7.2607	5.8250
7.2506	5.5877
7.2404	5.3667
7.2303	5.1621
7.2203	4.9741
7.2102	4.8048
7.2002	4.6553
7.1902	4.5263
7.1803	4.4190
7.1703	4.3356
7.1604	4.2795
7.1506	4.2542
7.1407	4.2615
7.1309	4.2994
7.1211	4.3607
7.1113	4.4337
7.1016	4.5049
7.0919	4.5637
7.0822	4.6028
7.0725	4.6215
7.0629	4.6224
7.0533	4.6115
7.0437	4.5930
7.0341	4.5698
7.0246	4.5428
7.0151	4.5111
7.0056	4.4739
6.9962	4.4306
6.9867	4.3820
6.9773	4.3318
6.9679	4.2838
6.9586	4.2433
6.9493	4.2137
6.9400	4.1966
6.9307	4.1900
6.9214	4.1897
6.9122	4.1912
6.9030	4.1914
6.8938	4.1905
6.8847	4.1905
6.8755	4.1947
6.8664	4.2056
6.8573	4.2236
6.8483	4.2473
6.8393	4.2738
6.8302	4.3008
6.8213	4.3269
6.8123	4.3520
6.8034	4.3766
6.7944	4.4024
6.7855	4.4311
6.7767	4.4640
6.7678	4.5014
6.7590	4.5438
6.7502	4.5902
6.7414	4.6402
6.7327	4.6925
6.7239	4.7477
6.7152	4.8064
6.7065	4.8706
6.6979	4.9419
6.6892	5.0203
6.6806	5.1050
6.6720	5.1943
6.6634	5.2871
6.6549	5.3833
6.6464	5.4847
6.6378	5.5943
6.6294	5.7139
6.6209	5.8446
6.6124	5.9853
6.6040	6.1340
6.5956	6.2891
6.5872	6.4506
6.5789	6.6197
6.5705	6.7978
6.5622	6.9856
6.5539	7.1814
6.5456	7.3825
6.5374	7.5854
6.5292	7.7879
6.5209	7.9916
6.5128	8.2012
6.5046	8.4247
6.4964	8.6708
6.4883	8.9448
6.4802	9.2443
6.4721	9.5581
6.4640	9.8655
6.4560	10.142
6.4480	10.364
6.4399	10.518
6.4320	10.603
6.4240	10.628
6.4160	10.613
6.4081	10.576
6.4002	10.527
6.3923	10.467
6.3844	10.387
6.3766	10.265
6.3687	10.086
6.3609	9.8354
6.3531	9.5129
6.3454	9.1304
6.3376	8.7108
6.3299	8.2836
6.3221	7.8784
6.3144	7.5208
6.3068	7.2267
6.2991	7.0017
6.2914	6.8416
6.2838	6.7334
6.2762	6.6595
6.2686	6.6022
6.2611	6.5477
6.2535	6.4890
6.2460	6.4248
6.2385	6.3604
6.2310	6.3012
6.2235	6.2524
6.2160	6.2155
6.2086	6.1897
6.2011	6.1731
6.1937	6.1643
6.1863	6.1619
6.1790	6.1660
6.1716	6.1757
6.1643	6.1908
6.1570	6.2100
6.1496	6.2320
6.1424	6.2564
6.1351	6.2841
6.1278	6.3166
6.1206	6.3564
6.1134	6.4063
6.1062	6.4696
6.0990	6.5475
6.0918	6.6401
6.0847	6.7462
6.0776	6.8639
6.0704	6.9915
6.0633	7.1291
6.0563	7.2766
6.0492	7.4355
6.0421	7.6051
6.0351	7.7832
6.0281	7.9653
6.0211	8.1467
6.0141	8.3236
6.0071	8.4939
6.0002	8.6575
5.9932	8.8164
5.9863	8.9732
5.9794	9.1295
5.9725	9.2870
5.9657	9.4480
5.9588	9.6152
5.9520	9.7919
5.9451	9.9804
5.9383	10.181
5.9315	10.389
5.9247	10.600
5.9180	10.804
5.9112	10.995
5.9045	11.170
5.8978	11.333
5.8911	11.488
5.8844	11.641
5.8777	11.796
5.8711	11.949
5.8644	12.094
5.8578	12.220
5.8512	12.323
5.8446	12.399
5.8380	12.454
5.8314	12.496
5.8249	12.534
5.8184	12.577
5.8118	12.626
5.8053	12.675
5.7988	12.716
5.7923	12.743
5.7859	12.755
5.7794	12.757
5.7730	12.763
5.7666	12.789
5.7602	12.848
5.7538	12.950
5.7474	13.092
5.7410	13.270
5.7347	13.473
5.7283	13.689
5.7220	13.910
5.7157	14.129
5.7094	14.346
5.7031	14.563
5.6969	14.785
5.6906	15.018
5.6844	15.265
5.6782	15.528
5.6719	15.801
5.6657	16.073
5.6596	16.326
5.6534	16.541
5.6472	16.693
5.6411	16.749
5.6349	16.668
5.6288	16.397
5.6227	15.877
5.6166	15.056
5.6106	13.911
5.6045	12.467
5.5984	10.808
5.5924	9.0691
5.5864	7.4204
5.5804	6.0383
5.5744	5.0733
5.5684	4.6245
5.5624	4.7252
5.5564	5.3383
5.5505	6.3630
5.5445	7.6510
5.5386	9.0338
5.5327	10.356
5.5268	11.502
5.5209	12.418
5.5151	13.111
5.5092	13.639
5.5033	14.093
5.4975	14.566
5.4917	15.141
5.4859	15.875
5.4801	16.795
5.4743	17.896
5.4685	19.143
5.4628	20.484
5.4570	21.852
5.4513	23.184
5.4455	24.430
5.4398	25.559
5.4341	26.566
5.4284	27.456
5.4228	28.245
5.4171	28.952
5.4114	29.592
5.4058	30.175
5.4002	30.711
5.3945	31.211
5.3889	31.683
5.3833	32.136
5.3778	32.576
5.3722	33.008
5.3666	33.432
5.3611	33.852
5.3555	34.268
5.3500	34.681
5.3445	35.091
5.3390	35.497
5.3335	35.895
5.3280	36.284
5.3225	36.659
5.3171	37.021
5.3116	37.369
5.3062	37.705
5.3008	38.032
5.2954	38.351
5.2900	38.663
5.2846	38.968
5.2792	39.267
5.2738	39.559
5.2684	39.844
5.2631	40.123
5.2578	40.394
5.2524	40.659
5.2471	40.915
5.2418	41.160
5.2365	41.391
5.2312	41.607
5.2260	41.807
5.2207	41.992
5.2154	42.165
5.2102	42.328
5.2050	42.483
5.1998	42.629
5.1945	42.764
5.1893	42.888
5.1842	42.997
5.1790	43.091
5.1738	43.169
5.1686	43.235
5.1635	43.290
5.1584	43.340
5.1532	43.392
5.1481	43.448
5.1430	43.506
5.1379	43.548
5.1328	43.547
5.1277	43.472
5.1227	43.303
5.1176	43.052
5.1126	42.760
5.1075	42.496
5.1025	42.329
5.0975	42.304
5.0925	42.422
5.0875	42.637
5.0825	42.884
5.0775	43.100
5.0726	43.253
5.0676	43.342
5.0627	43.393
5.0577	43.437
5.0528	43.496
5.0479	43.571
5.0430	43.651
5.0380	43.724
5.0332	43.781
5.0283	43.822
5.0234	43.854
5.0185	43.887
5.0137	43.929
5.0088	43.985
5.0040	44.055
4.9992	44.142
4.9944	44.246
4.9896	44.366
4.9848	44.499
4.9800	44.642
4.9752	44.789
4.9704	44.933
4.9657	45.067
4.9609	45.187
4.9562	45.289
4.9514	45.375
4.9467	45.448
4.9420	45.512
4.9373	45.575
4.9326	45.642
4.9279	45.722
4.9232	45.819
4.9186	45.936
4.9139	46.072
4.9092	46.224
4.9046	46.386
4.9000	46.550
4.8953	46.709
4.8907	46.857
4.8861	46.992
4.8815	47.111
4.8769	47.213
4.8723	47.299
4.8678	47.367
4.8632	47.415
4.8586	47.444
4.8541	47.451
4.8495	47.439
4.8450	47.408
4.8405	47.361
4.8360	47.302
4.8315	47.237
4.8270	47.177
4.8225	47.130
4.8180	47.106
4.8135	47.115
4.8090	47.159
4.8046	47.238
4.8001	47.349
4.7957	47.482
4.7913	47.631
4.7868	47.785
4.7824	47.938
4.7780	48.081
4.7736	48.209
4.7692	48.319
4.7648	48.407
4.7605	48.472
4.7561	48.514
4.7517	48.530
4.7474	48.520
4.7431	48.475
4.7387	48.386
4.7344	48.239
4.7301	48.018
4.7258	47.706
4.7215	47.296
4.7172	46.790
4.7129	46.200
4.7086	45.551
4.7043	44.875
4.7000	44.207
4.6958	43.576
4.6915	43.004
4.6873	42.507
4.6831	42.091
4.6788	41.756
4.6746	41.505
4.6704	41.343
4.6662	41.282
4.6620	41.332
4.6578	41.505
4.6536	41.801
4.6495	42.206
4.6453	42.692
4.6411	43.222
4.6370	43.757
4.6328	44.265
4.6287	44.725
4.6246	45.131
4.6205	45.489
4.6163	45.809
4.6122	46.105
4.6081	46.387
4.6040	46.659
4.6000	46.926
4.5959	47.185
4.5918	47.434
4.5877	47.669
4.5837	47.888
4.5796	48.087
4.5756	48.269
4.5716	48.435
4.5675	48.589
4.5635	48.735
4.5595	48.874
4.5555	49.008
4.5515	49.134
4.5475	49.251
4.5435	49.362
4.5395	49.466
4.5356	49.567
4.5316	49.669
4.5276	49.775
4.5237	49.888
4.5197	50.007
4.5158	50.135
4.5119	50.272
4.5080	50.418
4.5040	50.573
4.5001	50.736
4.4962	50.904
4.4923	51.075
4.4884	51.241
4.4846	51.399
4.4807	51.542
4.4768	51.666
4.4730	51.769
4.4691	51.851
4.4652	51.914
4.4614	51.964
4.4576	52.008
4.4537	52.055
4.4499	52.112
4.4461	52.185
4.4423	52.277
4.4385	52.386
4.4347	52.511
4.4309	52.646
4.4271	52.787
4.4233	52.932
4.4196	53.077
4.4158	53.220
4.4120	53.359
4.4083	53.492
4.4045	53.617
4.4008	53.734
4.3971	53.841
4.3934	53.940
4.3896	54.030
4.3859	54.113
4.3822	54.188
4.3785	54.254
4.3748	54.307
4.3711	54.343
4.3674	54.357
4.3638	54.342
4.3601	54.298
4.3564	54.224
4.3528	54.128
4.3491	54.019
4.3455	53.908
4.3418	53.805
4.3382	53.715
4.3346	53.641
4.3310	53.583
4.3273	53.538
4.3237	53.505
4.3201	53.482
4.3165	53.470
4.3129	53.469
4.3094	53.479
4.3058	53.497
4.3022	53.520
4.2986	53.544
4.2951	53.564
4.2915	53.579
4.2880	53.587
4.2844	53.591
4.2809	53.594
4.2774	53.601
4.2738	53.616
4.2703	53.643
4.2668	53.681
4.2633	53.727
4.2598	53.773
4.2563	53.810
4.2528	53.834
4.2493	53.841
4.2458	53.835
4.2424	53.821
4.2389	53.805
4.2354	53.792
4.2320	53.786
4.2285	53.788
4.2251	53.798
4.2216	53.815
4.2182	53.838
4.2148	53.864
4.2113	53.890
4.2079	53.911
4.2045	53.921
4.2011	53.916
4.1977	53.895
4.1943	53.859
4.1909	53.809
4.1875	53.750
4.1841	53.682
4.1808	53.607
4.1774	53.523
4.1740	53.428
4.1707	53.320
4.1673	53.198
4.1640	53.064
4.1606	52.922
4.1573	52.777
4.1540	52.629
4.1506	52.482
4.1473	52.333
4.1440	52.179
4.1407	52.017
4.1374	51.844
4.1341	51.659
4.1308	51.462
4.1275	51.253
4.1242	51.033
4.1209	50.802
4.1177	50.559
4.1144	50.304
4.1111	50.038
4.1079	49.761
4.1046	49.475
4.1014	49.178
4.0981	48.867
4.0949	48.539
4.0917	48.185
4.0884	47.800
4.0852	47.378
4.0820	46.917
4.0788	46.420
4.0756	45.892
4.0724	45.337
4.0692	44.758
4.0660	44.148
4.0628	43.491
4.0596	42.759
4.0565	41.918
4.0533	40.937
4.0501	39.795
4.0470	38.488
4.0438	37.034
4.0406	35.471
4.0375	33.847
4.0344	32.213
4.0312	30.610
4.0281	29.062
4.0250	27.574
4.0218	26.129
4.0187	24.703
4.0156	23.267
4.0125	21.802
4.0094	20.308
4.0063	18.800
4.0032	17.316
4.0001	15.897
3.9970	14.590
3.9940	13.430
3.9909	12.443
3.9878	11.639
3.9847	11.015
3.9817	10.559
3.9786	10.253
3.9756	10.080
3.9725	10.023
3.9695	10.074
3.9665	10.230
3.9634	10.496
3.9604	10.881
3.9574	11.392
3.9544	12.032
3.9513	12.787
3.9483	13.627
3.9453	14.506
3.9423	15.368
3.9393	16.155
3.9363	16.830
3.9333	17.376
3.9304	17.804
3.9274	18.147
3.9244	18.446
3.9214	18.742
3.9185	19.061
3.9155	19.414
3.9126	19.799
3.9096	20.202
3.9067	20.603
3.9037	20.984
3.9008	21.325
3.8979	21.616
3.8949	21.852
3.8920	22.039
3.8891	22.190
3.8862	22.317
3.8833	22.435
3.8804	22.554
3.8775	22.681
3.8746	22.822
3.8717	22.983
3.8688	23.173
3.8659	23.400
3.8630	23.672
3.8601	23.990
3.8573	24.349
3.8544	24.739
3.8515	25.148
3.8487	25.566
3.8458	25.992
3.8430	26.429
3.8401	26.884
3.8373	27.364
3.8344	27.865
3.8316	28.375
3.8288	28.875
3.8259	29.340
3.8231	29.756
3.8203	30.122
3.8175	30.458
3.8147	30.804
3.8119	31.211
3.8091	31.731
3.8063	32.404
3.8035	33.244
3.8007	34.242
3.7979	35.362
3.7951	36.555
3.7924	37.765
3.7896	38.943
3.7868	40.053
3.7841	41.075
3.7813	42.004
3.7785	42.847
3.7758	43.620
3.7730	44.340
3.7703	45.027
3.7676	45.690
3.7648	46.340
3.7621	46.977
3.7594	47.599
3.7566	48.201
3.7539	48.777
3.7512	49.321
3.7485	49.825
3.7458	50.285
3.7431	50.695
3.7404	51.050
3.7377	51.350
3.7350	51.597
3.7323	51.794
3.7296	51.950
3.7269	52.074
3.7242	52.174
3.7216	52.257
3.7189	52.327
3.7162	52.389
3.7136	52.440
3.7109	52.479
3.7083	52.505
3.7056	52.519
3.7030	52.523
3.7003	52.526
3.6977	52.534
3.6950	52.556
3.6924	52.594
3.6898	52.646
3.6872	52.704
3.6845	52.759
3.6819	52.799
3.6793	52.819
3.6767	52.818
3.6741	52.796
3.6715	52.760
3.6689	52.717
3.6663	52.671
3.6637	52.625
3.6611	52.582
3.6585	52.541
3.6560	52.499
3.6534	52.454
3.6508	52.403
3.6482	52.342
3.6457	52.273
3.6431	52.197
3.6406	52.116
3.6380	52.035
3.6355	51.956
3.6329	51.878
3.6304	51.800
3.6278	51.719
3.6253	51.631
3.6227	51.536
3.6202	51.433
3.6177	51.323
3.6152	51.208
3.6127	51.086
3.6101	50.955
3.6076	50.814
3.6051	50.661
3.6026	50.491
3.6001	50.304
3.5976	50.097
3.5951	49.864
3.5926	49.601
3.5901	49.300
3.5876	48.954
3.5852	48.564
3.5827	48.139
3.5802	47.699
3.5777	47.269
3.5753	46.880
3.5728	46.549
3.5704	46.283
3.5679	46.066
3.5654	45.872
3.5630	45.668
3.5605	45.425
3.5581	45.125
3.5557	44.769
3.5532	44.362
3.5508	43.916
3.5484	43.437
3.5459	42.920
3.5435	42.350
3.5411	41.704
3.5387	40.954
3.5363	40.074
3.5338	39.042
3.5314	37.852
3.5290	36.511
3.5266	35.048
3.5242	33.511
3.5218	31.961
3.5195	30.465
3.5171	29.076
3.5147	27.834
3.5123	26.747
3.5099	25.804
3.5075	24.972
3.5052	24.217
3.5028	23.504
3.5004	22.810
3.4981	22.124
3.4957	21.443
3.4934	20.772
3.4910	20.118
3.4887	19.495
3.4863	18.920
3.4840	18.420
3.4816	18.033
3.4793	17.805
3.4770	17.777
3.4746	17.977
3.4723	18.401
3.4700	19.012
3.4677	19.741
3.4653	20.503
3.4630	21.214
3.4607	21.814
3.4584	22.274
3.4561	22.604
3.4538	22.834
3.4515	23.009
3.4492	23.171
3.4469	23.351
3.4446	23.562
3.4423	23.806
3.4400	24.073
3.4378	24.347
3.4355	24.611
3.4332	24.850
3.4309	25.054
3.4287	25.217
3.4264	25.340
3.4241	25.428
3.4219	25.487
3.4196	25.523
3.4174	25.539
3.4151	25.538
3.4129	25.520
3.4106	25.486
3.4084	25.441
3.4061	25.389
3.4039	25.337
3.4017	25.288
3.3994	25.244
3.3972	25.203
3.3950	25.162
3.3928	25.115
3.3906	25.061
3.3883	25.003
3.3861	24.945
3.3839	24.893
3.3817	24.849
3.3795	24.811
3.3773	24.769
3.3751	24.709
3.3729	24.615
3.3707	24.470
3.3685	24.258
3.3663	23.969
3.3641	23.597
3.3620	23.151
3.3598	22.653
3.3576	22.149
3.3554	21.707
3.3533	21.414
3.3511	21.361
3.3489	21.622
3.3468	22.234
3.3446	23.182
3.3425	24.395
3.3403	25.760
3.3382	27.147
3.3360	28.436
3.3339	29.540
3.3317	30.415
3.3296	31.059
3.3274	31.498
3.3253	31.769
3.3232	31.913
3.3210	31.965
3.3189	31.953
3.3168	31.907
3.3147	31.860
3.3126	31.851
3.3104	31.923
3.3083	32.115
3.3062	32.459
3.3041	32.965
3.3020	33.621
3.2999	34.389
3.2978	35.211
3.2957	36.023
3.2936	36.765
3.2915	37.392
3.2894	37.885
3.2874	38.245
3.2853	38.493
3.2832	38.654
3.2811	38.759
3.2790	38.828
3.2770	38.877
3.2749	38.913
3.2728	38.941
3.2708	38.960
3.2687	38.971
3.2666	38.974
3.2646	38.972
3.2625	38.967
3.2605	38.962
3.2584	38.958
3.2564	38.951
3.2543	38.940
3.2523	38.921
3.2503	38.890
3.2482	38.849
3.2462	38.799
3.2442	38.743
3.2421	38.681
3.2401	38.616
3.2381	38.548
3.2361	38.480
3.2340	38.413
3.2320	38.348
3.2300	38.289
3.2280	38.235
3.2260	38.185
3.2240	38.139
3.2220	38.095
3.2200	38.050
3.2180	38.000
3.2160	37.942
3.2140	37.875
3.2120	37.799
3.2100	37.717
3.2080	37.630
3.2060	37.540
3.2040	37.449
3.2021	37.355
3.2001	37.259
3.1981	37.158
3.1961	37.055
3.1942	36.949
3.1922	36.840
3.1902	36.727
3.1883	36.610
3.1863	36.489
3.1844	36.366
3.1824	36.242
3.1805	36.119
3.1785	35.998
3.1766	35.876
3.1746	35.751
3.1727	35.617
3.1707	35.473
3.1688	35.317
3.1669	35.152
3.1649	34.980
3.1630	34.807
3.1611	34.634
3.1591	34.467
3.1572	34.306
3.1553	34.154
3.1534	34.010
3.1515	33.873
3.1495	33.743
3.1476	33.614
3.1457	33.486
3.1438	33.358
3.1419	33.230
3.1400	33.106
3.1381	32.987
3.1362	32.876
3.1343	32.771
3.1324	32.670
3.1305	32.566
3.1286	32.454
3.1268	32.331
3.1249	32.195
3.1230	32.050
3.1211	31.901
3.1192	31.754
3.1174	31.615
3.1155	31.489
3.1136	31.376
3.1117	31.274
3.1099	31.180
3.1080	31.088
3.1061	30.996
3.1043	30.900
3.1024	30.802
3.1006	30.705
3.0987	30.616
3.0969	30.539
3.0950	30.474
3.0932	30.421
3.0913	30.372
3.0895	30.321
3.0876	30.266
3.0858	30.204
3.0840	30.139
3.0821	30.072
3.0803	30.006
3.0785	29.940
3.0766	29.874
3.0748	29.806
3.0730	29.736
3.0712	29.663
3.0694	29.587
3.0675	29.506
3.0657	29.422
3.0639	29.333
3.0621	29.241
3.0603	29.148
3.0585	29.055
3.0567	28.963
3.0549	28.873
3.0531	28.784
3.0513	28.695
3.0495	28.603
3.0477	28.507
3.0459	28.410
3.0441	28.312
3.0423	28.215
3.0406	28.122
3.0388	28.032
3.0370	27.943
3.0352	27.854
3.0334	27.762
3.0317	27.667
3.0299	27.570
3.0281	27.474
3.0264	27.380
3.0246	27.287
3.0228	27.193
3.0211	27.096
3.0193	26.994
3.0176	26.887
3.0158	26.778
3.0140	26.669
3.0123	26.562
3.0105	26.460
3.0088	26.360
3.0070	26.260
3.0053	26.159
3.0036	26.055
3.0018	25.948
3.0001	25.838
2.9984	25.729
2.9966	25.622
2.9949	25.517
2.9932	25.415
2.9914	25.316
2.9897	25.216
2.9880	25.115
2.9863	25.011
2.9845	24.907
2.9828	24.804
2.9811	24.702
2.9794	24.605
2.9777	24.510
2.9760	24.415
2.9743	24.319
2.9726	24.220
2.9709	24.118
2.9692	24.014
2.9675	23.910
2.9658	23.806
2.9641	23.704
2.9624	23.603
2.9607	23.503
2.9590	23.404
2.9573	23.306
2.9556	23.209
2.9539	23.116
2.9523	23.028
2.9506	22.945
2.9489	22.867
2.9472	22.794
2.9455	22.722
2.9439	22.650
2.9422	22.577
2.9405	22.505
2.9389	22.433
2.9372	22.365
2.9355	22.303
2.9339	22.247
2.9322	22.197
2.9306	22.151
2.9289	22.107
2.9272	22.063
2.9256	22.019
2.9239	21.977
2.9223	21.939
2.9207	21.908
2.9190	21.886
2.9174	21.871
2.9157	21.861
2.9141	21.853
2.9124	21.845
2.9108	21.835
2.9092	21.822
2.9075	21.807
2.9059	21.791
2.9043	21.777
2.9027	21.765
2.9010	21.756
2.8994	21.749
2.8978	21.743
2.8962	21.739
2.8946	21.734
2.8929	21.729
2.8913	21.726
2.8897	21.724
2.8881	21.726
2.8865	21.730
2.8849	21.738
2.8833	21.746
2.8817	21.753
2.8801	21.756
2.8785	21.753
2.8769	21.743
2.8753	21.726
2.8737	21.704
2.8721	21.678
2.8705	21.650
2.8689	21.623
2.8673	21.594
2.8658	21.564
2.8642	21.532
2.8626	21.498
2.8610	21.461
2.8594	21.422
2.8579	21.383
2.8563	21.342
2.8547	21.300
2.8531	21.256
2.8516	21.208
2.8500	21.156
2.8484	21.098
2.8469	21.035
2.8453	20.965
2.8437	20.892
2.8422	20.815
2.8406	20.735
2.8391	20.651
2.8375	20.560
2.8360	20.461
2.8344	20.352
2.8329	20.232
2.8313	20.104
2.8298	19.968
2.8282	19.828
2.8267	19.687
2.8252	19.545
2.8236	19.404
2.8221	19.265
2.8205	19.128
