Name: Graphite Schist 
Type:  Rocks
6.8034	4.4474
6.7944	4.4732
6.7855	4.5054
6.7767	4.5459
6.7678	4.5902
6.7590	4.6350
6.7502	4.6816
6.7414	4.7330
6.7327	4.7891
6.7239	4.8509
6.7152	4.9196
6.7065	4.9952
6.6979	5.0752
6.6892	5.1560
6.6806	5.2348
6.6720	5.3096
6.6634	5.3802
6.6549	5.4489
6.6464	5.5199
6.6378	5.6042
6.6294	5.7139
6.6209	5.8477
6.6124	5.9978
6.6040	6.1556
6.5956	6.3149
6.5872	6.4719
6.5789	6.6289
6.5705	6.7928
6.5622	6.9709
6.5539	7.1620
6.5456	7.3605
6.5374	7.5554
6.5292	7.7361
6.5209	7.8995
6.5128	8.0522
6.5046	8.2057
6.4964	8.3809
6.4883	8.6023
6.4802	8.8723
6.4721	9.1690
6.4640	9.4466
6.4560	9.6472
6.4480	9.7244
6.4399	9.6552
6.4320	9.4553
6.4240	9.1693
6.4160	8.8465
6.4081	8.5348
6.4002	8.2549
6.3923	8.0001
6.3844	7.7555
6.3766	7.5000
6.3687	7.2163
6.3609	6.8958
6.3531	6.5411
6.3454	6.1688
6.3376	5.7987
6.3299	5.4541
6.3221	5.1605
6.3144	4.9338
6.3068	4.7808
6.2991	4.6991
6.2914	4.6769
6.2838	4.6939
6.2762	4.7242
6.2686	4.7505
6.2611	4.7583
6.2535	4.7413
6.2460	4.7032
6.2385	4.6539
6.2310	4.6023
6.2235	4.5497
6.2160	4.4974
6.2086	4.4495
6.2011	4.4048
6.1937	4.3664
6.1863	4.3430
6.1790	4.3389
6.1716	4.3515
6.1643	4.3790
6.1570	4.4209
6.1496	4.4742
6.1424	4.5322
6.1351	4.5947
6.1278	4.6641
6.1206	4.7375
6.1134	4.8128
6.1062	4.8943
6.0990	4.9843
6.0918	5.0771
6.0847	5.1661
6.0776	5.2493
6.0704	5.3312
6.0633	5.4188
6.0563	5.5206
6.0492	5.6462
6.0421	5.7977
6.0351	5.9647
6.0281	6.1307
6.0211	6.2879
6.0141	6.4340
6.0071	6.5660
6.0002	6.6858
5.9932	6.7973
5.9863	6.9084
5.9794	7.0214
5.9725	7.1338
5.9657	7.2466
5.9588	7.3550
5.9520	7.4547
5.9451	7.5547
5.9383	7.6626
5.9315	7.7920
5.9247	7.9468
5.9180	8.1124
5.9112	8.2767
5.9045	8.4250
5.8978	8.5535
5.8911	8.6734
5.8844	8.7901
5.8777	8.9154
5.8711	9.0511
5.8644	9.1790
5.8578	9.2851
5.8512	9.3575
5.8446	9.3990
5.8380	9.4203
5.8314	9.4355
5.8249	9.4660
5.8184	9.5302
5.8118	9.6251
5.8053	9.7284
5.7988	9.8165
5.7923	9.8766
5.7859	9.9051
5.7794	9.9112
5.7730	9.9219
5.7666	9.9735
5.7602	10.091
5.7538	10.272
5.7474	10.503
5.7410	10.769
5.7347	11.052
5.7283	11.335
5.7220	11.616
5.7157	11.898
5.7094	12.190
5.7031	12.495
5.6969	12.813
5.6906	13.155
5.6844	13.533
5.6782	13.946
5.6719	14.385
5.6657	14.827
5.6596	15.242
5.6534	15.599
5.6472	15.864
5.6411	16.021
5.6349	16.057
5.6288	15.926
5.6227	15.550
5.6166	14.814
5.6106	13.627
5.6045	11.986
5.5984	10.001
5.5924	7.8822
5.5864	5.8863
5.5804	4.2681
5.5744	3.2224
5.5684	2.8522
5.5624	3.2062
5.5564	4.3006
5.5505	6.0892
5.5445	8.4181
5.5386	11.034
5.5327	13.662
5.5268	16.070
5.5209	18.113
5.5151	19.762
5.5092	21.087
5.5033	22.196
5.4975	23.166
5.4917	24.036
5.4859	24.830
5.4801	25.567
5.4743	26.254
5.4685	26.884
5.4628	27.460
5.4570	27.986
5.4513	28.463
5.4455	28.915
5.4398	29.381
5.4341	29.895
5.4284	30.458
5.4228	31.046
5.4171	31.638
5.4114	32.198
5.4058	32.696
5.4002	33.129
5.3945	33.516
5.3889	33.879
5.3833	34.221
5.3778	34.537
5.3722	34.826
5.3666	35.087
5.3611	35.322
5.3555	35.544
5.3500	35.773
5.3445	36.020
5.3390	36.278
5.3335	36.532
5.3280	36.773
5.3225	36.994
5.3171	37.194
5.3116	37.376
5.3062	37.546
5.3008	37.708
5.2954	37.864
5.2900	38.012
5.2846	38.152
5.2792	38.283
5.2738	38.411
5.2684	38.534
5.2631	38.654
5.2578	38.771
5.2524	38.889
5.2471	39.007
5.2418	39.120
5.2365	39.226
5.2312	39.324
5.2260	39.413
5.2207	39.496
5.2154	39.581
5.2102	39.678
5.2050	39.789
5.1998	39.907
5.1945	40.026
5.1893	40.139
5.1842	40.242
5.1790	40.336
5.1738	40.422
5.1686	40.504
5.1635	40.585
5.1584	40.666
5.1532	40.744
5.1481	40.826
5.1430	40.922
5.1379	41.038
5.1328	41.141
5.1277	41.150
5.1227	40.992
5.1176	40.655
5.1126	40.198
5.1075	39.748
5.1025	39.478
5.0975	39.531
5.0925	39.919
5.0875	40.499
5.0825	41.103
5.0775	41.601
5.0726	41.924
5.0676	42.074
5.0627	42.120
5.0577	42.141
5.0528	42.173
5.0479	42.206
5.0430	42.234
5.0380	42.255
5.0332	42.266
5.0283	42.271
5.0234	42.272
5.0185	42.275
5.0137	42.287
5.0088	42.308
5.0040	42.338
4.9992	42.371
4.9944	42.400
4.9896	42.421
4.9848	42.434
4.9800	42.439
4.9752	42.439
4.9704	42.438
4.9657	42.440
4.9609	42.447
4.9562	42.457
4.9514	42.470
4.9467	42.483
4.9420	42.495
4.9373	42.505
4.9326	42.519
4.9279	42.539
4.9232	42.562
4.9186	42.589
4.9139	42.616
4.9092	42.641
4.9046	42.661
4.9000	42.678
4.8953	42.696
4.8907	42.715
4.8861	42.732
4.8815	42.752
4.8769	42.773
4.8723	42.797
4.8678	42.821
4.8632	42.846
4.8586	42.868
4.8541	42.887
4.8495	42.898
4.8450	42.907
4.8405	42.918
4.8360	42.934
4.8315	42.954
4.8270	42.975
4.8225	42.994
4.8180	43.007
4.8135	43.011
4.8090	43.008
4.8046	43.003
4.8001	42.998
4.7957	42.993
4.7913	42.988
4.7868	42.977
4.7824	42.958
4.7780	42.925
4.7736	42.879
4.7692	42.816
4.7648	42.741
4.7605	42.657
4.7561	42.571
4.7517	42.481
4.7474	42.386
4.7431	42.278
4.7387	42.138
4.7344	41.937
4.7301	41.646
4.7258	41.235
4.7215	40.690
4.7172	40.016
4.7129	39.247
4.7086	38.434
4.7043	37.633
4.7000	36.893
4.6958	36.248
4.6915	35.714
4.6873	35.293
4.6831	34.976
4.6788	34.759
4.6746	34.643
4.6704	34.628
4.6662	34.726
4.6620	34.948
4.6578	35.301
4.6536	35.783
4.6495	36.373
4.6453	37.035
4.6411	37.721
4.6370	38.379
4.6328	38.972
4.6287	39.475
4.6246	39.885
4.6205	40.214
4.6163	40.470
4.6122	40.667
4.6081	40.814
4.6040	40.923
4.6000	41.005
4.5959	41.069
4.5918	41.124
4.5877	41.172
4.5837	41.213
4.5796	41.248
4.5756	41.277
4.5716	41.301
4.5675	41.325
4.5635	41.347
4.5595	41.367
4.5555	41.384
4.5515	41.397
4.5475	41.407
4.5435	41.415
4.5395	41.422
4.5356	41.427
4.5316	41.430
4.5276	41.433
4.5237	41.440
4.5197	41.451
4.5158	41.471
4.5119	41.502
4.5080	41.546
4.5040	41.603
4.5001	41.673
4.4962	41.758
4.4923	41.859
4.4884	41.971
4.4846	42.092
4.4807	42.219
4.4768	42.347
4.4730	42.470
4.4691	42.585
4.4652	42.688
4.4614	42.779
4.4576	42.863
4.4537	42.946
4.4499	43.032
4.4461	43.123
4.4423	43.216
4.4385	43.304
4.4347	43.382
4.4309	43.448
4.4271	43.505
4.4233	43.553
4.4196	43.595
4.4158	43.634
4.4120	43.667
4.4083	43.689
4.4045	43.702
4.4008	43.710
4.3971	43.719
4.3934	43.730
4.3896	43.746
4.3859	43.764
4.3822	43.782
4.3785	43.786
4.3748	43.770
4.3711	43.735
4.3674	43.676
4.3638	43.597
4.3601	43.507
4.3564	43.413
4.3528	43.323
4.3491	43.240
4.3455	43.167
4.3418	43.104
4.3382	43.043
4.3346	42.979
4.3310	42.908
4.3273	42.825
4.3237	42.728
4.3201	42.614
4.3165	42.486
4.3129	42.343
4.3094	42.183
4.3058	41.993
4.3022	41.760
4.2986	41.472
4.2951	41.126
4.2915	40.724
4.2880	40.276
4.2844	39.805
4.2809	39.331
4.2774	38.878
4.2738	38.475
4.2703	38.152
4.2668	37.934
4.2633	37.834
4.2598	37.841
4.2563	37.933
4.2528	38.082
4.2493	38.266
4.2458	38.471
4.2424	38.694
4.2389	38.945
4.2354	39.229
4.2320	39.539
4.2285	39.860
4.2251	40.181
4.2216	40.485
4.2182	40.756
4.2148	40.990
4.2113	41.190
4.2079	41.361
4.2045	41.501
4.2011	41.615
4.1977	41.704
4.1943	41.766
4.1909	41.803
4.1875	41.820
4.1841	41.821
4.1808	41.809
4.1774	41.786
4.1740	41.755
4.1707	41.717
4.1673	41.672
4.1640	41.617
4.1606	41.552
4.1573	41.474
4.1540	41.379
4.1506	41.269
4.1473	41.143
4.1440	41.003
4.1407	40.851
4.1374	40.690
4.1341	40.522
4.1308	40.346
4.1275	40.160
4.1242	39.967
4.1209	39.767
4.1177	39.559
4.1144	39.344
4.1111	39.128
4.1079	38.910
4.1046	38.689
4.1014	38.461
4.0981	38.226
4.0949	37.980
4.0917	37.720
4.0884	37.441
4.0852	37.143
4.0820	36.823
4.0788	36.478
4.0756	36.108
4.0724	35.718
4.0692	35.308
4.0660	34.877
4.0628	34.408
4.0596	33.875
4.0565	33.235
4.0533	32.450
4.0501	31.500
4.0470	30.392
4.0438	29.165
4.0406	27.879
4.0375	26.605
4.0344	25.401
4.0312	24.291
4.0281	23.256
4.0250	22.241
4.0218	21.168
4.0187	19.958
4.0156	18.566
4.0125	17.006
4.0094	15.352
4.0063	13.712
4.0032	12.190
4.0001	10.858
3.9970	9.7499
3.9940	8.8635
3.9909	8.1808
3.9878	7.6823
3.9847	7.3543
3.9817	7.1810
3.9786	7.1376
3.9756	7.1947
3.9725	7.3273
3.9695	7.5265
3.9665	7.8026
3.9634	8.1720
3.9604	8.6556
3.9574	9.2822
3.9544	10.077
3.9513	11.042
3.9483	12.136
3.9453	13.282
3.9423	14.379
3.9393	15.320
3.9363	16.033
3.9333	16.513
3.9304	16.825
3.9274	17.051
3.9244	17.257
3.9214	17.471
3.9185	17.694
3.9155	17.910
3.9126	18.095
3.9096	18.243
3.9067	18.365
3.9037	18.474
3.9008	18.573
3.8979	18.662
3.8949	18.747
3.8920	18.833
3.8891	18.920
3.8862	19.005
3.8833	19.086
3.8804	19.158
3.8775	19.219
3.8746	19.268
3.8717	19.313
3.8688	19.364
3.8659	19.423
3.8630	19.494
3.8601	19.580
3.8573	19.681
3.8544	19.795
3.8515	19.930
3.8487	20.103
3.8458	20.336
3.8430	20.655
3.8401	21.081
3.8373	21.628
3.8344	22.288
3.8316	23.033
3.8288	23.833
3.8259	24.654
3.8231	25.477
3.8203	26.295
3.8175	27.116
3.8147	27.955
3.8119	28.831
3.8091	29.757
3.8063	30.736
3.8035	31.759
3.8007	32.802
3.7979	33.826
3.7951	34.787
3.7924	35.641
3.7896	36.359
3.7868	36.930
3.7841	37.364
3.7813	37.687
3.7785	37.929
3.7758	38.119
3.7730	38.275
3.7703	38.410
3.7676	38.527
3.7648	38.625
3.7621	38.706
3.7594	38.768
3.7566	38.815
3.7539	38.850
3.7512	38.881
3.7485	38.915
3.7458	38.954
3.7431	39.000
3.7404	39.050
3.7377	39.101
3.7350	39.148
3.7323	39.188
3.7296	39.221
3.7269	39.246
3.7242	39.262
3.7216	39.269
3.7189	39.268
3.7162	39.263
3.7136	39.254
3.7109	39.240
3.7083	39.222
3.7056	39.202
3.7030	39.179
3.7003	39.150
3.6977	39.118
3.6950	39.086
3.6924	39.054
3.6898	39.018
3.6872	38.977
3.6845	38.933
3.6819	38.887
3.6793	38.834
3.6767	38.779
3.6741	38.726
3.6715	38.675
3.6689	38.622
3.6663	38.565
3.6637	38.508
3.6611	38.449
3.6585	38.392
3.6560	38.341
3.6534	38.300
3.6508	38.263
3.6482	38.221
3.6457	38.172
3.6431	38.117
3.6406	38.056
3.6380	37.992
3.6355	37.928
3.6329	37.864
3.6304	37.800
3.6278	37.732
3.6253	37.662
3.6227	37.592
3.6202	37.518
3.6177	37.437
3.6152	37.344
3.6127	37.239
3.6101	37.125
3.6076	37.006
3.6051	36.885
3.6026	36.763
3.6001	36.632
3.5976	36.486
3.5951	36.314
3.5926	36.109
3.5901	35.866
3.5876	35.579
3.5852	35.245
3.5827	34.877
3.5802	34.501
3.5777	34.151
3.5753	33.860
3.5728	33.656
3.5704	33.542
3.5679	33.494
3.5654	33.473
3.5630	33.441
3.5605	33.373
3.5581	33.249
3.5557	33.063
3.5532	32.820
3.5508	32.526
3.5484	32.174
3.5459	31.761
3.5435	31.280
3.5411	30.726
3.5387	30.080
3.5363	29.318
3.5338	28.418
3.5314	27.364
3.5290	26.155
3.5266	24.823
3.5242	23.427
3.5218	22.049
3.5195	20.772
3.5171	19.655
3.5147	18.726
3.5123	17.978
3.5099	17.376
3.5075	16.874
3.5052	16.420
3.5028	15.980
3.5004	15.539
3.4981	15.089
3.4957	14.631
3.4934	14.175
3.4910	13.727
3.4887	13.292
3.4863	12.880
3.4840	12.520
3.4816	12.263
3.4793	12.175
3.4770	12.324
3.4746	12.753
3.4723	13.451
3.4700	14.351
3.4677	15.341
3.4653	16.299
3.4630	17.120
3.4607	17.747
3.4584	18.177
3.4561	18.443
3.4538	18.593
3.4515	18.673
3.4492	18.716
3.4469	18.740
3.4446	18.745
3.4423	18.729
3.4400	18.696
3.4378	18.654
3.4355	18.605
3.4332	18.556
3.4309	18.510
3.4287	18.465
3.4264	18.411
3.4241	18.347
3.4219	18.283
3.4196	18.227
3.4174	18.181
3.4151	18.149
3.4129	18.129
3.4106	18.113
3.4084	18.093
3.4061	18.060
3.4039	18.019
3.4017	17.967
3.3994	17.902
3.3972	17.824
3.3950	17.735
3.3928	17.636
3.3906	17.526
3.3883	17.408
3.3861	17.289
3.3839	17.179
3.3817	17.088
3.3795	17.028
3.3773	17.005
3.3751	17.000
3.3729	16.991
3.3707	16.951
3.3685	16.861
3.3663	16.704
3.3641	16.477
3.3620	16.191
3.3598	15.864
3.3576	15.526
3.3554	15.240
3.3533	15.105
3.3511	15.237
3.3489	15.734
3.3468	16.638
3.3446	17.917
3.3425	19.458
3.3403	21.087
3.3382	22.631
3.3360	23.966
3.3339	25.036
3.3317	25.847
3.3296	26.444
3.3274	26.887
3.3253	27.229
3.3232	27.504
3.3210	27.727
3.3189	27.913
3.3168	28.077
3.3147	28.223
3.3126	28.352
3.3104	28.466
3.3083	28.569
3.3062	28.660
3.3041	28.737
3.3020	28.806
3.2999	28.869
3.2978	28.923
3.2957	28.967
3.2936	29.004
3.2915	29.037
3.2894	29.063
3.2874	29.080
3.2853	29.090
3.2832	29.096
3.2811	29.101
3.2790	29.105
3.2770	29.117
3.2749	29.136
3.2728	29.154
3.2708	29.166
3.2687	29.173
3.2666	29.181
3.2646	29.192
3.2625	29.205
3.2605	29.224
3.2584	29.244
3.2564	29.254
3.2543	29.253
3.2523	29.247
3.2503	29.237
3.2482	29.232
3.2462	29.233
3.2442	29.243
3.2421	29.256
3.2401	29.266
3.2381	29.270
3.2361	29.266
3.2340	29.251
3.2320	29.228
3.2300	29.201
3.2280	29.172
3.2260	29.146
3.2240	29.125
3.2220	29.113
3.2200	29.107
3.2180	29.100
3.2160	29.086
3.2140	29.066
3.2120	29.037
3.2100	29.003
3.2080	28.970
3.2060	28.939
3.2040	28.909
3.2021	28.876
3.2001	28.839
3.1981	28.801
3.1961	28.764
3.1942	28.728
3.1922	28.692
3.1902	28.657
3.1883	28.618
3.1863	28.574
3.1844	28.525
3.1824	28.478
3.1805	28.436
3.1785	28.395
3.1766	28.354
3.1746	28.314
3.1727	28.271
3.1707	28.219
3.1688	28.155
3.1669	28.079
3.1649	27.993
3.1630	27.896
3.1611	27.792
3.1591	27.691
3.1572	27.600
3.1553	27.523
3.1534	27.465
3.1515	27.426
3.1495	27.398
3.1476	27.375
3.1457	27.351
3.1438	27.323
3.1419	27.291
3.1400	27.261
3.1381	27.242
3.1362	27.234
3.1343	27.228
3.1324	27.218
3.1305	27.201
3.1286	27.169
3.1268	27.123
3.1249	27.066
3.1230	27.002
3.1211	26.931
3.1192	26.850
3.1174	26.763
3.1155	26.678
3.1136	26.603
3.1117	26.545
3.1099	26.507
3.1080	26.489
3.1061	26.488
3.1043	26.496
3.1024	26.508
3.1006	26.517
3.0987	26.523
3.0969	26.527
3.0950	26.529
3.0932	26.533
3.0913	26.541
3.0895	26.552
3.0876	26.565
3.0858	26.581
3.0840	26.594
3.0821	26.603
3.0803	26.607
3.0785	26.609
3.0766	26.605
3.0748	26.597
3.0730	26.589
3.0712	26.582
3.0694	26.571
3.0675	26.555
3.0657	26.537
3.0639	26.519
3.0621	26.500
3.0603	26.481
3.0585	26.463
3.0567	26.444
3.0549	26.425
3.0531	26.406
3.0513	26.389
3.0495	26.371
3.0477	26.354
3.0459	26.333
3.0441	26.306
3.0423	26.274
3.0406	26.241
3.0388	26.212
3.0370	26.188
3.0352	26.167
3.0334	26.149
3.0317	26.126
3.0299	26.095
3.0281	26.053
3.0264	26.003
3.0246	25.954
3.0228	25.906
3.0211	25.861
3.0193	25.819
3.0176	25.775
3.0158	25.728
3.0140	25.681
3.0123	25.637
3.0105	25.600
3.0088	25.565
3.0070	25.533
3.0053	25.499
3.0036	25.457
3.0018	25.408
3.0001	25.352
2.9984	25.294
2.9966	25.239
2.9949	25.191
2.9932	25.150
2.9914	25.114
2.9897	25.078
2.9880	25.042
2.9863	25.003
2.9845	24.963
2.9828	24.928
2.9811	24.894
2.9794	24.853
2.9777	24.800
2.9760	24.740
2.9743	24.674
2.9726	24.605
2.9709	24.545
2.9692	24.499
2.9675	24.463
2.9658	24.429
2.9641	24.398
2.9624	24.368
2.9607	24.335
2.9590	24.300
2.9573	24.264
2.9556	24.230
2.9539	24.198
2.9523	24.173
2.9506	24.159
2.9489	24.145
2.9472	24.125
2.9455	24.099
2.9439	24.061
2.9422	24.016
2.9405	23.977
2.9389	23.954
2.9372	23.944
2.9355	23.942
2.9339	23.946
2.9322	23.955
2.9306	23.962
2.9289	23.971
2.9272	23.987
2.9256	24.007
2.9239	24.027
2.9223	24.045
2.9207	24.059
2.9190	24.068
2.9174	24.074
2.9157	24.086
2.9141	24.103
2.9124	24.121
2.9108	24.142
2.9092	24.161
2.9075	24.174
2.9059	24.184
2.9043	24.196
2.9027	24.215
2.9010	24.235
2.8994	24.251
2.8978	24.269
2.8962	24.286
2.8946	24.300
2.8929	24.317
2.8913	24.342
2.8897	24.374
2.8881	24.405
2.8865	24.435
2.8849	24.467
2.8833	24.498
2.8817	24.524
2.8801	24.548
2.8785	24.572
2.8769	24.592
2.8753	24.612
2.8737	24.637
2.8721	24.668
2.8705	24.707
2.8689	24.747
2.8673	24.794
2.8658	24.841
2.8642	24.883
2.8626	24.924
2.8610	24.961
2.8594	24.993
2.8579	25.022
2.8563	25.048
2.8547	25.079
2.8531	25.120
2.8516	25.172
2.8500	25.231
2.8484	25.289
2.8469	25.344
2.8453	25.390
2.8437	25.423
2.8422	25.448
2.8406	25.473
2.8391	25.508
2.8375	25.554
2.8360	25.614
2.8344	25.688
2.8329	25.769
2.8313	25.847
2.8298	25.914
2.8282	25.969
2.8267	26.020
2.8252	26.063
2.8236	26.103
2.8221	26.148
2.8205	26.204
2.8190	26.272
2.8175	26.345
2.8159	26.427
2.8144	26.521
2.8129	26.616
2.8114	26.702
2.8098	26.779
