Name: Pyrope Mg3Al2(SiO4)3
Type:  Mineral
Class:  Silicates
Subclass:   Nesosilicates (Isolated tetrahedra); Garnet Group
Particle Size:  Coarse  (75 - 250  Micrometers)
Sample No.:  pyrope.1
Owner:  JHU
Wavelength Range:  IR
Origin: Finsch Mine, Brits Farm, 23 miles E. of Posemasburg, Cape 
Prov., South Africa, via the Smithsonian (sample no. NMNH 121624)
Description: The sample consisted of many rounded (tumbled?) 
pieces about 3 mm in diameter, with a total weight of 19.3 g.  Dark 
maroon in color, some pieces contained a green mineral (chlorite?, 
uvarovite?), limonitic alteration, and a soft, thin, cream-colored 
coating (talc?).  These pieces (<1% of total sample) were discarded.  
The remaining sample appears pure under the microscope.
Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  pyrope1a.txt

25.04420302	2.9602
24.9237955	3.0564
24.80454022	3.2822
24.68642074	3.1677
24.5694209	3.0059
24.45358465	2.9849
24.3387763	3.1943
24.22504094	3.3867
24.11236361	3.4018
24.00072962	3.3408
23.89012454	3.3652
23.78053421	3.449
23.67194472	3.4575
23.56434244	3.5166
23.45771395	3.7612
23.35204611	3.9917
23.24732598	4.1313
23.14354087	4.3586
23.04067832	4.5666
22.93872607	4.7644
22.83767211	5.0229
22.7375046	5.4731
22.63821194	5.8069
22.53978272	6.2136
22.44220571	6.7075
22.3454699	7.1008
22.24956446	7.4817
22.15447875	7.8257
22.06020229	8.0823
21.96677306	8.3174
21.87408402	8.4812
21.7821739	8.4336
21.69103293	8.248
21.60065148	8.0002
21.5110201	7.4958
21.42212949	7.0256
21.33397051	6.7829
21.24653416	6.6628
21.15981159	6.8391
21.0737941	7.341
20.98847313	7.9438
20.90384024	8.4372
20.81988716	8.8708
20.73660571	9.2175
20.65398787	9.4514
20.57202575	9.5075
20.49071156	9.5283
20.41003766	9.5295
20.3299965	9.3869
20.25058069	9.3149
20.1717829	9.3142
20.09359597	9.2129
20.01601281	9.1169
19.93906621	9.1208
19.8626695	9.0766
19.78685599	8.9721
19.71161901	8.8176
19.63695203	8.5508
19.56284859	8.301
19.48930232	8.0464
19.41630698	7.6372
19.34385639	7.1653
19.27194448	6.7087
19.20056526	6.1826
19.12971284	5.7737
19.05938141	5.5439
18.98956523	5.4827
18.92025868	5.553
18.85145618	5.7331
18.78315226	5.9834
18.71534153	6.1079
18.64801865	6.0666
18.58117838	5.9087
18.51481556	5.5806
18.44892507	5.124
18.38350191	4.5642
18.31854111	3.9397
18.25407111	3.3093
18.19002023	2.6897
18.12641726	2.157
18.06325753	1.7808
18.00053642	1.6111
17.93824937	1.6069
17.8763919	1.728
17.81495958	1.9631
17.75394803	2.3079
17.69335296	2.7031
17.63317011	3.1921
17.57339529	3.7712
17.51402436	4.3425
17.45505324	4.9197
17.39647791	5.3931
17.3382944	5.7766
17.28049878	6.1313
17.2230872	6.3479
17.16605584	6.4775
17.10940093	6.5471
17.05311876	6.5298
16.99720566	6.4949
16.94165801	6.4416
16.88647225	6.3728
16.83167317	6.2375
16.77720046	6.0666
16.72307919	5.8974
16.66930597	5.687
16.61587747	5.4202
16.56279037	5.1965
16.51004141	4.9026
16.45762737	4.5244
16.40554507	4.1421
16.35379138	3.758
16.30236319	3.3462
16.25125744	2.918
16.20047111	2.4893
16.15000121	2.0693
16.0998448	1.7092
16.04999896	1.3696
16.00048641	1.0654
15.95125297	0.8643
15.90232158	0.6968
15.85368947	0.5535
15.80535391	0.4692
15.75731218	0.4329
15.70956162	0.4241
15.6620996	0.4404
15.61492349	0.4666
15.56803074	0.4739
15.52141878	0.5044
15.47508511	0.5569
15.42902725	0.5676
15.38324273	0.5779
15.33772913	0.6226
15.29248405	0.6692
15.24750513	0.7202
15.20279002	0.7227
15.1583364	0.7275
15.114142	0.7673
15.07020455	0.7976
15.02652181	0.8237
14.98309158	0.855
14.93991168	0.8889
14.89700213	0.9263
14.85431629	0.9568
14.81187438	1.0007
14.76967431	1.0557
14.72771402	1.0742
14.68599147	1.0937
14.64450465	1.1045
14.60325156	1.1199
14.56223023	1.1602
14.52143873	1.1982
14.48087511	1.2165
14.44053748	1.231
14.40042395	1.2446
14.36053266	1.2693
14.32086177	1.283
14.28140946	1.3047
14.24217393	1.3223
14.20315338	1.3342
14.16434607	1.3415
14.12575025	1.3872
14.0873642	1.4404
14.0491862	1.4319
14.01121458	1.4243
13.97344765	1.4441
13.93590321	1.4558
13.89854065	1.4861
13.8613779	1.5168
13.82441336	1.5215
13.78764544	1.5386
13.75107258	1.5559
13.71469324	1.5623
13.67850587	1.5796
13.64250897	1.6028
13.60670103	1.6255
13.57108057	1.6323
13.53564612	1.6394
13.50039624	1.6184
13.46532947	1.6196
13.4304444	1.6658
13.39573962	1.696
13.36121373	1.7246
13.32686536	1.7476
13.29269314	1.7527
13.25869572	1.7515
13.22487175	1.7727
13.19121992	1.7878
13.15773892	1.8088
13.12442745	1.8408
13.09130135	1.8596
13.05832501	1.885
13.02551438	1.916
12.99286821	1.9287
12.96038529	1.9363
12.92806437	1.9607
12.89590426	2.0063
12.86390376	2.0222
12.83206168	2.0283
12.80037684	2.0471
12.7688481	2.0718
12.73747429	2.1011
12.70625427	2.1299
12.67518693	2.165
12.64427113	2.2048
12.61350579	2.2275
12.58290562	2.2551
12.55243781	2.2869
12.52211719	2.3242
12.4919427	2.3606
12.46191328	2.385
12.43202789	2.4123
12.40228549	2.4463
12.37268507	2.47
12.34322561	2.5112
12.31390609	2.5391
12.28472554	2.5452
12.25568296	2.563
12.22677738	2.6123
12.19800782	2.6609
12.16937334	2.74
12.14087298	2.7861
12.1125058	2.8384
12.08427087	2.9219
12.05616727	3.0017
12.02819409	3.0642
12.00035041	3.1479
11.97263534	3.2729
11.945048	3.3476
11.9175875	3.428
11.8902671	3.5596
11.86305761	3.6797
11.83597236	3.7952
11.80901051	3.9255
11.78217122	4.0493
11.75545365	4.1748
11.72885698	4.3181
11.70238038	4.4866
11.67602305	4.6772
11.64978419	4.873
11.62366299	5.0635
11.59765866	5.2507
11.57177043	5.4309
11.54599752	5.5893
11.52033916	5.7007
11.49479458	5.7605
11.46936304	5.7493
11.44404378	5.6853
11.41883606	5.5627
11.39373914	5.3713
11.3687523	5.1609
11.34387482	4.9778
11.31910597	4.863
11.29444505	4.8396
11.26990406	4.9328
11.24545684	5.1338
11.22111545	5.3935
11.19687921	5.6919
11.17274743	6.0159
11.14871946	6.3035
11.12479461	6.511
11.10097222	6.6511
11.07725165	6.7471
11.05363222	6.772
11.03011331	6.7258
11.00669427	6.6448
10.98337447	6.5498
10.96015327	6.4285
10.93703005	6.2739
10.9140042	6.0879
10.89107509	5.8628
10.86824213	5.582
10.8455047	5.2483
10.82286221	4.8808
10.80031407	4.4656
10.77785969	4.0185
10.75549848	3.5654
10.73322986	3.1086
10.71106474	2.6987
10.68897956	2.3791
10.66698525	2.1174
10.64508128	1.9477
10.62326708	1.9082
10.6015421	1.9582
10.5799058	2.0828
10.55835763	2.2795
10.53689705	2.5273
10.51552354	2.8247
10.49423657	3.1753
10.4730356	3.5725
10.45192012	4.0439
10.43088962	4.5915
10.40994358	5.2007
10.38908149	5.8679
10.36830285	6.5576
10.34760717	7.1848
10.32699394	7.7368
10.30646267	8.2009
10.28601287	8.5908
10.26564407	8.9223
10.24535578	9.1767
10.22514752	9.3694
10.20502924	9.5295
10.1849796	9.6738
10.16500858	9.8149
10.14511574	9.9453
10.12530059	10.0637
10.10556271	10.1545
10.08590162	10.2319
10.0663169	10.3215
10.04680808	10.3911
10.02737473	10.438
10.00801642	10.4682
9.98873271	10.4992
9.969523168	10.5163
9.950387369	10.5249
9.931324888	10.5254
9.912335307	10.5
9.893427994	10.456
9.874582922	10.414
9.855809507	10.3591
9.83710734	10.2807
9.818476015	10.1994
9.799915133	10.1289
9.781424293	10.0259
9.7630031	9.9126
9.744651161	9.812
9.726368087	9.7046
9.70815349	9.5935
9.690006986	9.4743
9.671928196	9.3371
9.653916739	9.1733
9.635972241	9.0066
9.618094328	8.8315
9.600282632	8.6079
9.582536785	8.3659
9.564856422	8.1499
9.547241181	7.9155
9.529690704	7.6572
9.512204634	7.4121
9.494782617	7.1719
9.477424301	6.9289
9.460138288	6.7153
9.4429063	6.4895
9.425736975	6.2283
9.408629972	5.9907
