Name: Grossular Ca3Al2(Si04)3
Type:  Mineral
Class:   Silicates
Subclass:  Nesosilicates (Isolated Tetrahedra); Garnet Group
Particle Size:  Solid (fracture surface)
Sample No.:  grossul.2
Owner:  JHU
Wavelength Range:  IR
Origin:  Sample from Pear Gillis Farm, Beach Glen, Buncombe Co., 
North Carolina via the Smithsonian (sample no. NMNH 155371).
Description: The sample was a spherical cluster of small crystals 
about 1.5 cm in diameter.  Green interstitial material, probably 
diopside, occurred between many small brown euhedral crystals of 
grossular, which were hand-picked from the crushed sample.  Under 
the petrographic microscope, a very small amount of alteration of 
grossular crystals was seen. 
Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  grossu2a.txt

25.04420302	22.8203
24.9237955	22.4999
24.80454022	22.3906
24.68642074	23.2822
24.5694209	24.791
24.45358465	26.2109
24.3387763	27.5165
24.22504094	28.998
24.11236361	30.4804
24.00072962	31.7968
23.89012454	33.1659
23.78053421	35.8085
23.67194472	37.371
23.56434244	39.8017
23.45771395	42.3251
23.35204611	44.7089
23.24732598	46.87
23.14354087	49.0858
23.04067832	50.4784
22.93872607	51.954
22.83767211	52.8319
22.7375046	53.4867
22.63821194	53.8148
22.53978272	54.1253
22.44220571	53.9071
22.3454699	53.7577
22.24956446	53.5375
22.15447875	53.284
22.06020229	52.7518
21.96677306	52.4554
21.87408402	51.4823
21.7821739	49.9965
21.69103293	48.5765
21.60065148	47.4178
21.5110201	47.3051
21.42212949	49.162
21.33397051	52.0741
21.24653416	54.203
21.15981159	55.264
21.0737941	56.0472
20.98847313	56.223
20.90384024	56.3905
20.81988716	56.3661
20.73660571	56.3417
20.65398787	55.9842
20.57202575	55.7396
20.49071156	55.2206
20.41003766	54.7206
20.3299965	53.9837
20.25058069	53.3417
20.1717829	52.3563
20.09359597	51.368
20.01601281	50.452
19.93906621	50.0677
19.8626695	50.4208
19.78685599	51.139
19.71161901	51.1215
19.63695203	50.2001
19.56284859	48.2003
19.48930232	45.6649
19.41630698	42.588
19.34385639	38.9252
19.27194448	34.4145
19.20056526	29.748
19.12971284	25.3945
19.05938141	21.9924
18.98956523	19.7766
18.92025868	19.6523
18.85145618	21.0939
18.78315226	23.6577
18.71534153	27.0273
18.64801865	31.0216
18.58117838	34.9591
18.51481556	38.3925
18.44892507	41.299
18.38350191	43.5451
18.31854111	45.0526
18.25407111	46.1095
18.19002023	46.827
18.12641726	47.1346
18.06325753	46.9569
18.00053642	46.6263
17.93824937	45.9179
17.8763919	44.6786
17.81495958	43.1974
17.75394803	41.546
17.69335296	39.5526
17.63317011	37.5412
17.57339529	35.5722
17.51402436	33.716
17.45505324	31.9159
17.39647791	29.9435
17.3382944	27.1801
17.28049878	24.2328
17.2230872	20.9257
17.16605584	17.4521
17.10940093	14.2055
17.05311876	11.2248
16.99720566	8.9072
16.94165801	7.3891
16.88647225	6.6225
16.83167317	6.5356
16.77720046	6.8244
16.72307919	7.2705
16.66930597	7.7717
16.61587747	8.3576
16.56279037	9.0703
16.51004141	9.8569
16.45762737	10.6753
16.40554507	11.6157
16.35379138	12.7207
16.30236319	13.8286
16.25125744	14.5918
16.20047111	14.5754
16.15000121	13.5634
16.0998448	11.7016
16.04999896	9.6958
16.00048641	8.1333
15.95125297	7.1809
15.90232158	6.72
15.85368947	6.6133
15.80535391	6.7256
15.75731218	6.9931
15.70956162	7.3218
15.6620996	7.6753
15.61492349	7.9902
15.56803074	8.3379
15.52141878	8.6421
15.47508511	8.9092
15.42902725	9.1421
15.38324273	9.4316
15.33772913	9.728
15.29248405	9.9524
15.24750513	10.1267
15.20279002	10.3081
15.1583364	10.4892
15.114142	10.6723
15.07020455	10.8261
15.02652181	10.927
14.98309158	10.9287
14.93991168	11.2812
14.89700213	11.5178
14.85431629	11.6552
14.81187438	11.8332
14.76967431	11.9765
14.72771402	12.1067
14.68599147	12.2248
14.64450465	12.3193
14.60325156	12.4218
14.56223023	12.508
14.52143873	12.6074
14.48087511	12.6657
14.44053748	12.7375
14.40042395	12.8366
14.36053266	12.9799
14.32086177	13.1213
14.28140946	13.3076
14.24217393	13.4914
14.20315338	13.6203
14.16434607	13.7514
14.12575025	13.9113
14.0873642	14.0405
14.0491862	14.1399
14.01121458	14.2529
13.97344765	14.3803
13.93590321	14.4221
13.89854065	14.4692
13.8613779	14.5849
13.82441336	14.7085
13.78764544	14.7959
13.75107258	14.9248
13.71469324	15.0498
13.67850587	15.1416
13.64250897	15.2573
13.60670103	15.4423
13.57108057	15.6015
13.53564612	15.7456
13.50039624	15.916
13.46532947	16.1113
13.4304444	16.3027
13.39573962	16.4799
13.36121373	16.6455
13.32686536	16.7861
13.29269314	16.8974
13.25869572	17.0073
13.22487175	17.0891
13.19121992	17.166
13.15773892	17.2465
13.12442745	17.3686
13.09130135	17.5454
13.05832501	17.7563
13.02551438	17.9604
12.99286821	18.1782
12.96038529	18.4038
12.92806437	18.5961
12.89590426	18.7785
12.86390376	18.9907
12.83206168	19.1694
12.80037684	19.3642
12.7688481	19.5898
12.73747429	19.8476
12.70625427	20.0971
12.67518693	20.3911
12.64427113	20.7204
12.61350579	21.0659
12.58290562	21.3828
12.55243781	21.7436
12.52211719	22.1401
12.4919427	22.5475
12.46191328	22.9926
12.43202789	23.4772
12.40228549	23.9702
12.37268507	24.5317
12.34322561	25.1552
12.31390609	25.831
12.28472554	26.5356
12.25568296	27.3491
12.22677738	28.2475
12.19800782	29.2216
12.16937334	30.3075
12.14087298	31.6015
12.1125058	32.9633
12.08427087	34.415
12.05616727	35.935
12.02819409	37.4355
12.00035041	38.7802
11.97263534	39.9208
11.945048	40.6986
11.9175875	40.9789
11.8902671	40.7123
11.86305761	39.9896
11.83597236	38.9501
11.80901051	38.0727
11.78217122	37.8026
11.75545365	38.4101
11.72885698	39.8051
11.70238038	41.6464
11.67602305	43.4545
11.64978419	44.8717
11.62366299	45.8065
11.59765866	46.2367
11.57177043	46.0883
11.54599752	45.4799
11.52033916	44.3712
11.49479458	42.871
11.46936304	41.0477
11.44404378	38.9374
11.41883606	36.4379
11.39373914	33.5932
11.3687523	30.4262
11.34387482	26.999
11.31910597	23.6669
11.29444505	20.9706
11.26990406	19.2431
11.24545684	18.5136
11.22111545	18.6396
11.19687921	19.4316
11.17274743	20.6708
11.14871946	22.3359
11.12479461	24.4709
11.10097222	27.0131
11.07725165	29.8588
11.05363222	32.9687
11.03011331	36.2069
11.00669427	39.3927
10.98337447	42.4042
10.96015327	45.2055
10.93703005	47.6361
10.9140042	49.6796
10.89107509	51.3724
10.86824213	52.7455
10.8455047	53.7616
10.82286221	54.5423
10.80031407	55.1625
10.77785969	55.662
10.75549848	56.0548
10.73322986	56.4398
10.71106474	56.8358
10.68897956	57.1583
10.66698525	57.388
10.64508128	57.5365
10.62326708	57.5885
10.6015421	57.6068
10.5799058	57.6068
10.55835763	57.6515
10.53689705	57.7479
10.51552354	57.8536
10.49423657	57.9466
10.4730356	58.097
10.45192012	58.2267
10.43088962	58.3246
10.40994358	58.3016
10.38908149	58.1419
10.36830285	57.7547
10.34760717	57.2147
10.32699394	56.7054
10.30646267	56.2865
10.28601287	55.8812
10.26564407	55.5357
10.24535578	55.1817
10.22514752	54.7655
10.20502924	54.2782
10.1849796	53.8358
10.16500858	53.3768
10.14511574	52.8778
10.12530059	52.3583
10.10556271	51.8236
10.08590162	51.243
10.0663169	50.6295
10.04680808	50.0072
10.02737473	49.3915
10.00801642	48.7257
9.98873271	48.0966
9.969523168	47.5194
9.950387369	47.0026
9.931324888	46.5555
9.912335307	46.2128
9.893427994	45.9149
9.874582922	45.5817
9.855809507	45.1337
9.83710734	44.5045
9.818476015	43.6776
9.799915133	42.7233
9.781424293	41.6163
9.7630031	40.402
9.744651161	39.1256
9.726368087	37.8544
9.70815349	36.5883
9.690006986	35.3227
9.671928196	34.0375
9.653916739	32.7682
9.635972241	31.4443
9.618094328	30.0282
9.600282632	28.5422
9.582536785	26.9723
9.564856422	25.2714
9.547241181	23.4907
9.529690704	21.6144
9.512204634	19.6511
9.494782617	17.6272
9.477424301	15.5795
9.460138288	13.4736
9.4429063	11.3767
9.425736975	9.3476
9.408629972	7.4238
9.391584952	5.6684
9.374601579	4.186
9.35767952	3.0664
9.340818443	2.3306
