Name: Olivine (Fo29) (Fe+2,Mg)2SiO4
Type:  Mineral
Class:  Silicates
Subclass:  Nesosilicates (Isolated tetrahedra); (Olivine Group)
Particle Size:  Fine  (Less than 2 Micrometers)
Sample No.: olivine.3
Owner:  JHU
Wavelength Range:  IR
Origin:  Kiglapait Intrusion, Labrador via Trude King #KI3291 
(obtained from S.A. Morse, Univ. of Mass.)
Description:  Initially, the specimen was contaminated with pyroxene, 
spinel (?) and ilmenite.  Heavy liquid separation, followed by 
magnetic separation and hand picking, allowed olivines of different 
iron content to be obtained.  The sample was ground to <60 
micrometers and wet sieved.  Sample preparation by Trude King, 
USGS, Denver.
Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  olivin3a.txt

25.04420302	54.7108
24.9237955	55.7342
24.80454022	55.828
24.68642074	56.3124
24.5694209	55.8944
24.45358465	55.1444
24.3387763	54.5624
24.22504094	55.1756
24.11236361	55.5819
24.00072962	55.5467
23.89012454	56.1014
23.78053421	56.3827
23.67194472	56.8319
23.56434244	56.9764
23.45771395	57.6913
23.35204611	58.6561
23.24732598	60.0487
23.14354087	60.7069
23.04067832	61.5545
22.93872607	62.035
22.83767211	62.5565
22.7375046	62.8123
22.63821194	63.2518
22.53978272	62.908
22.44220571	62.1424
22.3454699	61.4862
22.24956446	60.5545
22.15447875	59.744
22.06020229	58.5565
21.96677306	57.578
21.87408402	56.2616
21.7821739	55.0194
21.69103293	53.2772
21.60065148	51.285
21.5110201	48.6483
21.42212949	45.953
21.33397051	43.3124
21.24653416	40.3046
21.15981159	37.6425
21.0737941	35.2987
20.98847313	33.4765
20.90384024	31.9218
20.81988716	31.1562
20.73660571	30.871
20.65398787	31.0351
20.57202575	31.4843
20.49071156	32.2343
20.41003766	32.8144
20.3299965	33.5487
20.25058069	34.2362
20.1717829	34.6601
20.09359597	35.2157
20.01601281	35.4618
19.93906621	35.661
19.8626695	35.5321
19.78685599	35.5985
19.71161901	35.371
19.63695203	35.2069
19.56284859	34.9853
19.48930232	35.0126
19.41630698	35.1366
19.34385639	35.5663
19.27194448	36.3241
19.20056526	37.371
19.12971284	38.996
19.05938141	40.6737
18.98956523	42.6015
18.92025868	44.4882
