   4.7000000e-01   1.9831052e+03   2.0000000e-03
   4.7250000e-01   2.0150413e+03   6.5000000e-03
   4.7500000e-01   2.0440460e+03   1.1000000e-02
   4.7750000e-01   2.0605137e+03   1.5500000e-02
   4.8000000e-01   2.0163104e+03   2.0000000e-02
   4.8250000e-01   2.0547564e+03   6.7500000e-02
   4.8500000e-01   1.9037256e+03   1.1500000e-01
   4.8750000e-01   1.8469453e+03   1.6250000e-01
   4.9000000e-01   1.9663525e+03   2.1000000e-01
   4.9250000e-01   1.9214515e+03   2.5275000e-01
   4.9500000e-01   2.0183312e+03   2.9550000e-01
   4.9750000e-01   1.9327174e+03   3.3825000e-01
   5.0000000e-01   1.9054123e+03   3.8100000e-01
   5.0250000e-01   1.8852234e+03   4.0800000e-01
   5.0500000e-01   1.9292415e+03   4.3500000e-01
   5.0750000e-01   1.9205738e+03   4.6200000e-01
   5.1000000e-01   1.9503530e+03   4.8900000e-01
   5.1250000e-01   1.9492849e+03   5.1025000e-01
   5.1500000e-01   1.8619682e+03   5.3150000e-01
   5.1750000e-01   1.6109702e+03   5.5275000e-01
   5.2000000e-01   1.8338779e+03   5.7400000e-01
   5.2250000e-01   1.8827053e+03   5.8975000e-01
   5.2500000e-01   1.9378101e+03   6.0550000e-01
   5.2750000e-01   1.7659665e+03   6.2125000e-01
   5.3000000e-01   1.9527136e+03   6.3700000e-01
   5.3250000e-01   1.8500222e+03   6.4950000e-01
   5.3500000e-01   1.9021771e+03   6.6200000e-01
   5.3750000e-01   1.8946176e+03   6.7450000e-01
   5.4000000e-01   1.8156302e+03   6.8700000e-01
   5.4250000e-01   1.8667711e+03   7.0150000e-01
   5.4500000e-01   1.9107856e+03   7.1600000e-01
   5.4750000e-01   1.8668908e+03   7.3050000e-01
   5.5000000e-01   1.8582507e+03   7.4500000e-01
   5.5250000e-01   1.8667733e+03   7.5150000e-01
   5.5500000e-01   1.8970512e+03   7.5800000e-01
   5.5750000e-01   1.8324060e+03   7.6450000e-01
   5.6000000e-01   1.8188026e+03   7.7100000e-01
   5.6250000e-01   1.8461931e+03   7.6850000e-01
   5.6500000e-01   1.8333508e+03   7.6600000e-01
   5.6750000e-01   1.8528797e+03   7.6350000e-01
   5.7000000e-01   1.8255115e+03   7.6100000e-01
   5.7250000e-01   1.8847556e+03   7.6325000e-01
   5.7500000e-01   1.8469193e+03   7.6550000e-01
   5.7750000e-01   1.8389178e+03   7.6775000e-01
   5.8000000e-01   1.8439869e+03   7.7000000e-01
   5.8250000e-01   1.8650740e+03   7.8350000e-01
   5.8500000e-01   1.8286211e+03   7.9700000e-01
   5.8750000e-01   1.8291264e+03   8.1050000e-01
   5.9000000e-01   1.7059885e+03   8.2400000e-01
   5.9250000e-01   1.7881781e+03   8.3800000e-01
   5.9500000e-01   1.7964416e+03   8.5200000e-01
   5.9750000e-01   1.7882656e+03   8.6600000e-01
   6.0000000e-01   1.7637395e+03   8.8000000e-01
   6.0250000e-01   1.7422628e+03   8.8650000e-01
   6.0500000e-01   1.7897289e+03   8.9300000e-01
   6.0750000e-01   1.7671130e+03   8.9950000e-01
   6.1000000e-01   1.7385301e+03   9.0600000e-01
   6.1250000e-01   1.7205311e+03   9.1450000e-01
   6.1500000e-01   1.6875072e+03   9.2300000e-01
   6.1750000e-01   1.6815679e+03   9.3150000e-01
   6.2000000e-01   1.7279174e+03   9.4000000e-01
   6.2250000e-01   1.6908597e+03   9.4950000e-01
   6.2500000e-01   1.6379703e+03   9.5900000e-01
   6.2750000e-01   1.6967849e+03   9.6850000e-01
   6.3000000e-01   1.6836472e+03   9.7800000e-01
   6.3250000e-01   1.6485078e+03   9.8350000e-01
   6.3500000e-01   1.6487523e+03   9.8900000e-01
   6.3750000e-01   1.6623140e+03   9.9450000e-01
   6.4000000e-01   1.6374401e+03   1.0000000e+00
   6.4250000e-01   1.6207590e+03   9.9450000e-01
   6.4500000e-01   1.6182030e+03   9.8900000e-01
   6.4750000e-01   1.6046083e+03   9.8350000e-01
   6.5000000e-01   1.5635630e+03   9.7800000e-01
   6.5250000e-01   1.6041828e+03   9.4375000e-01
   6.5500000e-01   1.5416689e+03   9.0950000e-01
   6.5750000e-01   1.4477815e+03   8.7525000e-01
   6.6000000e-01   1.5550711e+03   8.4100000e-01
   6.6250000e-01   1.5712999e+03   8.2275000e-01
   6.6500000e-01   1.5538157e+03   8.0450000e-01
   6.6750000e-01   1.5382278e+03   7.8625000e-01
   6.7000000e-01   1.5398529e+03   7.6800000e-01
   6.7250000e-01   1.5153504e+03   7.6525000e-01
   6.7500000e-01   1.5139942e+03   7.6250000e-01
   6.7750000e-01   1.5056463e+03   7.5975000e-01
   6.8000000e-01   1.4904222e+03   7.5700000e-01
   6.8250000e-01   1.4898380e+03   7.5375000e-01
   6.8500000e-01   1.4584219e+03   7.5050000e-01
   6.8750000e-01   1.4692148e+03   7.4725000e-01
   6.9000000e-01   1.4677831e+03   7.4400000e-01
   6.9250000e-01   1.4388274e+03   6.4100000e-01
   6.9500000e-01   1.4352319e+03   5.3800000e-01
   6.9750000e-01   1.4234160e+03   4.3500000e-01
   7.0000000e-01   1.4182211e+03   3.3200000e-01
   7.0250000e-01   1.3896689e+03   2.8350000e-01
   7.0500000e-01   1.4131522e+03   2.3500000e-01
   7.0750000e-01   1.3979697e+03   1.8650000e-01
   7.1000000e-01   1.3991263e+03   1.3800000e-01
   7.1250000e-01   1.3716033e+03   1.1725000e-01
   7.1500000e-01   1.3634663e+03   9.6500000e-02
   7.1750000e-01   1.3531968e+03   7.5750000e-02
   7.2000000e-01   1.3300898e+03   5.5000000e-02
   7.2250000e-01   1.3485200e+03   4.6750000e-02
   7.2500000e-01   1.3545601e+03   3.8500000e-02
   7.2750000e-01   1.3423143e+03   3.0250000e-02
   7.3000000e-01   1.3144894e+03   2.2000000e-02
   7.3250000e-01   1.3160923e+03   1.9250000e-02
   7.3500000e-01   1.3213460e+03   1.6500000e-02
   7.3750000e-01   1.3113560e+03   1.3750000e-02
   7.4000000e-01   1.2760554e+03   1.1000000e-02
   7.4250000e-01   1.2685627e+03   9.5000000e-03
   7.4500000e-01   1.2785076e+03   8.0000000e-03
   7.4750000e-01   1.2797061e+03   6.5000000e-03
   7.5000000e-01   1.2658965e+03   5.0000000e-03
   7.5250000e-01   1.2570548e+03   4.5000000e-03
   7.5500000e-01   1.2642864e+03   4.0000000e-03
   7.5750000e-01   1.2477586e+03   3.5000000e-03
   7.6000000e-01   1.2447461e+03   3.0000000e-03
