# format : Col | Row | Lon (wgs84) | Lat (wgs84)
10683.2	14610.3	1.440787	43.5991
10765.4	14634.6	1.435613	43.592220
11014	14631.2	1.431639	43.570024
10673.7	14172.7	1.494172	43.593407
10330.6	15442.5	1.346833	43.643463
10566.8	15190.8	1.372655	43.618744
8347.1	13042.1	1.683634	43.785037
7064.78	16473.3	1.289529	43.952478
13067.2	14057.6	1.457051	43.377010
