0.567500 1889.00 0.0001 0.9137 0.0000 0.0002 0.7696
0.570000 1817.00 0.0001 0.9190 0.0000 0.0001 0.7757
0.572500 1894.00 0.0001 0.9599 0.0000 0.0000 0.7879
0.575000 1850.00 0.0000 0.9847 0.0000 0.0000 0.7975
0.577500 1859.00 0.0000 0.9871 0.0000 0.0000 0.7994
0.580000 1835.00 0.0001 0.9826 0.0000 0.0001 0.7932
0.582500 1875.00 0.0001 0.9746 0.0000 0.0003 0.7855
0.585000 1824.00 0.0001 0.9641 0.0000 0.0001 0.7808
0.587500 1850.00 0.0000 0.9593 0.0001 0.0000 0.7817
0.590000 1714.00 0.0000 0.9683 0.0001 0.0000 0.7867
0.592500 1810.00 0.0000 0.9920 0.0002 0.0000 0.7944
0.595000 1781.00 0.0000 0.9919 0.0003 0.0000 0.7985
0.597500 1783.00 0.0000 0.9550 0.0003 0.0000 0.7981
0.600000 1762.00 0.0000 0.8104 0.0004 0.0000 0.7959
0.602500 1721.00 0.0000 0.4719 0.0004 0.0000 0.7967
0.605000 1772.00 0.0000 0.2380 0.0007 0.0000 0.8013
0.607500 1760.00 0.0001 0.1512 0.0016 0.0000 0.8096
0.610000 1726.00 0.0001 0.0984 0.0043 0.0000 0.8197
0.612500 1707.00 0.0001 0.0327 0.0122 0.0000 0.8299
0.615000 1715.00 0.0000 0.0088 0.0224 0.0000 0.8364
0.617500 1709.00 0.0001 0.0029 0.0407 0.0000 0.8393
0.620000 1722.00 0.0001 0.0014 0.0894 0.0000 0.8400
0.622500 1715.00 0.0001 0.0011 0.2145 0.0000 0.8443
0.625000 1646.00 0.0000 0.0011 0.4352 0.0000 0.8518
0.627500 1699.00 0.0000 0.0015 0.7735 0.0000 0.8630
0.630000 1666.00 0.0000 0.0018 0.9864 0.0001 0.8759
0.632500 1650.00 0.0000 0.0009 0.9664 0.0000 0.8890
0.635000 1658.00 0.0002 0.0004 0.9833 0.0000 0.8987
0.637500 1655.00 0.0005 0.0002 0.9781 0.0000 0.9053
0.640000 1635.00 0.0002 0.0001 0.9407 0.0001 0.9098
0.642500 1621.00 0.0001 0.0000 0.9541 0.0000 0.9130
0.645000 1629.00 0.0001 0.0000 0.9850 0.0000 0.9186
0.647500 1594.00 0.0001 0.0000 0.9943 0.0000 0.9273
0.650000 1584.00 0.0001 0.0000 0.9958 0.0000 0.9380
0.652500 1603.00 0.0001 0.0001 0.9996 0.0001 0.9476
0.655000 1534.00 0.0000 0.0001 0.9992 0.0000 0.9543
0.657500 1427.00 0.0000 0.0002 0.9974 0.0001 0.9567
0.660000 1562.00 0.0001 0.0002 0.9857 0.0000 0.9548
0.662500 1561.00 0.0000 0.0000 0.9581 0.0000 0.9483
0.665000 1562.00 0.0001 0.0000 0.9309 0.0001 0.9430
0.667500 1540.00 0.0003 0.0000 0.9173 0.0001 0.9414
0.670000 1533.00 0.0028 0.0000 0.9257 0.0001 0.9452
0.672500 1522.00 0.0092 0.0000 0.9439 0.0001 0.9544
0.675000 1512.00 0.0015 0.0000 0.9367 0.0001 0.9673
0.677500 1508.00 0.0003 0.0000 0.8962 0.0001 0.9814
0.680000 1497.00 0.0001 0.0000 0.8676 0.0001 0.9947
0.682500 1484.00 0.0000 0.0000 0.9014 0.0001 0.9994
0.685000 1457.00 0.0000 0.0000 0.9401 0.0001 0.9991
0.687500 1468.00 0.0000 0.0001 0.9221 0.0001 0.9947
0.690000 1456.00 0.0000 0.0000 0.8988 0.0001 0.9881
0.692500 1450.00 0.0001 0.0000 0.8553 0.0001 0.9809
0.695000 1438.00 0.0001 0.0000 0.6057 0.0001 0.9766
0.697500 1420.00 0.0004 0.0000 0.3426 0.0002 0.9757
0.700000 1408.00 0.0016 0.0000 0.2298 0.0002 0.9796
0.702500 1389.00 0.0030 0.0000 0.1871 0.0002 0.9852
0.705000 1417.00 0.0013 0.0000 0.1142 0.0003 0.9913
0.707500 1398.00 0.0003 0.0000 0.0514 0.0005 0.9963
0.710000 1386.00 0.0001 0.0000 0.0255 0.0007 0.9977
0.712500 1378.00 0.0001 0.0000 0.0170 0.0011 0.9946
0.715000 1368.00 0.0000 0.0000 0.0118 0.0013 0.9893
0.717500 1349.00 0.0000 0.0000 0.0072 0.0015 0.9825
0.720000 1330.00 0.0000 0.0001 0.0040 0.0017 0.9759
0.722500 1345.00 0.0000 0.0001 0.0026 0.0019 0.9712
0.725000 1351.00 0.0000 0.0000 0.0019 0.0023 0.9690
0.727500 1340.00 0.0001 0.0000 0.0017 0.0030 0.9694
0.730000 1324.00 0.0003 0.0000 0.0016 0.0040 0.9711
0.732500 1321.00 0.0005 0.0000 0.0013 0.0059 0.9727
0.735000 1310.00 0.0003 0.0000 0.0010 0.0091 0.9732
0.737500 1301.00 0.0002 0.0000 0.0006 0.0147 0.9712
0.740000 1269.00 0.0002 0.0000 0.0003 0.0243 0.9664
0.742500 1280.00 0.0003 0.0000 0.0003 0.0432 0.9581
0.745000 1280.00 0.0003 0.0000 0.0002 0.0781 0.9483
0.747500 1281.00 0.0002 0.0000 0.0002 0.1409 0.9380
0.750000 1267.00 0.0002 0.0000 0.0002 0.2508 0.9282
0.752500 1261.00 0.0001 0.0000 0.0002 0.4297 0.9200
0.755000 1256.00 0.0001 0.0000 0.0002 0.6415 0.9136
0.757500 1247.00 0.0003 0.0000 0.0002 0.8219 0.9093
0.760000 1240.00 0.0007 0.0000 0.0001 0.9294 0.9073
0.762500 1241.00 0.0009 0.0000 0.0001 0.9804 0.9074
0.765000 1222.00 0.0003 0.0000 0.0001 0.9969 0.9074
0.767500 1191.00 0.0001 0.0000 0.0001 0.9971 0.9075
0.770000 1205.00 0.0001 0.0000 0.0001 0.9759 0.9064
0.772500 1208.00 0.0001 0.0002 0.0001 0.9323 0.9050
0.775000 1189.00 0.0001 0.0006 0.0001 0.8860 0.9022
0.777500 1195.00 0.0001 0.0004 0.0001 0.8504 0.8988
0.780000 1188.00 0.0002 0.0001 0.0000 0.8314 0.8946
0.782500 1180.00 0.0005 0.0001 0.0000 0.8361 0.8905
0.785000 1181.00 0.0056 0.0000 0.0000 0.8521 0.8858
0.787500 1177.00 0.0074 0.0000 0.0001 0.8710 0.8809
0.790000 1167.00 0.0013 0.0000 0.0001 0.8851 0.8760
0.792500 1148.00 0.0005 0.0000 0.0001 0.8848 0.8704
0.795000 1135.00 0.0001 0.0000 0.0001 0.8717 0.8644
0.797500 1149.00 0.0001 0.0000 0.0001 0.8533 0.8585
0.800000 1140.00 0.0000 0.0000 0.0001 0.8302 0.8471
0.802500 1133.00 0.0000 0.0000 0.0001 0.8215 0.8408
0.805000 1116.00 0.0000 0.0000 0.0001 0.8206 0.8352
0.807500 1115.00 0.0000 0.0001 0.0000 0.8263 0.8296
0.810000 1106.00 0.0000 0.0001 0.0001 0.8379 0.8249
0.812500 1116.00 0.0000 0.0001 0.0001 0.8509 0.8196
0.815000 1108.00 0.0000 0.0000 0.0001 0.8597 0.8148
0.817500 1095.00 0.0000 0.0000 0.0001 0.8635 0.8102
0.820000 1073.00 0.0000 0.0000 0.0001 0.8620 0.8054
0.822500 1076.00 0.0000 0.0000 0.0000 0.8583 0.7994
0.825000 1076.00 0.0000 0.0000 0.0000 0.8514 0.7929
0.827500 1076.00 0.0000 0.0000 0.0000 0.8410 0.7860
0.830000 1071.00 0.0001 0.0000 0.0001 0.8283 0.7782
0.832500 1043.00 0.0001 0.0000 0.0001 0.8112 0.7688
0.835000 1053.00 0.0001 0.0000 0.0001 0.7887 0.7592
0.837500 1050.00 0.0000 0.0000 0.0001 0.7643 0.7495
0.840000 1043.00 0.0001 0.0000 0.0001 0.7365 0.7398
0.842500 1032.00 0.0000 0.0000 0.0000 0.7083 0.7299
0.845000 1033.00 0.0000 0.0000 0.0000 0.6836 0.7206
0.847500 1012.00 0.0001 0.0001 0.0000 0.6621 0.7115
0.850000  987.00 0.0001 0.0001 0.0000 0.6478 0.7025
0.852500  980.00 0.0001 0.0002 0.0000 0.6408 0.6928
0.855000  877.00 0.0000 0.0002 0.0000 0.6389 0.6830
0.857500 1008.00 0.0000 0.0002 0.0000 0.6399 0.6726
0.860000  997.00 0.0001 0.0002 0.0000 0.6465 0.6618
0.862500  998.00 0.0000 0.0001 0.0000 0.6500 0.6506
0.865000  970.00 0.0000 0.0001 0.0000 0.6553 0.6389
0.867500  902.00 0.0000 0.0001 0.0000 0.6607 0.6272
0.870000  976.00 0.0000 0.0001 0.0000 0.6596 0.6154
0.872500  980.00 0.0000 0.0000 0.0000 0.6612 0.6030
0.875000  981.00 0.0000 0.0000 0.0000 0.6558 0.5901
0.877500  978.00 0.0001 0.0001 0.0000 0.6573 0.5764
0.880000  959.00 0.0003 0.0006 0.0002 0.6423 0.5615
0.882500  951.00 0.0016 0.0009 0.0008 0.6304 0.5436
0.885000  963.00 0.0007 0.0007 0.0004 0.6150 0.5239
0.887500  948.00 0.0010 0.0009 0.0005 0.5970 0.5031
0.890000  947.00 0.0006 0.0007 0.0005 0.5779 0.4821
0.892500  937.00 0.0007 0.0007 0.0002 0.5586 0.4641
0.895000  936.00 0.0009 0.0010 0.0005 0.5436 0.4496
0.897500  932.00 0.0009 0.0010 0.0008 0.5338 0.4397
0.900000  908.00 0.0009 0.0011 0.0012 0.5278 0.4332
0.902500  905.00 0.0005 0.0016 0.0008 0.5170 0.4233
0.905000  893.00 0.0009 0.0019 0.0005 0.4897 0.3996
0.907500  883.00 0.0007 0.0020 0.0005 0.4317 0.3518
0.910000  866.00 0.0004 0.0014 0.0004 0.3430 0.2790
0.912500  874.00 0.0004 0.0010 0.0003 0.2382 0.1936
0.915000  866.00 0.0002 0.0007 0.0001 0.1494 0.1219
0.917500  859.00 0.0001 0.0004 0.0001 0.0861 0.0707
0.920000  844.00 0.0001 0.0003 0.0000 0.0485 0.0400
0.922500  823.00 0.0000 0.0002 0.0000 0.0285 0.0237
0.925000  825.00 0.0000 0.0001 0.0000 0.0170 0.0143
0.927500  829.00 0.0000 0.0001 0.0000 0.0104 0.0088
0.930000  829.00 0.0000 0.0001 0.0000 0.0065 0.0056
0.932500  831.00 0.0000 0.0001 0.0000 0.0044 0.0038
0.935000  818.00 0.0000 0.0003 0.0000 0.0033 0.0029
0.937500  803.00 0.0000 0.0004 0.0000 0.0023 0.0020
0.940000  804.00 0.0000 0.0007 0.0000 0.0016 0.0014
0.942500  794.00 0.0000 0.0010 0.0000 0.0012 0.0010
0.945000  784.00 0.0000 0.0007 0.0000 0.0009 0.0007
0.947500  774.00 0.0000 0.0004 0.0000 0.0007 0.0005
0.950000  764.00 0.0000 0.0002 0.0000 0.0005 0.0004
0.952500  754.00 0.0000 0.0001 0.0000 0.0004 0.0003
0.955000  744.00 0.0000 0.0001 0.0000 0.0003 0.0003
0.957500  734.00 0.0000 0.0001 0.0000 0.0003 0.0002
0.960000  724.00 0.0000 0.0001 0.0000 0.0002 0.0002
0.962500  714.00 0.0000 0.0001 0.0000 0.0002 0.0001
0.965000  704.00 0.0000 0.0001 0.0000 0.0001 0.0001
0.967500  694.00 0.0000 0.0001 0.0000 0.0001 0.0001
0.970000  684.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.972500  674.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.975000  664.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.977500  654.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.980000  644.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.982500  634.00 0.0000 0.0000 0.0000 0.0001 0.0001
0.985000  624.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.987500  614.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.990000  604.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.992500  594.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.995000  584.00 0.0000 0.0000 0.0000 0.0000 0.0000
0.997500  574.00 0.0000 0.0000 0.0000 0.0000 0.0000
1.000000  564.00 0.0000 0.0000 0.0000 0.0000 0.0000
