4.5000000e-01 2.0573899e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.5250000e-01 2.0392300e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.5500000e-01 2.0210800e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.5750000e-01 2.0307300e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.6000000e-01 2.0403800e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.6250000e-01 2.0265300e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.6500000e-01 2.0126801e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.6750000e-01 1.9995300e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.7000000e-01 1.9863800e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.7250000e-01 2.0028800e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.7500000e-01 2.0193800e+03 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.7750000e-01 2.0380900e+03 3.5836621e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.8000000e-01 2.0567900e+03 7.1673242e-03 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.8250000e-01 1.9677400e+03 3.0583343e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.8500000e-01 1.8786801e+03 5.3999363e-02 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.8750000e-01 1.9058300e+03 1.1640225e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.9000000e-01 1.9329800e+03 1.7880513e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.9250000e-01 1.9535800e+03 2.7533239e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.9500000e-01 1.9741801e+03 3.7185964e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
4.9750000e-01 1.9356801e+03 4.6445581e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0000000e-01 1.8971899e+03 5.5705198e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0250000e-01 1.9167800e+03 6.2654704e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0500000e-01 1.9363800e+03 6.9604209e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.0750000e-01 1.9372300e+03 7.4597012e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1000000e-01 1.9380900e+03 7.9589816e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1250000e-01 1.8814399e+03 8.3065997e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
5.1500000e-01 1.8247900e+03 8.6542178e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
