   5.5000000e-01   1.8710900e+03   0.0000000e+00   0.0000000e+00   
   5.5250000e-01   1.8600650e+03   1.8500000e-02   0.0000000e+00   
   5.5500000e-01   1.8490400e+03   3.7000000e-02   0.0000000e+00   
   5.5750000e-01   1.8380150e+03   5.5500000e-02   0.0000000e+00   
   5.6000000e-01   1.8269900e+03   7.4000000e-02   0.0000000e+00   
   5.6250000e-01   1.8290625e+03   1.6050000e-01   0.0000000e+00   
   5.6500000e-01   1.8311350e+03   2.4700000e-01   0.0000000e+00   
   5.6750000e-01   1.8332075e+03   3.3350000e-01   0.0000000e+00   
   5.7000000e-01   1.8352800e+03   4.2000000e-01   0.0000000e+00   
   5.7250000e-01   1.8360550e+03   4.8950000e-01   0.0000000e+00   
   5.7500000e-01   1.8368300e+03   5.5900000e-01   0.0000000e+00   
   5.7750000e-01   1.8376050e+03   6.2850000e-01   0.0000000e+00   
   5.8000000e-01   1.8383800e+03   6.9800000e-01   0.0000000e+00   
   5.8250000e-01   1.8194300e+03   7.2750000e-01   0.0000000e+00   
   5.8500000e-01   1.8004800e+03   7.5700000e-01   0.0000000e+00   
   5.8750000e-01   1.7815300e+03   7.8650000e-01   0.0000000e+00   
   5.9000000e-01   1.7625800e+03   8.1600000e-01   0.0000000e+00   
   5.9250000e-01   1.7619300e+03   8.2650000e-01   0.0000000e+00   
   5.9500000e-01   1.7612800e+03   8.3700000e-01   0.0000000e+00   
   5.9750000e-01   1.7606300e+03   8.4750000e-01   0.0000000e+00   
   6.0000000e-01   1.7599800e+03   8.5800000e-01   0.0000000e+00   
   6.0250000e-01   1.7543550e+03   8.6450000e-01   0.0000000e+00   
   6.0500000e-01   1.7487300e+03   8.7100000e-01   0.0000000e+00   
   6.0750000e-01   1.7431050e+03   8.7750000e-01   0.0000000e+00   
   6.1000000e-01   1.7374800e+03   8.8400000e-01   0.0000000e+00   
   6.1250000e-01   1.7323525e+03   8.9275000e-01   0.0000000e+00   
   6.1500000e-01   1.7272250e+03   9.0150000e-01   0.0000000e+00   
   6.1750000e-01   1.7220975e+03   9.1025000e-01   0.0000000e+00   
   6.2000000e-01   1.7169700e+03   9.1900000e-01   0.0000000e+00   
   6.2250000e-01   1.7049500e+03   9.2450000e-01   0.0000000e+00   
   6.2500000e-01   1.6929300e+03   9.3000000e-01   0.0000000e+00   
   6.2750000e-01   1.6809100e+03   9.3550000e-01   0.0000000e+00   
   6.3000000e-01   1.6688900e+03   9.4100000e-01   0.0000000e+00   
   6.3250000e-01   1.6609850e+03   9.4825000e-01   0.0000000e+00   
   6.3500000e-01   1.6530800e+03   9.5550000e-01   0.0000000e+00   
   6.3750000e-01   1.6451750e+03   9.6275000e-01   0.0000000e+00   
   6.4000000e-01   1.6372700e+03   9.7000000e-01   0.0000000e+00   
   6.4250000e-01   1.6252925e+03   9.6925000e-01   0.0000000e+00   
   6.4500000e-01   1.6133150e+03   9.6850000e-01   0.0000000e+00   
   6.4750000e-01   1.6013375e+03   9.6775000e-01   0.0000000e+00   
   6.5000000e-01   1.5893600e+03   9.6700000e-01   0.0000000e+00   
   6.5250000e-01   1.5776700e+03   9.6550000e-01   0.0000000e+00   
   6.5500000e-01   1.5659800e+03   9.6400000e-01   0.0000000e+00   
   6.5750000e-01   1.5542900e+03   9.6250000e-01   0.0000000e+00   
   6.6000000e-01   1.5426000e+03   9.6100000e-01   0.0000000e+00   
   6.6250000e-01   1.5403550e+03   9.6050000e-01   0.0000000e+00   
   6.6500000e-01   1.5381100e+03   9.6000000e-01   0.0000000e+00   
   6.6750000e-01   1.5358650e+03   9.5950000e-01   0.0000000e+00   
   6.7000000e-01   1.5336200e+03   9.5900000e-01   0.0000000e+00   
   6.7250000e-01   1.5249600e+03   9.6925000e-01   0.0000000e+00   
   6.7500000e-01   1.5163000e+03   9.7950000e-01   0.0000000e+00   
   6.7750000e-01   1.5076400e+03   9.8975000e-01   0.0000000e+00   
   6.8000000e-01   1.4989800e+03   1.0000000e+00   0.0000000e+00   
   6.8250000e-01   1.4890825e+03   9.9250000e-01   2.2500000e-03   
   6.8500000e-01   1.4791850e+03   9.8500000e-01   4.5000000e-03   
   6.8750000e-01   1.4692875e+03   9.7750000e-01   6.7500000e-03   
   6.9000000e-01   1.4593900e+03   9.7000000e-01   9.0000000e-03   
   6.9250000e-01   1.4466025e+03   8.8750000e-01   1.0750000e-02   
   6.9500000e-01   1.4338150e+03   8.0500000e-01   1.2500000e-02   
   6.9750000e-01   1.4210275e+03   7.2250000e-01   1.4250000e-02   
