Name: Beryl Be3Al2Si6O18
Type:  Mineral
Class:  Silicates
Subclass:  Cyclosilicates (Ring Silicates)
Particle Size:  Fine (less than 2 Micrometers)
Sample No.:  beryl.2
Owner:  JHU
Wavelength Range:  IR
Origin:  Smithsonian NMNH 134700Sample from Palermo Mine, North 
Groton, New Hampshire.
Description:  Hand sample was pale green to white in color and 
appeared pure on the inside, with a small amount of surface 
discoloration.  The sample was roughly cubical, 2 cm on a side.  
Microscopic examination indicated it to be pure with a very small 
amount (much less than 1%) of alteration.

Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  beryl2a.txt

25.04420302	82.5545
24.9237955	81.8592
24.80454022	80.8514
24.68642074	80.8123
24.5694209	80.7849
24.45358465	80.3279
24.3387763	80.0154
24.22504094	79.3357
24.11236361	78.3514
24.00072962	77.4529
23.89012454	76.9139
23.78053421	75.4217
23.67194472	73.8123
23.56434244	72.0701
23.45771395	70.0701
23.35204611	67.242
23.24732598	63.8397
23.14354087	59.9764
23.04067832	55.9061
22.93872607	52.2518
22.83767211	49.1796
22.7375046	46.6112
22.63821194	45.1288
22.53978272	44.5018
22.44220571	44.5429
22.3454699	45.7733
22.24956446	47.8534
22.15447875	50.4335
22.06020229	53.4569
21.96677306	56.8084
21.87408402	60.1971
21.7821739	63.2596
21.69103293	65.9764
21.60065148	68.1951
21.5110201	69.8983
21.42212949	71.2342
21.33397051	71.9842
21.24653416	72.2342
21.15981159	72.2049
21.0737941	71.8299
20.98847313	71.1736
20.90384024	69.994
20.81988716	68.5272
20.73660571	66.9862
20.65398787	65.1053
20.57202575	62.3534
20.49071156	59.1698
20.41003766	55.1014
20.3299965	50.0897
20.25058069	45.0663
20.1717829	40.8339
20.09359597	39.0272
20.01601281	40.7108
19.93906621	45.4003
19.8626695	51.076
19.78685599	55.5135
19.71161901	57.4041
19.63695203	56.9764
19.56284859	54.6922
19.48930232	51.4657
19.41630698	47.5194
19.34385639	43.4022
19.27194448	39.6483
19.20056526	36.496
19.12971284	34.2704
19.05938141	32.746
18.98956523	31.9257
18.92025868	31.9101
18.85145618	32.5868
18.78315226	33.6523
18.71534153	35.1767
18.64801865	37.0429
18.58117838	39.1913
18.51481556	41.6337
18.44892507	44.0487
18.38350191	46.7157
18.31854111	49.66
18.25407111	52.911
18.19002023	56.3788
18.12641726	59.91
18.06325753	63.1795
18.00053642	66.0291
17.93824937	68.3485
17.8763919	70.0076
17.81495958	71.2147
17.75394803	71.9822
17.69335296	72.3553
17.63317011	72.2615
17.57339529	71.9295
17.51402436	71.7381
17.45505324	71.6834
17.39647791	71.782
17.3382944	71.9188
17.28049878	71.6756
17.2230872	70.8084
17.16605584	69.2401
17.10940093	66.4891
17.05311876	62.4373
16.99720566	57.4959
16.94165801	52.6962
16.88647225	49.2186
16.83167317	48.0087
16.77720046	49.1776
16.72307919	52.1796
16.66930597	56.1688
16.61587747	60.5018
16.56279037	64.5867
16.51004141	67.9891
16.45762737	70.492
16.40554507	72.3885
16.35379138	73.6697
16.30236319	74.6619
16.25125744	75.4881
16.20047111	76.1385
16.15000121	76.699
16.0998448	77.2186
16.04999896	77.5213
16.00048641	77.6385
15.95125297	77.9314
15.90232158	78.0408
15.85368947	78.1268
15.80535391	78.1805
15.75731218	78.1258
15.70956162	78.1023
15.6620996	77.9637
15.61492349	77.5232
15.56803074	76.8396
15.52141878	75.7996
15.47508511	74.157
15.42902725	72.2586
15.38324273	70.3289
15.33772913	68.9149
15.29248405	68.5086
15.24750513	69.0701
15.20279002	69.9949
15.1583364	70.4822
15.114142	70.2625
15.07020455	69.3612
15.02652181	67.6434
14.98309158	65.2
14.93991168	62.2157
14.89700213	58.66
14.85431629	54.6532
14.81187438	50.496
14.76967431	46.5985
14.72771402	43.4579
14.68599147	41.5204
14.64450465	41.12
14.60325156	42.0399
14.56223023	44.0097
14.52143873	46.579
14.48087511	49.4481
14.44053748	52.5038
14.40042395	55.3456
14.36053266	57.9676
14.32086177	60.3358
14.28140946	62.3504
14.24217393	64.1737
14.20315338	65.7674
14.16434607	67.1033
14.12575025	68.1697
14.0873642	69.0594
14.0491862	69.6932
14.01121458	70.1863
13.97344765	70.3924
13.93590321	70.3611
13.89854065	70.2156
13.8613779	69.8309
13.82441336	69.1566
13.78764544	68.1937
13.75107258	66.9945
13.71469324	65.5955
13.67850587	63.8421
13.64250897	61.8299
13.60670103	59.6913
13.57108057	57.4261
13.53564612	55.3089
13.50039624	53.4535
13.46532947	52.0843
13.4304444	51.2679
13.39573962	50.9901
13.36121373	51.4808
13.32686536	52.6151
13.29269314	54.3168
13.25869572	56.4432
13.22487175	58.7987
13.19121992	61.1444
13.15773892	63.4574
13.12442745	65.5199
13.09130135	67.3084
13.05832501	68.7835
13.02551438	70.0101
12.99286821	71.0042
12.96038529	71.4725
12.92806437	71.6585
12.89590426	71.8807
12.86390376	72.1033
12.83206168	72.0428
12.80037684	71.7693
12.7688481	71.4568
12.73747429	71.0506
12.70625427	70.3499
12.67518693	69.4608
12.64427113	68.303
12.61350579	66.8924
12.58290562	65.2791
12.55243781	63.3104
12.52211719	61.18
12.4919427	59.0291
12.46191328	56.8792
12.43202789	54.9842
12.40228549	53.4452
12.37268507	52.2855
12.34322561	51.5174
12.31390609	51.2465
12.28472554	51.4745
12.25568296	52.0643
12.22677738	53.1229
12.19800782	54.4774
12.16937334	55.9945
12.14087298	57.617
12.1125058	59.4393
12.08427087	61.2811
12.05616727	62.9198
12.02819409	64.6956
12.00035041	66.2967
11.97263534	67.7928
11.945048	69.1912
11.9175875	70.4671
11.8902671	71.6136
11.86305761	72.6424
11.83597236	73.5389
11.80901051	74.2186
11.78217122	74.8909
11.75545365	75.3636
11.72885698	75.8343
11.70238038	76.1541
11.67602305	76.3826
11.64978419	76.5408
11.62366299	76.6019
11.59765866	76.5643
11.57177043	76.428
11.54599752	76.3514
11.52033916	76.1814
11.49479458	75.9046
11.46936304	75.6209
11.44404378	75.2244
11.41883606	74.7801
11.39373914	74.2327
11.3687523	73.7664
11.34387482	73.2684
11.31910597	72.6434
11.29444505	71.9529
11.26990406	71.2908
11.24545684	70.6644
11.22111545	70.0237
11.19687921	69.283
11.17274743	68.6155
11.14871946	67.9515
11.12479461	67.3504
11.10097222	66.5643
11.07725165	65.701
11.05363222	64.8573
11.03011331	63.8709
11.00669427	62.7127
10.98337447	61.4862
10.96015327	60.1278
10.93703005	58.7313
10.9140042	57.2225
10.89107509	55.5008
10.86824213	53.6078
10.8455047	51.6957
10.82286221	49.6215
10.80031407	47.4012
10.77785969	45.1395
10.75549848	42.8226
10.73322986	40.5043
10.71106474	38.1879
10.68897956	35.8603
10.66698525	33.828
10.64508128	31.7411
10.62326708	29.538
10.6015421	27.4745
10.5799058	25.4672
10.55835763	23.54
10.53689705	21.7797
10.51552354	20.0664
10.49423657	18.4497
10.4730356	17.1738
10.45192012	16.0244
10.43088962	15.1318
10.40994358	14.5517
10.38908149	14.4008
10.36830285	14.5883
10.34760717	15.0688
10.32699394	15.83
10.30646267	16.7744
10.28601287	17.8051
10.26564407	18.831
10.24535578	19.8427
10.22514752	20.8227
10.20502924	21.7329
10.1849796	22.6274
10.16500858	23.5219
10.14511574	24.4218
10.12530059	25.3657
10.10556271	26.3642
10.08590162	27.4003
10.0663169	28.5024
10.04680808	29.5864
10.02737473	30.5614
10.00801642	31.3559
9.98873271	31.9574
9.969523168	32.3583
9.950387369	32.6132
9.931324888	32.6508
9.912335307	32.436
9.893427994	32.0922
9.874582922	31.7021
9.855809507	31.3456
9.83710734	31.0966
9.818476015	31.0649
9.799915133	31.2138
9.781424293	31.495
9.7630031	31.9316
9.744651161	32.498
9.726368087	33.1664
9.70815349	33.9023
9.690006986	34.7113
9.671928196	35.6024
9.653916739	36.5185
9.635972241	37.4901
9.618094328	38.4716
9.600282632	39.3798
9.582536785	40.2528
9.564856422	41.0448
9.547241181	41.7069
9.529690704	42.2968
9.512204634	42.8026
9.494782617	43.161
9.477424301	43.4686
9.460138288	43.7308
9.4429063	43.9325
9.425736975	44.1229
9.408629972	44.3539
9.391584952	44.6688
9.374601579	45.0575
9.35767952	45.5409
9.340818443	46.0917
9.324018018	46.702
9.307277919	47.3563
9.290597822	48.0262
9.273977405	48.7738
9.257416348	49.4242
9.240914333	50.1468
9.224471046	50.9105
9.208086173	51.6488
9.191759404	52.3973
9.17549043	53.1371
9.159278945	53.7972
9.143124645	54.3675
9.127027227	54.8495
9.110986392	55.2796
9.095001842	55.7118
9.079073281	56.0863
9.06320863	56.4671
9.04739114	56.7948
9.031628764	57.1312
9.015921215	57.4276
9.000268208	57.6258
8.984669459	57.7621
8.969124685	57.8636
8.953633608	57.8924
8.93819595	57.8319
8.922811435	57.7269
8.907479789	57.5648
8.89220074	57.2635
8.876974017	56.8827
8.861799353	56.4989
8.846676481	56.0458
8.831605135	55.4413
8.816585054	54.7128
8.801615977	53.9999
8.786697643	53.223
8.771829795	52.4554
8.757012178	51.766
8.742244536	51.204
8.727526619	50.7714
8.712858175	50.5228
8.69824652	50.4613
8.683676252	50.4779
8.669154714	50.5277
8.654681663	50.6293
8.640256858	50.5433
8.625880055	50.2133
8.611551018	49.681
8.597269507	48.9759
8.583035287	48.0555
8.568848124	46.9315
8.554707784	45.6869
8.540614036	44.3812
8.52656665	43.0331
8.512565398	41.7147
8.498610052	40.4657
8.484700388	39.2816
8.470836182	38.1698
8.45701721	37.0805
8.443243252	35.9779
8.429514089	34.8358
