Name: Tourmaline (Elbaite) Na(Li,Al)3Al6(BO3)3Si6018(OH)4
Type:  Mineral
Class:  Silicates 
Subclass:   Cycloilicates (Ring Silicates)
Particle Size:  Fine  (0 - 74  Micrometers)
Sample No.:  tourmal.1
Owner:  JHU
Wavelength Range:  IR
Origin: Sao Jose De Brejuada, Minas Gerais, Brazil via the Smithsonian 
(sample no.  NMNH 94217-1)
Description: The sample was a purple, translucent, sudhedral crystal, 
with some green coloration at one end. The crystal was 5 mm x 2 cm 
x 2 cm in size.  Microscopic examination indicated that the mineral 
was pure.


Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  tourma1a.txt

25.04420302	1.2476
24.9237955	1.1631
24.80454022	1.2014
24.68642074	1.3147
24.5694209	1.1799
24.45358465	1.1196
24.3387763	1.1895
24.22504094	1.1226
24.11236361	1.135
24.00072962	1.2043
23.89012454	1.1858
23.78053421	1.231
23.67194472	1.3076
23.56434244	1.3477
23.45771395	1.2837
23.35204611	1.2363
23.24732598	1.2556
23.14354087	1.2944
23.04067832	1.2202
22.93872607	1.2451
22.83767211	1.3267
22.7375046	1.3647
22.63821194	1.4006
22.53978272	1.3865
22.44220571	1.3779
22.3454699	1.3757
22.24956446	1.3486
22.15447875	1.3643
22.06020229	1.3203
21.96677306	1.3142
21.87408402	1.2769
21.7821739	1.2463
21.69103293	1.2834
21.60065148	1.2639
21.5110201	1.2783
21.42212949	1.2559
21.33397051	1.2837
21.24653416	1.3425
21.15981159	1.4255
21.0737941	1.4145
20.98847313	1.3962
20.90384024	1.4311
20.81988716	1.3892
20.73660571	1.4263
20.65398787	1.4641
20.57202575	1.4609
20.49071156	1.4824
20.41003766	1.5002
20.3299965	1.5085
20.25058069	1.5464
20.1717829	1.5732
20.09359597	1.572
20.01601281	1.6033
19.93906621	1.646
19.8626695	1.6562
19.78685599	1.6467
19.71161901	1.6494
19.63695203	1.6846
19.56284859	1.677
19.48930232	1.6516
19.41630698	1.6438
19.34385639	1.5969
19.27194448	1.552
19.20056526	1.5557
19.12971284	1.562
19.05938141	1.5928
18.98956523	1.5928
18.92025868	1.5476
18.85145618	1.5212
18.78315226	1.5269
18.71534153	1.4897
18.64801865	1.4282
18.58117838	1.4172
18.51481556	1.4048
18.44892507	1.406
18.38350191	1.3972
18.31854111	1.3608
18.25407111	1.3379
18.19002023	1.3391
18.12641726	1.321
18.06325753	1.2996
18.00053642	1.2993
17.93824937	1.3105
17.8763919	1.3108
17.81495958	1.3115
17.75394803	1.3096
17.69335296	1.2793
17.63317011	1.2747
17.57339529	1.2747
17.51402436	1.2485
17.45505324	1.2544
17.39647791	1.279
17.3382944	1.2759
17.28049878	1.2805
17.2230872	1.2788
17.16605584	1.2893
17.10940093	1.3044
17.05311876	1.3398
16.99720566	1.3489
16.94165801	1.374
16.88647225	1.4006
16.83167317	1.4082
16.77720046	1.4185
16.72307919	1.4285
16.66930597	1.4292
16.61587747	1.4155
16.56279037	1.4128
16.51004141	1.4238
16.45762737	1.4185
16.40554507	1.3999
16.35379138	1.3533
16.30236319	1.3091
16.25125744	1.2998
16.20047111	1.2815
16.15000121	1.2798
16.0998448	1.3115
16.04999896	1.3359
16.00048641	1.3645
15.95125297	1.3889
15.90232158	1.3774
15.85368947	1.3603
15.80535391	1.3415
15.75731218	1.2668
15.70956162	1.1833
15.6620996	1.1389
15.61492349	1.0876
15.56803074	1.0237
15.52141878	0.9851
15.47508511	0.9622
15.42902725	0.9238
15.38324273	0.8708
15.33772913	0.8384
15.29248405	0.8213
15.24750513	0.7964
15.20279002	0.7534
15.1583364	0.7231
15.114142	0.741
15.07020455	0.7441
15.02652181	0.7168
14.98309158	0.6987
14.93991168	0.6624
14.89700213	0.6243
14.85431629	0.6155
14.81187438	0.5955
