Name:  Alunite (sodium alunite) NaAl3(SO4)2(OH)6
Type:  Mineral 
Class:  Sulfates
Subclass:   
Particle Size:  Fine (less than 2 Micrometers)
Sample No.:  alunite.4
Owner: JHU
Wavelength Range:  IR
Origin: Synthetic; Synthesized by Roger Stoffregen and supplied by 
Phil Bethke (USGS).  
Description: The sample was a white, microcrystalline powder 
composed of equant or lath-shaped crystallites from 1 to 15 
micrometers in largest dimension.



Measurement:  Transmission
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  alunit4a.txt

25.04420302	91.8435
24.9237955	91.2263
24.80454022	90.6130
24.68642074	89.4216
24.5694209	89.5349
24.45358465	89.1599
24.3387763	88.2810
24.22504094	85.9842
24.11236361	85.3787
24.00072962	84.8513
23.89012454	84.0232
23.78053421	81.9724
23.67194472	79.8982
23.56434244	77.4295
23.45771395	74.9725
23.35204611	72.0154
23.24732598	68.6365
23.14354087	65.0643
23.04067832	61.7205
22.93872607	58.8905
22.83767211	56.8084
22.7375046	55.5096
22.63821194	55.4940
22.53978272	57.1971
22.44220571	61.0409
22.3454699	65.9940
22.24956446	71.0545
22.15447875	75.6326
22.06020229	79.4627
21.96677306	82.5037
21.87408402	84.5037
21.7821739	86.0115
21.69103293	86.9138
21.60065148	87.4373
21.5110201	87.7342
21.42212949	88.4177
21.33397051	88.6287
21.24653416	88.8006
21.15981159	88.7068
21.0737941	89.0193
20.98847313	88.6795
20.90384024	88.9607
20.81988716	88.3865
20.73660571	87.4607
20.65398787	85.4021
20.57202575	83.0623
20.49071156	81.9353
20.41003766	83.9295
20.3299965	86.0584
20.25058069	87.3201
20.1717829	87.4148
20.09359597	87.4529
20.01601281	87.0867
19.93906621	86.8406
19.8626695	86.4383
19.78685599	85.4451
19.71161901	84.4998
19.63695203	83.2273
19.56284859	81.6639
19.48930232	78.6404
19.41630698	74.6326
19.34385639	69.6522
19.27194448	66.1610
19.20056526	64.8241
19.12971284	66.3065
19.05938141	68.2469
18.98956523	69.7889
18.92025868	69.9695
18.85145618	69.6180
18.78315226	68.9901
18.71534153	69.2518
18.64801865	70.8475
18.58117838	73.7195
18.51481556	76.5643
18.44892507	78.8279
18.38350191	80.3260
18.31854111	81.2703
18.25407111	81.9148
18.19002023	82.0164
18.12641726	81.9744
18.06325753	81.7693
18.00053642	81.6951
17.93824937	81.2303
17.8763919	80.7400
17.81495958	79.8562
17.75394803	79.2322
17.69335296	78.2195
17.63317011	77.5564
17.57339529	76.5916
17.51402436	75.6229
17.45505324	74.2830
17.39647791	72.9822
17.3382944	71.2938
17.28049878	69.5076
17.2230872	67.2821
17.16605584	64.6717
17.10940093	61.6297
17.05311876	58.1649
16.99720566	54.1249
16.94165801	49.3007
16.88647225	43.8768
16.83167317	37.8583
16.77720046	31.8573
16.72307919	26.4052
16.66930597	22.2441
16.61587747	19.6933
16.56279037	19.2011
16.51004141	20.6806
16.45762737	24.0361
16.40554507	28.9589
16.35379138	34.7480
16.30236319	40.0585
16.25125744	43.4081
16.20047111	43.7460
16.15000121	41.2548
16.0998448	36.7655
16.04999896	31.2821
16.00048641	26.1298
15.95125297	22.0898
15.90232158	19.5624
15.85368947	18.5117
15.80535391	18.6367
15.75731218	19.5517
15.70956162	20.9160
15.6620996	22.5712
15.61492349	24.6581
15.56803074	27.2392
15.52141878	30.2753
15.47508511	33.7675
15.42902725	37.7108
15.38324273	41.8993
15.33772913	45.6991
15.29248405	48.4608
15.24750513	49.4950
15.20279002	48.8065
15.1583364	46.7694
15.114142	44.5722
15.07020455	42.5097
15.02652181	40.6161
14.98309158	38.8554
14.93991168	37.4384
14.89700213	36.1444
14.85431629	35.1845
14.81187438	34.6493
14.76967431	34.3778
14.72771402	34.3398
14.68599147	34.5126
14.64450465	34.9306
14.60325156	35.4862
14.56223023	36.2509
14.52143873	37.0605
14.48087511	37.7890
14.44053748	38.3261
14.40042395	38.7470
14.36053266	38.9828
14.32086177	39.2147
14.28140946	39.3734
14.24217393	39.5370
14.20315338	39.7089
14.16434607	40.0624
14.12575025	40.5707
14.0873642	41.1366
14.0491862	42.0141
14.01121458	43.2089
13.97344765	44.7191
13.93590321	46.4496
13.89854065	48.5160
13.8613779	50.7406
13.82441336	53.1190
13.78764544	55.5453
13.75107258	58.0389
13.71469324	60.4613
13.67850587	62.9339
13.64250897	65.2113
13.60670103	67.2874
13.57108057	69.1663
13.53564612	70.8983
13.50039624	72.4686
13.46532947	73.9139
13.4304444	75.2835
13.39573962	76.4471
13.36121373	77.5760
13.32686536	78.5393
13.29269314	79.6404
13.25869572	80.5198
13.22487175	81.4724
13.19121992	82.1892
13.15773892	82.9588
13.12442745	83.5056
13.09130135	84.1975
13.05832501	84.7595
13.02551438	85.3435
12.99286821	85.8201
12.96038529	86.2659
12.92806437	86.7576
12.89590426	87.1487
12.86390376	87.5842
12.83206168	87.7678
12.80037684	88.1912
12.7688481	88.3972
12.73747429	88.6775
12.70625427	88.8279
12.67518693	89.1409
12.64427113	89.2966
12.61350579	89.4422
12.58290562	89.4998
12.55243781	89.7893
12.52211719	89.9710
12.4919427	90.0945
12.46191328	90.2542
12.43202789	90.4500
12.40228549	90.4905
12.37268507	90.5159
12.34322561	90.6355
12.31390609	90.7185
12.28472554	90.9089
12.25568296	90.9548
12.22677738	91.1702
12.19800782	91.2190
12.16937334	91.3928
12.14087298	91.4705
12.1125058	91.6541
12.08427087	91.6604
12.05616727	91.8479
12.02819409	91.8689
12.00035041	91.9436
11.97263534	92.0076
11.945048	92.0662
11.9175875	92.1331
11.8902671	92.1462
11.86305761	92.2893
11.83597236	92.2400
11.80901051	92.2927
11.78217122	92.2463
11.75545365	92.3030
11.72885698	92.2830
11.70238038	92.3865
11.67602305	92.3440
11.64978419	92.4045
11.62366299	92.4382
11.59765866	92.4783
11.57177043	92.4587
11.54599752	92.4695
11.52033916	92.5037
11.49479458	92.4929
11.46936304	92.4832
11.44404378	92.3670
11.41883606	92.3777
11.39373914	92.3279
11.3687523	92.3328
11.34387482	92.2483
11.31910597	92.3420
11.29444505	92.3093
11.26990406	92.3103
11.24545684	92.1970
11.22111545	92.1961
11.19687921	92.2136
11.17274743	92.1658
11.14871946	92.1179
11.12479461	92.1170
11.10097222	92.1233
11.07725165	92.0881
11.05363222	92.1336
11.03011331	92.1316
11.00669427	92.2087
10.98337447	92.1526
10.96015327	92.2175
10.93703005	92.1980
10.9140042	92.2459
10.89107509	92.2166
10.86824213	92.2517
10.8455047	92.1961
10.82286221	92.2170
10.80031407	92.1448
10.77785969	92.1462
10.75549848	92.1775
10.73322986	92.1589
10.71106474	92.1135
10.68897956	92.0525
10.66698525	92.0569
10.64508128	92.0105
10.62326708	92.0276
10.6015421	91.9295
10.5799058	91.9246
10.55835763	91.7908
10.53689705	91.8225
10.51552354	91.7532
10.49423657	91.8147
10.4730356	91.8142
10.45192012	91.7175
10.43088962	91.5999
10.40994358	91.5388
10.38908149	91.4690
10.36830285	91.3796
10.34760717	91.2942
10.32699394	91.0857
10.30646267	90.9910
10.28601287	90.7659
10.26564407	90.6736
10.24535578	90.4754
10.22514752	90.3142
10.20502924	90.0715
10.1849796	89.9202
10.16500858	89.6887
10.14511574	89.4900
10.12530059	89.2302
10.10556271	88.9988
10.08590162	88.7737
10.0663169	88.4837
10.04680808	88.2244
10.02737473	87.9553
10.00801642	87.7429
9.98873271	87.4685
9.969523168	87.1580
9.950387369	86.6555
9.931324888	86.1834
9.912335307	85.6980
9.893427994	85.3084
9.874582922	84.7615
9.855809507	84.0437
9.83710734	83.0667
9.818476015	81.9480
9.799915133	80.4070
9.781424293	77.7610
9.7630031	72.3758
9.744651161	62.9051
9.726368087	52.4022
9.70815349	50.2928
9.690006986	59.6082
9.671928196	70.5926
9.653916739	76.4710
9.635972241	78.1985
9.618094328	78.1849
9.600282632	77.5291
9.582536785	76.7542
9.564856422	75.7928
9.547241181	74.7820
9.529690704	73.6683
9.512204634	72.5252
9.494782617	71.2962
9.477424301	69.9617
9.460138288	68.5023
9.4429063	66.8211
9.425736975	64.9080
9.408629972	62.7113
9.391584952	60.2850
9.374601579	57.5379
9.35767952	54.6092
9.340818443	51.5292
9.324018018	48.2997
9.307277919	44.7875
9.290597822	40.9462
9.273977405	36.6640
9.257416348	32.0824
9.240914333	27.4081
9.224471046	22.8793
9.208086173	18.5537
9.191759404	14.5791
9.17549043	11.2094
9.159278945	8.6455
9.143124645	6.9590
9.127027227	6.0141
9.110986392	5.6113
9.095001842	5.6338
9.079073281	6.0083
9.06320863	6.6079
9.04739114	7.3457
9.031628764	8.2490
