Name:  Alunite (potassium alunite) KAl3(SO4)2(OH)6
Type:  Mineral 
Class:  Sulfates
Subclass:   
Particle Size:  Fine (less than 2 Micrometers)
Sample No.:  alunite.2
Owner: JHU
Wavelength Range:  IR
Origin: Utah; Hunt and Salisbury Collection  sample #295 B 
(purchased from Ward's Natural Science Establishment).
Description: The sample is slightly pink in color, and appears pure 
under the microscope.




Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: alunit2a.txt

25.04420302	69.4451
24.9237955	69.7264
24.80454022	69.4725
24.68642074	68.8123
24.5694209	67.4139
24.45358465	66.3006
24.3387763	65.0467
24.22504094	63.2655
24.11236361	61.6405
24.00072962	60.7264
23.89012454	59.7225
23.78053421	58.6288
23.67194472	57.8397
23.56434244	56.9061
23.45771395	56.1834
23.35204611	55.5585
23.24732598	55.4471
23.14354087	55.4002
23.04067832	55.3592
22.93872607	55.5545
22.83767211	56.4237
22.7375046	57.8163
22.63821194	59.6717
22.53978272	61.3748
22.44220571	62.7909
22.3454699	64.033
22.24956446	64.8221
22.15447875	65.5643
22.06020229	65.9002
21.96677306	66.4295
21.87408402	66.7518
21.7821739	67.0037
21.69103293	67.1971
21.60065148	67.3045
21.5110201	67.0428
21.42212949	67.0467
21.33397051	66.8514
21.24653416	66.6971
21.15981159	66.8905
21.0737941	66.7733
20.98847313	66.4998
20.90384024	66.2889
20.81988716	65.91
20.73660571	65.0975
20.65398787	63.8397
20.57202575	62.4041
20.49071156	61.7909
20.41003766	62.8573
20.3299965	64.3534
20.25058069	64.9881
20.1717829	64.9002
20.09359597	64.4237
20.01601281	63.8729
19.93906621	63.3905
19.8626695	63.118
19.78685599	63.0819
19.71161901	62.8905
19.63695203	62.6375
19.56284859	61.9813
19.48930232	61.2342
19.41630698	60.3758
19.34385639	59.2381
19.27194448	57.7538
19.20056526	56.2713
19.12971284	55.1766
19.05938141	54.2508
18.98956523	53.7518
18.92025868	53.9549
18.85145618	54.9813
18.78315226	56.6678
18.71534153	58.5428
18.64801865	60.2586
18.58117838	61.5155
18.51481556	62.117
18.44892507	62.1893
18.38350191	61.9998
18.31854111	61.3368
18.25407111	60.7733
18.19002023	60.1883
18.12641726	59.4549
18.06325753	58.5975
18.00053642	57.9569
17.93824937	57.0389
17.8763919	56.0682
17.81495958	55.2508
17.75394803	54.411
17.69335296	53.4628
17.63317011	52.6483
17.57339529	51.8436
17.51402436	50.8319
17.45505324	49.8524
17.39647791	48.8055
17.3382944	47.5751
17.28049878	46.0761
17.2230872	44.4823
17.16605584	42.7186
17.10940093	40.7626
17.05311876	38.5897
16.99720566	36.2265
16.94165801	33.746
16.88647225	31.1484
16.83167317	28.7743
16.77720046	26.9062
16.72307919	26.2167
16.66930597	26.7783
16.61587747	28.415
16.56279037	30.9882
16.51004141	34.2323
16.45762737	37.6308
16.40554507	40.7743
16.35379138	43.0282
16.30236319	43.4579
16.25125744	41.996
16.20047111	39.0204
16.15000121	35.5907
16.0998448	32.5214
16.04999896	30.5048
16.00048641	29.787
15.95125297	30.1874
15.90232158	31.207
15.85368947	32.3984
15.80535391	33.5644
15.75731218	34.8124
15.70956162	36.121
15.6620996	37.5966
15.61492349	39.2548
15.56803074	41.4745
15.52141878	44.5946
15.47508511	48.6093
15.42902725	52.6805
15.38324273	55.8573
15.33772913	57.5282
15.29248405	57.5877
15.24750513	56.4735
15.20279002	54.3143
15.1583364	51.4364
15.114142	48.3319
15.07020455	45.618
15.02652181	43.2909
14.98309158	41.4569
14.93991168	39.9696
14.89700213	38.6405
14.85431629	37.4013
14.81187438	36.328
14.76967431	35.4648
14.72771402	34.787
14.68599147	34.5732
14.64450465	34.8798
14.60325156	35.4394
14.56223023	36.1474
14.52143873	37.0556
14.48087511	38.0985
14.44053748	39.1181
14.40042395	40.0526
14.36053266	40.9081
14.32086177	41.91
14.28140946	42.9315
14.24217393	44.0331
14.20315338	45.2284
14.16434607	46.621
14.12575025	48.0829
14.0873642	49.6542
14.0491862	51.3299
14.01121458	53.1805
13.97344765	55.1288
13.93590321	56.9706
13.89854065	58.7367
13.8613779	60.2953
13.82441336	61.6331
13.78764544	62.9476
13.75107258	64.1136
13.71469324	65.1624
13.67850587	66.1268
13.64250897	67.0335
13.60670103	67.783
13.57108057	68.6448
13.53564612	69.4119
13.50039624	70.1663
13.46532947	70.8616
13.4304444	71.5706
13.39573962	72.2537
13.36121373	72.7986
13.32686536	73.2933
13.29269314	73.8538
13.25869572	74.6053
13.22487175	75.1722
13.19121992	75.7361
13.15773892	76.2518
13.12442745	76.7132
13.09130135	77.1541
13.05832501	77.68
13.02551438	78.2425
12.99286821	78.5389
12.96038529	78.9007
12.92806437	79.3929
12.89590426	79.7835
12.86390376	80.0838
12.83206168	80.4632
12.80037684	80.6741
12.7688481	81.0135
12.73747429	81.5393
12.70625427	82.0506
12.67518693	82.2679
12.64427113	82.5413
12.61350579	82.9241
12.58290562	83.219
12.55243781	83.4998
12.52211719	83.6326
12.4919427	83.8929
12.46191328	84.1267
12.43202789	84.3172
12.40228549	84.4666
12.37268507	84.6345
12.34322561	84.7049
12.31390609	84.9265
12.28472554	85.2488
12.25568296	85.51
12.22677738	85.7263
12.19800782	85.9104
12.16937334	85.9802
12.14087298	86.0584
12.1125058	86.2381
12.08427087	86.3284
12.05616727	86.4417
12.02819409	86.4978
12.00035041	86.5681
11.97263534	86.5901
11.945048	86.6365
11.9175875	86.7327
11.8902671	86.805
11.86305761	86.8904
11.83597236	86.8948
11.80901051	86.846
11.78217122	86.805
11.75545365	86.8455
11.72885698	86.7464
11.70238038	86.6482
11.67602305	86.5779
11.64978419	86.5486
11.62366299	86.3635
11.59765866	86.2444
11.57177043	86.2288
11.54599752	86.1975
11.52033916	86.1677
11.49479458	86.0882
11.46936304	85.9998
11.44404378	85.8655
11.41883606	85.7039
11.39373914	85.5935
11.3687523	85.4607
11.34387482	85.3709
11.31910597	85.3069
11.29444505	85.2053
11.26990406	85.0315
11.24545684	84.8963
11.22111545	84.6863
11.19687921	84.4397
11.17274743	84.2019
11.14871946	84.0823
11.12479461	83.8675
11.10097222	83.5154
11.07725165	83.2381
11.05363222	82.8264
11.03011331	82.4495
11.00669427	82.0974
10.98337447	81.7854
10.96015327	81.4666
10.93703005	81.221
10.9140042	80.9344
10.89107509	80.5804
10.86824213	80.2342
10.8455047	79.8108
10.82286221	79.3826
10.80031407	79.0135
10.77785969	78.7752
10.75549848	78.4461
10.73322986	77.8772
10.71106474	77.1741
10.68897956	76.618
10.66698525	76.0276
10.64508128	75.5804
10.62326708	75.1253
10.6015421	74.2435
10.5799058	73.5955
10.55835763	72.9295
10.53689705	72.2449
10.51552354	71.4769
10.49423657	70.6888
10.4730356	69.8592
10.45192012	69.0296
10.43088962	68.2576
10.40994358	67.4764
10.38908149	66.6854
10.36830285	65.8182
10.34760717	65.0487
10.32699394	64.262
10.30646267	63.4359
10.28601287	62.5951
10.26564407	61.7772
10.24535578	60.9325
10.22514752	60.0951
10.20502924	59.3382
10.1849796	58.5516
10.16500858	57.8875
10.14511574	57.285
10.12530059	56.7518
10.10556271	56.2191
10.08590162	55.7411
10.0663169	55.2953
10.04680808	54.8128
10.02737473	54.3431
10.00801642	53.9496
9.98873271	53.4813
9.969523168	52.9374
9.950387369	52.412
9.931324888	51.9452
9.912335307	51.5253
9.893427994	50.9886
9.874582922	50.3387
9.855809507	49.6395
9.83710734	48.7694
9.818476015	47.6112
9.799915133	45.9266
9.781424293	43.5824
9.7630031	40.4364
9.744651161	37.914
9.726368087	38.5956
9.70815349	42.3153
9.690006986	45.9042
9.671928196	47.7982
9.653916739	48.4515
9.635972241	48.3617
9.618094328	47.8759
9.600282632	47.1078
9.582536785	46.2636
9.564856422	45.3456
9.547241181	44.3646
9.529690704	43.307
9.512204634	42.1454
9.494782617	40.9301
9.477424301	39.6337
9.460138288	38.3524
9.4429063	36.9667
9.425736975	35.5185
9.408629972	33.9496
9.391584952	32.143
9.374601579	30.1762
9.35767952	28.0849
9.340818443	25.8486
9.324018018	23.4868
9.307277919	21.2602
9.290597822	19.4687
9.273977405	18.2055
9.257416348	17.6543
9.240914333	17.7959
9.224471046	18.4033
9.208086173	19.3559
9.191759404	20.541
9.17549043	21.8955
9.159278945	23.2695
9.143124645	24.6201
9.127027227	26.0087
9.110986392	27.2988
9.095001842	28.5654
9.079073281	29.7524
9.06320863	30.8798
9.04739114	31.9706
9.031628764	33.0829
9.015921215	34.2196
9.000268208	35.3739
8.984669459	36.5722
8.969124685	37.7758
8.953633608	38.9745
8.93819595	40.1605
