Name: Alunite (ammonioalunite) NH4Al3(SO4)2(OH)6
Type:  Mineral (Synthetic)
Class:  Sulfates
Subclass: 
Particle Size:  Fine (less than 2 Micrometers)
Sample No.:  alunite.1
Owner: JHU
Wavelength Range:  IR
Origin:  Sample from Dennis Krohn, USGS; synthesized by Phil Bethke, 
USGS.  
Description: The sample consisted of a very small (several microg) 
amount of fine white powder.




Measurement:  Transmission 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Transmittance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information: alunit1a.txt

25.04420302	67.0389
24.9237955	63.119
24.80454022	60.4373
24.68642074	56.8456
24.5694209	54.5643
24.45352485	51.8905
24.33871706	47.9335
24.22504094	44.3065
24.11236361	42.4452
24.00072962	41.1581
23.89012454	39.0565
23.78053421	38.4862
23.67194472	38.2733
23.56434244	38.4843
23.45771395	39.6728
23.35204611	42.0204
23.24732598	45.1014
23.14354087	49.0155
23.04067832	52.4549
22.93872607	55.9618
22.83767211	58.8553
22.7375046	60.9071
22.63821194	61.6727
22.53978272	62.0828
22.44220571	62.0164
22.3454699	61.5545
22.24956446	60.8202
22.15447875	60.035
22.06020229	59.1844
21.96672481	58.0487
21.87403618	58.0389
21.7821739	58.3065
21.69103293	58.4432
21.60065148	58.4784
21.5110201	59.5941
21.42212949	60.7821
21.33397051	62.1815
21.24653416	62.6219
21.15981159	63.3455
21.0737941	64.7264
20.98847313	64.723
20.90384024	63.9608
20.81988716	62.8734
20.73660571	61.8324
20.65398787	60.7679
20.57202575	59.4124
20.49071156	57.1659
20.41003766	56.1376
20.3299965	56.7948
20.25058069	58.1151
20.1717829	59.2538
20.09359597	60.0589
20.01601281	59.7923
19.93902646	59.3226
19.86263005	58.7606
19.78685599	57.7757
19.71161901	56.7269
19.63695203	55.514
19.56284859	53.8519
19.48930232	52.1683
19.41630698	50.8739
19.34385639	49.8651
19.27194448	48.7836
19.20056526	48.1395
19.12971284	47.7914
19.05938141	47.889
18.98956523	48.6395
18.92025868	49.6009
18.85145618	50.8719
18.78315226	52.3915
18.71534153	53.6429
18.64801865	54.4618
18.58117838	54.8653
18.51481556	55.1122
18.44892507	54.6769
18.38350191	53.7198
18.31854111	52.4393
18.25403779	51.2665
18.18998714	49.9083
18.12641726	48.4113
18.06325753	46.6415
18.00053642	44.8876
17.93824937	43.3234
17.8763919	41.4523
17.81495958	39.2753
17.75394803	36.9416
17.69335296	35.0116
17.63317011	33.0783
17.57339529	30.8368
17.51402436	28.7668
17.45505324	26.4794
17.39647791	24.0888
17.3382944	21.6503
17.28049878	19.1982
17.2230872	16.9135
17.16608531	14.9375
17.1094302	13.1164
17.05314784	11.4013
16.99723455	10.1008
16.94168671	8.9448
16.88650076	8.0146
16.83167317	7.7505
16.77720046	7.9016
16.72307919	7.9045
16.66930597	7.9787
16.61587747	8.2151
16.56279037	8.6106
16.51004141	8.9101
16.45762737	8.8342
16.40554507	8.3362
16.35379138	8.0295
16.30236319	7.7021
16.25125744	6.9328
16.20047111	6.3935
16.15000121	6.4429
16.0998448	6.3655
16.04999896	6.5195
16.00046081	6.801
15.95122753	6.9153
15.90232158	7.4133
15.85368947	8.3967
15.80535391	9.2502
15.75731218	10.0324
15.70956162	10.9436
15.6620996	12.5127
15.61492349	14.3869
15.56803074	16.332
15.52141878	18.3623
15.47508511	20.1125
15.42902725	21.2099
15.38324273	21.3139
15.33772913	20.5615
15.29248405	18.77
15.24750513	16.1015
15.20279002	13.1445
15.1583364	10.4143
15.114142	8.0976
15.07020455	6.8203
15.02652181	6.3408
14.98309158	6.5771
14.93991168	6.9482
14.89697994	6.9319
14.85429423	7.3703
14.81187438	7.9934
14.76967431	8.6455
14.72771402	9.2138
14.68599147	10.0149
14.64450465	10.6035
14.60325156	11.4321
14.56223023	12.1064
14.52143873	12.9814
14.48087511	14.3974
14.44053748	15.7619
14.40042395	17.1506
14.36053266	18.7421
14.32086177	20.2207
14.28140946	22.0414
14.24217393	24.1183
14.20315338	26.0969
14.16434607	27.882
14.12575025	29.9611
14.0873642	31.7475
14.0491862	33.4521
14.01121458	35.039
13.97344765	36.7043
13.93588379	38.3891
13.89852134	39.8996
13.8613779	41.1381
13.82441336	42.5077
13.78764544	43.5617
13.75107258	44.632
13.71469324	45.8754
13.67850587	46.996
13.64250897	47.9493
13.60670103	48.8146
13.57108057	49.7279
13.53564612	50.7526
13.50039624	51.6239
13.46532947	52.4042
13.4304444	53.2892
13.39573962	54.2196
13.36121373	54.8651
13.32686536	55.5714
13.29271081	56.0577
13.25871329	56.6827
13.22488924	57.4542
13.19123732	58.1026
13.15775623	58.3646
13.12444467	58.8736
13.09130135	59.5233
13.05832501	60.0509
13.02551438	60.3822
12.99286821	60.9305
12.96038529	61.3285
12.92806437	61.796
12.89590426	62.108
12.86390376	62.2718
12.83206168	62.7572
12.80037684	63.2115
12.7688481	63.6983
12.73747429	64.1778
12.70625427	64.6485
12.67518693	64.9356
12.64427113	65.2193
12.61350579	65.6575
12.58288979	66.2374
12.55242205	66.8126
12.52211719	67.2022
12.4919427	67.5587
12.46191328	67.9354
12.43202789	68.2606
12.40228549	68.3048
12.37268507	68.7005
12.34322561	69.0157
12.31390609	69.3541
12.28472554	69.605
12.25568296	69.8194
12.22677738	70.0562
12.19800782	70.3948
12.16937334	70.962
12.14087298	71.2288
12.1125058	71.4376
12.08427087	71.7554
12.05616727	72.1614
12.02819409	72.491
12.00035041	72.907
11.97263534	73.23
11.945048	73.5821
11.9175875	74.0716
11.89025297	74.2811
11.86304353	74.6321
11.83597236	74.9651
11.80901051	75.3948
11.78217122	75.4759
11.75545365	75.8201
11.72885698	76.0921
11.70238038	76.2186
11.67602305	76.356
11.64978419	76.532
11.62366299	76.7483
11.59765866	76.8943
11.57177043	76.9556
11.54599752	77.1346
11.52033916	77.4217
11.49479458	77.3313
11.46936304	77.5318
11.44404378	77.7613
11.41883606	77.9092
11.39373914	77.9397
11.3687523	78.0154
11.34387482	78.2347
11.31910597	78.22
11.29444505	78.2239
11.26989136	78.2591
11.24544419	78.513
11.22111545	78.5477
11.19687921	78.639
11.17274743	78.4756
11.14871946	78.406
11.12479461	78.5491
11.10097222	78.6067
11.07725165	78.5994
11.05363222	78.4227
11.03011331	78.4314
11.00669427	78.3191
10.98337447	78.3221
10.96015327	78.1485
10.93703005	78.0354
10.9140042	77.9432
10.89107509	77.72
10.86824213	77.5301
10.8455047	77.2774
10.82286221	77.2908
10.80031407	77.2142
10.77785969	77.2381
10.75549848	76.8724
10.73322986	76.5896
10.71105327	76.3992
10.68896813	76.2994
10.66698525	76.0752
10.64508128	75.7205
10.62326708	75.3089
10.6015421	74.835
10.5799058	74.4896
10.55835763	74.0189
10.53689705	73.6507
10.51552354	73.1463
10.49423657	72.7142
10.4730356	72.2195
10.45192012	71.8318
10.43088962	71.3738
10.40994358	70.8001
10.38908149	70.1668
10.36830285	69.452
10.34760717	68.8372
10.3270046	68.1282
10.30647329	67.4871
10.28602345	66.7015
10.26565461	66.0531
10.24536628	65.272
10.22515798	64.4349
10.20502924	63.5514
10.1849796	62.5648
10.16500858	61.6639
10.14511574	60.765
10.12530059	59.7174
10.10556271	58.5829
10.08590162	57.6512
10.0663169	56.578
10.04680808	55.4378
10.02737473	54.1651
10.00801642	52.7264
9.98873271	51.2049
9.969523168	49.59
9.950387369	47.942
9.931324888	46.2084
9.912335307	44.2777
9.893418206	42.1679
9.874573172	39.933
9.855809507	37.4862
9.83710734	34.7782
9.818476015	31.953
9.799915133	28.747
9.781424293	24.9389
9.7630031	20.7951
9.744651161	17.6279
9.726368087	17.26
9.70815349	19.4421
9.690006986	21.9587
9.671928196	23.3574
9.653916739	23.3935
9.635972241	22.4321
9.618094328	20.748
9.600282632	18.7666
9.582536785	16.7319
9.564856422	14.8296
9.547241181	13.1679
9.529690704	11.6943
9.512204634	10.3125
9.494782617	9.1128
9.477424301	7.8862
9.460129339	6.5652
9.442897383	5.3013
9.425736975	4.293
9.408629972	3.5142
9.391584952	2.96
9.374601579	2.5322
9.35767952	2.2837
9.340818443	2.2319
9.324018018	2.2793
9.307277919	2.3672
9.290597822	2.5837
9.273977405	2.8271
9.257416348	3.1963
9.240914333	3.5498
9.224471046	3.9238
9.208086173	4.3179
9.191759404	4.7588
9.17549043	5.1836
9.159278945	5.6216
9.143124645	6.1352
9.127027227	6.7495
9.110986392	7.3559
9.095001842	8.1059
9.079073281	8.9741
9.063200415	9.9009
9.047382954	10.747
9.031628764	11.7485
9.015921215	12.9741
9.000268208	14.2378
8.984669459	15.4004
8.969124685	16.7177
8.953633608	18.2236
8.93819595	19.7075
8.922811435	21.0927
8.907479789	22.3903
8.89220074	23.6332
8.876974017	24.9702
8.861799353	26.2563
8.846676481	27.4599
8.831605135	28.5561
8.816585054	29.6205
8.801615977	30.4833
8.786705363	31.2397
8.771837489	31.9091
8.757019846	32.2455
8.742252179	32.1005
8.727534236	31.3925
8.712865766	30.1015
8.69824652	29.0248
8.683676252	28.9438
8.669154714	29.8178
8.654681663	31.1264
8.640256858	32.5702
8.625880055	33.9892
8.611551018	35.4511
8.597269507	36.8512
8.583035287	38.2045
8.568848124	39.4296
8.554707784	40.6081
8.540614036	41.6376
8.52656665	42.5077
8.512565398	43.1969
8.498610052	43.7304
8.484700388	44.1242
8.470836182	44.3829
8.45701721	44.4003
8.443250381	44.2103
8.429521195	43.934
8.415836585	43.536
8.402196334	43.0714
8.388600228	42.5431
8.375048052	42.0055
8.361539594	41.5624
8.348074642	41.1581
8.334652987	40.7465
8.32127442	40.2536
8.307938734	39.7023
8.294645723	38.9921
8.281395183	38.1005
8.268186911	37.018
8.255020704	35.8251
8.241896361	34.4511
8.228813685	32.9858
8.215772476	31.5038
8.202772537	29.9594
8.189813674	28.3498
8.176895691	26.8288
8.164018395	25.3268
8.151181595	23.9203
8.1383851	22.6774
8.125635323	21.6149
8.11291885	20.7075
8.100242116	20.0681
8.087604937	19.6315
8.075007126	19.4123
8.062448501	19.4003
8.049928879	19.7136
8.037448078	20.2993
8.025005918	21.2006
8.012602221	22.352
8.000236807	23.8242
7.9879095	25.591
7.975620124	27.6948
7.963368505	30.1042
7.951154468	32.7211
7.938977841	35.4855
7.926838452	38.5006
7.914736131	41.4657
7.902670708	44.2875
7.890642014	46.9833
7.878649883	49.5946
7.866694148	52.0123
7.854774643	54.2679
7.842891203	56.1878
7.831049799	58.0113
7.819237984	59.6341
7.807461747	61.1319
7.795720929	62.4449
7.784015369	63.6153
7.772344909	64.703
7.760709391	65.7728
7.749108659	66.7437
7.737542556	67.5882
7.726010929	68.3912
7.714513623	69.1756
7.703050485	69.8824
7.691621363	70.4744
7.680226106	71.1339
7.668864563	71.7051
7.657536586	72.2252
7.646242025	72.7684
7.634980733	73.2569
7.623752563	73.7728
7.61255737	74.1836
7.601395008	74.7015
7.590265333	75.095
7.579168201	75.5474
7.568103471	75.9026
7.557076711	76.3169
7.546076342	76.6558
7.535107952	77.0191
7.524171401	77.3199
7.51326655	77.595
7.502393263	77.9585
7.491551403	78.1951
7.480740833	78.3797
7.469961418	78.6394
7.459213023	78.9729
7.448495516	79.1192
7.437808762	79.2854
7.42715263	79.4937
7.416526989	79.6165
7.405931707	79.7632
7.395366655	79.8682
7.384837157	79.9622
7.374332162	79.9864
7.363857012	80.1297
7.353411579	80.1504
7.342995737	80.1614
7.33260936	79.9861
7.322252325	79.9405
7.311924506	79.8799
7.30162578	79.7217
7.291356025	79.5987
7.281115117	79.4051
7.270902937	79.1058
7.260719363	78.7757
7.250564275	78.5088
7.240437554	78.1167
7.230339081	77.6624
7.220268738	77.2437
7.210226408	76.5586
7.200211974	75.5525
7.19022532	74.7501
