Name: Anhydrite CaSO4
Type:  Mineral 
Class:  Sulfates
Subclass:  
Particle Size:  Fine (less than 75 Micrometers)
Sample No.:  anhydrite.1
Owner:  JHU
Wavelength Range:  IR
Origin:  Sample from Champo, Isere, France, via the Smithsonian 
(sample no. NMNH 46393).  
Description: The sample was a 3 cm x 3 cm x 4 cm, white, granular 
mass weighing 30 g.  One surface was stained and this material was 
discarded after crushing.  Microscopic examination indicated pure 
anhydrite.


Measurement:  Bidirectional reflectance
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  4.4055
Number of X Values:  971
Additional Information: anhyd1a.txt

25.04420302	1.6260
24.9237955	2.0889
24.80454022	2.2705
24.68642074	2.1650
24.5694209	2.1152
24.45358465	2.0669
24.3387763	2.2935
24.22504094	2.4053
24.11236361	2.5376
24.00072962	2.5586
23.89012454	2.5181
23.78053421	2.5810
23.67194472	2.7432
23.56434244	2.7803
23.45771395	2.8047
23.35204611	2.8711
23.24732598	2.9497
23.14354087	3.1357
23.04067832	3.3765
22.93872607	3.5654
22.83767211	3.6113
22.7375046	3.7141
22.63821194	3.8594
22.53978272	3.9219
22.44220571	3.8955
22.3454699	3.9936
22.24956446	4.1780
22.15447875	4.2031
22.06020229	4.2710
21.96677306	4.4580
21.87408402	4.5273
21.7821739	4.4846
21.69103293	4.6045
21.60065148	4.8010
21.5110201	4.9570
21.42212949	4.9563
21.33397051	4.9993
21.24653416	5.1011
21.15981159	5.2178
21.0737941	5.2883
20.98847313	5.4287
20.90384024	5.5705
20.81988716	5.5791
20.73660571	5.6145
20.65398787	5.7788
20.57202575	5.8794
20.49071156	5.9360
20.41003766	5.9670
20.3299965	6.0630
20.25058069	6.1177
20.1717829	6.0495
20.09359597	6.0527
20.01601281	6.0598
19.93906621	5.9534
19.8626695	5.8223
19.78685599	5.5127
19.71161901	4.9912
19.63695203	4.3413
19.56284859	3.7927
19.48930232	3.8296
19.41630698	4.5781
19.34385639	5.5215
19.27194448	6.2117
19.20056526	6.6640
19.12971284	7.0012
19.05938141	7.2456
18.98956523	7.4140
18.92025868	7.5620
18.85145618	7.7231
18.78315226	7.8086
18.71534153	7.8237
18.64801865	7.8603
18.58117838	7.9546
18.51481556	8.0386
18.44892507	8.1089
18.38350191	8.1377
18.31854111	8.1897
18.25407111	8.2700
18.19002023	8.2695
18.12641726	8.2427
18.06325753	8.2734
18.00053642	8.2451
17.93824937	8.1694
17.8763919	8.1225
17.81495958	8.0437
17.75394803	7.9609
17.69335296	7.8901
17.63317011	7.7529
17.57339529	7.5857
17.51402436	7.4604
17.45505324	7.3281
17.39647791	7.1064
17.3382944	6.9053
17.28049878	6.6877
17.2230872	6.2959
17.16605584	5.7446
17.10940093	5.1431
17.05311876	4.5122
16.99720566	3.8691
16.94165801	3.4375
16.88647225	3.3735
16.83167317	3.4136
16.77720046	3.4392
16.72307919	3.4941
16.66930597	3.5464
16.61587747	3.5337
16.56279037	3.4194
16.51004141	3.2349
16.45762737	3.0471
16.40554507	2.9145
16.35379138	2.8350
16.30236319	2.8310
16.25125744	2.9182
16.20047111	3.0620
16.15000121	3.2490
16.0998448	3.5185
16.04999896	3.9277
16.00048641	4.3227
15.95125297	4.4082
15.90232158	4.3266
15.85368947	4.2798
15.80535391	4.2746
15.75731218	4.2891
15.70956162	4.3884
15.6620996	4.5249
15.61492349	4.6250
15.56803074	4.7104
15.52141878	4.7546
15.47508511	4.7676
15.42902725	4.7764
15.38324273	4.7983
15.33772913	4.7876
15.29248405	4.7317
15.24750513	4.5615
15.20279002	4.2891
15.1583364	3.9875
15.114142	3.6399
15.07020455	3.3159
15.02652181	3.0828
14.98309158	2.9580
14.93991168	2.9409
14.89700213	3.0342
14.85431629	3.1675
14.81187438	3.3127
14.76967431	3.4131
14.72771402	3.5178
14.68599147	3.6313
14.64450465	3.7309
14.60325156	3.8403
14.56223023	4.0674
14.52143873	4.3882
14.48087511	4.7949
14.44053748	5.3198
14.40042395	5.8904
14.36053266	6.2412
14.32086177	6.1355
14.28140946	5.8000
14.24217393	5.4109
14.20315338	5.0293
14.16434607	4.7363
14.12575025	4.5398
14.0873642	4.4272
14.0491862	4.4363
14.01121458	4.5596
13.97344765	4.7253
13.93590321	4.9079
13.89854065	5.0974
13.8613779	5.3147
13.82441336	5.4614
13.78764544	5.5542
13.75107258	5.6560
13.71469324	5.7646
13.67850587	5.9119
13.64250897	6.0517
13.60670103	6.1169
13.57108057	6.1550
13.53564612	6.1477
13.50039624	6.1382
13.46532947	6.1772
13.4304444	6.2168
13.39573962	6.2478
13.36121373	6.3374
13.32686536	6.4624
13.29269314	6.6001
13.25869572	6.7578
13.22487175	6.9590
13.19121992	7.1059
13.15773892	7.2524
13.12442745	7.4375
13.09130135	7.5825
13.05832501	7.6201
13.02551438	7.6177
12.99286821	7.5857
12.96038529	7.5859
12.92806437	7.7261
12.89590426	8.0139
12.86390376	8.3169
12.83206168	8.4668
12.80037684	8.4841
12.7688481	8.4580
12.73747429	8.4595
12.70625427	8.5193
12.67518693	8.7290
12.64427113	8.9985
12.61350579	9.2026
12.58290562	9.3203
12.55243781	9.3298
12.52211719	9.2910
12.4919427	9.2273
12.46191328	9.2214
12.43202789	9.2297
12.40228549	9.2048
12.37268507	9.2021
12.34322561	9.1784
12.31390609	9.1321
12.28472554	9.0832
12.25568296	9.0276
12.22677738	8.9748
12.19800782	8.9048
12.16937334	8.7961
12.14087298	8.6772
12.1125058	8.6076
12.08427087	8.5769
12.05616727	8.5600
12.02819409	8.5639
12.00035041	8.5615
11.97263534	8.4341
11.945048	8.2658
11.9175875	8.1340
11.8902671	8.0036
11.86305761	7.8857
11.83597236	7.9067
11.80901051	7.9975
11.78217122	8.0464
11.75545365	8.0742
11.72885698	8.1511
11.70238038	8.2553
11.67602305	8.3359
11.64978419	8.3855
11.62366299	8.4221
11.59765866	8.4455
11.57177043	8.4521
11.54599752	8.4250
11.52033916	8.3259
11.49479458	8.2114
11.46936304	8.1108
11.44404378	7.9997
11.41883606	7.8640
11.39373914	7.7336
11.3687523	7.6228
11.34387482	7.5002
11.31910597	7.3791
11.29444505	7.2651
11.26990406	7.1689
11.24545684	7.1050
11.22111545	7.0403
11.19687921	6.9946
11.17274743	6.9868
11.14871946	7.0613
11.12479461	7.1714
11.10097222	7.2297
11.07725165	7.2478
11.05363222	7.2344
11.03011331	7.2058
11.00669427	7.1987
10.98337447	7.2334
10.96015327	7.2497
10.93703005	7.2734
10.9140042	7.3391
10.89107509	7.3818
10.86824213	7.4106
10.8455047	7.4497
10.82286221	7.5022
10.80031407	7.5420
10.77785969	7.5793
10.75549848	7.6069
10.73322986	7.6186
10.71106474	7.6067
10.68897956	7.5803
10.66698525	7.5017
10.64508128	7.3882
10.62326708	7.2859
10.6015421	7.2124
10.5799058	7.1255
10.55835763	7.0339
10.53689705	6.9580
10.51552354	6.8826
10.49423657	6.8232
10.4730356	6.7722
10.45192012	6.7029
10.43088962	6.6482
10.40994358	6.6123
10.38908149	6.5493
10.36830285	6.4765
10.34760717	6.4180
10.32699394	6.3489
10.30646267	6.2417
10.28601287	6.1648
10.26564407	6.1133
10.24535578	6.0696
10.22514752	6.0554
10.20502924	6.0710
10.1849796	6.0864
10.16500858	6.0683
10.14511574	6.0168
10.12530059	5.9485
10.10556271	5.8579
10.08590162	5.7478
10.0663169	5.6623
10.04680808	5.5227
10.02737473	5.2759
10.00801642	5.0813
9.98873271	5.1299
9.969523168	5.2226
9.950387369	5.1763
9.931324888	5.0434
9.912335307	4.7815
9.893427994	4.3125
9.874582922	3.6909
9.855809507	3.4311
9.83710734	3.8760
9.818476015	4.4123
9.799915133	4.6350
9.781424293	4.7068
9.7630031	4.7358
9.744651161	4.7195
9.726368087	4.6846
9.70815349	4.6677
9.690006986	4.6450
9.671928196	4.6052
9.653916739	4.5593
9.635972241	4.5054
9.618094328	4.4678
9.600282632	4.4289
9.582536785	4.4106
9.564856422	4.4001
9.547241181	4.3701
9.529690704	4.3364
9.512204634	4.3223
9.494782617	4.3047
9.477424301	4.2793
9.460138288	4.2405
9.4429063	4.1843
9.425736975	4.1184
9.408629972	4.0469
9.391584952	3.9790
9.374601579	3.8884
9.35767952	3.8005
9.340818443	3.7241
9.324018018	3.6160
9.307277919	3.4834
9.290597822	3.3579
9.273977405	3.2622
9.257416348	3.1843
9.240914333	3.0928
9.224471046	2.9880
9.208086173	2.9109
9.191759404	2.8559
9.17549043	2.8149
9.159278945	2.7996
9.143124645	2.8159
9.127027227	2.8950
9.110986392	2.9717
9.095001842	2.9985
9.079073281	3.0205
9.06320863	3.0410
9.04739114	3.0515
9.031628764	3.0703
9.015921215	3.1016
9.000268208	3.1384
8.984669459	3.1709
8.969124685	3.2090
8.953633608	3.2554
8.93819595	3.2886
8.922811435	3.3306
8.907479789	3.3823
8.89220074	3.4407
8.876974017	3.5115
8.861799353	3.5630
8.846676481	3.6106
8.831605135	3.6499
8.816585054	3.6846
8.801615977	3.7280
8.786697643	3.7800
8.771829795	3.8425
8.757012178	3.9197
8.742244536	4.0012
8.727526619	4.1013
8.712858175	4.2292
8.69824652	4.3774
8.683676252	4.4670
8.669154714	4.4917
8.654681663	4.4812
8.640256858	4.4646
8.625880055	4.4599
8.611551018	4.4529
8.597269507	4.4599
8.583035287	4.4895
8.568848124	4.5132
8.554707784	4.5224
8.540614036	4.5471
8.52656665	4.5854
8.512565398	4.6223
8.498610052	4.6604
8.484700388	4.7097
8.470836182	4.7561
8.45701721	4.7934
8.443243252	4.8347
8.429514089	4.8657
8.415829502	4.9065
8.402189274	4.9651
8.388593191	5.0312
8.375041038	5.1274
8.361539594	5.2427
8.348074642	5.3686
8.334652987	5.5242
8.32127442	5.6824
8.307938734	5.8357
8.294645723	5.9726
8.281395183	6.0849
8.268186911	6.2226
8.255020704	6.3518
8.241896361	6.3725
8.228813685	6.2876
8.215772476	6.1997
8.202772537	6.1885
8.189813674	6.2322
8.176895691	6.2961
8.164018395	6.3647
8.151188239	6.4009
8.138391724	6.4365
8.125635323	6.4963
8.11291885	6.5644
8.100242116	6.6277
8.087604937	6.6538
8.075007126	6.5845
8.062448501	6.3974
8.049928879	6.1155
8.037448078	5.7627
8.025005918	5.4079
8.012602221	5.1557
8.000236807	5.0120
7.9879095	4.8828
7.975620124	4.7302
7.963368505	4.5574
7.951154468	4.3523
7.938977841	4.1201
7.926838452	3.8625
7.914736131	3.5552
7.902670708	3.1992
7.890642014	2.8491
7.878649883	2.5183
7.866694148	2.2168
7.854780812	1.9473
7.842897355	1.7012
7.831049799	1.4600
7.819237984	1.2339
7.807461747	1.0437
7.795720929	.8860
7.784015369	.7737
7.772344909	.6909
7.760709391	.6248
7.749108659	.5803
7.737542556	.5498
7.726010929	.5366
7.714513623	.5525
7.703050485	.5854
7.691621363	.6489
7.680226106	.7441
7.668864563	.8589
7.657536586	.9746
7.646242025	1.0935
7.634980733	1.2061
7.623752563	1.2996
7.61255737	1.3806
7.601395008	1.4695
7.590265333	1.5581
7.579173946	1.6545
7.568109199	1.7854
7.557076711	1.9038
7.546076342	2.0154
7.535107952	2.1196
7.524171401	2.2205
7.51326655	2.3169
7.502393263	2.4065
7.491551403	2.5093
7.480740833	2.6167
7.469961418	2.7341
7.459213023	2.8494
7.448495516	2.9517
7.437808762	3.0608
7.42715263	3.1872
7.416526989	3.3047
7.405931707	3.4294
7.395366655	3.5857
7.384831703	3.7351
7.374326724	3.8765
7.363851589	4.0310
7.353406171	4.1843
7.342990345	4.3120
7.332603984	4.4202
7.322252325	4.5466
7.311924506	4.6697
7.30162578	4.7856
7.291356025	4.9255
7.281115117	5.0784
7.270902937	5.2178
7.260719363	5.3574
