Name:  Alunite (potassium alunite) KAl3(SO4)2(OH)6
Type:  Mineral 
Class:  Sulfates
Subclass:   
Particle Size:  Coarse (75 - 250 Micrometers)
Sample No.:  alunite.2
Owner: JHU
Wavelength Range:  IR
Origin: Utah; Hunt and Salisbury Collection #295 B (purchased from 
Ward's Natural Science Establishment).
Description: The sample is slightly pink in color, and appears pure 
under the microscope.




Measurement:  Bidirectional Reflectance
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  alunit2a.txt

25.04420302	2.7825
24.9237955	2.9565
24.80454022	2.9509
24.68642074	3.0161
24.5694209	3.0530
24.45358465	3.0840
24.3387763	3.1902
24.22504094	3.3965
24.11236361	3.4463
24.00072962	3.4722
23.89012454	3.5542
23.78053421	3.6265
23.67194472	3.6479
23.56434244	3.6973
23.45771395	3.7717
23.35204611	3.8533
23.24732598	3.8569
23.14354087	3.8638
23.04067832	3.9424
22.93872607	4.0117
22.83767211	3.9656
22.7375046	3.9270
22.63821194	3.8965
22.53978272	3.8303
22.44220571	3.5688
22.3454699	3.3242
22.24956446	3.1260
22.15447875	2.9221
22.06020229	2.8733
21.96677306	2.9233
21.87408402	2.9639
21.7821739	2.9702
21.69103293	2.9971
21.60065148	3.0596
21.5110201	3.1033
21.42212949	3.1133
21.33397051	3.1614
21.24653416	3.1970
21.15981159	3.1750
21.0737941	3.2241
20.98847313	3.2363
20.90384024	3.2717
20.81988716	3.3826
20.73660571	3.4460
20.65398787	3.4717
20.57202575	3.4722
20.49071156	3.4338
20.41003766	3.3452
20.3299965	3.2515
20.25058069	3.2219
20.1717829	3.2236
20.09359597	3.2661
20.01601281	3.3547
19.93906621	3.3838
19.8626695	3.3901
19.78685599	3.4155
19.71161901	3.4482
19.63695203	3.4482
19.56284859	3.4946
19.48930232	3.5525
19.41630698	3.5679
19.34385639	3.6267
19.27194448	3.7036
19.20056526	3.7458
19.12971284	3.7927
19.05938141	3.8381
18.98956523	3.8391
18.92025868	3.7749
18.85145618	3.7588
18.78315226	3.7212
18.71534153	3.5752
18.64801865	3.4446
18.58117838	3.4048
18.51481556	3.3904
18.44892507	3.4275
18.38350191	3.4658
18.31854111	3.4954
18.25407111	3.5351
18.19002023	3.5742
18.12641726	3.6072
18.06325753	3.6733
18.00053642	3.7380
17.93824937	3.8100
17.8763919	3.9106
17.81495958	3.9612
17.75394803	4.0058
17.69335296	4.0891
17.63317011	4.1675
17.57339529	4.2346
17.51402436	4.3296
17.45505324	4.4114
17.39647791	4.4975
17.3382944	4.6304
17.28049878	4.8086
17.2230872	4.9597
17.16605584	5.1667
17.10940093	5.4255
17.05311876	5.7341
16.99720566	6.0613
16.94165801	6.4748
16.88647225	7.0337
16.83167317	7.6255
16.77720046	8.0937
16.72307919	8.4053
16.66930597	8.5703
16.61587747	8.5449
16.56279037	8.2893
16.51004141	7.8105
16.45762737	7.0752
16.40554507	6.0373
16.35379138	5.0102
16.30236319	4.3664
16.25125744	4.2827
16.20047111	4.5806
16.15000121	5.1108
16.0998448	5.7385
16.04999896	6.3069
16.00048641	6.7663
15.95125297	7.0830
15.90232158	7.2412
15.85368947	7.2759
15.80535391	7.2629
15.75731218	7.2541
15.70956162	7.2038
15.6620996	7.0578
15.61492349	6.8179
15.56803074	6.4639
15.52141878	5.8806
15.47508511	5.0456
15.42902725	4.2414
15.38324273	3.6916
15.33772913	3.3406
15.29248405	3.0815
15.24750513	2.9905
15.20279002	3.0171
15.1583364	3.1074
15.114142	3.2607
15.07020455	3.4683
15.02652181	3.6946
14.98309158	3.9372
14.93991168	4.2163
14.89700213	4.5183
14.85431629	4.7998
14.81187438	5.1096
14.76967431	5.4856
14.72771402	5.8337
14.68599147	6.1660
14.64450465	6.4914
14.60325156	6.7766
14.56223023	7.0083
14.52143873	7.1894
14.48087511	7.3398
14.44053748	7.4458
14.40042395	7.5183
14.36053266	7.5459
14.32086177	7.5788
14.28140946	7.6211
14.24217393	7.6416
14.20315338	7.6509
14.16434607	7.6257
14.12575025	7.5683
14.0873642	7.5093
14.0491862	7.4668
14.01121458	7.3210
13.97344765	7.1033
13.93590321	6.8542
13.89854065	6.5810
13.8613779	6.2764
13.82441336	5.9653
13.78764544	5.6785
13.75107258	5.3855
13.71469324	5.0725
13.67850587	4.7995
13.64250897	4.5447
13.60670103	4.2656
13.57108057	4.0178
13.53564612	3.7490
13.50039624	3.4675
13.46532947	3.2065
13.4304444	2.9685
13.39573962	2.7422
13.36121373	2.5112
13.32686536	2.3213
13.29269314	2.1343
13.25869572	1.9631
13.22487175	1.8064
13.19121992	1.6731
13.15773892	1.5581
13.12442745	1.4558
13.09130135	1.3528
13.05832501	1.2468
13.02551438	1.1628
12.99286821	1.0864
12.96038529	1.0435
12.92806437	1.0112
12.89590426	.9761
12.86390376	.9814
12.83206168	1.0059
12.80037684	1.0046
12.7688481	.9995
12.73747429	1.0061
12.70625427	1.0207
12.67518693	1.0515
12.64427113	1.0947
12.61350579	1.1265
12.58290562	1.1316
12.55243781	1.1355
12.52211719	1.1545
12.4919427	1.1797
12.46191328	1.1975
12.43202789	1.2266
12.40228549	1.2534
12.37268507	1.2573
12.34322561	1.2739
12.31390609	1.2976
12.28472554	1.3152
12.25568296	1.3403
12.22677738	1.3630
12.19800782	1.3860
12.16937334	1.4062
12.14087298	1.4172
12.1125058	1.4321
12.08427087	1.4578
12.05616727	1.4775
12.02819409	1.4910
12.00035041	1.5203
11.97263534	1.5361
11.945048	1.5332
11.9175875	1.5581
11.8902671	1.5850
11.86305761	1.5837
11.83597236	1.6040
11.80901051	1.6379
11.78217122	1.6333
11.75545365	1.6362
11.72885698	1.6494
11.70238038	1.6523
11.67602305	1.6711
11.64978419	1.6975
11.62366299	1.7087
11.59765866	1.7263
11.57177043	1.7429
11.54599752	1.7407
11.52033916	1.7483
11.49479458	1.7666
11.46936304	1.7871
11.44404378	1.7937
11.41883606	1.7891
11.39373914	1.7932
11.3687523	1.7947
11.34387482	1.7976
11.31910597	1.8020
11.29444505	1.8127
11.26990406	1.8142
11.24545684	1.8191
11.22111545	1.8364
11.19687921	1.8428
11.17274743	1.8479
11.14871946	1.8623
11.12479461	1.8645
11.10097222	1.8740
11.07725165	1.8931
11.05363222	1.8984
11.03011331	1.8945
11.00669427	1.9126
10.98337447	1.9238
10.96015327	1.9277
10.93703005	1.9380
10.9140042	1.9595
10.89107509	1.9751
10.86824213	1.9673
10.8455047	1.9797
10.82286221	2.0010
10.80031407	2.0110
10.77785969	2.0254
10.75549848	2.0376
10.73322986	2.0493
10.71106474	2.0659
10.68897956	2.0740
10.66698525	2.0762
10.64508128	2.0854
10.62326708	2.1013
10.6015421	2.1057
10.5799058	2.1121
10.55835763	2.1291
10.53689705	2.1340
10.51552354	2.1421
10.49423657	2.1504
10.4730356	2.1692
10.45192012	2.1768
10.43088962	2.1741
10.40994358	2.1936
10.38908149	2.2092
10.36830285	2.2146
10.34760717	2.2231
10.32699394	2.2366
10.30646267	2.2390
10.28601287	2.2493
10.26564407	2.2612
10.24535578	2.2700
10.22514752	2.2822
10.20502924	2.2983
10.1849796	2.3108
10.16500858	2.3174
10.14511574	2.3215
10.12530059	2.3435
10.10556271	2.3667
10.08590162	2.3833
10.0663169	2.4072
10.04680808	2.4285
10.02737473	2.4372
10.00801642	2.4548
9.98873271	2.4868
9.969523168	2.5105
9.950387369	2.5293
9.931324888	2.5554
9.912335307	2.5901
9.893427994	2.6189
9.874582922	2.6533
9.855809507	2.6931
9.83710734	2.7344
9.818476015	2.7952
9.799915133	2.8621
9.781424293	2.9558
9.7630031	3.1138
9.744651161	3.2983
9.726368087	3.3789
9.70815349	3.2500
9.690006986	3.0163
9.671928196	2.8567
9.653916739	2.8401
9.635972241	2.9143
9.618094328	3.0037
9.600282632	3.0835
9.582536785	3.1682
9.564856422	3.2419
9.547241181	3.3223
9.529690704	3.4246
9.512204634	3.5320
9.494782617	3.6384
9.477424301	3.7568
9.460138288	3.8916
9.4429063	4.0574
9.425736975	4.2246
9.408629972	4.4443
9.391584952	4.7266
9.374601579	5.0554
9.35767952	5.4719
9.340818443	6.0066
9.324018018	6.6072
9.307277919	7.1565
9.290597822	7.5769
9.273977405	7.8904
9.257416348	8.1098
9.240914333	8.2976
9.224471046	8.4629
9.208086173	8.5642
9.191759404	8.6474
9.17549043	8.7634
9.159278945	8.8398
9.143124645	8.8791
9.127027227	8.9428
9.110986392	9.0105
9.095001842	9.0388
9.079073281	9.0947
9.06320863	9.1655
9.04739114	9.2048
9.031628764	9.2419
9.015921215	9.2934
9.000268208	9.3279
