Name: Graphite Schist 
Type:  Rocks
7.1604	6.6645
7.1506	6.6718
7.1407	6.6784
7.1309	6.6841
7.1211	6.6877
7.1113	6.6893
7.1016	6.6889
7.0919	6.6874
7.0822	6.6853
7.0725	6.6839
7.0629	6.6832
7.0533	6.6839
7.0437	6.6855
7.0341	6.6879
7.0246	6.6905
7.0151	6.6927
7.0056	6.6941
6.9962	6.6948
6.9867	6.6948
6.9773	6.6945
6.9679	6.6943
6.9586	6.6943
6.9493	6.6945
6.94	6.695
6.9307	6.6953
6.9214	6.6953
6.9122	6.6948
6.903	6.6934
6.8938	6.6908
6.8847	6.6867
6.8755	6.681
6.8664	6.6739
6.8573	6.6654
6.8483	6.6559
6.8393	6.6462
6.8302	6.6368
6.8213	6.628
6.8123	6.6197
6.8034	6.6124
6.7944	6.6053
6.7855	6.5982
6.7767	6.5908
6.7678	6.5832
6.759	6.5754
6.7502	6.5681
6.7414	6.5615
6.7327	6.5562
6.7239	6.5532
6.7152	6.552
6.7065	6.5529
6.6979	6.556
6.6892	6.5605
6.6806	6.5662
6.672	6.5719
6.6634	6.5773
6.6549	6.5816
6.6464	6.584
6.6378	6.5844
6.6294	6.5825
6.6209	6.5787
6.6124	6.5731
6.604	6.5662
6.5956	6.5593
6.5872	6.5527
6.5789	6.5472
6.5705	6.5437
6.5622	6.5427
6.5539	6.5449
6.5456	6.5501
6.5374	6.5589
6.5292	6.5705
6.5209	6.5844
6.5128	6.6003
6.5046	6.6171
6.4964	6.6339
6.4883	6.6498
6.4802	6.6642
6.4721	6.6765
6.464	6.6865
6.456	6.6938
6.448	6.6986
6.4399	6.7014
6.432	6.7019
6.424	6.7007
6.416	6.6979
6.4081	6.6931
6.4002	6.686
6.3923	6.6768
6.3844	6.6652
6.3766	6.6514
6.3687	6.6361
6.3609	6.6195
6.3531	6.6029
6.3454	6.587
6.3376	6.5721
6.3299	6.5581
6.3221	6.5451
6.3144	6.5321
6.3068	6.5179
6.2991	6.502
6.2914	6.4843
6.2838	6.4641
6.2762	6.4426
6.2686	6.4203
6.2611	6.399
6.2535	6.3798
6.246	6.3632
6.2385	6.35
6.231	6.3403
6.2235	6.3334
6.216	6.3291
6.2086	6.3268
6.2011	6.3263
6.1937	6.3277
6.1863	6.3313
6.179	6.3377
6.1716	6.3469
6.1643	6.3592
6.157	6.3746
6.1496	6.3921
6.1424	6.4113
6.1351	6.4314
6.1278	6.4513
6.1206	6.4703
6.1134	6.4883
6.1062	6.5044
6.099	6.5188
6.0918	6.5314
6.0847	6.5427
6.0776	6.5525
6.0704	6.5615
6.0633	6.5695
6.0563	6.5771
6.0492	6.584
6.0421	6.5903
6.0351	6.596
6.0281	6.6001
6.0211	6.6027
6.0141	6.6029
6.0071	6.601
6.0002	6.5967
5.9932	6.5903
5.9863	6.5825
5.9794	6.574
5.9725	6.5657
5.9657	6.5584
5.9588	6.5529
5.952	6.5496
5.9451	6.5487
5.9383	6.5501
5.9315	6.5539
5.9247	6.5596
5.918	6.5669
5.9112	6.5759
5.9045	6.5866
5.8978	6.5984
5.8911	6.6114
5.8844	6.6252
5.8777	6.6394
5.8711	6.6531
5.8644	6.6664
5.8578	6.6789
5.8512	6.6908
5.8446	6.7026
5.838	6.7147
5.8314	6.7277
5.8249	6.7417
5.8184	6.7559
5.8118	6.7703
5.8053	6.7838
5.7988	6.7957
5.7923	6.8049
5.7859	6.8118
5.7794	6.8167
5.773	6.8198
5.7666	6.8224
5.7602	6.8248
5.7538	6.8279
5.7474	6.8319
5.741	6.8364
5.7347	6.8409
5.7283	6.8449
5.722	6.8475
5.7157	6.8485
5.7094	6.8468
5.7031	6.8426
5.6969	6.8357
5.6906	6.826
5.6844	6.8137
5.6782	6.7987
5.6719	6.7817
5.6657	6.7625
5.6596	6.7419
5.6534	6.7206
5.6472	6.6993
5.6411	6.6789
5.6349	6.6604
5.6288	6.6443
5.6227	6.6316
5.6166	6.6218
5.6106	6.615
5.6045	6.6107
5.5984	6.6083
5.5924	6.6067
5.5864	6.6057
5.5804	6.605
5.5744	6.6048
5.5684	6.6053
5.5624	6.6074
5.5564	6.6119
5.5505	6.619
5.5445	6.6289
5.5386	6.642
5.5327	6.6569
5.5268	6.6732
5.5209	6.69
5.5151	6.7066
5.5092	6.722
5.5033	6.7365
5.4975	6.7493
5.4917	6.7611
5.4859	6.7715
5.4801	6.781
5.4743	6.789
5.4685	6.7954
5.4628	6.7999
5.457	6.8021
5.4513	6.8016
5.4455	6.7983
5.4398	6.7919
5.4341	6.7826
5.4284	6.7706
5.4228	6.7564
5.4171	6.7405
5.4114	6.723
5.4058	6.7045
5.4002	6.6858
5.3945	6.6668
5.3889	6.6481
5.3833	6.6301
5.3778	6.6136
5.3722	6.5984
5.3666	6.5854
5.3611	6.5752
5.3555	6.5678
5.35	6.5636
5.3445	6.5624
5.339	6.5638
5.3335	6.5671
5.328	6.5716
5.3225	6.5766
5.3171	6.5821
5.3116	6.5877
5.3062	6.5937
5.3008	6.6003
5.2954	6.6076
5.29	6.6162
5.2846	6.6261
5.2792	6.6372
5.2738	6.6498
5.2684	6.6638
5.2631	6.6789
5.2578	6.6953
5.2524	6.7133
5.2471	6.7329
5.2418	6.7542
5.2365	6.7767
5.2312	6.8002
5.226	6.8234
5.2207	6.8459
5.2154	6.8665
5.2102	6.8842
5.205	6.8987
5.1998	6.9091
5.1945	6.9155
5.1893	6.9183
5.1842	6.9179
5.179	6.915
5.1738	6.9108
5.1686	6.906
5.1635	6.9018
5.1584	6.8984
5.1532	6.8968
5.1481	6.8968
5.143	6.8984
5.1379	6.9013
5.1328	6.9046
5.1277	6.9082
5.1227	6.9112
5.1176	6.9131
5.1126	6.9141
5.1075	6.9136
5.1025	6.9117
5.0975	6.9086
5.0925	6.9046
5.0875	6.8996
5.0825	6.8944
5.0775	6.8897
5.0726	6.8854
5.0676	6.8823
5.0627	6.8804
5.0577	6.8804
5.0528	6.8814
5.0479	6.8833
5.043	6.8857
5.038	6.888
5.0332	6.8897
5.0283	6.8911
5.0234	6.8918
5.0185	6.893
5.0137	6.8944
5.0088	6.8968
5.004	6.9008
4.9992	6.9067
4.9944	6.9145
4.9896	6.9245
4.9848	6.9361
4.98	6.9491
4.9752	6.9631
4.9704	6.9778
4.9657	6.9922
4.9609	7.0064
4.9562	7.0199
4.9514	7.0325
4.9467	7.0443
4.942	7.0552
4.9373	7.0661
4.9326	7.0775
4.9279	7.0903
4.9232	7.1049
4.9186	7.1222
4.9139	7.1424
4.9092	7.1653
4.9046	7.1904
4.9	7.2172
4.8953	7.2444
4.8907	7.2714
4.8861	7.2977
4.8815	7.3228
4.8769	7.3465
4.8723	7.3688
4.8678	7.3901
4.8632	7.41
4.8586	7.4287
4.8541	7.446
4.8495	7.4621
4.845	7.4767
4.8405	7.4898
4.836	7.5016
4.8315	7.5123
4.827	7.5217
4.8225	7.531
4.818	7.5395
4.8135	7.5478
4.809	7.5556
4.8046	7.5632
4.8001	7.5701
4.7957	7.5764
4.7913	7.5826
4.7868	7.5885
4.7824	7.5944
4.778	7.6004
4.7736	7.6068
4.7692	7.6136
4.7648	7.6207
4.7605	7.6276
4.7561	7.6342
4.7517	7.6402
4.7474	7.6454
4.7431	7.6494
4.7387	7.6522
4.7344	7.6539
4.7301	7.6541
4.7258	7.6525
4.7215	7.6496
4.7172	7.6449
4.7129	7.6385
4.7086	7.6312
4.7043	7.6229
4.7	7.6143
4.6958	7.6065
4.6915	7.6001
4.6873	7.5956
4.6831	7.594
4.6788	7.5949
4.6746	7.5987
4.6704	7.6049
4.6662	7.6127
4.662	7.6222
4.6578	7.633
4.6536	7.6447
4.6495	7.6567
4.6453	7.6693
4.6411	7.6821
4.637	7.6941
4.6328	7.706
4.6287	7.7169
4.6246	7.7268
4.6205	7.7356
4.6163	7.7434
4.6122	7.7503
4.6081	7.756
4.604	7.7609
4.6	7.765
4.5959	7.7683
4.5918	7.7711
4.5877	7.7732
4.5837	7.7749
4.5796	7.7763
4.5756	7.7773
4.5716	7.778
4.5675	7.7775
4.5635	7.7761
4.5595	7.7732
4.5555	7.7687
4.5515	7.7626
4.5475	7.755
4.5435	7.746
4.5395	7.7358
4.5356	7.7242
4.5316	7.7112
4.5276	7.6968
4.5237	7.6806
4.5197	7.6631
4.5158	7.6442
4.5119	7.6248
4.508	7.6051
4.504	7.5866
4.5001	7.5693
4.4962	7.5544
4.4923	7.5414
4.4884	7.5303
4.4846	7.5208
4.4807	7.5127
4.4768	7.5059
4.473	7.5007
4.4691	7.4974
4.4652	7.4964
4.4614	7.4983
4.4576	7.5035
4.4537	7.5116
4.4499	7.522
4.4461	7.5341
4.4423	7.5471
4.4385	7.5603
4.4347	7.5734
4.4309	7.5862
4.4271	7.5987
4.4233	7.6113
4.4196	7.624
4.4158	7.6371
4.412	7.6503
4.4083	7.6638
4.4045	7.6771
4.4008	7.6899
4.3971	7.7022
4.3934	7.7136
4.3896	7.7245
4.3859	7.7349
4.3822	7.7446
4.3785	7.7543
4.3748	7.7635
4.3711	7.773
4.3674	7.7822
4.3638	7.7915
4.3601	7.8007
4.3564	7.8099
4.3528	7.8187
4.3491	7.8268
4.3455	7.8336
4.3418	7.8393
4.3382	7.8433
4.3346	7.8462
4.331	7.8476
4.3273	7.8481
4.3237	7.8478
4.3201	7.8474
4.3165	7.8471
4.3129	7.8469
4.3094	7.8469
4.3058	7.8469
4.3022	7.8471
4.2986	7.8471
4.2951	7.8474
4.2915	7.8476
4.288	7.8481
4.2844	7.849
4.2809	7.8502
4.2774	7.8519
4.2738	7.8535
4.2703	7.8552
4.2668	7.8566
4.2633	7.8578
4.2598	7.8585
4.2563	7.8592
4.2528	7.8597
4.2493	7.8602
4.2458	7.8609
4.2424	7.8618
4.2389	7.8632
4.2354	7.8649
4.232	7.8668
4.2285	7.8687
4.2251	7.8706
4.2216	7.8722
4.2182	7.8739
4.2148	7.8751
4.2113	7.8765
4.2079	7.8777
4.2045	7.8789
4.2011	7.88
4.1977	7.8808
4.1943	7.881
4.1909	7.8808
4.1875	7.88
4.1841	7.8786
4.1808	7.877
4.1774	7.8758
4.174	7.8751
4.1707	7.8755
4.1673	7.8774
4.164	7.8805
4.1606	7.8845
4.1573	7.8893
4.154	7.894
4.1506	7.8985
4.1473	7.9021
4.144	7.9049
4.1407	7.9068
4.1374	7.908
4.1341	7.9089
4.1308	7.9096
4.1275	7.9108
4.1242	7.9125
4.1209	7.9146
4.1177	7.9172
4.1144	7.9203
4.1111	7.9236
4.1079	7.9272
4.1046	7.9307
4.1014	7.9343
4.0981	7.9376
4.0949	7.9407
4.0917	7.9433
4.0884	7.9456
4.0852	7.9471
4.082	7.9482
4.0788	7.9485
4.0756	7.9485
4.0724	7.9478
4.0692	7.9473
4.066	7.9468
4.0628	7.9468
4.0596	7.9471
4.0565	7.9478
4.0533	7.9485
4.0501	7.949
4.047	7.9487
4.0438	7.948
4.0406	7.9464
4.0375	7.944
4.0344	7.9416
4.0312	7.9392
4.0281	7.9374
4.025	7.9359
4.0218	7.9352
4.0187	7.9348
4.0156	7.9343
4.0125	7.934
4.0094	7.9336
4.0063	7.9333
4.0032	7.9333
4.0001	7.9338
3.997	7.9352
3.994	7.9371
3.9909	7.9397
3.9878	7.9428
3.9847	7.9459
3.9817	7.9487
3.9786	7.9509
3.9756	7.9525
3.9725	7.9535
3.9695	7.9539
3.9665	7.9539
3.9634	7.9535
3.9604	7.953
3.9574	7.9523
3.9544	7.9516
3.9513	7.9511
3.9483	7.9509
3.9453	7.9509
3.9423	7.9513
3.9393	7.952
3.9363	7.9527
3.9333	7.9532
3.9304	7.9535
3.9274	7.953
3.9244	7.952
3.9214	7.9501
3.9185	7.948
3.9155	7.9454
3.9126	7.9426
3.9096	7.94
3.9067	7.9376
3.9037	7.9359
3.9008	7.9348
3.8979	7.9343
3.8949	7.9345
3.892	7.9352
3.8891	7.9362
3.8862	7.9374
3.8833	7.9385
3.8804	7.9392
3.8775	7.9397
3.8746	7.9392
3.8717	7.9381
3.8688	7.9366
3.8659	7.9345
3.863	7.9321
3.8601	7.9293
3.8573	7.9265
3.8544	7.9236
3.8515	7.9208
3.8487	7.9182
3.8458	7.9163
3.843	7.9151
3.8401	7.9149
3.8373	7.9158
3.8344	7.9175
3.8316	7.9198
3.8288	7.9222
3.8259	7.9243
3.8231	7.9258
3.8203	7.9262
3.8175	7.9255
3.8147	7.9239
3.8119	7.9215
3.8091	7.9186
3.8063	7.9158
3.8035	7.913
3.8007	7.9106
3.7979	7.9085
3.7951	7.9063
3.7924	7.9044
3.7896	7.9025
3.7868	7.9004
3.7841	7.8985
3.7813	7.8966
3.7785	7.895
3.7758	7.8938
3.773	7.8933
3.7703	7.8931
3.7676	7.8931
3.7648	7.8928
3.7621	7.8919
3.7594	7.8898
3.7566	7.8864
3.7539	7.8822
3.7512	7.8772
3.7485	7.872
3.7458	7.8673
3.7431	7.8632
3.7404	7.8602
3.7377	7.858
3.735	7.8566
3.7323	7.8557
3.7296	7.8545
3.7269	7.8533
3.7242	7.8516
3.7216	7.8497
3.7189	7.8483
3.7162	7.8469
3.7136	7.8464
3.7109	7.8467
3.7083	7.8478
3.7056	7.85
3.703	7.8528
3.7003	7.8564
3.6977	7.8599
3.695	7.8632
3.6924	7.8661
3.6898	7.8677
3.6872	7.868
3.6845	7.8668
3.6819	7.8642
3.6793	7.8604
3.6767	7.8559
3.6741	7.8509
3.6715	7.8459
3.6689	7.8417
3.6663	7.8381
3.6637	7.8358
3.6611	7.8346
3.6585	7.8346
3.656	7.8355
3.6534	7.8372
3.6508	7.8388
3.6482	7.8403
3.6457	7.8407
3.6431	7.84
3.6406	7.8384
3.638	7.8358
3.6355	7.8327
3.6329	7.8296
3.6304	7.8268
3.6278	7.8242
3.6253	7.822
3.6227	7.8199
3.6202	7.8175
3.6177	7.8152
3.6152	7.8126
3.6127	7.8102
3.6101	7.8078
3.6076	7.8062
3.6051	7.805
3.6026	7.8038
3.6001	7.8028
3.5976	7.8014
3.5951	7.7995
3.5926	7.7969
3.5901	7.7936
3.5876	7.7901
3.5852	7.7865
3.5827	7.783
3.5802	7.7801
3.5777	7.7777
3.5753	7.7761
3.5728	7.7754
3.5704	7.7751
3.5679	7.7756
3.5654	7.7763
3.563	7.7777
3.5605	7.7789
3.5581	7.7799
3.5557	7.7801
3.5532	7.7794
3.5508	7.7777
3.5484	7.7749
3.5459	7.7711
3.5435	7.7668
3.5411	7.7626
3.5387	7.7586
3.5363	7.7552
3.5338	7.7524
3.5314	7.7507
3.529	7.7496
3.5266	7.7488
3.5242	7.7486
3.5218	7.7484
3.5195	7.7484
3.5171	7.7486
3.5147	7.7491
3.5123	7.7496
3.5099	7.75
3.5075	7.75
3.5052	7.7493
3.5028	7.7474
3.5004	7.7444
3.4981	7.7399
3.4957	7.7342
3.4934	7.7282
3.491	7.7221
3.4887	7.7169
3.4863	7.7126
3.484	7.7093
3.4816	7.7074
3.4793	7.7062
3.477	7.7057
3.4746	7.7057
3.4723	7.706
3.47	7.7065
3.4677	7.7067
3.4653	7.7069
3.463	7.7065
3.4607	7.7053
3.4584	7.7027
3.4561	7.6986
3.4538	7.6934
3.4515	7.687
3.4492	7.6802
3.4469	7.6738
3.4446	7.6679
3.4423	7.6634
3.44	7.6598
3.4378	7.6572
3.4355	7.6548
3.4332	7.6527
3.4309	7.6506
3.4287	7.648
3.4264	7.6456
3.4241	7.6432
3.4219	7.6409
3.4196	7.6387
3.4174	7.6364
3.4151	7.633
3.4129	7.6283
3.4106	7.6217
3.4084	7.6136
3.4061	7.6042
3.4039	7.5942
3.4017	7.5845
3.3994	7.576
3.3972	7.5693
3.395	7.5644
3.3928	7.5615
3.3906	7.5596
3.3883	7.5582
3.3861	7.5563
3.3839	7.5532
3.3817	7.5487
3.3795	7.5423
3.3773	7.5345
3.3751	7.5253
3.3729	7.5156
3.3707	7.5059
3.3685	7.4966
3.3663	7.4881
3.3641	7.4805
3.362	7.4739
3.3598	7.468
3.3576	7.4623
3.3554	7.4566
3.3533	7.4512
3.3511	7.4457
3.3489	7.4408
3.3468	7.4363
3.3446	7.4325
3.3425	7.4296
3.3403	7.4273
3.3382	7.4254
3.336	7.4237
3.3339	7.4218
3.3317	7.4194
3.3296	7.4166
3.3274	7.4126
3.3253	7.4081
3.3232	7.4029
3.321	7.3972
3.3189	7.3917
3.3168	7.387
3.3147	7.383
3.3126	7.3801
3.3104	7.3785
3.3083	7.3773
3.3062	7.3763
3.3041	7.3747
3.302	7.3721
3.2999	7.3678
3.2978	7.3626
3.2957	7.3562
3.2936	7.3496
3.2915	7.3437
3.2894	7.3387
3.2874	7.3351
3.2853	7.333
3.2832	7.3321
3.2811	7.3316
3.279	7.3311
3.277	7.3302
3.2749	7.328
3.2728	7.3249
3.2708	7.3205
3.2687	7.3155
3.2666	7.3098
3.2646	7.3039
3.2625	7.2984
3.2605	7.2935
3.2584	7.2892
3.2564	7.2852
3.2543	7.2811
3.2523	7.2766
3.2503	7.2714
3.2482	7.2653
3.2462	7.2582
3.2442	7.2501
3.2421	7.2421
3.2401	7.2342
3.2381	7.2274
3.2361	7.2217
3.234	7.2167
3.232	7.2127
3.23	7.2084
3.228	7.2035
3.226	7.1978
3.224	7.1904
3.222	7.1821
3.22	7.1732
3.218	7.1637
3.216	7.1544
3.214	7.1462
3.212	7.1393
3.21	7.1336
3.208	7.1296
3.206	7.127
3.204	7.1256
3.2021	7.1248
3.2001	7.1244
3.1981	7.1239
3.1961	7.1227
3.1942	7.1203
3.1922	7.1166
3.1902	7.1118
3.1883	7.1061
3.1863	7.1004
3.1844	7.095
3.1824	7.0905
3.1805	7.0872
3.1785	7.0851
3.1766	7.0836
3.1746	7.0825
3.1727	7.0813
3.1707	7.0796
3.1688	7.0775
3.1669	7.0749
3.1649	7.072
3.163	7.069
3.1611	7.0659
3.1591	7.0626
3.1572	7.0595
3.1553	7.0564
3.1534	7.0536
3.1515	7.0507
3.1495	7.0479
3.1476	7.0457
3.1457	7.0438
3.1438	7.0424
3.1419	7.0415
3.14	7.041
3.1381	7.0403
3.1362	7.0396
3.1343	7.0384
3.1324	7.0367
3.1305	7.0344
3.1286	7.0313
3.1268	7.0282
3.1249	7.0247
3.123	7.0216
3.1211	7.019
3.1192	7.0169
3.1174	7.0154
3.1155	7.015
3.1136	7.015
3.1117	7.0157
3.1099	7.0169
3.108	7.0187
3.1061	7.0206
3.1043	7.0221
3.1024	7.023
3.1006	7.0225
3.0987	7.0211
3.0969	7.018
3.095	7.0142
3.0932	7.0102
3.0913	7.0062
3.0895	7.0031
3.0876	7.001
3.0858	7
3.084	7
3.0821	7.001
3.0803	7.0019
3.0785	7.0031
3.0766	7.0041
3.0748	7.0048
3.073	7.005
3.0712	7.0045
3.0694	7.0041
3.0675	7.0034
3.0657	7.0034
3.0639	7.0038
3.0621	7.0052
3.0603	7.0074
3.0585	7.0102
3.0567	7.0128
3.0549	7.0142
3.0531	7.0145
3.0513	7.0131
3.0495	7.0102
3.0477	7.0067
3.0459	7.0034
3.0441	7.0012
3.0423	7.0007
3.0406	7.0024
3.0388	7.0057
3.037	7.0097
3.0352	7.014
3.0334	7.0176
3.0317	7.0197
3.0299	7.0204
3.0281	7.0199
3.0264	7.0185
3.0246	7.0169
3.0228	7.0154
3.0211	7.0152
3.0193	7.0161
3.0176	7.0187
3.0158	7.0225
3.014	7.027
3.0123	7.0315
3.0105	7.0353
3.0088	7.0379
3.007	7.0391
3.0053	7.0391
3.0036	7.0384
3.0018	7.0382
3.0001	7.0391
2.9984	7.0415
2.9966	7.045
2.9949	7.0486
2.9932	7.051
2.9914	7.0502
2.9897	7.0455
2.988	7.0365
2.9863	7.0235
2.9845	7.0079
