Name: Serpentine Marble 
Type:  Rocks
8.3481	4.522
8.3347	4.563
8.3213	4.5935
8.3079	4.6122
8.2946	4.638
8.2814	4.6608
8.2682	4.6624
8.255	4.6776
8.2419	4.7226
8.2288	4.7429
8.2158	4.7512
8.2028	4.7482
8.1898	4.7576
8.1769	4.7891
8.164	4.7974
8.1512	4.7787
8.1384	4.7572
8.1256	4.7536
8.1129	4.7714
8.1002	4.756
8.0876	4.7576
8.075	4.7673
8.0624	4.769
8.0499	4.7759
8.0374	4.7801
8.025	4.7939
8.0126	4.8185
8.0002	4.8263
7.9879	4.846
7.9756	4.8623
7.9634	4.8765
7.9512	4.8786
7.939	4.8997
7.9268	4.9104
7.9147	4.9099
7.9027	4.9281
7.8906	4.9542
7.8786	4.9412
7.8667	4.9575
7.8548	5.0027
7.8429	5.0203
7.831	5.029
7.8192	5.0456
7.8075	5.0636
7.7957	5.0927
7.784	5.1143
7.7723	5.1252
7.7607	5.15
7.7491	5.1943
7.7375	5.2298
7.726	5.2422
7.7145	5.2564
7.7031	5.2722
7.6916	5.2898
7.6802	5.3044
7.6689	5.3002
7.6575	5.3175
7.6462	5.3293
7.635	5.3504
7.6238	5.3795
7.6126	5.4091
7.6014	5.4326
7.5903	5.4761
7.5792	5.505
7.5681	5.5256
7.5571	5.5555
7.5461	5.6227
7.5351	5.7025
7.5242	5.7478
7.5133	5.7698
7.5024	5.816
7.4916	5.8451
7.4807	5.883
7.47	5.9396
7.4592	5.9794
7.4485	6.0194
7.4378	6.0897
7.4272	6.1579
7.4165	6.2129
7.4059	6.2669
7.3954	6.3474
7.3848	6.4101
7.3743	6.4717
7.3639	6.5446
7.3534	6.5899
7.343	6.6384
7.3326	6.7059
7.3223	6.7521
7.3119	6.812
7.3016	6.8717
7.2914	6.9363
7.2811	7.0126
7.2709	7.081
7.2607	7.1985
7.2506	7.3384
7.2404	7.4647
7.2303	7.5997
7.2203	7.7505
7.2102	7.9179
7.2002	8.1408
7.1902	8.4176
7.1803	8.6935
7.1703	8.9978
7.1604	9.317
7.1506	9.6116
7.1407	9.8847
7.1309	10.2122
7.1211	10.7027
7.1113	11.2885
7.1016	11.8017
7.0919	12.206
7.0822	12.4923
7.0725	12.731
7.0629	12.9245
7.0533	13.0914
7.0437	13.2316
7.0341	13.3422
7.0246	13.4092
7.0151	13.4694
7.0056	13.544
6.9962	13.5901
6.9867	13.6115
6.9773	13.6342
6.9679	13.6415
6.9586	13.683
6.9493	13.7275
6.94	13.7697
6.9307	13.8369
6.9214	13.9205
6.9122	14.0543
6.903	14.2198
6.8938	14.3939
6.8847	14.5893
6.8755	14.7723
6.8664	14.908
6.8573	15.0354
6.8483	15.1825
6.8393	15.3781
6.8302	15.5619
6.8213	15.7267
6.8123	15.9432
6.8034	16.144
6.7944	16.3502
6.7855	16.5591
6.7767	16.7469
6.7678	16.9496
6.759	17.1921
6.7502	17.4285
6.7414	17.7482
6.7327	18.0806
6.7239	18.3973
6.7152	18.775
6.7065	19.1679
6.6979	19.5264
6.6892	19.8788
6.6806	20.2044
6.672	20.5376
6.6634	20.8703
6.6549	21.19
6.6464	21.555
6.6378	21.9256
6.6294	22.2761
6.6209	22.659
6.6124	23.058
6.604	23.4822
6.5956	23.9238
6.5872	24.3423
6.5789	24.7652
6.5705	25.2017
6.5622	25.564
6.5539	25.9403
6.5456	26.3214
6.5374	26.6716
6.5292	26.9809
6.5209	27.2828
6.5128	27.5393
6.5046	27.7522
6.4964	27.9192
6.4883	28.011
6.4802	27.9923
6.4721	27.806
6.464	27.3349
6.456	26.4691
6.448	25.0797
6.4399	23.2376
6.432	21.214
6.424	19.2965
6.416	17.5824
6.4081	16.0355
6.4002	14.6707
6.3923	13.4455
6.3844	12.2995
6.3766	11.2398
6.3687	10.2122
6.3609	9.1541
6.3531	8.0776
6.3454	7.0822
6.3376	6.1565
6.3299	5.3537
6.3221	4.7373
6.3144	4.2134
6.3068	3.722
6.2991	3.3223
6.2914	3.0024
6.2838	2.7397
6.2762	2.4994
6.2686	2.2803
6.2611	2.0757
6.2535	1.8945
6.246	1.7482
6.2385	1.634
6.231	1.4848
6.2235	1.369
6.216	1.3181
6.2086	1.2471
6.2011	1.1559
6.1937	1.1088
6.1863	1.0654
6.179	1.0429
6.1716	1.0418
6.1643	1.0216
6.157	0.9646
6.1496	0.9167
6.1424	0.9046
6.1351	0.8959
6.1278	0.8883
6.1206	0.8897
6.1134	0.8838
6.1062	0.875
6.099	0.8798
6.0918	0.8864
6.0847	0.8731
6.0776	0.8627
6.0704	0.8594
6.0633	0.8577
6.0563	0.8807
6.0492	0.8937
6.0421	0.9089
6.0351	0.9302
6.0281	0.9248
6.0211	0.9177
6.0141	0.9392
6.0071	0.9567
6.0002	0.9873
5.9932	1.005
5.9863	1.0036
5.9794	1.0086
5.9725	1.0216
5.9657	1.005
5.9588	1.0069
5.952	1.0491
5.9451	1.0508
5.9383	1.0569
5.9315	1.0827
5.9247	1.0976
5.918	1.1159
5.9112	1.118
5.9045	1.1237
5.8978	1.1523
5.8911	1.1647
5.8844	1.1516
5.8777	1.1516
5.8711	1.1879
5.8644	1.199
5.8578	1.1931
5.8512	1.2026
5.8446	1.2172
5.838	1.2397
5.8314	1.2506
5.8249	1.2475
5.8184	1.2513
5.8118	1.253
5.8053	1.2502
5.7988	1.2599
5.7923	1.2788
5.7859	1.2798
5.7794	1.2956
5.773	1.2876
5.7666	1.2743
5.7602	1.2933
5.7538	1.321
5.7474	1.3067
5.741	1.2935
5.7347	1.324
5.7283	1.3506
5.722	1.3425
5.7157	1.3437
5.7094	1.3726
5.7031	1.3903
5.6969	1.397
5.6906	1.4062
5.6844	1.4209
5.6782	1.4467
5.6719	1.4687
5.6657	1.4825
5.6596	1.5149
5.6534	1.553
5.6472	1.563
5.6411	1.5559
5.6349	1.5672
5.6288	1.5905
5.6227	1.5744
5.6166	1.54
5.6106	1.5088
5.6045	1.4934
5.5984	1.4678
5.5924	1.4299
5.5864	1.4143
5.5804	1.3596
5.5744	1.2902
5.5684	1.27
5.5624	1.2267
5.5564	1.1836
5.5505	1.2035
5.5445	1.2421
5.5386	1.3015
5.5327	1.3991
5.5268	1.4855
5.5209	1.5424
5.5151	1.6042
5.5092	1.6748
5.5033	1.7262
5.4975	1.7891
5.4917	1.8704
5.4859	1.9402
5.4801	2.012
5.4743	2.0951
5.4685	2.1894
5.4628	2.3075
5.457	2.4224
5.4513	2.5216
5.4455	2.631
5.4398	2.7696
5.4341	2.905
5.4284	3.0549
5.4228	3.2205
5.4171	3.341
5.4114	3.4847
5.4058	3.6562
5.4002	3.8151
5.3945	3.9707
5.3889	4.1291
5.3833	4.2958
5.3778	4.4794
5.3722	4.6551
5.3666	4.837
5.3611	5.021
5.3555	5.1981
5.35	5.3812
5.3445	5.5602
5.339	5.748
5.3335	5.9427
5.328	6.13
5.3225	6.3161
5.3171	6.506
5.3116	6.7017
5.3062	6.8802
5.3008	7.0379
5.2954	7.2198
5.29	7.4074
5.2846	7.5712
5.2792	7.7107
5.2738	7.8684
5.2684	8.0371
5.2631	8.1962
5.2578	8.3802
5.2524	8.5462
5.2471	8.7091
5.2418	8.8787
5.2365	9.0307
5.2312	9.1702
5.226	9.313
5.2207	9.4551
5.2154	9.5955
5.2102	9.7497
5.205	9.8916
5.1998	10.0365
5.1945	10.185
5.1893	10.3226
5.1842	10.4533
5.179	10.5729
5.1738	10.6461
5.1686	10.7162
5.1635	10.8282
5.1584	10.9615
5.1532	11.0666
5.1481	11.1474
5.143	11.2244
5.1379	11.2997
5.1328	11.3574
5.1277	11.3506
5.1227	11.204
5.1176	10.8196
5.1126	10.0836
5.1075	8.9886
5.1025	7.9307
5.0975	7.6248
5.0925	8.4771
5.0875	9.8319
5.0825	10.8994
5.0775	11.4998
5.0726	11.7889
5.0676	11.9239
5.0627	12.0423
5.0577	12.2017
5.0528	12.3793
5.0479	12.5297
5.043	12.6592
5.038	12.7523
5.0332	12.8425
5.0283	12.9017
5.0234	12.932
5.0185	12.9668
5.0137	12.9908
5.0088	13.0071
5.004	13.0007
4.9992	12.9884
4.9944	12.9832
4.9896	12.9853
4.9848	12.9811
4.98	12.9773
4.9752	12.9609
4.9704	12.9507
4.9657	12.9422
4.9609	12.9226
4.9562	12.905
4.9514	12.8901
4.9467	12.8754
4.942	12.879
4.9373	12.8986
4.9326	12.9081
4.9279	12.9202
4.9232	12.9413
4.9186	12.9773
4.9139	13.0118
4.9092	13.0225
4.9046	13.0542
4.9	13.0872
4.8953	13.1215
4.8907	13.1764
4.8861	13.2101
4.8815	13.238
4.8769	13.2598
4.8723	13.2766
4.8678	13.2982
4.8632	13.3185
4.8586	13.3557
4.8541	13.4033
4.8495	13.4258
4.845	13.4218
4.8405	13.4443
4.836	13.4748
4.8315	13.4833
4.827	13.4814
4.8225	13.5023
4.818	13.5146
4.8135	13.5016
4.809	13.5096
4.8046	13.5198
4.8001	13.5056
4.7957	13.4833
4.7913	13.4483
4.7868	13.4069
4.7824	13.3552
4.778	13.283
4.7736	13.1641
4.7692	13.009
4.7648	12.8053
4.7605	12.5512
4.7561	12.2706
4.7517	11.9924
4.7474	11.6923
4.7431	11.3345
4.7387	10.9231
4.7344	10.4573
4.7301	9.9531
4.7258	9.3971
4.7215	8.7807
4.7172	8.1597
4.7129	7.5376
4.7086	6.9463
4.7043	6.4085
4.7	5.9524
4.6958	5.6052
4.6915	5.3475
4.6873	5.1503
4.6831	4.9937
4.6788	4.8621
4.6746	4.7607
4.6704	4.7202
4.6662	4.7119
4.662	4.7202
4.6578	4.7749
4.6536	4.8808
4.6495	5.0565
4.6453	5.3149
4.6411	5.6296
4.637	5.9625
4.6328	6.3341
4.6287	6.6768
4.6246	6.9588
4.6205	7.2219
4.6163	7.4933
4.6122	7.7815
4.6081	8.0117
4.604	8.1725
4.6	8.3196
4.5959	8.487
4.5918	8.6336
4.5877	8.7501
4.5837	8.8545
4.5796	8.9256
4.5756	8.9843
4.5716	9.0703
4.5675	9.1373
4.5635	9.1773
4.5595	9.2216
4.5555	9.2732
4.5515	9.3121
4.5475	9.344
4.5435	9.3606
4.5395	9.3852
4.5356	9.4234
4.5316	9.4447
4.5276	9.4807
4.5237	9.5093
4.5197	9.5271
4.5158	9.573
4.5119	9.6562
4.508	9.7248
4.504	9.794
4.5001	9.8989
4.4962	10.0443
4.4923	10.2214
4.4884	10.3853
4.4846	10.5442
4.4807	10.727
4.4768	10.9425
4.473	11.1434
4.4691	11.3177
4.4652	11.4929
4.4614	11.6547
4.4576	11.7882
4.4537	11.9019
4.4499	12.0381
4.4461	12.2019
4.4423	12.3732
4.4385	12.5794
4.4347	12.7985
4.4309	12.9931
4.4271	13.1873
4.4233	13.3893
4.4196	13.5508
4.4158	13.6887
4.412	13.8421
4.4083	13.9804
4.4045	14.0823
4.4008	14.1651
4.3971	14.2322
4.3934	14.3212
4.3896	14.4012
4.3859	14.4538
4.3822	14.5142
4.3785	14.5381
4.3748	14.5313
4.3711	14.5035
4.3674	14.4465
4.3638	14.334
4.3601	14.1663
4.3564	13.9688
4.3528	13.7467
4.3491	13.5489
4.3455	13.3886
4.3418	13.2605
4.3382	13.1608
4.3346	13.0694
4.331	13.0043
4.3273	12.9988
4.3237	12.9976
4.3201	12.9614
4.3165	12.9278
4.3129	12.9121
4.3094	12.9117
4.3058	12.9536
4.3022	13.0386
4.2986	13.1551
4.2951	13.2176
4.2915	13.2321
4.288	13.2472
4.2844	13.2586
4.2809	13.2657
4.2774	13.2716
4.2738	13.2629
4.2703	13.2323
4.2668	13.2034
4.2633	13.1786
4.2598	13.1324
4.2563	13.086
4.2528	13.0426
4.2493	12.996
4.2458	12.9399
4.2424	12.8811
4.2389	12.8392
4.2354	12.7708
4.232	12.6888
4.2285	12.6045
4.2251	12.5408
4.2216	12.4882
4.2182	12.4416
4.2148	12.384
4.2113	12.3428
4.2079	12.2945
4.2045	12.2327
4.2011	12.1716
4.1977	12.0688
4.1943	11.9642
4.1909	11.8645
4.1875	11.757
4.1841	11.6317
4.1808	11.514
4.1774	11.3783
4.174	11.2525
4.1707	11.127
4.1673	10.9871
4.164	10.8308
4.1606	10.6813
4.1573	10.5393
4.154	10.3749
4.1506	10.1772
4.1473	9.9967
4.144	9.8314
4.1407	9.659
4.1374	9.4653
4.1341	9.2642
4.1308	9.0632
4.1275	8.8661
4.1242	8.6644
4.1209	8.4692
4.1177	8.2739
4.1144	8.0723
4.1111	7.8836
4.1079	7.692
4.1046	7.5052
4.1014	7.3264
4.0981	7.1599
4.0949	6.9925
4.0917	6.8047
4.0884	6.6263
4.0852	6.4428
4.082	6.2458
4.0788	6.0516
4.0756	5.8583
4.0724	5.6675
4.0692	5.4674
4.066	5.2789
4.0628	5.119
4.0596	4.9497
4.0565	4.7785
4.0533	4.5999
4.0501	4.4095
4.047	4.2345
4.0438	4.0403
4.0406	3.8497
4.0375	3.6841
4.0344	3.5442
4.0312	3.4173
4.0281	3.3228
4.025	3.2342
4.0218	3.1527
4.0187	3.0852
4.0156	3.0161
4.0125	2.9448
4.0094	2.8856
4.0063	2.8143
4.0032	2.7437
4.0001	2.6871
3.997	2.6322
3.994	2.5756
3.9909	2.5382
3.9878	2.5062
3.9847	2.4648
3.9817	2.4404
3.9786	2.4198
3.9756	2.3982
3.9725	2.3847
3.9695	2.3845
3.9665	2.3918
3.9634	2.3982
3.9604	2.4015
3.9574	2.4124
3.9544	2.4357
3.9513	2.4828
3.9483	2.5216
3.9453	2.5687
3.9423	2.6232
3.9393	2.6737
3.9363	2.7312
3.9333	2.7634
3.9304	2.7736
3.9274	2.7833
3.9244	2.8037
3.9214	2.816
3.9185	2.8416
3.9155	2.8695
3.9126	2.8667
3.9096	2.8633
3.9067	2.8837
3.9037	2.8972
3.9008	2.9171
3.8979	2.9308
3.8949	2.9417
3.892	2.9529
3.8891	2.9706
3.8862	2.9649
3.8833	2.9398
3.8804	2.9526
3.8775	2.9645
3.8746	2.9737
3.8717	2.9919
3.8688	3.0052
3.8659	3.0069
3.863	3.018
3.8601	3.0275
3.8573	3.0272
3.8544	3.0485
3.8515	3.0734
3.8487	3.0874
3.8458	3.1084
3.843	3.139
3.8401	3.1568
3.8373	3.1883
3.8344	3.2385
3.8316	3.2657
3.8288	3.3164
3.8259	3.3898
3.8231	3.4352
3.8203	3.5063
3.8175	3.5899
3.8147	3.6661
3.8119	3.7568
3.8091	3.8703
3.8063	4.0259
3.8035	4.2108
3.8007	4.4292
3.7979	4.7186
3.7951	5.084
3.7924	5.5197
3.7896	5.9803
3.7868	6.4217
3.7841	6.8582
3.7813	7.2437
3.7785	7.5762
3.7758	7.8812
3.773	8.1967
3.7703	8.4981
3.7676	8.7672
3.7648	9.0258
3.7621	9.2671
3.7594	9.507
3.7566	9.7277
3.7539	9.9297
3.7512	10.1407
3.7485	10.3666
3.7458	10.5916
3.7431	10.8187
3.7404	11.0718
3.7377	11.3188
3.735	11.5585
3.7323	11.77
3.7296	11.9407
3.7269	12.111
3.7242	12.2708
3.7216	12.3954
3.7189	12.5003
3.7162	12.614
3.7136	12.7123
3.7109	12.8101
3.7083	12.91
3.7056	12.9972
3.703	13.0701
3.7003	13.1563
3.6977	13.2472
3.695	13.318
3.6924	13.3666
3.6898	13.4009
3.6872	13.4334
3.6845	13.4725
3.6819	13.5186
3.6793	13.5468
3.6767	13.5385
3.6741	13.5184
3.6715	13.5314
3.6689	13.5234
3.6663	13.5056
3.6637	13.477
3.6611	13.4504
3.6585	13.4211
3.656	13.3562
3.6534	13.3095
3.6508	13.2411
3.6482	13.1724
3.6457	13.1101
3.6431	13.0388
3.6406	12.9808
3.638	12.8998
3.6355	12.803
3.6329	12.7253
3.6304	12.6471
3.6278	12.5704
3.6253	12.4549
3.6227	12.3237
3.6202	12.2081
3.6177	12.11
3.6152	12.0094
3.6127	11.868
3.6101	11.7096
3.6076	11.5587
3.6051	11.3847
3.6026	11.1758
3.6001	10.9613
3.5976	10.7356
3.5951	10.4602
3.5926	10.1684
3.5901	9.875
3.5876	9.5458
3.5852	9.1918
3.5827	8.8212
3.5802	8.4427
3.5777	8.0761
3.5753	7.7287
3.5728	7.4737
3.5704	7.3328
3.5679	7.2262
3.5654	7.1589
3.563	7.1087
3.5605	7.0022
3.5581	6.8182
3.5557	6.6323
3.5532	6.4291
3.5508	6.2062
3.5484	5.9917
3.5459	5.8112
3.5435	5.6109
3.5411	5.4034
3.5387	5.2147
3.5363	5.0134
3.5338	4.7858
3.5314	4.5585
3.529	4.3539
3.5266	4.1502
3.5242	3.9629
3.5218	3.8113
3.5195	3.6773
3.5171	3.5584
3.5147	3.4802
3.5123	3.4092
3.5099	3.3455
3.5075	3.2842
3.5052	3.1984
3.5028	3.152
3.5004	3.1473
3.4981	3.112
3.4957	3.0308
3.4934	2.9922
3.491	2.9836
3.4887	2.9754
3.4863	2.9263
3.484	2.8955
3.4816	2.8818
3.4793	2.8562
3.477	2.8375
3.4746	2.8468
3.4723	2.8837
3.47	2.9067
3.4677	2.9479
3.4653	3.004
3.463	3.0625
3.4607	3.1388
3.4584	3.1783
3.4561	3.1883
3.4538	3.2017
3.4515	3.2299
3.4492	3.2463
3.4469	3.2588
3.4446	3.2508
3.4423	3.2565
3.44	3.288
3.4378	3.3147
3.4355	3.3012
3.4332	3.2837
3.4309	3.3251
3.4287	3.3526
3.4264	3.3538
3.4241	3.3254
3.4219	3.3401
3.4196	3.3571
3.4174	3.3249
3.4151	3.3164
3.4129	3.3377
3.4106	3.3157
3.4084	3.2996
3.4061	3.3261
3.4039	3.3438
3.4017	3.327
3.3994	3.3166
3.3972	3.3088
3.395	3.3036
3.3928	3.3154
3.3906	3.3007
3.3883	3.2837
3.3861	3.3012
3.3839	3.3095
3.3817	3.2986
3.3795	3.2891
3.3773	3.287
3.3751	3.2941
3.3729	3.2801
3.3707	3.2602
3.3685	3.247
3.3663	3.2652
3.3641	3.247
3.362	3.1956
3.3598	3.1608
3.3576	3.1463
3.3554	3.1478
3.3533	3.1328
3.3511	3.0784
3.3489	3.0369
3.3468	3.1032
3.3446	3.1909
3.3425	3.2685
3.3403	3.4101
3.3382	3.6024
3.336	3.8397
3.3339	4.1019
3.3317	4.3579
3.3296	4.5784
3.3274	4.7981
3.3253	5.0039
3.3232	5.1668
3.321	5.3229
3.3189	5.4693
3.3168	5.6102
3.3147	5.7646
3.3126	5.9301
3.3104	6.0904
3.3083	6.2619
3.3062	6.4625
3.3041	6.6619
3.302	6.8968
3.2999	7.1521
3.2978	7.3877
3.2957	7.6354
3.2936	7.8748
3.2915	8.1334
3.2894	8.3672
3.2874	8.5858
3.2853	8.7927
3.2832	8.9505
3.2811	9.1444
3.279	9.3744
3.277	9.5484
3.2749	9.7104
3.2728	9.8932
3.2708	10.055
3.2687	10.2068
3.2666	10.3453
3.2646	10.4917
3.2625	10.6342
3.2605	10.7664
3.2584	10.9243
3.2564	11.0633
3.2543	11.1772
3.2523	11.2817
3.2503	11.3984
3.2482	11.5218
3.2462	11.6416
3.2442	11.7394
3.2421	11.8266
3.2401	11.9308
3.2381	12.053
3.2361	12.152
3.234	12.2375
3.232	12.3511
3.23	12.4686
3.228	12.5726
3.226	12.6732
3.224	12.7663
3.222	12.8347
3.22	12.9214
3.218	12.9943
3.216	13.0947
3.214	13.1859
3.212	13.2629
3.21	13.3339
3.208	13.4109
3.206	13.4852
3.204	13.5596
3.2021	13.5975
3.2001	13.6373
3.1981	13.6832
3.1961	13.6785
3.1942	13.7232
3.1922	13.7744
3.1902	13.7952
3.1883	13.8049
3.1863	13.8277
3.1844	13.8386
3.1824	13.8092
3.1805	13.7666
3.1785	13.7292
3.1766	13.6309
3.1746	13.5248
3.1727	13.4282
3.1707	13.3199
3.1688	13.1795
3.1669	12.9647
3.1649	12.7383
3.163	12.5692
3.1611	12.3525
3.1591	12.0878
3.1572	11.8792
3.1553	11.7409
3.1534	11.6232
3.1515	11.5438
3.1495	11.4986
3.1476	11.5128
3.1457	11.5317
3.1438	11.5597
3.1419	11.6037
3.14	11.6549
3.1381	11.7136
3.1362	11.7634
3.1343	11.8209
3.1324	11.8886
3.1305	11.9147
3.1286	11.9507
3.1268	11.9628
3.1249	11.8863
3.123	11.8287
3.1211	11.7205
3.1192	11.5426
3.1174	11.3747
3.1155	11.2376
3.1136	11.1071
3.1117	10.9632
3.1099	10.8857
3.108	10.8571
3.1061	10.8594
3.1043	10.9423
3.1024	11.0261
3.1006	11.1123
3.0987	11.2137
3.0969	11.3226
3.095	11.4422
3.0932	11.5848
3.0913	11.6916
3.0895	11.8076
3.0876	11.9464
3.0858	12.1093
3.084	12.2531
3.0821	12.3987
3.0803	12.5472
3.0785	12.6945
3.0766	12.7866
3.0748	12.833
3.073	12.9247
3.0712	12.9785
3.0694	13.0275
3.0675	13.0725
3.0657	13.1433
3.0639	13.2269
3.0621	13.2882
3.0603	13.3408
3.0585	13.3905
3.0567	13.4819
3.0549	13.5582
3.0531	13.6065
3.0513	13.6988
3.0495	13.7922
3.0477	13.8592
3.0459	13.9061
3.0441	13.9399
3.0423	13.9743
3.0406	14.0152
3.0388	14.0863
3.037	14.1767
3.0352	14.2281
3.0334	14.2565
3.0317	14.2989
3.0299	14.3648
3.0281	14.3709
3.0264	14.3809
3.0246	14.4372
3.0228	14.4917
3.0211	14.5298
3.0193	14.5791
3.0176	14.6163
3.0158	14.6224
3.014	14.6456
3.0123	14.7181
3.0105	14.7577
3.0088	14.7522
3.007	14.765
3.0053	14.7861
3.0036	14.8268
3.0018	14.8519
3.0001	14.8543
2.9984	14.8628
2.9966	14.8725
2.9949	14.8834
2.9932	14.9087
2.9914	14.8801
