Name: Tremolite Schist 
Type:  Rocks
7.2102	1.3063
7.2002	1.3238
7.1902	1.3352
7.1803	1.3397
7.1703	1.3397
7.1604	1.3392
7.1506	1.3425
7.1407	1.3525
7.1309	1.3681
7.1211	1.3892
7.1113	1.414
7.1016	1.4396
7.0919	1.4635
7.0822	1.4829
7.0725	1.4979
7.0629	1.5099
7.0533	1.5201
7.0437	1.5317
7.0341	1.5478
7.0246	1.568
7.0151	1.59
7.0056	1.6111
6.9962	1.6302
6.9867	1.6489
6.9773	1.6686
6.9679	1.6918
6.9586	1.719
6.9493	1.7453
6.94	1.7655
6.9307	1.7759
6.9214	1.7759
6.9122	1.7674
6.903	1.752
6.8938	1.7349
6.8847	1.7221
6.8755	1.7172
6.8664	1.7219
6.8573	1.7389
6.8483	1.7652
6.8393	1.7946
6.8302	1.8185
6.8213	1.8339
6.8123	1.8422
6.8034	1.8469
6.7944	1.8531
6.7855	1.8642
6.7767	1.8801
6.7678	1.8983
6.759	1.9149
6.7502	1.9263
6.7414	1.9308
6.7327	1.9279
6.7239	1.9201
6.7152	1.9102
6.7065	1.9031
6.6979	1.9035
6.6892	1.9135
6.6806	1.9312
6.672	1.9547
6.6634	1.9803
6.6549	2.0065
6.6464	2.0335
6.6378	2.0603
6.6294	2.0837
6.6209	2.1008
6.6124	2.1088
6.604	2.1091
6.5956	2.1051
6.5872	2.1048
6.5789	2.1157
6.5705	2.1392
6.5622	2.1711
6.5539	2.2048
6.5456	2.2341
6.5374	2.2552
6.5292	2.2666
6.5209	2.2718
6.5128	2.2763
6.5046	2.282
6.4964	2.2884
6.4883	2.2947
6.4802	2.3002
6.4721	2.3026
6.464	2.3016
6.456	2.3009
6.448	2.3054
6.4399	2.3168
6.432	2.3326
6.424	2.3492
6.416	2.3596
6.4081	2.3573
6.4002	2.3407
6.3923	2.3142
6.3844	2.2853
6.3766	2.2592
6.3687	2.2377
6.3609	2.2204
6.3531	2.2045
6.3454	2.187
6.3376	2.1657
6.3299	2.1418
6.3221	2.1152
6.3144	2.0852
6.3068	2.0492
6.2991	2.008
6.2914	1.9653
6.2838	1.9265
6.2762	1.8959
6.2686	1.8784
6.2611	1.8742
6.2535	1.8789
6.246	1.8851
6.2385	1.886
6.231	1.8796
6.2235	1.8668
6.216	1.8505
6.2086	1.837
6.2011	1.8318
6.1937	1.8375
6.1863	1.8526
6.179	1.8723
6.1716	1.8931
6.1643	1.9111
6.157	1.9229
6.1496	1.9282
6.1424	1.9293
6.1351	1.9298
6.1278	1.9324
6.1206	1.9402
6.1134	1.9549
6.1062	1.9755
6.099	1.9985
6.0918	2.0203
6.0847	2.0371
6.0776	2.0489
6.0704	2.0584
6.0633	2.0691
6.0563	2.0835
6.0492	2.1025
6.0421	2.1264
6.0351	2.1524
6.0281	2.1775
6.0211	2.2005
6.0141	2.2204
6.0071	2.2341
6.0002	2.2393
5.9932	2.236
5.9863	2.2265
5.9794	2.2123
5.9725	2.1974
5.9657	2.1863
5.9588	2.1811
5.952	2.1806
5.9451	2.1837
5.9383	2.1901
5.9315	2.1962
5.9247	2.1972
5.918	2.1929
5.9112	2.1846
5.9045	2.1747
5.8978	2.1673
5.8911	2.168
5.8844	2.1799
5.8777	2.2003
5.8711	2.2232
5.8644	2.2469
5.8578	2.2685
5.8512	2.2872
5.8446	2.3054
5.838	2.3255
5.8314	2.3492
5.8249	2.3741
5.8184	2.397
5.8118	2.4179
5.8053	2.4354
5.7988	2.4503
5.7923	2.465
5.7859	2.4804
5.7794	2.4986
5.773	2.5181
5.7666	2.5372
5.7602	2.556
5.7538	2.5728
5.7474	2.5877
5.741	2.6005
5.7347	2.6118
5.7283	2.623
5.722	2.6329
5.7157	2.6407
5.7094	2.6464
5.7031	2.6493
5.6969	2.6485
5.6906	2.6438
5.6844	2.6365
5.6782	2.627
5.6719	2.614
5.6657	2.5962
5.6596	2.5749
5.6534	2.5517
5.6472	2.5285
5.6411	2.5081
5.6349	2.4951
5.6288	2.4932
5.6227	2.5022
5.6166	2.519
5.6106	2.5398
5.6045	2.5586
5.5984	2.5699
5.5924	2.5706
5.5864	2.5626
5.5804	2.5515
5.5744	2.5427
5.5684	2.5408
5.5624	2.5465
5.5564	2.5574
5.5505	2.5709
5.5445	2.5853
5.5386	2.6007
5.5327	2.6175
5.5268	2.6369
5.5209	2.6583
5.5151	2.6798
5.5092	2.6997
5.5033	2.7184
5.4975	2.7388
5.4917	2.7615
5.4859	2.785
5.4801	2.8058
5.4743	2.8207
5.4685	2.8278
5.4628	2.8292
5.457	2.829
5.4513	2.8335
5.4455	2.8458
5.4398	2.8638
5.4341	2.8828
5.4284	2.8977
5.4228	2.9064
5.4171	2.9086
5.4114	2.9057
5.4058	2.9017
5.4002	2.9015
5.3945	2.9062
5.3889	2.9147
5.3833	2.9261
5.3778	2.9377
5.3722	2.9453
5.3666	2.9443
5.3611	2.9358
5.3555	2.9251
5.35	2.9169
5.3445	2.9147
5.339	2.9197
5.3335	2.9301
5.328	2.9405
5.3225	2.9467
5.3171	2.95
5.3116	2.9552
5.3062	2.9671
5.3008	2.9884
5.2954	3.0187
5.29	3.054
5.2846	3.0881
5.2792	3.1163
5.2738	3.1371
5.2684	3.1513
5.2631	3.1646
5.2578	3.1842
5.2524	3.2155
5.2471	3.2605
5.2418	3.3176
5.2365	3.3815
5.2312	3.4459
5.226	3.5056
5.2207	3.5586
5.2154	3.6058
5.2102	3.6479
5.205	3.6849
5.1998	3.7142
5.1945	3.7336
5.1893	3.7415
5.1842	3.7386
5.179	3.7272
5.1738	3.7102
5.1686	3.6912
5.1635	3.6723
5.1584	3.6531
5.1532	3.633
5.1481	3.6126
5.143	3.5937
5.1379	3.579
5.1328	3.5707
5.1277	3.5719
5.1227	3.5821
5.1176	3.5963
5.1126	3.6084
5.1075	3.6136
5.1025	3.611
5.0975	3.6015
5.0925	3.5882
5.0875	3.574
5.0825	3.5605
5.0775	3.5477
5.0726	3.534
5.0676	3.521
5.0627	3.5125
5.0577	3.5132
5.0528	3.5245
5.0479	3.5461
5.043	3.5745
5.038	3.6024
5.0332	3.6235
5.0283	3.6349
5.0234	3.6399
5.0185	3.6439
5.0137	3.6526
5.0088	3.6704
5.004	3.6979
4.9992	3.7315
4.9944	3.7668
4.9896	3.8016
4.9848	3.8374
4.98	3.8753
4.9752	3.9169
4.9704	3.9629
4.9657	4.014
4.9609	4.068
4.9562	4.1234
4.9514	4.18
4.9467	4.2369
4.942	4.293
4.9373	4.3456
4.9326	4.3979
4.9279	4.4552
4.9232	4.5227
4.9186	4.6054
4.9139	4.7088
4.9092	4.8353
4.9046	4.9814
4.9	5.1413
4.8953	5.3111
4.8907	5.4863
4.8861	5.663
4.8815	5.8387
4.8769	6.0132
4.8723	6.1842
4.8678	6.3483
4.8632	6.5023
4.8586	6.6462
4.8541	6.7815
4.8495	6.9105
4.845	7.0363
4.8405	7.1601
4.836	7.2809
4.8315	7.395
4.827	7.5011
4.8225	7.5989
4.818	7.6908
4.8135	7.7813
4.809	7.8758
4.8046	7.9788
4.8001	8.0927
4.7957	8.2175
4.7913	8.3515
4.7868	8.4925
4.7824	8.639
4.778	8.7927
4.7736	8.9542
4.7692	9.1236
4.7648	9.2988
4.7605	9.4767
4.7561	9.6538
4.7517	9.8269
4.7474	9.995
4.7431	10.157
4.7387	10.3119
4.7344	10.4587
4.7301	10.5966
4.7258	10.7249
4.7215	10.8414
4.7172	10.9409
4.7129	11.0143
4.7086	11.051
4.7043	11.0458
4.7	11.0039
4.6958	10.943
4.6915	10.8907
4.6873	10.8781
4.6831	10.9317
4.6788	11.0657
4.6746	11.2793
4.6704	11.5597
4.6662	11.8879
4.662	12.2453
4.6578	12.6149
4.6536	12.987
4.6495	13.3583
4.6453	13.7303
4.6411	14.1071
4.637	14.4898
4.6328	14.8789
4.6287	15.2696
4.6246	15.6519
4.6205	16.0159
4.6163	16.3543
4.6122	16.6659
4.6081	16.9558
4.604	17.2317
4.6	17.5038
4.5959	17.7759
4.5918	18.0482
4.5877	18.3177
4.5837	18.5806
4.5796	18.8328
4.5756	19.0713
4.5716	19.2955
4.5675	19.5039
4.5635	19.6912
4.5595	19.853
4.5555	19.9846
4.5515	20.0813
4.5475	20.1357
4.5435	20.1402
4.5395	20.09
4.5356	19.9816
4.5316	19.8139
4.5276	19.5934
4.5237	19.332
4.5197	19.0438
4.5158	18.7444
4.5119	18.4489
4.508	18.173
4.504	17.9312
4.5001	17.7337
4.4962	17.5871
4.4923	17.4903
4.4884	17.4351
4.4846	17.4098
4.4807	17.4041
4.4768	17.4161
4.473	17.4526
4.4691	17.5279
4.4652	17.6579
4.4614	17.8488
4.4576	18.0949
4.4537	18.3783
4.4499	18.6758
4.4461	18.9652
4.4423	19.2335
4.4385	19.4795
4.4347	19.7116
4.4309	19.9394
4.4271	20.1713
4.4233	20.4142
4.4196	20.6714
4.4158	20.943
4.412	21.2303
4.4083	21.5353
4.4045	21.8586
4.4008	22.1989
4.3971	22.5567
4.3934	22.9351
4.3896	23.3344
4.3859	23.7538
4.3822	24.1903
4.3785	24.6371
4.3748	25.0847
4.3711	25.5223
4.3674	25.9429
4.3638	26.3427
4.3601	26.718
4.3564	27.0673
4.3528	27.3904
4.3491	27.685
4.3455	27.9504
4.3418	28.1858
4.3382	28.39
4.3346	28.5609
4.331	28.6952
4.3273	28.7892
4.3237	28.839
4.3201	28.8439
4.3165	28.8075
4.3129	28.7381
4.3094	28.6481
4.3058	28.5534
4.3022	28.4705
4.2986	28.4129
4.2951	28.3902
4.2915	28.4087
4.288	28.4717
4.2844	28.5792
4.2809	28.7288
4.2774	28.9159
4.2738	29.1312
4.2703	29.3614
4.2668	29.5892
4.2633	29.7964
4.2598	29.9664
4.2563	30.0872
4.2528	30.1533
4.2493	30.171
4.2458	30.1547
4.2424	30.1258
4.2389	30.1064
4.2354	30.1099
4.232	30.14
4.2285	30.1909
4.2251	30.252
4.2216	30.3141
4.2182	30.3709
4.2148	30.424
4.2113	30.4772
4.2079	30.5312
4.2045	30.585
4.2011	30.6404
4.1977	30.7017
4.1943	30.7759
4.1909	30.8704
4.1875	30.9918
4.1841	31.142
4.1808	31.3149
4.1774	31.4996
4.174	31.6869
4.1707	31.869
4.1673	32.0417
4.164	32.2036
4.1606	32.3552
4.1573	32.4989
4.154	32.637
4.1506	32.7725
4.1473	32.9096
4.144	33.0524
4.1407	33.2051
4.1374	33.37
4.1341	33.5445
4.1308	33.7268
4.1275	33.9158
4.1242	34.1128
4.1209	34.3198
4.1177	34.5372
4.1144	34.7657
4.1111	35.0021
4.1079	35.2401
4.1046	35.4738
4.1014	35.7012
4.0981	35.9242
4.0949	36.1445
4.0917	36.3633
4.0884	36.5802
4.0852	36.7912
4.082	36.9909
4.0788	37.1732
4.0756	37.3347
4.0724	37.4756
4.0692	37.5969
4.066	37.7004
4.0628	37.7854
4.0596	37.8507
4.0565	37.896
4.0533	37.9204
4.0501	37.9261
4.047	37.9182
4.0438	37.9031
4.0406	37.8853
4.0375	37.8659
4.0344	37.8439
4.0312	37.8183
4.0281	37.7887
4.025	37.7577
4.0218	37.7295
4.0187	37.7087
4.0156	37.6975
4.0125	37.6952
4.0094	37.6985
4.0063	37.7032
4.0032	37.7068
4.0001	37.7091
3.997	37.7122
3.994	37.7207
3.9909	37.7411
3.9878	37.7785
3.9847	37.8375
3.9817	37.9206
3.9786	38.0291
3.9756	38.1633
3.9725	38.3215
3.9695	38.5015
3.9665	38.7009
3.9634	38.9157
3.9604	39.1433
3.9574	39.3827
3.9544	39.6328
3.9513	39.8933
3.9483	40.1602
3.9453	40.4282
3.9423	40.6887
3.9393	40.9293
3.9363	41.142
3.9333	41.3225
3.9304	41.4712
3.9274	41.592
3.9244	41.6902
3.9214	41.7729
3.9185	41.8449
3.9155	41.9081
3.9126	41.9635
3.9096	42.0111
3.9067	42.0474
3.9037	42.067
3.9008	42.0658
3.8979	42.0445
3.8949	42.0085
3.892	41.9642
3.8891	41.9181
3.8862	41.8738
3.8833	41.829
3.8804	41.7776
3.8775	41.7144
3.8746	41.6433
3.8717	41.5749
3.8688	41.5195
3.8659	41.4849
3.863	41.4747
3.8601	41.487
3.8573	41.5124
3.8544	41.5432
3.8515	41.5792
3.8487	41.6242
3.8458	41.6791
3.843	41.7461
3.8401	41.8269
3.8373	41.9214
3.8344	42.0239
3.8316	42.1305
3.8288	42.2415
3.8259	42.3576
3.8231	42.4779
3.8203	42.6022
3.8175	42.7282
3.8147	42.8509
3.8119	42.9617
3.8091	43.0531
3.8063	43.1237
3.8035	43.1748
3.8007	43.2099
3.7979	43.2338
3.7951	43.2485
3.7924	43.2509
3.7896	43.2359
3.7868	43.1999
3.7841	43.1431
3.7813	43.0676
3.7785	42.9792
3.7758	42.8864
3.773	42.7955
3.7703	42.7093
3.7676	42.6294
3.7648	42.5584
3.7621	42.4959
3.7594	42.4386
3.7566	42.386
3.7539	42.3417
3.7512	42.3069
3.7485	42.2823
3.7458	42.2709
3.7431	42.2747
3.7404	42.2932
3.7377	42.3251
3.735	42.3716
3.7323	42.435
3.7296	42.5163
3.7269	42.6164
3.7242	42.7384
3.7216	42.885
3.7189	43.0607
3.7162	43.2658
3.7136	43.4862
3.7109	43.6883
3.7083	43.8277
3.7056	43.8704
3.703	43.8071
3.7003	43.6695
3.6977	43.5405
3.695	43.5241
3.6924	43.6928
3.6898	44.0586
3.6872	44.5739
3.6845	45.1499
3.6819	45.6863
3.6793	46.1123
3.6767	46.4142
3.6741	46.6217
3.6715	46.7735
3.6689	46.9009
3.6663	47.024
3.6637	47.1484
3.6611	47.2708
3.6585	47.3878
3.656	47.4993
3.6534	47.6059
3.6508	47.7039
3.6482	47.7878
3.6457	47.8543
3.6431	47.9031
3.6406	47.9379
3.638	47.964
3.6355	47.9867
3.6329	48.0109
3.6304	48.039
3.6278	48.0734
3.6253	48.1143
3.6227	48.1603
3.6202	48.2086
3.6177	48.2555
3.6152	48.2969
3.6127	48.3298
3.6101	48.3538
3.6076	48.3729
3.6051	48.3912
3.6026	48.412
3.6001	48.4369
3.5976	48.4641
3.5951	48.4914
3.5926	48.5193
3.5901	48.5522
3.5876	48.5948
3.5852	48.6493
3.5827	48.7142
3.5802	48.7822
3.5777	48.843
3.5753	48.8885
3.5728	48.9183
3.5704	48.9366
3.5679	48.9494
3.5654	48.9619
3.563	48.9754
3.5605	48.9851
3.5581	48.9842
3.5557	48.9662
3.5532	48.9297
3.5508	48.8778
3.5484	48.8158
3.5459	48.7483
3.5435	48.6761
3.5411	48.596
3.5387	48.5041
3.5363	48.3952
3.5338	48.2685
3.5314	48.1281
3.529	47.9815
3.5266	47.8368
3.5242	47.698
3.5218	47.5661
3.5195	47.4389
3.5171	47.3134
3.5147	47.1891
3.5123	47.0707
3.5099	46.9689
3.5075	46.8969
3.5052	46.8647
3.5028	46.8772
3.5004	46.9331
3.4981	47.0221
3.4957	47.1266
3.4934	47.2268
3.491	47.3051
3.4887	47.3485
3.4863	47.3518
3.484	47.322
3.4816	47.2741
3.4793	47.2272
3.477	47.1983
3.4746	47.1976
3.4723	47.2251
3.47	47.2691
3.4677	47.3104
3.4653	47.3281
3.463	47.3061
3.4607	47.2369
3.4584	47.1226
3.4561	46.9727
3.4538	46.8002
3.4515	46.6155
3.4492	46.4232
3.4469	46.2234
3.4446	46.0162
3.4423	45.8025
3.44	45.584
3.4378	45.3625
3.4355	45.1404
3.4332	44.918
3.4309	44.6914
3.4287	44.4548
3.4264	44.2055
3.4241	43.9398
3.4219	43.6518
3.4196	43.3361
3.4174	42.9915
3.4151	42.6228
3.4129	42.2373
3.4106	41.8484
3.4084	41.4752
3.4061	41.1302
3.4039	40.8159
3.4017	40.5268
3.3994	40.2511
3.3972	39.9745
3.395	39.6837
3.3928	39.3725
3.3906	39.0415
3.3883	38.6945
3.3861	38.3395
3.3839	37.9893
3.3817	37.6592
3.3795	37.3627
3.3773	37.1086
3.3751	36.8952
3.3729	36.705
3.3707	36.5099
3.3685	36.2757
3.3663	35.9754
3.3641	35.592
3.362	35.1236
3.3598	34.5917
3.3576	34.0333
3.3554	33.4919
3.3533	33.0133
3.3511	32.6394
3.3489	32.4009
3.3468	32.31
3.3446	32.363
3.3425	32.5468
3.3403	32.8383
3.3382	33.2037
3.336	33.6027
3.3339	33.9947
3.3317	34.3449
3.3296	34.6274
3.3274	34.8318
3.3253	34.9661
3.3232	35.0502
3.321	35.1037
3.3189	35.139
3.3168	35.1648
3.3147	35.1899
3.3126	35.2237
3.3104	35.2846
3.3083	35.4004
3.3062	35.5986
3.3041	35.8916
3.302	36.2747
3.2999	36.7323
3.2978	37.2454
3.2957	37.7989
3.2936	38.3912
3.2915	39.0339
3.2894	39.7346
3.2874	40.483
3.2853	41.2495
3.2832	41.991
3.2811	42.66
3.279	43.2177
3.277	43.6463
3.2749	43.9509
3.2728	44.1479
3.2708	44.258
3.2687	44.3028
3.2666	44.2999
3.2646	44.2625
3.2625	44.2007
3.2605	44.1245
3.2584	44.0421
3.2564	43.9573
3.2543	43.8678
3.2523	43.77
3.2503	43.6582
3.2482	43.527
3.2462	43.3752
3.2442	43.2089
3.2421	43.0391
3.2401	42.875
3.2381	42.7216
3.2361	42.5823
3.234	42.4559
3.232	42.3358
3.23	42.2179
3.228	42.1004
3.226	41.9784
3.224	41.8454
3.222	41.695
3.22	41.5245
3.218	41.3317
3.216	41.1162
3.214	40.8836
3.212	40.6381
3.21	40.375
3.208	40.0891
3.206	39.7746
3.204	39.4286
3.2021	39.0509
3.2001	38.6455
3.1981	38.2214
3.1961	37.7833
3.1942	37.3307
3.1922	36.8668
3.1902	36.3976
3.1883	35.9332
3.1863	35.4871
3.1844	35.0708
3.1824	34.6909
3.1805	34.3461
3.1785	34.0364
3.1766	33.7697
3.1746	33.5646
3.1727	33.4448
3.1707	33.4303
3.1688	33.5267
3.1669	33.7174
3.1649	33.971
3.163	34.2526
3.1611	34.5351
3.1591	34.806
3.1572	35.0665
3.1553	35.3225
3.1534	35.579
3.1515	35.8319
3.1495	36.0701
3.1476	36.278
3.1457	36.4381
3.1438	36.5395
3.1419	36.5771
3.14	36.5558
3.1381	36.4891
3.1362	36.3953
3.1343	36.2918
3.1324	36.1909
3.1305	36.095
3.1286	35.9996
3.1268	35.8984
3.1249	35.7852
3.123	35.6611
3.1211	35.5344
3.1192	35.4168
3.1174	35.3211
3.1155	35.255
3.1136	35.2209
3.1117	35.2147
3.1099	35.2249
3.108	35.2387
3.1061	35.2448
3.1043	35.2349
3.1024	35.2053
3.1006	35.1565
3.0987	35.0933
3.0969	35.0201
3.095	34.9381
3.0932	34.8467
3.0913	34.7444
3.0895	34.6277
3.0876	34.4941
3.0858	34.348
3.084	34.199
3.0821	34.0572
3.0803	33.9305
3.0785	33.8244
3.0766	33.7406
3.0748	33.6747
3.073	33.6222
3.0712	33.5802
3.0694	33.5471
3.0675	33.5182
3.0657	33.4841
3.0639	33.4322
3.0621	33.3501
3.0603	33.229
3.0585	33.0699
3.0567	32.8831
3.0549	32.6872
3.0531	32.5013
3.0513	32.3363
3.0495	32.1932
3.0477	32.0653
3.0459	31.9443
3.0441	31.8238
3.0423	31.704
3.0406	31.5919
3.0388	31.4967
3.037	31.424
3.0352	31.3738
3.0334	31.3404
3.0317	31.317
3.0299	31.2945
3.0281	31.2656
3.0264	31.2261
3.0246	31.1732
3.0228	31.1069
3.0211	31.0281
3.0193	30.9386
3.0176	30.8422
3.0158	30.7432
3.014	30.6437
3.0123	30.5428
3.0105	30.4396
3.0088	30.3349
3.007	30.2295
3.0053	30.1251
3.0036	30.0252
3.0018	29.9345
3.0001	29.8539
2.9984	29.7831
2.9966	29.7209
2.9949	29.6666
2.9932	29.6188
