Name: Green Schist 
Type:  Rocks
7.0919	2.1046
7.0822	2.1266
7.0725	2.1463
7.0629	2.1614
7.0533	2.1718
7.0437	2.1792
7.0341	2.1858
7.0246	2.1939
7.0151	2.2038
7.0056	2.2147
6.9962	2.2258
6.9867	2.2351
6.9773	2.2408
6.9679	2.2448
6.9586	2.2495
6.9493	2.2554
6.94	2.263
6.9307	2.2727
6.9214	2.2836
6.9122	2.2931
6.903	2.3014
6.8938	2.309
6.8847	2.3158
6.8755	2.3215
6.8664	2.3267
6.8573	2.3322
6.8483	2.3374
6.8393	2.3423
6.8302	2.3497
6.8213	2.3584
6.8123	2.3686
6.8034	2.3795
6.7944	2.3911
6.7855	2.403
6.7767	2.4146
6.7678	2.4255
6.759	2.4364
6.7502	2.4458
6.7414	2.4551
6.7327	2.4638
6.7239	2.4745
6.7152	2.4885
6.7065	2.5043
6.6979	2.5211
6.6892	2.5361
6.6806	2.547
6.672	2.5538
6.6634	2.5562
6.6549	2.5581
6.6464	2.5619
6.6378	2.5697
6.6294	2.5803
6.6209	2.5912
6.6124	2.6007
6.604	2.6083
6.5956	2.6142
6.5872	2.6201
6.5789	2.6275
6.5705	2.6348
6.5622	2.6393
6.5539	2.6393
6.5456	2.6346
6.5374	2.6275
6.5292	2.6206
6.5209	2.6171
6.5128	2.6178
6.5046	2.6211
6.4964	2.6242
6.4883	2.6242
6.4802	2.6197
6.4721	2.6104
6.464	2.5974
6.456	2.5813
6.448	2.5628
6.4399	2.5417
6.432	2.519
6.424	2.4949
6.416	2.4707
6.4081	2.4482
6.4002	2.4281
6.3923	2.4091
6.3844	2.389
6.3766	2.3679
6.3687	2.3464
6.3609	2.3255
6.3531	2.3063
6.3454	2.2895
6.3376	2.2756
6.3299	2.263
6.3221	2.2512
6.3144	2.2396
6.3068	2.2287
6.2991	2.2192
6.2914	2.2114
6.2838	2.2043
6.2762	2.1974
6.2686	2.1903
6.2611	2.1842
6.2535	2.1787
6.246	2.1747
6.2385	2.174
6.231	2.1763
6.2235	2.1806
6.216	2.1849
6.2086	2.1884
6.2011	2.1924
6.1937	2.1958
6.1863	2.1984
6.179	2.2012
6.1716	2.205
6.1643	2.21
6.157	2.2168
6.1496	2.2261
6.1424	2.2372
6.1351	2.2471
6.1278	2.2542
6.1206	2.2587
6.1134	2.2618
6.1062	2.2647
6.099	2.2689
6.0918	2.2763
6.0847	2.2865
6.0776	2.2964
6.0704	2.3047
6.0633	2.312
6.0563	2.3194
6.0492	2.326
6.0421	2.3319
6.0351	2.3374
6.0281	2.3435
6.0211	2.3485
6.0141	2.3513
6.0071	2.3532
6.0002	2.3558
5.9932	2.3577
5.9863	2.358
5.9794	2.3577
5.9725	2.3577
5.9657	2.358
5.9588	2.3561
5.952	2.3525
5.9451	2.3497
5.9383	2.3487
5.9315	2.3504
5.9247	2.3547
5.918	2.3613
5.9112	2.3696
5.9045	2.3764
5.8978	2.3812
5.8911	2.3864
5.8844	2.3949
5.8777	2.406
5.8711	2.4172
5.8644	2.4283
5.8578	2.4411
5.8512	2.4532
5.8446	2.4636
5.838	2.474
5.8314	2.4863
5.8249	2.4965
5.8184	2.5012
5.8118	2.5036
5.8053	2.5062
5.7988	2.5095
5.7923	2.5138
5.7859	2.5209
5.7794	2.5301
5.773	2.5382
5.7666	2.5434
5.7602	2.5477
5.7538	2.5517
5.7474	2.5548
5.741	2.5586
5.7347	2.5623
5.7283	2.5664
5.722	2.5718
5.7157	2.5796
5.7094	2.5879
5.7031	2.5955
5.6969	2.6017
5.6906	2.6059
5.6844	2.6081
5.6782	2.6099
5.6719	2.6137
5.6657	2.6204
5.6596	2.6277
5.6534	2.636
5.6472	2.6457
5.6411	2.6559
5.6349	2.6658
5.6288	2.6746
5.6227	2.6831
5.6166	2.6909
5.6106	2.6969
5.6045	2.7016
5.5984	2.7054
5.5924	2.7085
5.5864	2.7096
5.5804	2.7104
5.5744	2.7137
5.5684	2.7213
5.5624	2.7336
5.5564	2.7513
5.5505	2.7741
5.5445	2.7996
5.5386	2.8252
5.5327	2.8494
5.5268	2.8723
5.5209	2.8932
5.5151	2.9109
5.5092	2.927
5.5033	2.9424
5.4975	2.9564
5.4917	2.9699
5.4859	2.9836
5.4801	2.9981
5.4743	3.013
5.4685	3.0275
5.4628	3.0426
5.457	3.0589
5.4513	3.0753
5.4455	3.0931
5.4398	3.1134
5.4341	3.1359
5.4284	3.1586
5.4228	3.1793
5.4171	3.197
5.4114	3.2112
5.4058	3.2214
5.4002	3.2295
5.3945	3.2387
5.3889	3.2498
5.3833	3.2614
5.3778	3.2728
5.3722	3.2832
5.3666	3.2913
5.3611	3.2965
5.3555	3.2998
5.35	3.3031
5.3445	3.3078
5.339	3.3142
5.3335	3.3228
5.328	3.3334
5.3225	3.345
5.3171	3.3571
5.3116	3.3689
5.3062	3.3796
5.3008	3.3895
5.2954	3.399
5.29	3.4087
5.2846	3.4187
5.2792	3.4279
5.2738	3.4364
5.2684	3.4442
5.2631	3.4521
5.2578	3.4615
5.2524	3.4741
5.2471	3.4897
5.2418	3.5082
5.2365	3.5274
5.2312	3.5451
5.226	3.5617
5.2207	3.5785
5.2154	3.5956
5.2102	3.611
5.205	3.6235
5.1998	3.6325
5.1945	3.6375
5.1893	3.6384
5.1842	3.6399
5.179	3.6458
5.1738	3.6564
5.1686	3.6699
5.1635	3.6844
5.1584	3.6988
5.1532	3.7126
5.1481	3.7253
5.143	3.7388
5.1379	3.7547
5.1328	3.7732
5.1277	3.7928
5.1227	3.8132
5.1176	3.834
5.1126	3.8544
5.1075	3.8729
5.1025	3.8888
5.0975	3.9027
5.0925	3.916
5.0875	3.9281
5.0825	3.9409
5.0775	3.9541
5.0726	3.9671
5.0676	3.9799
5.0627	3.992
5.0577	4.0031
5.0528	4.0126
5.0479	4.0207
5.043	4.0282
5.038	4.0349
5.0332	4.0415
5.0283	4.0505
5.0234	4.0619
5.0185	4.0749
5.0137	4.0886
5.0088	4.1031
5.004	4.1173
4.9992	4.1289
4.9944	4.1379
4.9896	4.1443
4.9848	4.1478
4.98	4.149
4.9752	4.15
4.9704	4.1526
4.9657	4.1566
4.9609	4.162
4.9562	4.1672
4.9514	4.171
4.9467	4.1725
4.942	4.1727
4.9373	4.1727
4.9326	4.1741
4.9279	4.1774
4.9232	4.1834
4.9186	4.1916
4.9139	4.2016
4.9092	4.2132
4.9046	4.2269
4.9	4.2433
4.8953	4.2617
4.8907	4.2802
4.8861	4.2977
4.8815	4.3141
4.8769	4.3288
4.8723	4.342
4.8678	4.356
4.8632	4.3728
4.8586	4.3927
4.8541	4.4166
4.8495	4.4448
4.845	4.477
4.8405	4.5121
4.836	4.5478
4.8315	4.584
4.827	4.6205
4.8225	4.6572
4.818	4.6939
4.8135	4.7318
4.809	4.7702
4.8046	4.8083
4.8001	4.8441
4.7957	4.8784
4.7913	4.912
4.7868	4.9468
4.7824	4.9854
4.778	5.0314
4.7736	5.0866
4.7692	5.1503
4.7648	5.2218
4.7605	5.2995
4.7561	5.3816
4.7517	5.4676
4.7474	5.5574
4.7431	5.6502
4.7387	5.7447
4.7344	5.838
4.7301	5.9287
4.7258	6.0149
4.7215	6.0963
4.7172	6.1728
4.7129	6.2453
4.7086	6.3154
4.7043	6.3824
4.7	6.4459
4.6958	6.5068
4.6915	6.5662
4.6873	6.6237
4.6831	6.6789
4.6788	6.7334
4.6746	6.7869
4.6704	6.8385
4.6662	6.8871
4.662	6.934
4.6578	6.9785
4.6536	7.0204
4.6495	7.0602
4.6453	7.1
4.6411	7.1412
4.637	7.1826
4.6328	7.2248
4.6287	7.2684
4.6246	7.3133
4.6205	7.3609
4.6163	7.4135
4.6122	7.473
4.6081	7.54
4.604	7.6141
4.6	7.6953
4.5959	7.7825
4.5918	7.8748
4.5877	7.9731
4.5837	8.079
4.5796	8.1919
4.5756	8.3106
4.5716	8.4347
4.5675	8.5637
4.5635	8.6947
4.5595	8.8245
4.5555	8.9516
4.5515	9.0767
4.5475	9.1989
4.5435	9.318
4.5395	9.4352
4.5356	9.5541
4.5316	9.6751
4.5276	9.798
4.5237	9.9242
4.5197	10.054
4.5158	10.187
4.5119	10.318
4.508	10.446
4.504	10.572
4.5001	10.695
4.4962	10.816
4.4923	10.937
4.4884	11.058
4.4846	11.181
4.4807	11.304
4.4768	11.425
4.473	11.545
4.4691	11.667
4.4652	11.789
4.4614	11.915
4.4576	12.044
4.4537	12.175
4.4499	12.304
4.4461	12.432
4.4423	12.556
4.4385	12.677
4.4347	12.793
4.4309	12.905
4.4271	13.014
4.4233	13.12
4.4196	13.226
4.4158	13.33
4.412	13.433
4.4083	13.532
4.4045	13.628
4.4008	13.721
4.3971	13.812
4.3934	13.902
4.3896	13.99
4.3859	14.079
4.3822	14.167
4.3785	14.253
4.3748	14.336
4.3711	14.417
4.3674	14.494
4.3638	14.568
4.3601	14.639
4.3564	14.711
4.3528	14.783
4.3491	14.856
4.3455	14.931
4.3418	15.006
4.3382	15.082
4.3346	15.157
4.331	15.233
4.3273	15.31
4.3237	15.387
4.3201	15.463
4.3165	15.538
4.3129	15.609
4.3094	15.678
4.3058	15.746
4.3022	15.814
4.2986	15.882
4.2951	15.95
4.2915	16.017
4.288	16.082
4.2844	16.146
4.2809	16.21
4.2774	16.274
4.2738	16.338
4.2703	16.4
4.2668	16.46
4.2633	16.516
4.2598	16.57
4.2563	16.625
4.2528	16.679
4.2493	16.735
4.2458	16.791
4.2424	16.847
4.2389	16.901
4.2354	16.955
4.232	17.01
4.2285	17.067
4.2251	17.127
4.2216	17.187
4.2182	17.246
4.2148	17.303
4.2113	17.357
4.2079	17.409
4.2045	17.461
4.2011	17.515
4.1977	17.569
4.1943	17.622
4.1909	17.672
4.1875	17.721
4.1841	17.769
4.1808	17.816
4.1774	17.864
4.174	17.914
4.1707	17.965
4.1673	18.014
4.164	18.06
4.1606	18.104
4.1573	18.146
4.154	18.185
4.1506	18.224
4.1473	18.263
4.144	18.3
4.1407	18.336
4.1374	18.37
4.1341	18.401
4.1308	18.429
4.1275	18.453
4.1242	18.476
4.1209	18.496
4.1177	18.513
4.1144	18.528
4.1111	18.542
4.1079	18.555
4.1046	18.567
4.1014	18.579
4.0981	18.59
4.0949	18.6
4.0917	18.606
4.0884	18.608
4.0852	18.604
4.082	18.595
4.0788	18.582
4.0756	18.567
4.0724	18.551
4.0692	18.533
4.066	18.513
4.0628	18.488
4.0596	18.456
4.0565	18.415
4.0533	18.361
4.0501	18.292
4.047	18.21
4.0438	18.115
4.0406	18.009
4.0375	17.896
4.0344	17.78
4.0312	17.667
4.0281	17.558
4.025	17.455
4.0218	17.358
4.0187	17.262
4.0156	17.163
4.0125	17.054
4.0094	16.935
4.0063	16.807
4.0032	16.677
4.0001	16.552
3.997	16.438
3.994	16.34
3.9909	16.264
3.9878	16.212
3.9847	16.185
3.9817	16.185
3.9786	16.21
3.9756	16.255
3.9725	16.314
3.9695	16.384
3.9665	16.463
3.9634	16.551
3.9604	16.649
3.9574	16.758
3.9544	16.882
3.9513	17.02
3.9483	17.163
3.9453	17.303
3.9423	17.431
3.9393	17.538
3.9363	17.618
3.9333	17.672
3.9304	17.709
3.9274	17.735
3.9244	17.757
3.9214	17.778
3.9185	17.801
3.9155	17.825
3.9126	17.848
3.9096	17.868
3.9067	17.886
3.9037	17.9
3.9008	17.911
3.8979	17.92
3.8949	17.927
3.892	17.933
3.8891	17.939
3.8862	17.943
3.8833	17.946
3.8804	17.945
3.8775	17.943
3.8746	17.938
3.8717	17.932
3.8688	17.925
3.8659	17.918
3.863	17.911
3.8601	17.906
3.8573	17.901
3.8544	17.899
3.8515	17.899
3.8487	17.901
3.8458	17.907
3.843	17.917
3.8401	17.934
3.8373	17.957
3.8344	17.987
3.8316	18.022
3.8288	18.061
3.8259	18.1
3.8231	18.139
3.8203	18.177
3.8175	18.215
3.8147	18.253
3.8119	18.292
3.8091	18.334
3.8063	18.377
3.8035	18.422
3.8007	18.465
3.7979	18.504
3.7951	18.536
3.7924	18.559
3.7896	18.573
3.7868	18.58
3.7841	18.58
3.7813	18.574
3.7785	18.563
3.7758	18.55
3.773	18.535
3.7703	18.517
3.7676	18.497
3.7648	18.475
3.7621	18.45
3.7594	18.421
3.7566	18.392
3.7539	18.363
3.7512	18.335
3.7485	18.307
3.7458	18.278
3.7431	18.249
3.7404	18.218
3.7377	18.186
3.735	18.153
3.7323	18.122
3.7296	18.092
3.7269	18.063
3.7242	18.032
3.7216	18.001
3.7189	17.97
3.7162	17.938
3.7136	17.905
3.7109	17.873
3.7083	17.843
3.7056	17.813
3.703	17.781
3.7003	17.75
3.6977	17.72
3.695	17.69
3.6924	17.662
3.6898	17.636
3.6872	17.614
3.6845	17.59
3.6819	17.563
3.6793	17.533
3.6767	17.496
3.6741	17.453
3.6715	17.408
3.6689	17.361
3.6663	17.314
3.6637	17.266
3.6611	17.219
3.6585	17.174
3.656	17.129
3.6534	17.083
3.6508	17.037
3.6482	16.988
3.6457	16.937
3.6431	16.886
3.6406	16.836
3.638	16.789
3.6355	16.742
3.6329	16.695
3.6304	16.646
3.6278	16.594
3.6253	16.542
3.6227	16.491
3.6202	16.441
3.6177	16.394
3.6152	16.346
3.6127	16.299
3.6101	16.252
3.6076	16.205
3.6051	16.158
3.6026	16.111
3.6001	16.061
3.5976	16.009
3.5951	15.952
3.5926	15.893
3.5901	15.831
3.5876	15.768
3.5852	15.705
3.5827	15.644
3.5802	15.582
3.5777	15.519
3.5753	15.455
3.5728	15.393
3.5704	15.33
3.5679	15.267
3.5654	15.206
3.563	15.143
3.5605	15.08
3.5581	15.013
3.5557	14.944
3.5532	14.877
3.5508	14.811
3.5484	14.742
3.5459	14.671
3.5435	14.598
3.5411	14.52
3.5387	14.435
3.5363	14.345
3.5338	14.253
3.5314	14.159
3.529	14.062
3.5266	13.962
3.5242	13.862
3.5218	13.764
3.5195	13.668
3.5171	13.576
3.5147	13.49
3.5123	13.408
3.5099	13.328
3.5075	13.249
3.5052	13.173
3.5028	13.101
3.5004	13.031
3.4981	12.963
3.4957	12.897
3.4934	12.834
3.491	12.772
3.4887	12.712
3.4863	12.655
3.484	12.599
3.4816	12.546
3.4793	12.495
3.477	12.453
3.4746	12.424
3.4723	12.406
3.47	12.399
3.4677	12.397
3.4653	12.392
3.463	12.379
3.4607	12.356
3.4584	12.323
3.4561	12.284
3.4538	12.24
3.4515	12.195
3.4492	12.151
3.4469	12.108
3.4446	12.066
3.4423	12.026
3.44	11.984
3.4378	11.945
3.4355	11.906
3.4332	11.866
3.4309	11.824
3.4287	11.778
3.4264	11.73
3.4241	11.677
3.4219	11.625
3.4196	11.576
3.4174	11.534
3.4151	11.496
3.4129	11.46
3.4106	11.423
3.4084	11.382
3.4061	11.333
3.4039	11.28
3.4017	11.226
3.3994	11.171
3.3972	11.117
3.395	11.063
3.3928	11.008
3.3906	10.95
3.3883	10.888
3.3861	10.823
3.3839	10.758
3.3817	10.694
3.3795	10.633
3.3773	10.576
3.3751	10.523
3.3729	10.471
3.3707	10.418
3.3685	10.365
3.3663	10.307
3.3641	10.245
3.362	10.181
3.3598	10.114
3.3576	10.046
3.3554	9.9804
3.3533	9.9231
3.3511	9.8738
3.3489	9.8333
3.3468	9.8028
3.3446	9.78
3.3425	9.7606
3.3403	9.7398
3.3382	9.7161
3.336	9.6884
3.3339	9.6543
3.3317	9.615
3.3296	9.5728
3.3274	9.5285
3.3253	9.4812
3.3232	9.4283
3.321	9.3717
3.3189	9.3116
3.3168	9.2491
3.3147	9.1858
3.3126	9.1264
3.3104	9.0729
3.3083	9.0241
3.3062	8.9779
3.3041	8.9346
3.302	8.891
3.2999	8.8455
3.2978	8.7982
3.2957	8.7513
3.2936	8.7056
3.2915	8.6615
3.2894	8.6194
3.2874	8.5796
3.2853	8.5415
3.2832	8.5057
3.2811	8.4721
3.279	8.4387
3.277	8.4044
3.2749	8.3695
3.2728	8.3352
3.2708	8.3006
3.2687	8.2663
3.2666	8.2343
3.2646	8.2026
3.2625	8.1668
3.2605	8.1263
3.2584	8.083
3.2564	8.0378
3.2543	7.9916
3.2523	7.9459
3.2503	7.9025
3.2482	7.8604
3.2462	7.8154
3.2442	7.7676
3.2421	7.719
3.2401	7.6709
3.2381	7.6245
3.2361	7.5783
3.234	7.5307
3.232	7.4791
3.23	7.4223
3.228	7.36
3.226	7.2963
3.224	7.235
3.222	7.1784
3.22	7.1248
3.218	7.0711
3.216	7.0161
3.214	6.9614
3.212	6.9067
3.21	6.8546
3.208	6.8075
3.206	6.7656
3.204	6.7258
3.2021	6.6848
3.2001	6.6424
3.1981	6.6003
3.1961	6.5598
3.1942	6.5224
3.1922	6.4878
3.1902	6.452
3.1883	6.4139
3.1863	6.3744
3.1844	6.3353
3.1824	6.3005
3.1805	6.2733
3.1785	6.2536
3.1766	6.2368
3.1746	6.2152
3.1727	6.1859
3.1707	6.1506
3.1688	6.1125
3.1669	6.075
3.1649	6.0421
3.163	6.0132
3.1611	5.985
3.1591	5.9538
3.1572	5.9185
3.1553	5.8816
3.1534	5.8451
3.1515	5.811
3.1495	5.7802
3.1476	5.7489
3.1457	5.7158
3.1438	5.6803
3.1419	5.6438
3.14	5.609
3.1381	5.5758
3.1362	5.545
3.1343	5.5145
3.1324	5.4811
3.1305	5.4449
3.1286	5.4079
3.1268	5.3715
3.1249	5.3383
3.123	5.3078
3.1211	5.2798
3.1192	5.2526
3.1174	5.2237
3.1155	5.1938
3.1136	5.1645
3.1117	5.1361
3.1099	5.1098
3.108	5.0844
3.1061	5.0586
3.1043	5.0309
3.1024	4.9992
3.1006	4.9665
3.0987	4.9333
3.0969	4.9002
3.095	4.8682
3.0932	4.8372
3.0913	4.8081
3.0895	4.7808
3.0876	4.7548
3.0858	4.7328
3.084	4.7133
3.0821	4.693
3.0803	4.6721
3.0785	4.6504
3.0766	4.6283
3.0748	4.608
3.073	4.5902
3.0712	4.5772
3.0694	4.5684
3.0675	4.5611
3.0657	4.553
3.0639	4.5419
3.0621	4.527
3.0603	4.5092
3.0585	4.49
3.0567	4.4708
3.0549	4.4524
3.0531	4.4353
3.0513	4.4197
3.0495	4.406
3.0477	4.3941
3.0459	4.3846
3.0441	4.3775
3.0423	4.3723
3.0406	4.3669
3.0388	4.3605
3.037	4.351
3.0352	4.3368
3.0334	4.3174
3.0317	4.2947
3.0299	4.27
3.0281	4.243
3.0264	4.2165
3.0246	4.1921
3.0228	4.1675
3.0211	4.1426
3.0193	4.1189
3.0176	4.0995
3.0158	4.0822
3.014	4.0645
3.0123	4.0472
3.0105	4.0294
3.0088	4.0081
3.007	3.984
3.0053	3.9584
3.0036	3.9316
3.0018	3.902
3.0001	3.871
2.9984	3.8426
2.9966	3.8191
2.9949	3.803
2.9932	3.7943
2.9914	3.7874
2.9897	3.7772
2.988	3.764
2.9863	3.7507
2.9845	3.7398
2.9828	3.7334
2.9811	3.7327
2.9794	3.7329
2.9777	3.7258
2.976	3.7114
2.9743	3.6962
2.9726	3.6832
2.9709	3.6723
2.9692	3.6643
2.9675	3.659
2.9658	3.6526
2.9641	3.6427
2.9624	3.6335
2.9607	3.6301
2.959	3.6325
2.9573	3.6375
2.9556	3.6434
2.9539	3.6493
2.9523	3.6545
2.9506	3.6579
2.9489	3.6609
2.9472	3.6669
2.9455	3.6754
2.9439	3.6846
2.9422	3.6936
2.9405	3.7033
2.9389	3.7133
2.9372	3.7211
2.9355	3.7261
2.9339	3.7289
2.9322	3.728
2.9306	3.7237
2.9289	3.7194
2.9272	3.7201
2.9256	3.7261
2.9239	3.7353
2.9223	3.7467
2.9207	3.7571
2.919	3.7625
2.9174	3.7644
2.9157	3.7684
2.9141	3.7796
2.9124	3.7947
2.9108	3.8101
