Name: Banded Hornfels 
Type:  Rocks
10.8682	6.084
10.8455	6.0949
10.8229	6.0724
10.8003	5.9995
10.7779	5.9258
10.7555	5.8117
10.7332	5.6753
10.7111	5.5898
10.689	5.5775
10.667	5.6253
10.6451	5.7106
10.6233	5.8067
10.6015	5.9081
10.5799	5.9656
10.5584	6.0225
10.5369	6.1049
10.5155	6.1757
10.4942	6.259
10.473	6.3905
10.4519	6.4845
10.4309	6.5963
10.4099	6.6865
10.3891	6.6976
10.3683	6.66
10.3476	6.6289
10.327	6.5589
10.3065	6.4606
10.286	6.3978
10.2656	6.3102
10.2454	6.197
10.2251	6.089
10.205	6.0083
10.185	5.9524
10.165	5.8988
10.1451	5.8188
10.1253	5.7939
10.1056	5.8058
10.0859	5.8235
10.0663	5.8835
10.0468	5.9637
10.0274	6.1148
10.008	6.3002
9.9887	6.4367
9.9695	6.5347
9.9504	6.6491
9.9313	6.7388
9.9123	6.7961
9.8934	6.835
9.8746	6.8447
9.8558	6.8056
9.8371	6.7587
9.8185	6.704
9.7999	6.6491
9.7814	6.575
9.763	6.4906
9.7447	6.4224
9.7264	6.3535
9.7082	6.3509
9.69	6.3497
9.6719	6.314
9.6539	6.2943
9.636	6.2699
9.6181	6.3057
9.6003	6.3263
9.5825	6.2979
9.5649	6.3078
9.5472	6.3287
9.5297	6.3606
9.5122	6.4333
9.4948	6.5394
9.4774	6.6744
9.4601	6.852
9.4429	6.9378
9.4257	7.0142
9.4086	7.1409
9.3916	7.2271
9.3746	7.3001
9.3577	7.3804
9.3408	7.4313
9.324	7.4261
9.3073	7.4796
9.2906	7.504
9.274	7.4907
9.2574	7.4786
9.2409	7.4277
9.2245	7.3617
9.2081	7.3382
9.1918	7.3252
9.1755	7.292
9.1593	7.2942
9.1431	7.3072
9.127	7.3107
9.111	7.3155
9.095	7.3437
9.0791	7.351
9.0632	7.3228
9.0474	7.333
9.0316	7.3212
9.0159	7.2972
9.0003	7.288
8.9847	7.2248
8.9691	7.1492
8.9536	7.0997
8.9382	6.9984
8.9228	6.8601
8.9075	6.7564
8.8922	6.6671
8.877	6.5468
8.8618	6.4466
8.8467	6.3452
8.8316	6.2733
8.8166	6.1897
8.8016	6.0736
8.7867	5.9512
8.7718	5.8254
8.757	5.6672
8.7422	5.5391
8.7275	5.3932
8.7129	5.2367
8.6982	5.0752
8.6837	4.9343
8.6692	4.8341
8.6547	4.7482
8.6403	4.6565
8.6259	4.5774
8.6116	4.4903
8.5973	4.4289
8.583	4.4012
8.5688	4.3515
8.5547	4.2828
8.5406	4.217
8.5266	4.1135
8.5126	4.0318
8.4986	3.9766
8.4847	3.8994
8.4708	3.7628
8.457	3.6536
8.4432	3.6062
8.4295	3.5435
8.4158	3.4405
8.4022	3.3327
8.3886	3.2413
8.375	3.1774
8.3615	3.1106
8.3481	3.0417
8.3347	2.9723
8.3213	2.8693
8.3079	2.7594
8.2946	2.6519
8.2814	2.5346
8.2682	2.4551
8.255	2.3795
8.2419	2.3177
8.2288	2.264
8.2158	2.2111
8.2028	2.1538
8.1898	2.084
8.1769	2.0238
8.164	1.9952
8.1512	1.9698
8.1384	1.9315
8.1256	1.89
8.1129	1.8673
8.1002	1.8614
8.0876	1.85
8.075	1.8019
8.0624	1.7823
8.0499	1.7884
8.0374	1.7958
8.025	1.7913
8.0126	1.8171
8.0002	1.8173
7.9879	1.8026
7.9756	1.8079
7.9634	1.7962
7.9512	1.7894
7.939	1.788
7.9268	1.7877
7.9147	1.7868
7.9027	1.761
7.8906	1.7586
7.8786	1.7719
7.8667	1.8031
7.8548	1.8197
7.8429	1.8121
7.831	1.8071
7.8192	1.8045
7.8075	1.8095
7.7957	1.8256
7.784	1.8131
7.7723	1.8282
7.7607	1.846
7.7491	1.8389
7.7375	1.8325
7.726	1.8422
7.7145	1.8626
7.7031	1.8536
7.6916	1.8254
7.6802	1.7967
7.6689	1.8069
7.6575	1.8206
7.6462	1.8126
7.635	1.7936
7.6238	1.7854
7.6126	1.7787
7.6014	1.7565
7.5903	1.7527
7.5792	1.7674
7.5681	1.7591
7.5571	1.7782
7.5461	1.7927
7.5351	1.7901
7.5242	1.81
7.5133	1.8436
7.5024	1.8647
7.4916	1.8697
7.4807	1.8917
7.47	1.8784
7.4592	1.8595
7.4485	1.8581
7.4378	1.8765
7.4272	1.9071
7.4165	1.9121
7.4059	1.908
7.3954	1.9132
7.3848	1.918
7.3743	1.9435
7.3639	1.9604
7.3534	1.9469
7.343	1.931
7.3326	1.9149
7.3223	1.8986
7.3119	1.8955
7.3016	1.918
7.2914	1.9296
7.2811	1.9407
7.2709	1.9734
7.2607	1.9769
7.2506	1.9864
7.2404	2.0035
7.2303	2.0219
7.2203	2.0849
7.2102	2.1214
7.2002	2.1503
7.1902	2.2145
7.1803	2.2635
7.1703	2.2983
7.1604	2.3419
7.1506	2.3937
7.1407	2.438
7.1309	2.4877
7.1211	2.5728
7.1113	2.7099
7.1016	2.8496
7.0919	2.9285
7.0822	2.9936
7.0725	3.0817
7.0629	3.1437
7.0533	3.1783
7.0437	3.18
7.0341	3.1975
7.0246	3.2207
7.0151	3.2316
7.0056	3.2579
6.9962	3.3
6.9867	3.2988
6.9773	3.3161
6.9679	3.3488
6.9586	3.3505
6.9493	3.3607
6.94	3.3765
6.9307	3.3727
6.9214	3.3948
6.9122	3.4002
6.903	3.3921
6.8938	3.4215
6.8847	3.4395
6.8755	3.4426
6.8664	3.4428
6.8573	3.4189
6.8483	3.4149
6.8393	3.409
6.8302	3.4113
6.8213	3.4367
6.8123	3.4459
6.8034	3.4476
6.7944	3.4428
6.7855	3.4521
6.7767	3.4682
6.7678	3.4554
6.759	3.4779
6.7502	3.5049
6.7414	3.493
6.7327	3.4852
6.7239	3.508
6.7152	3.5127
6.7065	3.5001
6.6979	3.5075
6.6892	3.5245
6.6806	3.516
6.672	3.5051
6.6634	3.5134
6.6549	3.5477
6.6464	3.5513
6.6378	3.5373
6.6294	3.5544
6.6209	3.5757
6.6124	3.5811
6.604	3.5733
6.5956	3.5906
6.5872	3.6129
6.5789	3.588
6.5705	3.5764
6.5622	3.5776
6.5539	3.5797
6.5456	3.5577
6.5374	3.5345
6.5292	3.5435
6.5209	3.5245
6.5128	3.4885
6.5046	3.4611
6.4964	3.4438
6.4883	3.4182
6.4802	3.4296
6.4721	3.3955
6.464	3.3341
6.456	3.273
6.448	3.2131
6.4399	3.1404
6.432	3.0537
6.424	2.9626
6.416	2.8683
6.4081	2.7842
6.4002	2.7288
6.3923	2.6817
6.3844	2.641
6.3766	2.5976
6.3687	2.5479
6.3609	2.5017
6.3531	2.457
6.3454	2.4184
6.3376	2.3817
6.3299	2.3274
6.3221	2.2938
6.3144	2.2815
6.3068	2.2403
6.2991	2.2197
6.2914	2.2066
6.2838	2.1898
6.2762	2.1946
6.2686	2.1766
6.2611	2.1555
6.2535	2.1548
6.246	2.1387
6.2385	2.1062
6.231	2.1067
6.2235	2.1323
6.216	2.1129
6.2086	2.0868
6.2011	2.0731
6.1937	2.0594
6.1863	2.0575
6.179	2.0579
6.1716	2.0522
6.1643	2.0421
6.157	2.0324
6.1496	2.0191
6.1424	2.0054
6.1351	1.9949
6.1278	2.0016
6.1206	1.9985
6.1134	1.9971
6.1062	1.9864
6.099	1.981
6.0918	1.9874
6.0847	1.9885
6.0776	1.9855
6.0704	1.989
6.0633	2.0281
6.0563	2.053
6.0492	2.0352
6.0421	2.0335
6.0351	2.0402
6.0281	2.0492
6.0211	2.0783
6.0141	2.101
6.0071	2.0916
6.0002	2.0814
5.9932	2.1204
5.9863	2.1576
5.9794	2.1922
5.9725	2.2078
5.9657	2.1946
5.9588	2.237
5.952	2.2886
5.9451	2.3078
5.9383	2.3288
5.9315	2.3637
5.9247	2.3975
5.918	2.4174
5.9112	2.4612
5.9045	2.5188
5.8978	2.5811
5.8911	2.5853
5.8844	2.5863
5.8777	2.6057
5.8711	2.6182
5.8644	2.6168
5.8578	2.6249
5.8512	2.6381
5.8446	2.667
5.838	2.6748
5.8314	2.671
5.8249	2.6796
5.8184	2.7168
5.8118	2.7321
5.8053	2.7321
5.7988	2.7442
5.7923	2.7554
5.7859	2.7568
5.7794	2.7854
5.773	2.8034
5.7666	2.8089
5.7602	2.811
5.7538	2.8105
5.7474	2.8354
5.741	2.8553
5.7347	2.8553
5.7283	2.8655
5.722	2.8861
5.7157	2.9247
5.7094	2.9403
5.7031	2.928
5.6969	2.9415
5.6906	2.9671
5.6844	2.9893
5.6782	3.0095
5.6719	3.0251
5.6657	3.0372
5.6596	3.0443
5.6534	3.063
5.6472	3.0857
5.6411	3.1115
5.6349	3.1134
5.6288	3.1011
5.6227	3.1023
5.6166	3.0992
5.6106	3.0634
5.6045	3.0073
5.5984	2.9401
5.5924	2.861
5.5864	2.7745
5.5804	2.6957
5.5744	2.6755
5.5684	2.7023
5.5624	2.7345
5.5564	2.785
5.5505	2.8946
5.5445	3.0248
5.5386	3.152
5.5327	3.2669
5.5268	3.3294
5.5209	3.3775
5.5151	3.4274
5.5092	3.4535
5.5033	3.4622
5.4975	3.4897
5.4917	3.5177
5.4859	3.5276
5.4801	3.5383
5.4743	3.5674
5.4685	3.5968
5.4628	3.6159
5.457	3.6174
5.4513	3.614
5.4455	3.6086
5.4398	3.6174
5.4341	3.6129
5.4284	3.6041
5.4228	3.6195
5.4171	3.611
5.4114	3.6098
5.4058	3.6221
5.4002	3.6441
5.3945	3.6579
5.3889	3.6699
5.3833	3.6832
5.3778	3.7052
5.3722	3.7377
5.3666	3.7493
5.3611	3.7604
5.3555	3.7758
5.35	3.8061
5.3445	3.8153
5.339	3.8326
5.3335	3.844
5.328	3.8646
5.3225	3.8726
5.3171	3.8745
5.3116	3.8935
5.3062	3.8925
5.3008	3.8843
5.2954	3.885
5.29	3.8871
5.2846	3.8968
5.2792	3.9141
5.2738	3.9484
5.2684	3.9854
5.2631	4.0088
5.2578	4.0408
5.2524	4.0616
5.2471	4.077
5.2418	4.1372
5.2365	4.1874
5.2312	4.1985
5.226	4.2191
5.2207	4.2262
5.2154	4.2369
5.2102	4.2499
5.205	4.2499
5.1998	4.2456
5.1945	4.2473
5.1893	4.2286
5.1842	4.2224
5.179	4.2203
5.1738	4.2156
5.1686	4.1992
5.1635	4.1829
5.1584	4.1649
5.1532	4.1585
5.1481	4.1313
5.143	4.1168
5.1379	4.1043
5.1328	4.0827
5.1277	4.055
5.1227	4.0209
5.1176	3.9877
5.1126	3.943
5.1075	3.8923
5.1025	3.8277
5.0975	3.7902
5.0925	3.7881
5.0875	3.7746
5.0825	3.7682
5.0775	3.7836
5.0726	3.8082
5.0676	3.8288
5.0627	3.8442
5.0577	3.8852
5.0528	3.943
5.0479	3.9906
5.043	4.0455
5.038	4.1218
5.0332	4.2073
5.0283	4.2831
5.0234	4.3496
5.0185	4.4093
5.0137	4.436
5.0088	4.4758
5.004	4.535
4.9992	4.5597
4.9944	4.5814
4.9896	4.6115
4.9848	4.6196
4.98	4.6283
4.9752	4.6324
4.9704	4.6513
4.9657	4.671
4.9609	4.6721
4.9562	4.6665
4.9514	4.6892
4.9467	4.7013
4.942	4.6994
4.9373	4.7025
4.9326	4.7209
4.9279	4.7394
4.9232	4.7505
4.9186	4.7853
4.9139	4.8083
4.9092	4.8128
4.9046	4.8417
4.9	4.8438
4.8953	4.8516
4.8907	4.8834
4.8861	4.8978
4.8815	4.9153
4.8769	4.9499
4.8723	5.0044
4.8678	5.0589
4.8632	5.1254
4.8586	5.1699
4.8541	5.2173
4.8495	5.2926
4.845	5.3485
4.8405	5.3871
4.836	5.4468
4.8315	5.5313
4.827	5.5929
4.8225	5.653
4.818	5.7227
4.8135	5.7935
4.809	5.8806
4.8046	5.9888
4.8001	6.0457
4.7957	6.1037
4.7913	6.1757
4.7868	6.2292
4.7824	6.2839
4.778	6.322
4.7736	6.3474
4.7692	6.3848
4.7648	6.4293
4.7605	6.4679
4.7561	6.5176
4.7517	6.5885
4.7474	6.6593
4.7431	6.7355
4.7387	6.8291
4.7344	6.9423
4.7301	7.05
4.7258	7.1525
4.7215	7.2622
4.7172	7.3607
4.7129	7.4505
4.7086	7.5329
4.7043	7.6105
4.7	7.6747
4.6958	7.7408
4.6915	7.8038
4.6873	7.8575
4.6831	7.9203
4.6788	7.9935
4.6746	8.0581
4.6704	8.1072
4.6662	8.1718
4.662	8.235
4.6578	8.2973
4.6536	8.4077
4.6495	8.5588
4.6453	8.7146
4.6411	8.8692
4.637	9.0362
4.6328	9.2228
4.6287	9.4103
4.6246	9.5669
4.6205	9.7272
4.6163	9.8923
4.6122	10.0365
4.6081	10.2089
4.604	10.3742
4.6	10.5366
4.5959	10.7124
4.5918	10.8914
4.5877	11.0754
4.5837	11.2528
4.5796	11.4465
4.5756	11.6182
4.5716	11.7686
4.5675	11.9341
4.5635	12.0954
4.5595	12.2446
4.5555	12.4009
4.5515	12.5583
4.5475	12.7281
4.5435	12.9022
4.5395	13.0789
4.5356	13.2868
4.5316	13.5054
4.5276	13.6965
4.5237	13.8843
4.5197	14.0697
4.5158	14.2118
4.5119	14.3418
4.508	14.4683
4.504	14.5874
4.5001	14.7025
4.4962	14.8067
4.4923	14.9142
4.4884	15.011
4.4846	15.1029
4.4807	15.2083
4.4768	15.3
4.473	15.3871
4.4691	15.4724
4.4652	15.5531
4.4614	15.6085
4.4576	15.659
4.4537	15.721
4.4499	15.789
4.4461	15.8517
4.4423	15.9152
4.4385	15.9427
4.4347	15.9822
4.4309	16.0343
4.4271	16.086
4.4233	16.1395
4.4196	16.1686
4.4158	16.2013
4.412	16.2472
4.4083	16.2844
4.4045	16.3036
4.4008	16.3462
4.3971	16.4203
4.3934	16.4847
4.3896	16.5245
4.3859	16.5823
4.3822	16.6467
4.3785	16.6969
4.3748	16.7621
4.3711	16.8206
4.3674	16.8674
4.3638	16.9432
4.3601	17.0202
4.3564	17.0773
4.3528	17.1514
4.3491	17.2397
4.3455	17.3245
4.3418	17.4197
4.3382	17.5189
4.3346	17.598
4.331	17.7096
4.3273	17.8405
4.3237	17.949
4.3201	18.0617
4.3165	18.1908
4.3129	18.3132
4.3094	18.4593
4.3058	18.6026
4.3022	18.7425
4.2986	18.9114
4.2951	19.0506
4.2915	19.179
4.288	19.332
4.2844	19.4854
4.2809	19.6396
4.2774	19.7793
4.2738	19.8897
4.2703	20.006
4.2668	20.1338
4.2633	20.2565
4.2598	20.391
4.2563	20.5123
4.2528	20.6236
4.2493	20.7401
4.2458	20.8459
4.2424	20.94
4.2389	21.039
4.2354	21.1524
4.232	21.2474
4.2285	21.33
4.2251	21.4309
4.2216	21.5251
4.2182	21.6075
4.2148	21.693
4.2113	21.7667
4.2079	21.8292
4.2045	21.9064
4.2011	21.9805
4.1977	22.0345
4.1943	22.0779
4.1909	22.1435
4.1875	22.2126
4.1841	22.2635
4.1808	22.2882
4.1774	22.3223
4.174	22.3703
4.1707	22.4042
4.1673	22.4347
4.164	22.4696
4.1606	22.5105
4.1573	22.537
4.154	22.5524
4.1506	22.5569
4.1473	22.5622
4.144	22.5685
4.1407	22.5648
4.1374	22.5541
4.1341	22.5167
4.1308	22.4816
4.1275	22.4565
4.1242	22.4452
4.1209	22.4089
4.1177	22.3628
4.1144	22.3353
4.1111	22.3076
4.1079	22.2548
4.1046	22.1873
4.1014	22.1283
4.0981	22.0719
4.0949	22.0132
4.0917	21.954
4.0884	21.8837
4.0852	21.7771
4.082	21.6682
4.0788	21.5512
4.0756	21.4105
4.0724	21.2608
4.0692	21.1024
4.066	20.9435
4.0628	20.782
4.0596	20.5947
4.0565	20.3761
4.0533	20.0983
4.0501	19.7424
4.047	19.2785
4.0438	18.7414
4.0406	18.1524
4.0375	17.5578
4.0344	17.0126
4.0312	16.5378
4.0281	16.1023
4.025	15.6635
4.0218	15.2351
4.0187	14.8389
4.0156	14.4195
4.0125	13.9331
4.0094	13.3801
4.0063	12.7999
4.0032	12.2659
4.0001	11.7937
3.997	11.3821
3.994	11.0527
3.9909	10.7694
3.9878	10.5456
3.9847	10.3991
3.9817	10.3427
3.9786	10.337
3.9756	10.3706
3.9725	10.4602
3.9695	10.5544
3.9665	10.6496
3.9634	10.7815
3.9604	10.9665
3.9574	11.2113
3.9544	11.5019
3.9513	11.8462
3.9483	12.245
3.9453	12.6782
3.9423	13.1523
3.9393	13.6524
3.9363	13.9804
3.9333	14.0891
3.9304	14.1175
3.9274	14.1902
3.9244	14.3105
3.9214	14.4192
3.9185	14.5031
3.9155	14.5727
3.9126	14.6305
3.9096	14.6876
3.9067	14.7273
3.9037	14.7674
3.9008	14.8022
3.8979	14.8135
3.8949	14.841
3.892	14.8941
3.8891	14.9357
3.8862	14.9575
3.8833	14.9762
3.8804	15.0094
3.8775	15.0326
3.8746	15.0347
3.8717	15.0198
3.8688	15.0217
3.8659	15.0707
3.863	15.1126
3.8601	15.1306
3.8573	15.1773
3.8544	15.228
3.8515	15.246
3.8487	15.285
3.8458	15.38
3.843	15.4821
3.8401	15.6121
3.8373	15.7925
3.8344	16.0514
3.8316	16.3552
3.8288	16.682
3.8259	17.0105
3.8231	17.329
3.8203	17.6553
3.8175	17.9703
3.8147	18.3066
3.8119	18.6514
3.8091	19.0028
3.8063	19.4104
3.8035	19.8471
3.8007	20.283
3.7979	20.7112
3.7951	21.1522
3.7924	21.563
3.7896	21.8927
3.7868	22.1326
3.7841	22.2737
3.7813	22.3708
3.7785	22.4473
3.7758	22.5136
3.773	22.5505
3.7703	22.5759
3.7676	22.6041
3.7648	22.5986
3.7621	22.5797
3.7594	22.5759
3.7566	22.5494
3.7539	22.5101
3.7512	22.4966
3.7485	22.4947
3.7458	22.4809
3.7431	22.4769
3.7404	22.439
3.7377	22.4061
3.735	22.4146
3.7323	22.3987
3.7296	22.3677
3.7269	22.3478
3.7242	22.3142
3.7216	22.2657
3.7189	22.2465
3.7162	22.1963
3.7136	22.1541
3.7109	22.1158
3.7083	22.075
3.7056	22.0269
3.703	21.9865
3.7003	21.928
3.6977	21.8915
3.695	21.8621
3.6924	21.8058
3.6898	21.7589
3.6872	21.711
3.6845	21.6653
3.6819	21.6196
3.6793	21.573
3.6767	21.5258
3.6741	21.4441
3.6715	21.3868
3.6689	21.3508
3.6663	21.2888
3.6637	21.2353
3.6611	21.1953
3.6585	21.1526
3.656	21.0892
3.6534	21.0101
3.6508	20.9468
3.6482	20.9016
3.6457	20.8782
3.6431	20.8535
3.6406	20.7983
3.638	20.7332
3.6355	20.6854
3.6329	20.6409
3.6304	20.5703
3.6278	20.509
3.6253	20.467
3.6227	20.4275
3.6202	20.3659
3.6177	20.2897
3.6152	20.2324
3.6127	20.1822
3.6101	20.1298
3.6076	20.0398
3.6051	19.9704
3.6026	19.9174
3.6001	19.835
3.5976	19.745
3.5951	19.6533
3.5926	19.5593
3.5901	19.4743
3.5876	19.3609
3.5852	19.2157
3.5827	19.0779
3.5802	18.9109
3.5777	18.725
3.5753	18.5692
3.5728	18.4378
3.5704	18.3589
3.5679	18.3324
3.5654	18.3255
3.563	18.3075
3.5605	18.2782
3.5581	18.1981
3.5557	18.0863
3.5532	17.9779
3.5508	17.8786
3.5484	17.7534
3.5459	17.5814
3.5435	17.3932
3.5411	17.1893
3.5387	16.9392
3.5363	16.6534
3.5338	16.3626
3.5314	16.0194
3.529	15.5938
3.5266	15.1299
3.5242	14.6523
3.5218	14.1578
3.5195	13.697
3.5171	13.3093
3.5147	12.9766
3.5123	12.7201
3.5099	12.5368
3.5075	12.3606
3.5052	12.1707
3.5028	12.0212
3.5004	11.9035
3.4981	11.7797
3.4957	11.6101
3.4934	11.4605
3.491	11.3087
3.4887	11.1476
3.4863	11.0176
3.484	10.9198
3.4816	10.8289
3.4793	10.7417
3.477	10.7105
3.4746	10.7768
3.4723	10.9501
3.47	11.1955
3.4677	11.4787
3.4653	11.7792
3.463	12.0549
3.4607	12.2446
3.4584	12.353
3.4561	12.4065
3.4538	12.4406
3.4515	12.4627
3.4492	12.4563
3.4469	12.4551
3.4446	12.4324
3.4423	12.4077
3.44	12.3921
3.4378	12.3857
3.4355	12.3743
3.4332	12.3341
3.4309	12.281
3.4287	12.2588
3.4264	12.2403
3.4241	12.1846
3.4219	12.1276
3.4196	12.0757
3.4174	12.0378
3.4151	11.9867
3.4129	11.9286
3.4106	11.8917
3.4084	11.8313
3.4061	11.7844
3.4039	11.7444
3.4017	11.6693
3.3994	11.5893
3.3972	11.5457
3.395	11.513
3.3928	11.4721
3.3906	11.4058
3.3883	11.3179
3.3861	11.227
3.3839	11.1659
3.3817	11.1284
3.3795	11.0527
3.3773	10.9909
3.3751	10.9596
3.3729	10.9241
3.3707	10.8426
3.3685	10.7446
3.3663	10.6776
3.3641	10.5999
3.362	10.4902
3.3598	10.3529
3.3576	10.1944
3.3554	10.0554
3.3533	9.9536
3.3511	9.8849
3.3489	9.9105
3.3468	10.0403
3.3446	10.2707
3.3425	10.6025
3.3403	10.9776
3.3382	11.2895
3.336	11.5618
3.3339	11.7759
3.3317	11.8955
3.3296	11.9538
3.3274	11.9957
3.3253	12.0319
3.3232	12.0473
3.321	12.0343
3.3189	12.0104
3.3168	11.995
3.3147	11.9867
3.3126	11.9376
3.3104	11.8716
3.3083	11.8185
3.3062	11.7392
3.3041	11.679
3.302	11.6383
3.2999	11.5798
3.2978	11.5012
3.2957	11.4418
3.2936	11.3662
3.2915	11.3001
3.2894	11.2426
3.2874	11.1625
3.2853	11.1173
3.2832	11.0773
3.2811	10.9866
3.279	10.8829
3.277	10.8151
3.2749	10.7751
3.2728	10.7247
3.2708	10.6397
3.2687	10.5527
3.2666	10.4827
3.2646	10.4078
3.2625	10.3467
3.2605	10.2645
3.2584	10.2006
3.2564	10.1613
3.2543	10.1007
3.2523	10.0239
3.2503	9.9512
3.2482	9.862
3.2462	9.7457
3.2442	9.6914
3.2421	9.6498
3.2401	9.5778
3.2381	9.4999
3.2361	9.4473
3.234	9.3748
3.232	9.3047
3.23	9.2453
3.228	9.1868
3.226	9.1094
3.224	9.0457
3.222	9.0092
3.22	8.9365
3.218	8.8773
3.216	8.8174
3.214	8.7686
3.212	8.7264
3.21	8.6646
3.208	8.5836
3.206	8.5202
3.204	8.5114
3.2021	8.4633
3.2001	8.3885
3.1981	8.3487
3.1961	8.3004
3.1942	8.2436
3.1922	8.1924
3.1902	8.1353
3.1883	8.1003
3.1863	8.0858
3.1844	8.0588
3.1824	7.9769
3.1805	7.9236
3.1785	7.8713
3.1766	7.8107
3.1746	7.7725
3.1727	7.7209
3.1707	7.6892
3.1688	7.6707
3.1669	7.558
3.1649	7.5222
3.163	7.5071
3.1611	7.4405
3.1591	7.4017
3.1572	7.3546
3.1553	7.307
3.1534	7.2591
3.1515	7.1956
3.1495	7.1625
3.1476	7.1578
3.1457	7.1184
3.1438	7.0682
3.1419	7.0124
3.14	6.9882
3.1381	6.9517
3.1362	6.9008
3.1343	6.8648
3.1324	6.8473
3.1305	6.8224
3.1286	6.7791
3.1268	6.7471
3.1249	6.691
3.123	6.6387
3.1211	6.6289
3.1192	6.6195
3.1174	6.5825
3.1155	6.5335
3.1136	6.503
3.1117	6.4878
3.1099	6.4395
3.108	6.3751
3.1061	6.363
3.1043	6.3561
3.1024	6.3422
3.1006	6.2905
3.0987	6.2498
3.0969	6.2095
3.095	6.2015
3.0932	6.2221
3.0913	6.215
3.0895	6.1664
3.0876	6.1328
3.0858	6.1113
3.084	6.094
3.0821	6.0833
3.0803	6.0963
3.0785	6.0781
3.0766	6.0601
3.0748	6.0225
3.073	6.0092
3.0712	6.0052
3.0694	6.0068
3.0675	6.0004
3.0657	5.9763
3.0639	5.9493
3.0621	5.9114
3.0603	5.9254
3.0585	5.9377
3.0567	5.9401
3.0549	5.9502
3.0531	5.9209
3.0513	5.8714
3.0495	5.8865
3.0477	5.9067
3.0459	5.8934
3.0441	5.8984
3.0423	5.8827
3.0406	5.8702
3.0388	5.8844
3.037	5.9078
3.0352	5.9102
3.0334	5.9045
3.0317	5.8882
3.0299	5.8681
3.0281	5.918
3.0264	5.9218
3.0246	5.9284
3.0228	5.954
3.0211	5.9121
3.0193	5.8676
3.0176	5.8503
3.0158	5.8565
3.014	5.8591
3.0123	5.8458
3.0105	5.8479
3.0088	5.8467
3.007	5.8219
3.0053	5.7958
3.0036	5.8105
3.0018	5.8171
3.0001	5.8003
2.9984	5.7802
2.9966	5.7769
