Name: Gray Slate
Type:  Rocks
6.1716	3.0099
6.1643	3.0524
6.157	3.0965
6.1496	3.1369
6.1424	3.1706
6.1351	3.197
6.1278	3.2177
6.1206	3.2355
6.1134	3.2527
6.1062	3.2697
6.099	3.285
6.0918	3.2951
6.0847	3.2967
6.0776	3.2886
6.0704	3.2721
6.0633	3.252
6.0563	3.2328
6.0492	3.2199
6.0421	3.2149
6.0351	3.2164
6.0281	3.2194
6.0211	3.2194
6.0141	3.212
6.0071	3.1958
6.0002	3.1726
5.9932	3.1455
5.9863	3.1183
5.9794	3.0931
5.9725	3.0701
5.9657	3.0486
5.9588	3.0285
5.952	3.0112
5.9451	3.0003
5.9383	2.9979
5.9315	3.0065
5.9247	3.0255
5.918	3.0512
5.9112	3.0797
5.9045	3.1077
5.8978	3.1334
5.8911	3.1573
5.8844	3.1817
5.8777	3.2087
5.8711	3.2398
5.8644	3.2738
5.8578	3.3082
5.8512	3.34
5.8446	3.3676
5.838	3.3903
5.8314	3.4099
5.8249	3.429
5.8184	3.4499
5.8118	3.4725
5.8053	3.4951
5.7988	3.5142
5.7923	3.5278
5.7859	3.5348
5.7794	3.5367
5.773	3.5359
5.7666	3.5362
5.7602	3.5389
5.7538	3.5439
5.7474	3.5505
5.741	3.557
5.7347	3.5625
5.7283	3.5661
5.722	3.5678
5.7157	3.5681
5.7094	3.5659
5.7031	3.5613
5.6969	3.5537
5.6906	3.5424
5.6844	3.5271
5.6782	3.508
5.6719	3.4848
5.6657	3.4575
5.6596	3.4267
5.6534	3.3929
5.6472	3.3578
5.6411	3.3223
5.6349	3.2879
5.6288	3.2549
5.6227	3.223
5.6166	3.1917
5.6106	3.1596
5.6045	3.1278
5.5984	3.0969
5.5924	3.0695
5.5864	3.0474
5.5804	3.0326
5.5744	3.0271
5.5684	3.0316
5.5624	3.0469
5.5564	3.0735
5.5505	3.1103
5.5445	3.1558
5.5386	3.2058
5.5327	3.2562
5.5268	3.3039
5.5209	3.3465
5.5151	3.384
5.5092	3.4185
5.5033	3.4522
5.4975	3.4874
5.4917	3.5243
5.4859	3.5625
5.4801	3.6003
5.4743	3.6365
5.4685	3.669
5.4628	3.6961
5.457	3.7164
5.4513	3.7286
5.4455	3.7317
5.4398	3.7248
5.4341	3.7077
5.4284	3.6817
5.4228	3.6478
5.4171	3.6063
5.4114	3.5587
5.4058	3.5054
5.4002	3.4472
5.3945	3.3865
5.3889	3.3247
5.3833	3.2654
5.3778	3.2113
5.3722	3.1651
5.3666	3.129
5.3611	3.1037
5.3555	3.0891
5.35	3.0847
5.3445	3.0888
5.339	3.0991
5.3335	3.1139
5.328	3.1316
5.3225	3.1508
5.3171	3.1711
5.3116	3.1922
5.3062	3.2142
5.3008	3.2374
5.2954	3.2622
5.29	3.2901
5.2846	3.3218
5.2792	3.3587
5.2738	3.4015
5.2684	3.4506
5.2631	3.5052
5.2578	3.5645
5.2524	3.6281
5.2471	3.6953
5.2418	3.7659
5.2365	3.8384
5.2312	3.9114
5.226	3.9827
5.2207	4.0501
5.2154	4.1112
5.2102	4.1645
5.205	4.2085
5.1998	4.243
5.1945	4.2676
5.1893	4.2842
5.1842	4.2945
5.179	4.3006
5.1738	4.3054
5.1686	4.3099
5.1635	4.315
5.1584	4.32
5.1532	4.3248
5.1481	4.3287
5.143	4.332
5.1379	4.3358
5.1328	4.3406
5.1277	4.3471
5.1227	4.3547
5.1176	4.3622
5.1126	4.3669
5.1075	4.3674
5.1025	4.3624
5.0975	4.3511
5.0925	4.3348
5.0875	4.3155
5.0825	4.2951
5.0775	4.2767
5.0726	4.2621
5.0676	4.2525
5.0627	4.2482
5.0577	4.2478
5.0528	4.249
5.0479	4.2495
5.043	4.2475
5.038	4.2422
5.0332	4.2354
5.0283	4.2291
5.0234	4.2256
5.0185	4.2264
5.0137	4.2322
5.0088	4.2422
5.004	4.2571
4.9992	4.2767
4.9944	4.3035
4.9896	4.3394
4.9848	4.3863
4.98	4.4444
4.9752	4.5126
4.9704	4.5883
4.9657	4.6674
4.9609	4.7463
4.9562	4.821
4.9514	4.8877
4.9467	4.9445
4.942	4.9907
4.9373	5.029
4.9326	5.0639
4.9279	5.1027
4.9232	5.1522
4.9186	5.2184
4.9139	5.3037
4.9092	5.407
4.9046	5.5245
4.9	5.6501
4.8953	5.7773
4.8907	5.9008
4.8861	6.0171
4.8815	6.1238
4.8769	6.2211
4.8723	6.3097
4.8678	6.3906
4.8632	6.4648
4.8586	6.5334
4.8541	6.5971
4.8495	6.6559
4.845	6.7098
4.8405	6.7586
4.836	6.8021
4.8315	6.8406
4.827	6.8746
4.8225	6.9042
4.818	6.9304
4.8135	6.9535
4.809	6.9746
4.8046	6.994
4.8001	7.0129
4.7957	7.0325
4.7913	7.0542
4.7868	7.0791
4.7824	7.1088
4.778	7.1432
4.7736	7.1832
4.7692	7.228
4.7648	7.276
4.7605	7.3253
4.7561	7.3749
4.7517	7.4227
4.7474	7.4692
4.7431	7.5139
4.7387	7.5579
4.7344	7.6012
4.7301	7.6433
4.7258	7.683
4.7215	7.7182
4.7172	7.7472
4.7129	7.768
4.7086	7.7804
4.7043	7.7852
4.7	7.7847
4.6958	7.7821
4.6915	7.7809
4.6873	7.7857
4.6831	7.7995
4.6788	7.8247
4.6746	7.8613
4.6704	7.9084
4.6662	7.9637
4.662	8.0235
4.6578	8.0857
4.6536	8.1494
4.6495	8.214
4.6453	8.2802
4.6411	8.3481
4.637	8.4178
4.6328	8.4882
4.6287	8.5576
4.6246	8.6252
4.6205	8.691
4.6163	8.7556
4.6122	8.8192
4.6081	8.8819
4.604	8.9427
4.6	9.0004
4.5959	9.0542
4.5918	9.1037
4.5877	9.1492
4.5837	9.1915
4.5796	9.2315
4.5756	9.2693
4.5716	9.3047
4.5675	9.3375
4.5635	9.3671
4.5595	9.3932
4.5555	9.4157
4.5515	9.4339
4.5475	9.4473
4.5435	9.4561
4.5395	9.4604
4.5356	9.4602
4.5316	9.4554
4.5276	9.4451
4.5237	9.4277
4.5197	9.4023
4.5158	9.3693
4.5119	9.3308
4.508	9.2911
4.504	9.2557
4.5001	9.2282
4.4962	9.2107
4.4923	9.2028
4.4884	9.2021
4.4846	9.2056
4.4807	9.2114
4.4768	9.2195
4.473	9.232
4.4691	9.2509
4.4652	9.2788
4.4614	9.3167
4.4576	9.3633
4.4537	9.4164
4.4499	9.4724
4.4461	9.5286
4.4423	9.5827
4.4385	9.6344
4.4347	9.6847
4.4309	9.7354
4.4271	9.7885
4.4233	9.8445
4.4196	9.9031
4.4158	9.9622
4.412	10.0203
4.4083	10.0766
4.4045	10.1311
4.4008	10.1854
4.3971	10.2412
4.3934	10.2995
4.3896	10.3606
4.3859	10.4228
4.3822	10.484
4.3785	10.5431
4.3748	10.5991
4.3711	10.6524
4.3674	10.7041
4.3638	10.7556
4.3601	10.8063
4.3564	10.8554
4.3528	10.9005
4.3491	10.9405
4.3455	10.9745
4.3418	11.0028
4.3382	11.0272
4.3346	11.0494
4.331	11.0712
4.3273	11.0924
4.3237	11.1123
4.3201	11.1291
4.3165	11.1417
4.3129	11.1497
4.3094	11.1547
4.3058	11.1587
4.3022	11.1647
4.2986	11.1745
4.2951	11.1891
4.2915	11.2076
4.288	11.2288
4.2844	11.2513
4.2809	11.2745
4.2774	11.2979
4.2738	11.3218
4.2703	11.3459
4.2668	11.3695
4.2633	11.3917
4.2598	11.4111
4.2563	11.4264
4.2528	11.4382
4.2493	11.4465
4.2458	11.4528
4.2424	11.4578
4.2389	11.4631
4.2354	11.469
4.232	11.4767
4.2285	11.4865
4.2251	11.4984
4.2216	11.5126
4.2182	11.5281
4.2148	11.5437
4.2113	11.5585
4.2079	11.5724
4.2045	11.5856
4.2011	11.5987
4.1977	11.6126
4.1943	11.6281
4.1909	11.6448
4.1875	11.6624
4.1841	11.6805
4.1808	11.6983
4.1774	11.7155
4.174	11.7318
4.1707	11.7459
4.1673	11.7578
4.164	11.7672
4.1606	11.7736
4.1573	11.7784
4.154	11.7827
4.1506	11.7887
4.1473	11.797
4.144	11.808
4.1407	11.821
4.1374	11.8342
4.1341	11.8461
4.1308	11.8559
4.1275	11.8631
4.1242	11.8689
4.1209	11.8734
4.1177	11.8779
4.1144	11.883
4.1111	11.8885
4.1079	11.8937
4.1046	11.8978
4.1014	11.8996
4.0981	11.8988
4.0949	11.8947
4.0917	11.8877
4.0884	11.8782
4.0852	11.8667
4.082	11.8533
4.0788	11.8372
4.0756	11.8176
4.0724	11.7934
4.0692	11.7635
4.066	11.728
4.0628	11.6858
4.0596	11.637
4.0565	11.5798
4.0533	11.5109
4.0501	11.4267
4.047	11.3231
4.0438	11.1982
4.0406	11.0524
4.0375	10.8898
4.0344	10.7168
4.0312	10.5415
4.0281	10.371
4.025	10.2108
4.0218	10.0622
4.0187	9.9242
4.0156	9.7914
4.0125	9.6571
4.0094	9.515
4.0063	9.3598
4.0032	9.1889
4.0001	9.0039
3.997	8.8099
3.994	8.6149
3.9909	8.4293
3.9878	8.263
3.9847	8.1245
3.9817	8.0196
3.9786	7.9512
3.9756	7.9187
3.9725	7.9197
3.9695	7.9505
3.9665	8.0077
3.9634	8.0888
3.9604	8.1926
3.9574	8.3187
3.9544	8.4663
3.9513	8.6331
3.9483	8.8147
3.9453	9.0038
3.9423	9.1905
3.9393	9.3653
3.9363	9.5195
3.9333	9.6488
3.9304	9.7531
3.9274	9.8361
3.9244	9.9036
3.9214	9.9615
3.9185	10.0136
3.9155	10.0615
3.9126	10.1055
3.9096	10.145
3.9067	10.1799
3.9037	10.2105
3.9008	10.2379
3.8979	10.262
3.8949	10.284
3.892	10.3041
3.8891	10.3227
3.8862	10.3412
3.8833	10.3606
3.8804	10.3816
3.8775	10.4049
3.8746	10.4295
3.8717	10.4555
3.8688	10.4821
3.8659	10.5091
3.863	10.5357
3.8601	10.5616
3.8573	10.5852
3.8544	10.6056
3.8515	10.6225
3.8487	10.6379
3.8458	10.6539
3.843	10.674
3.8401	10.702
3.8373	10.7398
3.8344	10.7878
3.8316	10.8446
3.8288	10.907
3.8259	10.9719
3.8231	11.0365
3.8203	11.0994
3.8175	11.1618
3.8147	11.2264
3.8119	11.2961
3.8091	11.3729
3.8063	11.4576
3.8035	11.5477
3.8007	11.6394
3.7979	11.7275
3.7951	11.8076
3.7924	11.877
3.7896	11.9351
3.7868	11.9825
3.7841	12.0213
3.7813	12.0533
3.7785	12.0801
3.7758	12.1021
3.773	12.1199
3.7703	12.1327
3.7676	12.1413
3.7648	12.1459
3.7621	12.1478
3.7594	12.1473
3.7566	12.1459
3.7539	12.1433
3.7512	12.1399
3.7485	12.1361
3.7458	12.1327
3.7431	12.1301
3.7404	12.1292
3.7377	12.1301
3.735	12.1325
3.7323	12.1356
3.7296	12.1383
3.7269	12.1395
3.7242	12.1387
3.7216	12.1361
3.7189	12.1313
3.7162	12.1249
3.7136	12.1174
3.7109	12.1096
3.7083	12.1021
3.7056	12.0961
3.703	12.0915
3.7003	12.0887
3.6977	12.087
3.695	12.0856
3.6924	12.0834
3.6898	12.0799
3.6872	12.0751
3.6845	12.0689
3.6819	12.0619
3.6793	12.0545
3.6767	12.0466
3.6741	12.0387
3.6715	12.0303
3.6689	12.0213
3.6663	12.0119
3.6637	12.0021
3.6611	11.9928
3.6585	11.9846
3.656	11.978
3.6534	11.9717
3.6508	11.965
3.6482	11.9554
3.6457	11.9416
3.6431	11.9224
3.6406	11.8988
3.638	11.8727
3.6355	11.8465
3.6329	11.8224
3.6304	11.8012
3.6278	11.7824
3.6253	11.7655
3.6227	11.748
3.6202	11.7281
3.6177	11.7049
3.6152	11.677
3.6127	11.6442
3.6101	11.6073
3.6076	11.5683
3.6051	11.5288
3.6026	11.4908
3.6001	11.4546
3.5976	11.4202
3.5951	11.3862
3.5926	11.3502
3.5901	11.3097
3.5876	11.2635
3.5852	11.2114
3.5827	11.1547
3.5802	11.0958
3.5777	11.0374
3.5753	10.9819
3.5728	10.9299
3.5704	10.8807
3.5679	10.8331
3.5654	10.786
3.563	10.7379
3.5605	10.6889
3.5581	10.6393
3.5557	10.5895
3.5532	10.54
3.5508	10.4902
3.5484	10.4404
3.5459	10.3909
3.5435	10.3428
3.5411	10.2972
3.5387	10.2543
3.5363	10.2137
3.5338	10.1727
3.5314	10.1285
3.529	10.0772
3.5266	10.0177
3.5242	9.9507
3.5218	9.8794
3.5195	9.8073
3.5171	9.7387
3.5147	9.6755
3.5123	9.6189
3.5099	9.5674
3.5075	9.5203
3.5052	9.4758
3.5028	9.4325
3.5004	9.3889
3.4981	9.3432
3.4957	9.2942
3.4934	9.2418
3.491	9.186
3.4887	9.1289
3.4863	9.0726
3.484	9.0202
3.4816	8.9752
3.4793	8.9413
3.477	8.9226
3.4746	8.9231
3.4723	8.9456
3.47	8.9898
3.4677	9.0518
3.4653	9.1248
3.463	9.1992
3.4607	9.266
3.4584	9.3193
3.4561	9.3576
3.4538	9.3825
3.4515	9.3985
3.4492	9.41
3.4469	9.4196
3.4446	9.4279
3.4423	9.4337
3.44	9.4347
3.4378	9.4296
3.4355	9.4186
3.4332	9.404
3.4309	9.388
3.4287	9.3729
3.4264	9.3585
3.4241	9.3439
3.4219	9.326
3.4196	9.303
3.4174	9.2738
3.4151	9.2398
3.4129	9.2028
3.4106	9.165
3.4084	9.1281
3.4061	9.0922
3.4039	9.0574
3.4017	9.0227
3.3994	8.9882
3.3972	8.9545
3.395	8.9224
3.3928	8.8925
3.3906	8.864
3.3883	8.8368
3.3861	8.8092
3.3839	8.7802
3.3817	8.749
3.3795	8.7147
3.3773	8.6783
3.3751	8.6406
3.3729	8.6025
3.3707	8.5652
3.3685	8.529
3.3663	8.4934
3.3641	8.457
3.362	8.418
3.3598	8.3747
3.3576	8.3262
3.3554	8.2739
3.3533	8.223
3.3511	8.1802
3.3489	8.1532
3.3468	8.1472
3.3446	8.1625
3.3425	8.1948
3.3403	8.2364
3.3382	8.2781
3.336	8.3126
3.3339	8.336
3.3317	8.3486
3.3296	8.3522
3.3274	8.3498
3.3253	8.3443
3.3232	8.337
3.321	8.3288
3.3189	8.3209
3.3168	8.3129
3.3147	8.3051
3.3126	8.297
3.3104	8.2882
3.3083	8.2787
3.3062	8.2689
3.3041	8.2596
3.302	8.2505
3.2999	8.2414
3.2978	8.2319
3.2957	8.2216
3.2936	8.2103
3.2915	8.1986
3.2894	8.1866
3.2874	8.1747
3.2853	8.1632
3.2832	8.1522
3.2811	8.1429
3.279	8.136
3.277	8.1321
3.2749	8.1323
3.2728	8.1355
3.2708	8.141
3.2687	8.1464
3.2666	8.1498
3.2646	8.1491
3.2625	8.1433
3.2605	8.1328
3.2584	8.1189
3.2564	8.1039
3.2543	8.0905
3.2523	8.0804
3.2503	8.0739
3.2482	8.0701
3.2462	8.0668
3.2442	8.0618
3.2421	8.0527
3.2401	8.0385
3.2381	8.0199
3.2361	7.9986
3.234	7.9763
3.232	7.9551
3.23	7.9355
3.228	7.9163
3.226	7.8964
3.224	7.8739
3.222	7.8481
3.22	7.8189
3.218	7.7879
3.216	7.7555
3.214	7.7235
3.212	7.6919
3.21	7.6608
3.208	7.6299
3.206	7.5995
3.204	7.5698
3.2021	7.5407
3.2001	7.5117
3.1981	7.482
3.1961	7.4519
3.1942	7.4208
3.1922	7.3895
3.1902	7.3588
3.1883	7.3304
3.1863	7.305
3.1844	7.2828
3.1824	7.2622
3.1805	7.2421
3.1785	7.2203
3.1766	7.195
3.1746	7.1655
3.1727	7.1329
3.1707	7.0985
3.1688	7.064
3.1669	7.0308
3.1649	6.9995
3.163	6.9696
3.1611	6.9394
3.1591	6.9081
3.1572	6.8756
3.1553	6.8416
3.1534	6.8071
3.1515	6.7727
3.1495	6.7392
3.1476	6.7061
3.1457	6.6724
3.1438	6.6368
3.1419	6.5987
3.14	6.5587
3.1381	6.5193
3.1362	6.4832
3.1343	6.4532
3.1324	6.4293
3.1305	6.4092
3.1286	6.3879
3.1268	6.3609
3.1249	6.3255
3.123	6.2827
3.1211	6.236
3.1192	6.1901
3.1174	6.1482
3.1155	6.1109
3.1136	6.0759
3.1117	6.0412
3.1099	6.0051
3.108	5.9673
3.1061	5.9285
3.1043	5.8905
3.1024	5.8531
3.1006	5.8173
3.0987	5.7829
3.0969	5.7505
3.095	5.7207
3.0932	5.6938
3.0913	5.669
3.0895	5.6438
3.0876	5.6166
3.0858	5.5857
3.084	5.552
3.0821	5.5168
3.0803	5.4838
3.0785	5.4556
3.0766	5.4325
3.0748	5.4139
3.073	5.397
3.0712	5.379
3.0694	5.3572
3.0675	5.3311
3.0657	5.3007
3.0639	5.2675
3.0621	5.233
3.0603	5.1993
3.0585	5.1674
3.0567	5.139
3.0549	5.1151
3.0531	5.0957
3.0513	5.0801
3.0495	5.0672
3.0477	5.0557
3.0459	5.0441
3.0441	5.0311
3.0423	5.0165
3.0406	5.0007
3.0388	4.985
3.037	4.9701
3.0352	4.9571
3.0334	4.9462
3.0317	4.9359
3.0299	4.9234
3.0281	4.9067
3.0264	4.8849
3.0246	4.8605
3.0228	4.8376
3.0211	4.82
3.0193	4.8115
3.0176	4.8112
3.0158	4.8157
3.014	4.8198
3.0123	4.8187
3.0105	4.8093
3.0088	4.7921
3.007	4.7699
3.0053	4.7463
3.0036	4.7249
3.0018	4.7065
3.0001	4.6916
2.9984	4.6796
2.9966	4.6701
2.9949	4.6624
2.9932	4.6567
2.9914	4.6525
2.9897	4.648
2.988	4.6416
2.9863	4.6325
2.9845	4.6215
2.9828	4.6097
2.9811	4.5999
2.9794	4.5928
2.9777	4.5878
2.976	4.583
2.9743	4.576
2.9726	4.566
2.9709	4.5533
2.9692	4.5397
2.9675	4.5275
2.9658	4.5179
2.9641	4.5104
2.9624	4.5038
2.9607	4.4958
2.959	4.4854
2.9573	4.4717
2.9556	4.4566
2.9539	4.4414
2.9523	4.4281
2.9506	4.4176
2.9489	4.4093
2.9472	4.4016
2.9455	4.3934
