Name: 12023.139
Type: Soil
Class: Lunar
Subclass: Maria
Particle Size: Fine
Sample No.: 12023.139
Owner: JHU
Wavelength range: IR
Origin: Apollo 12 landing site via the NASA Lunar Sample Repository at Johnson 
Space Center, Houston, TX.
Description:  This sample is one of a suite of soils of similar chemistry, but 
6.7414	10.357
6.7327	10.373
6.7239	10.406
6.7152	10.416
6.7065	10.418
6.6979	10.421
6.6892	10.418
6.6806	10.446
6.6720	10.449
6.6634	10.447
6.6549	10.474
6.6464	10.473
6.6378	10.462
6.6294	10.490
6.6209	10.507
6.6124	10.509
6.6040	10.523
6.5956	10.546
6.5872	10.563
6.5789	10.561
6.5705	10.561
6.5622	10.580
6.5539	10.619
6.5456	10.631
6.5374	10.653
6.5292	10.673
6.5209	10.684
6.5128	10.693
6.5046	10.703
6.4964	10.727
6.4883	10.765
6.4802	10.775
6.4721	10.776
6.4640	10.811
6.4560	10.832
6.4480	10.850
6.4399	10.864
6.4320	10.855
6.4240	10.865
6.4160	10.896
6.4081	10.913
6.4002	10.900
6.3923	10.885
6.3844	10.899
6.3766	10.930
6.3687	10.928
6.3609	10.934
6.3531	10.945
6.3454	10.926
6.3376	10.932
6.3299	10.955
6.3221	10.951
6.3144	10.945
6.3068	10.962
6.2991	10.988
6.2914	10.969
6.2838	10.955
6.2762	10.971
6.2686	10.985
6.2611	10.977
6.2535	10.990
6.2460	11.003
6.2385	10.996
6.2310	11.004
6.2235	11.019
6.2160	11.037
6.2086	11.054
6.2011	11.077
6.1937	11.092
6.1863	11.126
6.1790	11.140
6.1716	11.141
6.1643	11.166
6.1570	11.181
6.1496	11.194
6.1424	11.201
6.1351	11.208
6.1278	11.247
6.1206	11.294
6.1134	11.332
6.1062	11.342
6.0990	11.352
6.0918	11.383
6.0847	11.414
6.0776	11.415
6.0704	11.416
6.0633	11.431
6.0563	11.474
6.0492	11.488
6.0421	11.474
6.0351	11.489
6.0281	11.515
6.0211	11.568
6.0141	11.608
6.0071	11.626
6.0002	11.652
5.9932	11.699
5.9863	11.752
5.9794	11.799
5.9725	11.858
5.9657	11.881
5.9588	11.899
5.9520	11.958
5.9451	12.031
5.9383	12.083
5.9315	12.139
5.9247	12.176
5.9180	12.213
5.9112	12.276
5.9045	12.310
5.8978	12.340
5.8911	12.401
5.8844	12.465
5.8777	12.499
5.8711	12.537
5.8644	12.580
5.8578	12.618
5.8512	12.669
5.8446	12.694
5.8380	12.722
5.8314	12.786
5.8249	12.853
5.8184	12.873
5.8118	12.898
5.8053	12.933
5.7988	12.972
5.7923	13.029
5.7859	13.051
5.7794	13.067
5.7730	13.111
5.7666	13.162
5.7602	13.201
5.7538	13.217
5.7474	13.218
5.7410	13.240
5.7347	13.281
5.7283	13.296
5.7220	13.295
5.7157	13.317
5.7094	13.339
5.7031	13.343
5.6969	13.354
5.6906	13.361
5.6844	13.370
5.6782	13.387
5.6719	13.397
5.6657	13.400
5.6596	13.428
5.6534	13.457
5.6472	13.471
5.6411	13.491
5.6349	13.521
5.6288	13.547
5.6227	13.568
5.6166	13.611
5.6106	13.647
5.6045	13.648
5.5984	13.688
5.5924	13.717
5.5864	13.739
5.5804	13.797
5.5744	13.850
5.5684	13.870
5.5624	13.871
5.5564	13.908
5.5505	13.931
5.5445	13.930
5.5386	13.950
5.5327	13.969
5.5268	13.977
5.5209	13.974
5.5151	13.983
5.5092	13.993
5.5033	13.992
5.4975	13.977
5.4917	14.004
5.4859	14.030
5.4801	14.029
5.4743	14.018
5.4685	14.016
5.4628	14.028
5.4570	14.000
5.4513	13.987
5.4455	14.002
5.4398	13.998
5.4341	14.007
5.4284	14.029
5.4228	14.026
5.4171	14.012
5.4114	14.013
5.4058	14.040
5.4002	14.038
5.3945	14.026
5.3889	14.025
5.3833	14.017
5.3778	14.013
5.3722	14.013
5.3666	14.002
5.3611	14.022
5.3555	14.031
5.3500	14.023
5.3445	14.029
5.3390	14.040
5.3335	14.029
5.3280	14.009
5.3225	14.011
5.3171	14.036
5.3116	14.065
5.3062	14.104
5.3008	14.120
5.2954	14.126
5.2900	14.144
5.2846	14.167
5.2792	14.188
5.2738	14.199
5.2684	14.210
5.2631	14.252
5.2578	14.279
5.2524	14.317
5.2471	14.372
5.2418	14.397
5.2365	14.424
5.2312	14.465
5.2260	14.519
5.2207	14.564
5.2154	14.596
5.2102	14.632
5.2050	14.680
5.1998	14.716
5.1945	14.739
5.1893	14.784
5.1842	14.830
5.1790	14.868
5.1738	14.913
5.1686	14.940
5.1635	14.960
5.1584	14.995
5.1532	15.043
5.1481	15.110
5.1430	15.156
5.1379	15.192
5.1328	15.224
5.1277	15.260
5.1227	15.315
5.1176	15.351
5.1126	15.390
5.1075	15.435
5.1025	15.484
5.0975	15.521
5.0925	15.542
5.0875	15.584
5.0825	15.628
5.0775	15.652
5.0726	15.698
5.0676	15.751
5.0627	15.796
5.0577	15.828
5.0528	15.869
5.0479	15.914
5.0430	15.949
5.0380	15.992
5.0332	16.049
5.0283	16.096
5.0234	16.134
5.0185	16.190
5.0137	16.259
5.0088	16.291
5.0040	16.319
4.9992	16.371
4.9944	16.424
4.9896	16.481
4.9848	16.527
4.9800	16.568
4.9752	16.607
4.9704	16.645
4.9657	16.712
4.9609	16.771
4.9562	16.827
4.9514	16.872
4.9467	16.917
4.9420	16.986
4.9373	17.041
4.9326	17.080
4.9279	17.128
4.9232	17.194
4.9186	17.251
4.9139	17.302
4.9092	17.347
4.9046	17.389
4.9000	17.426
4.8953	17.467
4.8907	17.518
4.8861	17.570
4.8815	17.610
4.8769	17.652
4.8723	17.694
4.8678	17.732
4.8632	17.772
4.8586	17.801
4.8541	17.870
4.8495	17.936
4.8450	17.981
4.8405	18.020
4.8360	18.044
4.8315	18.085
4.8270	18.152
4.8225	18.183
4.8180	18.191
4.8135	18.226
4.8090	18.281
4.8046	18.341
4.8001	18.366
4.7957	18.390
4.7913	18.436
4.7868	18.471
4.7824	18.506
4.7780	18.539
4.7736	18.578
4.7692	18.609
4.7648	18.640
4.7605	18.681
4.7561	18.706
4.7517	18.754
4.7474	18.784
4.7431	18.818
4.7387	18.861
4.7344	18.896
4.7301	18.938
4.7258	18.972
4.7215	19.011
4.7172	19.054
4.7129	19.094
4.7086	19.128
4.7043	19.161
4.7000	19.191
4.6958	19.235
4.6915	19.292
4.6873	19.309
4.6831	19.334
4.6788	19.380
4.6746	19.411
4.6704	19.435
4.6662	19.477
4.6620	19.503
4.6578	19.528
4.6536	19.570
4.6495	19.614
4.6453	19.648
4.6411	19.670
4.6370	19.692
4.6328	19.733
4.6287	19.763
4.6246	19.788
4.6205	19.806
4.6163	19.836
4.6122	19.861
4.6081	19.873
4.6040	19.900
4.6000	19.937
4.5959	19.957
4.5918	19.969
4.5877	19.994
4.5837	20.031
4.5796	20.042
4.5756	20.055
4.5716	20.078
4.5675	20.097
4.5635	20.116
4.5595	20.125
4.5555	20.143
4.5515	20.177
4.5475	20.192
4.5435	20.193
4.5395	20.210
4.5356	20.234
4.5316	20.247
4.5276	20.261
4.5237	20.276
4.5197	20.283
4.5158	20.291
4.5119	20.296
4.5080	20.305
4.5040	20.335
4.5001	20.337
4.4962	20.319
4.4923	20.335
4.4884	20.353
4.4846	20.354
4.4807	20.362
4.4768	20.380
4.4730	20.378
4.4691	20.378
4.4652	20.388
4.4614	20.403
4.4576	20.417
4.4537	20.422
4.4499	20.425
4.4461	20.423
4.4423	20.428
4.4385	20.443
4.4347	20.449
4.4309	20.457
4.4271	20.456
4.4233	20.447
4.4196	20.454
4.4158	20.460
4.4120	20.454
4.4083	20.465
4.4045	20.491
4.4008	20.497
4.3971	20.482
4.3934	20.472
4.3896	20.491
4.3859	20.503
4.3822	20.486
4.3785	20.505
4.3748	20.514
4.3711	20.503
4.3674	20.509
4.3638	20.520
4.3601	20.539
4.3564	20.549
4.3528	20.541
4.3491	20.546
4.3455	20.546
4.3418	20.542
4.3382	20.562
4.3346	20.568
4.3310	20.563
4.3273	20.562
4.3237	20.566
4.3201	20.564
4.3165	20.565
4.3129	20.562
4.3094	20.586
4.3058	20.604
4.3022	20.605
4.2986	20.591
4.2951	20.600
4.2915	20.609
4.2880	20.603
4.2844	20.614
4.2809	20.622
4.2774	20.609
4.2738	20.616
4.2703	20.618
4.2668	20.618
4.2633	20.614
4.2598	20.620
4.2563	20.621
4.2528	20.613
4.2493	20.630
4.2458	20.639
4.2424	20.642
4.2389	20.648
4.2354	20.634
4.2320	20.611
4.2285	20.613
4.2251	20.622
4.2216	20.631
4.2182	20.632
4.2148	20.614
4.2113	20.626
4.2079	20.632
4.2045	20.622
4.2011	20.623
4.1977	20.622
4.1943	20.629
4.1909	20.621
4.1875	20.623
4.1841	20.624
4.1808	20.613
4.1774	20.604
4.1740	20.607
4.1707	20.608
4.1673	20.616
4.1640	20.593
4.1606	20.575
4.1573	20.604
4.1540	20.616
4.1506	20.615
4.1473	20.607
4.1440	20.615
4.1407	20.613
4.1374	20.609
4.1341	20.583
4.1308	20.574
4.1275	20.583
4.1242	20.589
4.1209	20.580
4.1177	20.579
4.1144	20.589
4.1111	20.585
4.1079	20.575
4.1046	20.561
4.1014	20.568
4.0981	20.583
4.0949	20.571
4.0917	20.563
4.0884	20.572
4.0852	20.560
4.0820	20.565
4.0788	20.583
4.0756	20.588
4.0724	20.574
4.0692	20.549
4.0660	20.549
4.0628	20.557
4.0596	20.540
4.0565	20.531
4.0533	20.547
4.0501	20.548
4.0470	20.544
4.0438	20.528
4.0406	20.527
4.0375	20.528
4.0344	20.512
4.0312	20.510
4.0281	20.542
4.0250	20.553
4.0218	20.539
4.0187	20.517
4.0156	20.507
4.0125	20.519
4.0094	20.523
4.0063	20.501
4.0032	20.497
4.0001	20.512
3.9970	20.526
3.9940	20.501
3.9909	20.489
3.9878	20.504
3.9847	20.482
3.9817	20.477
3.9786	20.467
3.9756	20.463
3.9725	20.484
3.9695	20.484
3.9665	20.475
3.9634	20.466
3.9604	20.466
3.9574	20.468
3.9544	20.465
3.9513	20.474
3.9483	20.473
3.9453	20.467
3.9423	20.454
3.9393	20.438
3.9363	20.451
3.9333	20.466
3.9304	20.460
3.9274	20.440
3.9244	20.408
3.9214	20.398
3.9185	20.397
3.9155	20.395
3.9126	20.403
3.9096	20.389
3.9067	20.360
3.9037	20.343
3.9008	20.344
3.8979	20.360
3.8949	20.366
3.8920	20.378
3.8891	20.365
3.8862	20.351
3.8833	20.358
3.8804	20.359
3.8775	20.348
3.8746	20.329
3.8717	20.319
3.8688	20.314
3.8659	20.325
3.8630	20.315
3.8601	20.299
3.8573	20.302
3.8544	20.281
3.8515	20.273
3.8487	20.276
3.8458	20.266
3.8430	20.258
3.8401	20.273
3.8373	20.277
3.8344	20.266
3.8316	20.248
3.8288	20.235
3.8259	20.223
3.8231	20.217
3.8203	20.221
3.8175	20.234
3.8147	20.249
3.8119	20.246
3.8091	20.216
3.8063	20.210
3.8035	20.208
3.8007	20.159
3.7979	20.137
3.7951	20.148
3.7924	20.150
3.7896	20.160
3.7868	20.156
3.7841	20.150
3.7813	20.143
3.7785	20.135
3.7758	20.118
3.7730	20.087
3.7703	20.095
3.7676	20.117
3.7648	20.120
3.7621	20.107
3.7594	20.087
3.7566	20.085
3.7539	20.077
3.7512	20.056
3.7485	20.032
3.7458	20.041
3.7431	20.048
3.7404	20.042
3.7377	20.054
3.7350	20.054
3.7323	20.040
3.7296	20.019
3.7269	20.010
3.7242	20.030
3.7216	20.033
3.7189	19.993
3.7162	19.975
3.7136	19.982
3.7109	19.983
3.7083	19.971
3.7056	19.961
3.7030	19.949
3.7003	19.965
3.6977	19.941
3.6950	19.920
3.6924	19.917
3.6898	19.922
3.6872	19.939
3.6845	19.910
3.6819	19.892
3.6793	19.895
3.6767	19.899
3.6741	19.896
3.6715	19.881
3.6689	19.865
3.6663	19.842
3.6637	19.849
3.6611	19.823
3.6585	19.814
3.6560	19.835
3.6534	19.841
3.6508	19.829
3.6482	19.822
3.6457	19.813
3.6431	19.803
3.6406	19.805
3.6380	19.792
3.6355	19.774
3.6329	19.779
3.6304	19.786
3.6278	19.767
3.6253	19.747
3.6227	19.748
3.6202	19.726
3.6177	19.716
3.6152	19.718
3.6127	19.717
3.6101	19.702
3.6076	19.695
3.6051	19.693
3.6026	19.680
3.6001	19.664
3.5976	19.661
3.5951	19.661
3.5926	19.662
3.5901	19.672
3.5876	19.665
3.5852	19.633
3.5827	19.604
3.5802	19.597
3.5777	19.611
3.5753	19.621
3.5728	19.613
3.5704	19.609
3.5679	19.597
3.5654	19.585
3.5630	19.572
3.5605	19.555
3.5581	19.556
3.5557	19.581
3.5532	19.568
3.5508	19.551
3.5484	19.534
3.5459	19.525
3.5435	19.535
3.5411	19.526
3.5387	19.518
3.5363	19.507
3.5338	19.495
3.5314	19.477
3.5290	19.479
3.5266	19.498
3.5242	19.500
3.5218	19.458
3.5195	19.441
3.5171	19.478
3.5147	19.521
3.5123	19.495
3.5099	19.462
3.5075	19.456
3.5052	19.479
3.5028	19.470
3.5004	19.433
3.4981	19.426
3.4957	19.427
3.4934	19.404
3.4910	19.386
3.4887	19.375
3.4863	19.373
3.4840	19.400
3.4816	19.406
3.4793	19.401
3.4770	19.392
3.4746	19.377
3.4723	19.367
3.4700	19.377
3.4677	19.362
3.4653	19.329
3.4630	19.295
3.4607	19.297
3.4584	19.309
3.4561	19.318
3.4538	19.320
3.4515	19.341
3.4492	19.332
3.4469	19.298
3.4446	19.283
3.4423	19.289
3.4400	19.291
3.4378	19.312
3.4355	19.320
3.4332	19.295
3.4309	19.268
3.4287	19.275
3.4264	19.271
3.4241	19.249
3.4219	19.257
3.4196	19.260
3.4174	19.242
3.4151	19.222
3.4129	19.226
3.4106	19.224
3.4084	19.202
3.4061	19.161
3.4039	19.165
3.4017	19.167
3.3994	19.148
3.3972	19.125
3.3950	19.132
3.3928	19.133
3.3906	19.128
3.3883	19.105
3.3861	19.091
3.3839	19.087
3.3817	19.090
3.3795	19.091
3.3773	19.083
3.3751	19.064
3.3729	19.070
3.3707	19.051
3.3685	19.021
3.3663	19.016
3.3641	19.024
3.3620	18.990
3.3598	18.984
3.3576	19.010
3.3554	18.985
3.3533	18.940
3.3511	18.931
3.3489	18.963
3.3468	18.961
3.3446	18.915
3.3425	18.883
3.3403	18.883
3.3382	18.881
3.3360	18.868
3.3339	18.837
3.3317	18.833
3.3296	18.838
3.3274	18.806
3.3253	18.779
3.3232	18.810
3.3210	18.826
3.3189	18.809
3.3168	18.799
3.3147	18.799
3.3126	18.793
3.3104	18.769
3.3083	18.772
3.3062	18.776
3.3041	18.755
3.3020	18.758
3.2999	18.751
3.2978	18.740
3.2957	18.736
3.2936	18.709
3.2915	18.703
3.2894	18.734
3.2874	18.699
3.2853	18.647
3.2832	18.659
3.2811	18.703
3.2790	18.691
3.2770	18.688
3.2749	18.663
3.2728	18.644
3.2708	18.628
3.2687	18.630
3.2666	18.631
3.2646	18.642
3.2625	18.630
3.2605	18.576
3.2584	18.570
3.2564	18.577
3.2543	18.590
3.2523	18.606
3.2503	18.587
3.2482	18.541
3.2462	18.540
3.2442	18.549
3.2421	18.524
3.2401	18.511
3.2381	18.521
3.2361	18.529
3.2340	18.514
3.2320	18.480
3.2300	18.470
3.2280	18.473
3.2260	18.461
3.2240	18.450
3.2220	18.453
3.2200	18.438
3.2180	18.406
3.2160	18.410
3.2140	18.438
3.2120	18.421
3.2100	18.392
3.2080	18.383
3.2060	18.390
3.2040	18.381
3.2021	18.373
3.2001	18.358
3.1981	18.317
3.1961	18.293
3.1942	18.302
3.1922	18.302
3.1902	18.313
3.1883	18.285
3.1863	18.308
3.1844	18.340
3.1824	18.311
3.1805	18.290
3.1785	18.277
3.1766	18.256
3.1746	18.263
3.1727	18.231
3.1707	18.221
3.1688	18.209
3.1669	18.197
3.1649	18.213
3.1630	18.234
3.1611	18.198
3.1591	18.156
3.1572	18.167
3.1553	18.158
3.1534	18.117
3.1515	18.133
3.1495	18.171
3.1476	18.149
3.1457	18.147
3.1438	18.157
3.1419	18.119
3.1400	18.096
3.1381	18.110
3.1362	18.080
3.1343	18.075
3.1324	18.087
3.1305	18.048
3.1286	18.048
3.1268	18.072
3.1249	18.075
3.1230	18.056
3.1211	18.062
3.1192	18.033
3.1174	18.000
3.1155	17.975
3.1136	17.999
3.1117	18.045
3.1099	18.052
3.1080	17.976
3.1061	17.963
3.1043	18.015
3.1024	18.046
3.1006	18.018
3.0987	17.975
3.0969	17.965
3.0950	17.945
3.0932	17.918
3.0913	17.885
3.0895	17.898
3.0876	17.950
3.0858	17.935
3.0840	17.896
3.0821	17.904
3.0803	17.891
3.0785	17.874
3.0766	17.859
3.0748	17.859
3.0730	17.863
3.0712	17.857
3.0694	17.810
3.0675	17.808
3.0657	17.840
3.0639	17.839
3.0621	17.831
3.0603	17.824
3.0585	17.806
3.0567	17.784
3.0549	17.765
3.0531	17.782
3.0513	17.786
3.0495	17.794
3.0477	17.761
3.0459	17.739
3.0441	17.772
3.0423	17.792
3.0406	17.776
3.0388	17.754
3.0370	17.749
3.0352	17.753
3.0334	17.741
3.0317	17.701
3.0299	17.705
3.0281	17.698
3.0264	17.672
3.0246	17.676
3.0228	17.660
3.0211	17.616
3.0193	17.618
3.0176	17.640
3.0158	17.680
3.0140	17.639
3.0123	17.621
3.0105	17.605
3.0088	17.565
3.0070	17.576
3.0053	17.602
3.0036	17.598
3.0018	17.542
3.0001	17.525
2.9984	17.539
2.9966	17.531
2.9949	17.513
2.9932	17.508
2.9914	17.526
2.9897	17.508
2.9880	17.442
2.9863	17.463
2.9845	17.492
2.9828	17.462
2.9811	17.494
2.9794	17.481
2.9777	17.435
2.9760	17.437
2.9743	17.433
2.9726	17.453
2.9709	17.466
2.9692	17.421
2.9675	17.424
2.9658	17.461
2.9641	17.444
2.9624	17.395
2.9607	17.364
2.9590	17.396
2.9573	17.420
2.9556	17.389
2.9539	17.345
2.9523	17.344
2.9506	17.363
2.9489	17.343
2.9472	17.342
2.9455	17.369
2.9439	17.354
2.9422	17.330
2.9405	17.335
2.9389	17.297
2.9372	17.270
2.9355	17.287
2.9339	17.287
2.9322	17.247
2.9306	17.243
2.9289	17.296
2.9272	17.268
2.9256	17.217
2.9239	17.239
2.9223	17.234
2.9207	17.278
2.9190	17.303
2.9174	17.272
2.9157	17.272
2.9141	17.258
2.9124	17.242
2.9108	17.193
2.9092	17.154
2.9075	17.158
2.9059	17.200
2.9043	17.208
2.9027	17.173
2.9010	17.161
2.8994	17.139
2.8978	17.119
2.8962	17.123
2.8946	17.085
2.8929	17.104
2.8913	17.149
2.8897	17.155
2.8881	17.146
2.8865	17.148
2.8849	17.103
2.8833	17.077
2.8817	17.064
2.8801	17.090
2.8785	17.110
2.8769	17.077
2.8753	17.043
2.8737	17.056
2.8721	17.069
2.8705	17.058
2.8689	17.047
2.8673	17.059
2.8658	17.079
2.8642	17.078
2.8626	17.027
2.8610	16.956
2.8594	16.930
2.8579	16.954
2.8563	16.970
2.8547	16.969
2.8531	16.989
2.8516	16.984
2.8500	16.969
2.8484	16.977
2.8469	16.969
2.8453	16.996
2.8437	16.975
2.8422	16.924
2.8406	16.893
2.8391	16.909
2.8375	16.941
2.8360	16.935
2.8344	16.934
2.8329	16.924
2.8313	16.928
2.8298	16.943
2.8282	16.939
2.8267	16.929
2.8252	16.908
2.8236	16.876
2.8221	16.906
2.8205	16.926
2.8190	16.901
2.8175	16.891
2.8159	16.897
2.8144	16.872
2.8129	16.882
2.8114	16.869
2.8098	16.824
