Name: Sepiolite Mg4Si6O15(OH)2.6H2)
Type:  Mineral
Class:  Silicates 
Subclass:   Phyllosilicates (Sheet silicates); Sepiolite Group
Particle Size:  Fine  (0-2  Micrometers)
Sample No.:  sepiolite.1
Owner:  JHU
Wavelength Range:  IR
Origin: Two Crows, Nev., USA via Hunt and Salisbury Collection #CMS 
SEPNEV-1 (purchased from the Clay Mineral Society Repository)
Description:  White, earthy clay.  Sepiolite plus a small amount of 
dolomite.  The sample was treated with HCl to remove the dolomite. 




Measurement:  Bidirectional reflectance 
First Column:  X
Second Column:  Y  
X Units:  Wavelength (micrometers)
Y Units:  Reflectance (percent)
First X Value:  25.0442
Last X Value:  2.079
Number of X Values:  2287
Additional Information:  none

25.044	1.2588
24.924	1.2983
24.805	1.3938
24.686	1.3469
24.569	1.3352
24.454	1.3379
24.339	1.1897
24.225	1.0835
24.112	1.3364
24.001	1.4272
23.890	1.3569
23.781	1.1821
23.672	1.1094
23.564	1.0664
23.458	0.98560
23.352	0.97950
23.247	1.1186
23.144	1.1289
23.041	1.0693
22.939	1.0525
22.838	1.0161
22.738	0.96970
22.638	0.94630
22.540	0.91600
22.442	0.89010
22.345	0.91110
22.250	0.92530
22.154	0.97360
22.060	0.99460
21.967	0.98220
21.874	1.0117
21.782	1.0803
21.691	1.0850
21.601	1.0874
21.511	1.0757
21.422	1.1103
21.334	1.1299
21.247	1.2183
21.160	1.2661
21.074	1.1982
20.988	1.1782
20.904	1.1936
20.820	1.2583
20.737	1.2737
20.654	1.2732
20.572	1.2773
20.491	1.2661
20.410	1.2068
20.330	1.1743
20.251	1.1780
20.172	1.1387
20.094	1.0986
20.016	1.1033
19.939	1.1382
19.863	1.1218
19.787	1.0906
19.712	1.1248
19.637	1.2078
19.563	1.2170
19.489	1.1821
19.416	1.2144
19.344	1.1919
19.272	1.1821
19.201	1.2124
19.130	1.2476
19.059	1.2549
18.990	1.2341
18.920	1.2593
18.851	1.2585
18.783	1.2246
18.715	1.2134
18.648	1.2820
18.581	1.2847
18.515	1.2666
18.449	1.2725
18.384	1.2871
18.319	1.2588
18.254	1.2490
18.190	1.2603
18.126	1.2236
18.063	1.1855
18.001	1.1636
17.938	1.1648
17.876	1.1362
17.815	1.1145
17.754	1.0710
17.693	1.0251
17.633	0.99610
17.573	0.94210
17.514	0.87940
17.455	0.82840
17.396	0.80490
17.338	0.76460
17.280	0.71750
17.223	0.66630
17.166	0.60200
17.109	0.61520
17.053	0.59330
16.997	0.53880
16.942	0.50390
16.886	0.50220
16.832	0.50850
16.777	0.53830
16.723	0.53390
16.669	0.53050
16.616	0.53320
16.563	0.51590
16.510	0.54300
16.458	0.55520
16.406	0.56100
16.354	0.57250
16.302	0.59990
16.251	0.61740
16.200	0.62570
16.150	0.66650
16.100	0.72170
16.050	0.75240
16.000	0.77440
15.951	0.81840
15.902	0.88920
15.854	0.89770
15.805	0.85420
15.757	0.86450
15.710	0.91240
15.662	0.92240
15.615	0.86740
15.568	0.83250
15.521	0.80400
15.475	0.75540
15.429	0.71870
15.383	0.67160
15.338	0.61010
15.292	0.58230
15.248	0.58130
15.203	0.56640
15.158	0.57930
15.114	0.61840
15.070	0.60860
15.027	0.62010
14.983	0.66190
14.940	0.65990
14.897	0.66870
14.854	0.70240
14.812	0.73630
14.770	0.77070
14.728	0.78170
14.686	0.78830
14.645	0.79740
14.603	0.81010
14.562	0.78740
14.521	0.71170
14.481	0.66600
14.441	0.64090
14.400	0.59620
14.361	0.57450
14.321	0.56810
14.281	0.58690
14.242	0.64820
14.203	0.71140
14.164	0.80810
14.126	0.91240
14.087	1.0366
14.049	1.1694
14.011	1.2495
13.973	1.3328
13.936	1.4055
13.899	1.4575
13.861	1.5171
13.824	1.5652
13.788	1.6042
13.751	1.6431
13.715	1.6914
13.679	1.7644
13.643	1.8496
13.607	1.9560
13.571	2.0496
13.536	2.1528
13.500	2.2798
13.465	2.3867
13.430	2.4624
13.396	2.5151
13.361	2.5796
13.327	2.6540
13.293	2.6870
13.259	2.7241
13.225	2.7590
13.191	2.7632
13.158	2.7561
13.124	2.7407
13.091	2.6980
13.058	2.6250
13.026	2.5373
12.993	2.4182
12.960	2.2654
12.928	2.1199
12.896	1.9858
12.864	1.8572
12.832	1.7793
12.800	1.7524
12.769	1.7668
12.737	1.8193
12.706	1.8867
12.675	1.9504
12.644	2.0767
12.614	2.2522
12.583	2.4285
12.552	2.6072
12.522	2.7688
12.492	2.8950
12.462	3.0127
12.432	3.1269
12.402	3.2214
12.373	3.3218
12.343	3.4177
12.314	3.5168
12.285	3.6294
12.256	3.7353
12.227	3.8103
12.198	3.8599
12.169	3.9079
12.141	3.9287
12.113	3.9675
12.084	4.0459
12.056	4.0913
12.028	4.0957
12.000	4.1045
11.973	4.1079
11.945	4.0818
11.918	4.0452
11.890	4.0066
11.863	3.9380
11.836	3.8379
11.809	3.7400
11.782	3.6167
11.755	3.4758
11.729	3.3127
11.702	3.1389
11.676	2.9885
11.650	2.8867
11.624	2.8152
11.598	2.7842
11.572	2.7998
11.546	2.8367
11.520	2.8613
11.495	2.8796
11.469	2.8935
11.444	2.8918
11.419	2.8760
11.394	2.8848
11.369	2.8997
11.344	2.9346
11.319	3.0166
11.294	3.1057
11.270	3.1836
11.245	3.2605
11.221	3.3184
11.197	3.3464
11.173	3.3740
11.149	3.3994
11.125	3.4143
11.101	3.4038
11.077	3.3992
11.054	3.3992
11.030	3.3743
11.007	3.3345
10.983	3.2917
10.960	3.2358
10.937	3.1538
10.914	3.0991
10.891	3.0591
10.868	3.0044
10.846	2.9541
10.823	2.8965
10.800	2.8501
10.778	2.8101
10.755	2.7346
10.733	2.6518
10.711	2.5915
10.689	2.5222
10.667	2.4280
10.645	2.3306
10.623	2.2407
10.602	2.1382
10.580	2.0198
10.558	1.8901
10.537	1.7649
10.516	1.6479
10.494	1.5281
10.473	1.4231
10.452	1.3142
10.431	1.2100
10.410	1.1140
10.389	1.0276
10.368	0.96260
10.348	0.90230
10.327	0.84400
10.306	0.80590
10.286	0.77610
10.266	0.75490
10.245	0.74220
10.225	0.73610
10.205	0.73460
10.185	0.74150
10.165	0.74680
10.145	0.74850
10.125	0.73360
10.106	0.72560
10.086	0.72120
10.066	0.69070
10.047	0.65840
10.027	0.66310
10.008	0.66380
9.9887	0.65450
9.9695	0.65040
9.9504	0.64380
9.9313	0.65600
9.9123	0.65940
9.8934	0.64870
9.8746	0.64400
9.8558	0.66090
9.8371	0.67650
9.8185	0.67750
9.7999	0.69160
9.7814	0.71510
9.7630	0.74730
9.7447	0.77490
9.7264	0.79200
9.7082	0.82640
9.6900	0.88330
9.6719	0.91210
9.6539	0.93870
9.6360	0.98050
9.6181	1.0154
9.6003	1.0378
9.5825	1.0452
9.5649	1.0381
9.5472	1.0195
9.5297	1.0127
9.5122	1.0151
9.4948	1.0278
9.4774	1.0400
9.4601	1.0395
9.4429	1.0381
9.4257	1.0369
9.4086	1.0183
9.3916	0.97880
9.3746	0.92330
9.3577	0.87380
9.3408	0.82910
9.3240	0.78740
9.3073	0.77810
9.2906	0.78370
9.2740	0.80150
9.2574	0.81710
9.2409	0.84860
9.2245	0.87260
9.2081	0.88500
9.1918	0.91110
9.1755	0.93530
9.1593	0.94870
9.1431	0.93260
9.1270	0.89260
9.1110	0.82790
9.0950	0.76120
9.0791	0.73220
9.0632	0.72120
9.0474	0.72800
9.0316	0.76050
9.0159	0.81570
9.0003	0.88500
8.9847	0.93990
8.9691	0.98220
8.9536	1.0171
8.9382	1.0283
8.9228	1.0330
8.9075	1.0151
8.8922	0.99460
8.8770	0.98120
8.8618	0.97850
8.8467	0.98970
8.8316	1.0193
8.8166	1.0603
8.8016	1.1052
8.7867	1.1440
8.7718	1.1829
8.7570	1.2175
8.7422	1.2292
8.7275	1.2417
8.7129	1.2451
8.6982	1.2373
8.6837	1.2100
8.6692	1.1624
8.6547	1.1162
8.6403	1.0674
8.6259	0.99760
8.6116	0.92410
8.5973	0.85160
8.5830	0.78270
8.5688	0.71630
8.5547	0.65110
8.5406	0.59550
8.5266	0.54540
8.5126	0.50780
8.4986	0.48680
8.4847	0.47460
8.4708	0.46170
8.4570	0.44090
8.4432	0.42530
8.4295	0.42090
8.4158	0.41530
8.4022	0.41240
8.3886	0.41240
8.3750	0.41310
8.3615	0.41600
8.3481	0.40650
8.3347	0.40800
8.3213	0.42070
8.3079	0.43240
8.2946	0.43650
8.2814	0.44340
8.2682	0.45900
8.2550	0.47440
8.2419	0.47800
8.2288	0.48320
8.2158	0.48510
8.2028	0.47830
8.1898	0.46730
8.1769	0.45850
8.1640	0.46410
8.1512	0.46920
8.1384	0.46560
8.1256	0.47020
8.1129	0.47580
8.1002	0.49150
8.0876	0.51070
8.0750	0.52690
8.0624	0.54810
8.0499	0.57370
8.0374	0.59910
8.0250	0.62450
8.0126	0.65670
8.0002	0.69730
7.9879	0.72900
7.9756	0.76030
7.9634	0.79860
7.9512	0.84060
7.9390	0.88040
7.9268	0.91990
7.9147	0.96460
7.9027	1.0137
7.8906	1.0574
7.8786	1.1035
7.8667	1.1531
7.8548	1.1895
7.8429	1.2336
7.8310	1.2837
7.8192	1.3247
7.8075	1.3686
7.7957	1.4143
7.7840	1.4617
7.7723	1.5122
7.7607	1.5601
7.7491	1.5957
7.7375	1.6338
7.7260	1.6936
7.7145	1.7444
7.7031	1.7893
7.6916	1.8381
7.6802	1.8879
7.6689	1.9287
7.6575	1.9709
7.6462	2.0127
7.6350	2.0537
7.6238	2.0876
7.6126	2.1250
7.6014	2.1597
7.5903	2.1873
7.5792	2.2187
7.5681	2.2463
7.5571	2.2685
7.5461	2.2856
7.5351	2.2927
7.5242	2.2895
7.5133	2.2993
7.5024	2.3108
7.4916	2.3137
7.4807	2.3108
7.4700	2.3074
7.4592	2.3022
